variant,country,year,noofbirth
estimates,478,1950,31.733
estimates,478,1951,32.386
estimates,478,1952,33.669
estimates,478,1953,34.908
estimates,478,1954,36.102
estimates,478,1955,37.253
estimates,478,1956,38.361
estimates,478,1957,39.427
estimates,478,1958,40.458
estimates,478,1959,41.457
estimates,478,1960,42.434
estimates,478,1961,43.398
estimates,478,1962,44.361
estimates,478,1963,45.337
estimates,478,1964,46.334
estimates,478,1965,47.365
estimates,478,1966,48.436
estimates,478,1967,49.546
estimates,478,1968,50.692
estimates,478,1969,51.875
estimates,478,1970,53.092
estimates,478,1971,54.336
estimates,478,1972,55.6
estimates,478,1973,56.881
estimates,478,1974,58.179
estimates,478,1975,59.492
estimates,478,1976,60.824
estimates,478,1977,62.18
estimates,478,1978,63.567
estimates,478,1979,64.988
estimates,478,1980,66.45
estimates,478,1981,67.96
estimates,478,1982,69.518
estimates,478,1983,71.123
estimates,478,1984,72.772
estimates,478,1985,74.458
estimates,478,1986,76.17
estimates,478,1987,77.899
estimates,478,1988,79.644
estimates,478,1989,81.406
estimates,478,1990,83.192
estimates,478,1991,85.011
estimates,478,1992,86.876
estimates,478,1993,88.798
estimates,478,1994,90.786
estimates,478,1995,92.844
estimates,478,1996,94.977
estimates,478,1997,97.18
estimates,478,1998,99.448
estimates,478,1999,101.78
estimates,478,2000,104.169
estimates,478,2001,106.609
estimates,478,2002,109.095
estimates,478,2003,111.625
estimates,478,2004,114.2
estimates,478,2005,116.837
estimates,478,2006,119.563
estimates,478,2007,122.382
estimates,478,2008,125.282
estimates,478,2009,128.235
estimates,478,2010,131.197
estimates,478,2011,134.112
estimates,478,2012,136.935
estimates,478,2013,139.632
estimates,478,2014,142.189
estimates,478,2015,144.602
medium_variant,478,2015,144.602
medium_variant,478,2016,146.89
medium_variant,478,2017,149.093
medium_variant,478,2018,151.249
medium_variant,478,2019,153.378
medium_variant,478,2020,155.491
medium_variant,478,2021,157.593
medium_variant,478,2022,159.68
medium_variant,478,2023,161.753
medium_variant,478,2024,163.817
medium_variant,478,2025,165.881
medium_variant,478,2026,167.95
medium_variant,478,2027,170.026
medium_variant,478,2028,172.11
medium_variant,478,2029,174.204
medium_variant,478,2030,176.313
medium_variant,478,2031,178.44
medium_variant,478,2032,180.581
medium_variant,478,2033,182.73
medium_variant,478,2034,184.882
medium_variant,478,2035,187.031
medium_variant,478,2036,189.17
medium_variant,478,2037,191.293
medium_variant,478,2038,193.39
medium_variant,478,2039,195.454
medium_variant,478,2040,197.476
medium_variant,478,2041,199.452
medium_variant,478,2042,201.38
medium_variant,478,2043,203.259
medium_variant,478,2044,205.087
medium_variant,478,2045,206.86
medium_variant,478,2046,208.577
medium_variant,478,2047,210.239
medium_variant,478,2048,211.851
medium_variant,478,2049,213.414
medium_variant,478,2050,214.932
medium_variant,478,2051,216.407
medium_variant,478,2052,217.843
medium_variant,478,2053,219.243
medium_variant,478,2054,220.611
medium_variant,478,2055,221.951
medium_variant,478,2056,223.265
medium_variant,478,2057,224.553
medium_variant,478,2058,225.814
medium_variant,478,2059,227.049
medium_variant,478,2060,228.256
medium_variant,478,2061,229.434
medium_variant,478,2062,230.581
medium_variant,478,2063,231.692
medium_variant,478,2064,232.767
medium_variant,478,2065,233.804
medium_variant,478,2066,234.799
medium_variant,478,2067,235.753
medium_variant,478,2068,236.668
medium_variant,478,2069,237.544
medium_variant,478,2070,238.384
medium_variant,478,2071,239.192
medium_variant,478,2072,239.971
medium_variant,478,2073,240.722
medium_variant,478,2074,241.444
medium_variant,478,2075,242.14
medium_variant,478,2076,242.811
medium_variant,478,2077,243.452
medium_variant,478,2078,244.056
medium_variant,478,2079,244.616
medium_variant,478,2080,245.117
medium_variant,478,2081,245.544
medium_variant,478,2082,245.889
medium_variant,478,2083,246.151
medium_variant,478,2084,246.335
medium_variant,478,2085,246.454
medium_variant,478,2086,246.524
medium_variant,478,2087,246.564
medium_variant,478,2088,246.589
medium_variant,478,2089,246.602
medium_variant,478,2090,246.603
medium_variant,478,2091,246.582
medium_variant,478,2092,246.531
medium_variant,478,2093,246.441
medium_variant,478,2094,246.302
medium_variant,478,2095,246.109
medium_variant,478,2096,245.86
medium_variant,478,2097,245.554
medium_variant,478,2098,245.188
medium_variant,478,2099,244.764
