variant,country,year,noofbirth
estimates,352,1950,3.887
estimates,352,1951,3.971
estimates,352,1952,4.131
estimates,352,1953,4.275
estimates,352,1954,4.403
estimates,352,1955,4.515
estimates,352,1956,4.61
estimates,352,1957,4.688
estimates,352,1958,4.748
estimates,352,1959,4.787
estimates,352,1960,4.804
estimates,352,1961,4.797
estimates,352,1962,4.767
estimates,352,1963,4.715
estimates,352,1964,4.649
estimates,352,1965,4.576
estimates,352,1966,4.508
estimates,352,1967,4.452
estimates,352,1968,4.413
estimates,352,1969,4.393
estimates,352,1970,4.389
estimates,352,1971,4.393
estimates,352,1972,4.396
estimates,352,1973,4.392
estimates,352,1974,4.377
estimates,352,1975,4.353
estimates,352,1976,4.323
estimates,352,1977,4.293
estimates,352,1978,4.268
estimates,352,1979,4.249
estimates,352,1980,4.237
estimates,352,1981,4.23
estimates,352,1982,4.228
estimates,352,1983,4.227
estimates,352,1984,4.23
estimates,352,1985,4.238
estimates,352,1986,4.256
estimates,352,1987,4.284
estimates,352,1988,4.323
estimates,352,1989,4.367
estimates,352,1990,4.41
estimates,352,1991,4.443
estimates,352,1992,4.46
estimates,352,1993,4.456
estimates,352,1994,4.432
estimates,352,1995,4.39
estimates,352,1996,4.332
estimates,352,1997,4.268
estimates,352,1998,4.207
estimates,352,1999,4.156
estimates,352,2000,4.125
estimates,352,2001,4.123
estimates,352,2002,4.152
estimates,352,2003,4.207
estimates,352,2004,4.285
estimates,352,2005,4.375
estimates,352,2006,4.462
estimates,352,2007,4.535
estimates,352,2008,4.584
estimates,352,2009,4.606
estimates,352,2010,4.601
estimates,352,2011,4.576
estimates,352,2012,4.542
estimates,352,2013,4.508
estimates,352,2014,4.478
estimates,352,2015,4.454
medium_variant,352,2015,4.454
medium_variant,352,2016,4.438
medium_variant,352,2017,4.425
medium_variant,352,2018,4.413
medium_variant,352,2019,4.402
medium_variant,352,2020,4.39
medium_variant,352,2021,4.377
medium_variant,352,2022,4.362
medium_variant,352,2023,4.345
medium_variant,352,2024,4.326
medium_variant,352,2025,4.305
medium_variant,352,2026,4.282
medium_variant,352,2027,4.259
medium_variant,352,2028,4.236
medium_variant,352,2029,4.214
medium_variant,352,2030,4.193
medium_variant,352,2031,4.175
medium_variant,352,2032,4.16
medium_variant,352,2033,4.147
medium_variant,352,2034,4.136
medium_variant,352,2035,4.128
medium_variant,352,2036,4.123
medium_variant,352,2037,4.119
medium_variant,352,2038,4.117
medium_variant,352,2039,4.115
medium_variant,352,2040,4.114
medium_variant,352,2041,4.112
medium_variant,352,2042,4.109
medium_variant,352,2043,4.105
medium_variant,352,2044,4.1
medium_variant,352,2045,4.093
medium_variant,352,2046,4.084
medium_variant,352,2047,4.074
medium_variant,352,2048,4.062
medium_variant,352,2049,4.048
medium_variant,352,2050,4.034
medium_variant,352,2051,4.018
medium_variant,352,2052,4.002
medium_variant,352,2053,3.986
medium_variant,352,2054,3.97
medium_variant,352,2055,3.954
medium_variant,352,2056,3.938
medium_variant,352,2057,3.922
medium_variant,352,2058,3.907
medium_variant,352,2059,3.892
medium_variant,352,2060,3.877
medium_variant,352,2061,3.863
medium_variant,352,2062,3.85
medium_variant,352,2063,3.837
medium_variant,352,2064,3.826
medium_variant,352,2065,3.815
medium_variant,352,2066,3.805
medium_variant,352,2067,3.795
medium_variant,352,2068,3.787
medium_variant,352,2069,3.779
medium_variant,352,2070,3.772
medium_variant,352,2071,3.765
medium_variant,352,2072,3.757
medium_variant,352,2073,3.75
medium_variant,352,2074,3.743
medium_variant,352,2075,3.735
medium_variant,352,2076,3.726
medium_variant,352,2077,3.717
medium_variant,352,2078,3.708
medium_variant,352,2079,3.698
medium_variant,352,2080,3.688
medium_variant,352,2081,3.677
medium_variant,352,2082,3.665
medium_variant,352,2083,3.653
medium_variant,352,2084,3.641
medium_variant,352,2085,3.628
medium_variant,352,2086,3.615
medium_variant,352,2087,3.603
medium_variant,352,2088,3.59
medium_variant,352,2089,3.577
medium_variant,352,2090,3.565
medium_variant,352,2091,3.553
medium_variant,352,2092,3.541
medium_variant,352,2093,3.53
medium_variant,352,2094,3.519
medium_variant,352,2095,3.508
medium_variant,352,2096,3.497
medium_variant,352,2097,3.487
medium_variant,352,2098,3.477
medium_variant,352,2099,3.467
