variant,country,year,noofbirth
estimates,499,1950,12.824
estimates,499,1951,12.963
estimates,499,1952,13.231
estimates,499,1953,13.482
estimates,499,1954,13.715
estimates,499,1955,13.928
estimates,499,1956,14.118
estimates,499,1957,14.281
estimates,499,1958,14.409
estimates,499,1959,14.484
estimates,499,1960,14.492
estimates,499,1961,14.416
estimates,499,1962,14.245
estimates,499,1963,13.979
estimates,499,1964,13.631
estimates,499,1965,13.226
estimates,499,1966,12.797
estimates,499,1967,12.381
estimates,499,1968,12.006
estimates,499,1969,11.689
estimates,499,1970,11.437
estimates,499,1971,11.242
estimates,499,1972,11.084
estimates,499,1973,10.947
estimates,499,1974,10.831
estimates,499,1975,10.741
estimates,499,1976,10.69
estimates,499,1977,10.684
estimates,499,1978,10.72
estimates,499,1979,10.789
estimates,499,1980,10.874
estimates,499,1981,10.954
estimates,499,1982,11.011
estimates,499,1983,11.029
estimates,499,1984,11.002
estimates,499,1985,10.927
estimates,499,1986,10.812
estimates,499,1987,10.671
estimates,499,1988,10.516
estimates,499,1989,10.354
estimates,499,1990,10.183
estimates,499,1991,10.002
estimates,499,1992,9.808
estimates,499,1993,9.602
estimates,499,1994,9.39
estimates,499,1995,9.181
estimates,499,1996,8.983
estimates,499,1997,8.804
estimates,499,1998,8.65
estimates,499,1999,8.523
estimates,499,2000,8.425
estimates,499,2001,8.358
estimates,499,2002,8.313
estimates,499,2003,8.282
estimates,499,2004,8.257
estimates,499,2005,8.23
estimates,499,2006,8.189
estimates,499,2007,8.13
estimates,499,2008,8.051
estimates,499,2009,7.951
estimates,499,2010,7.833
estimates,499,2011,7.704
estimates,499,2012,7.573
estimates,499,2013,7.449
estimates,499,2014,7.334
estimates,499,2015,7.232
medium_variant,499,2015,7.232
medium_variant,499,2016,7.141
medium_variant,499,2017,7.058
medium_variant,499,2018,6.979
medium_variant,499,2019,6.904
medium_variant,499,2020,6.832
medium_variant,499,2021,6.764
medium_variant,499,2022,6.7
medium_variant,499,2023,6.638
medium_variant,499,2024,6.58
medium_variant,499,2025,6.524
medium_variant,499,2026,6.471
medium_variant,499,2027,6.419
medium_variant,499,2028,6.368
medium_variant,499,2029,6.319
medium_variant,499,2030,6.272
medium_variant,499,2031,6.226
medium_variant,499,2032,6.181
medium_variant,499,2033,6.139
medium_variant,499,2034,6.098
medium_variant,499,2035,6.058
medium_variant,499,2036,6.019
medium_variant,499,2037,5.98
medium_variant,499,2038,5.941
medium_variant,499,2039,5.902
medium_variant,499,2040,5.861
medium_variant,499,2041,5.819
medium_variant,499,2042,5.776
medium_variant,499,2043,5.732
medium_variant,499,2044,5.687
medium_variant,499,2045,5.642
medium_variant,499,2046,5.596
medium_variant,499,2047,5.55
medium_variant,499,2048,5.504
medium_variant,499,2049,5.458
medium_variant,499,2050,5.414
medium_variant,499,2051,5.37
medium_variant,499,2052,5.327
medium_variant,499,2053,5.285
medium_variant,499,2054,5.244
medium_variant,499,2055,5.205
medium_variant,499,2056,5.167
medium_variant,499,2057,5.131
medium_variant,499,2058,5.097
medium_variant,499,2059,5.063
medium_variant,499,2060,5.031
medium_variant,499,2061,5
medium_variant,499,2062,4.97
medium_variant,499,2063,4.941
medium_variant,499,2064,4.913
medium_variant,499,2065,4.884
medium_variant,499,2066,4.857
medium_variant,499,2067,4.829
medium_variant,499,2068,4.801
medium_variant,499,2069,4.773
medium_variant,499,2070,4.745
medium_variant,499,2071,4.717
medium_variant,499,2072,4.689
medium_variant,499,2073,4.66
medium_variant,499,2074,4.631
medium_variant,499,2075,4.602
medium_variant,499,2076,4.573
medium_variant,499,2077,4.544
medium_variant,499,2078,4.515
medium_variant,499,2079,4.485
medium_variant,499,2080,4.456
medium_variant,499,2081,4.427
medium_variant,499,2082,4.399
medium_variant,499,2083,4.371
medium_variant,499,2084,4.343
medium_variant,499,2085,4.316
medium_variant,499,2086,4.29
medium_variant,499,2087,4.264
medium_variant,499,2088,4.239
medium_variant,499,2089,4.214
medium_variant,499,2090,4.191
medium_variant,499,2091,4.168
medium_variant,499,2092,4.145
medium_variant,499,2093,4.123
medium_variant,499,2094,4.102
medium_variant,499,2095,4.08
medium_variant,499,2096,4.06
medium_variant,499,2097,4.04
medium_variant,499,2098,4.02
medium_variant,499,2099,4.001
