variant,country,year,noofbirth
estimates,266,1950,14.411
estimates,266,1951,14.409
estimates,266,1952,14.431
estimates,266,1953,14.504
estimates,266,1954,14.629
estimates,266,1955,14.806
estimates,266,1956,15.035
estimates,266,1957,15.315
estimates,266,1958,15.645
estimates,266,1959,16.025
estimates,266,1960,16.453
estimates,266,1961,16.926
estimates,266,1962,17.439
estimates,266,1963,17.983
estimates,266,1964,18.548
estimates,266,1965,19.121
estimates,266,1966,19.688
estimates,266,1967,20.243
estimates,266,1968,20.781
estimates,266,1969,21.302
estimates,266,1970,21.81
estimates,266,1971,22.311
estimates,266,1972,22.818
estimates,266,1973,23.344
estimates,266,1974,23.895
estimates,266,1975,24.478
estimates,266,1976,25.099
estimates,266,1977,25.756
estimates,266,1978,26.444
estimates,266,1979,27.16
estimates,266,1980,27.901
estimates,266,1981,28.663
estimates,266,1982,29.438
estimates,266,1983,30.218
estimates,266,1984,30.995
estimates,266,1985,31.764
estimates,266,1986,32.52
estimates,266,1987,33.262
estimates,266,1988,33.988
estimates,266,1989,34.695
estimates,266,1990,35.38
estimates,266,1991,36.039
estimates,266,1992,36.673
estimates,266,1993,37.288
estimates,266,1994,37.885
estimates,266,1995,38.463
estimates,266,1996,39.015
estimates,266,1997,39.549
estimates,266,1998,40.079
estimates,266,1999,40.626
estimates,266,2000,41.216
estimates,266,2001,41.878
estimates,266,2002,42.633
estimates,266,2003,43.495
estimates,266,2004,44.47
estimates,266,2005,45.577
estimates,266,2006,46.833
estimates,266,2007,48.211
estimates,266,2008,49.669
estimates,266,2009,51.161
estimates,266,2010,52.621
estimates,266,2011,53.981
estimates,266,2012,55.191
estimates,266,2013,56.215
estimates,266,2014,57.03
estimates,266,2015,57.624
medium_variant,266,2015,57.624
medium_variant,266,2016,58.006
medium_variant,266,2017,58.227
medium_variant,266,2018,58.34
medium_variant,266,2019,58.38
medium_variant,266,2020,58.382
medium_variant,266,2021,58.371
medium_variant,266,2022,58.364
medium_variant,266,2023,58.378
medium_variant,266,2024,58.433
medium_variant,266,2025,58.542
medium_variant,266,2026,58.708
medium_variant,266,2027,58.921
medium_variant,266,2028,59.17
medium_variant,266,2029,59.455
medium_variant,266,2030,59.776
medium_variant,266,2031,60.135
medium_variant,266,2032,60.528
medium_variant,266,2033,60.949
medium_variant,266,2034,61.391
medium_variant,266,2035,61.849
medium_variant,266,2036,62.317
medium_variant,266,2037,62.791
medium_variant,266,2038,63.261
medium_variant,266,2039,63.718
medium_variant,266,2040,64.155
medium_variant,266,2041,64.568
medium_variant,266,2042,64.954
medium_variant,266,2043,65.309
medium_variant,266,2044,65.628
medium_variant,266,2045,65.905
medium_variant,266,2046,66.135
medium_variant,266,2047,66.319
medium_variant,266,2048,66.459
medium_variant,266,2049,66.556
medium_variant,266,2050,66.61
medium_variant,266,2051,66.623
medium_variant,266,2052,66.6
medium_variant,266,2053,66.547
medium_variant,266,2054,66.471
medium_variant,266,2055,66.379
medium_variant,266,2056,66.276
medium_variant,266,2057,66.166
medium_variant,266,2058,66.053
medium_variant,266,2059,65.942
medium_variant,266,2060,65.838
medium_variant,266,2061,65.744
medium_variant,266,2062,65.658
medium_variant,266,2063,65.58
medium_variant,266,2064,65.51
medium_variant,266,2065,65.448
medium_variant,266,2066,65.395
medium_variant,266,2067,65.35
medium_variant,266,2068,65.308
medium_variant,266,2069,65.266
medium_variant,266,2070,65.22
medium_variant,266,2071,65.166
medium_variant,266,2072,65.1
medium_variant,266,2073,65.021
medium_variant,266,2074,64.926
medium_variant,266,2075,64.814
medium_variant,266,2076,64.684
medium_variant,266,2077,64.54
medium_variant,266,2078,64.382
medium_variant,266,2079,64.212
medium_variant,266,2080,64.03
medium_variant,266,2081,63.835
medium_variant,266,2082,63.629
medium_variant,266,2083,63.412
medium_variant,266,2084,63.186
medium_variant,266,2085,62.952
medium_variant,266,2086,62.711
medium_variant,266,2087,62.465
medium_variant,266,2088,62.217
medium_variant,266,2089,61.967
medium_variant,266,2090,61.719
medium_variant,266,2091,61.474
medium_variant,266,2092,61.233
medium_variant,266,2093,60.997
medium_variant,266,2094,60.766
medium_variant,266,2095,60.541
medium_variant,266,2096,60.321
medium_variant,266,2097,60.108
medium_variant,266,2098,59.901
medium_variant,266,2099,59.7
