variant,country,year,noofbirth
estimates,480,1950,22.374
estimates,480,1951,22.483
estimates,480,1952,22.778
estimates,480,1953,23.225
estimates,480,1954,23.824
estimates,480,1955,24.57
estimates,480,1956,25.446
estimates,480,1957,26.426
estimates,480,1958,27.46
estimates,480,1959,28.465
estimates,480,1960,29.344
estimates,480,1961,29.997
estimates,480,1962,30.331
estimates,480,1963,30.292
estimates,480,1964,29.883
estimates,480,1965,29.143
estimates,480,1966,28.152
estimates,480,1967,27.049
estimates,480,1968,25.966
estimates,480,1969,24.989
estimates,480,1970,24.221
estimates,480,1971,23.739
estimates,480,1972,23.523
estimates,480,1973,23.526
estimates,480,1974,23.701
estimates,480,1975,23.929
estimates,480,1976,24.062
estimates,480,1977,23.994
estimates,480,1978,23.669
estimates,480,1979,23.096
estimates,480,1980,22.36
estimates,480,1981,21.598
estimates,480,1982,20.966
estimates,480,1983,20.571
estimates,480,1984,20.445
estimates,480,1985,20.578
estimates,480,1986,20.912
estimates,480,1987,21.329
estimates,480,1988,21.726
estimates,480,1989,22.05
estimates,480,1990,22.26
estimates,480,1991,22.332
estimates,480,1992,22.29
estimates,480,1993,22.156
estimates,480,1994,21.939
estimates,480,1995,21.66
estimates,480,1996,21.345
estimates,480,1997,21.022
estimates,480,1998,20.705
estimates,480,1999,20.399
estimates,480,2000,20.094
estimates,480,2001,19.765
estimates,480,2002,19.389
estimates,480,2003,18.952
estimates,480,2004,18.455
estimates,480,2005,17.903
estimates,480,2006,17.31
estimates,480,2007,16.698
estimates,480,2008,16.096
estimates,480,2009,15.523
estimates,480,2010,15.003
estimates,480,2011,14.553
estimates,480,2012,14.177
estimates,480,2013,13.874
estimates,480,2014,13.647
estimates,480,2015,13.49
medium_variant,480,2015,13.49
medium_variant,480,2016,13.396
medium_variant,480,2017,13.348
medium_variant,480,2018,13.329
medium_variant,480,2019,13.327
medium_variant,480,2020,13.335
medium_variant,480,2021,13.35
medium_variant,480,2022,13.374
medium_variant,480,2023,13.402
medium_variant,480,2024,13.429
medium_variant,480,2025,13.448
medium_variant,480,2026,13.453
medium_variant,480,2027,13.441
medium_variant,480,2028,13.412
medium_variant,480,2029,13.361
medium_variant,480,2030,13.286
medium_variant,480,2031,13.187
medium_variant,480,2032,13.067
medium_variant,480,2033,12.93
medium_variant,480,2034,12.779
medium_variant,480,2035,12.616
medium_variant,480,2036,12.443
medium_variant,480,2037,12.263
medium_variant,480,2038,12.079
medium_variant,480,2039,11.896
medium_variant,480,2040,11.718
medium_variant,480,2041,11.549
medium_variant,480,2042,11.39
medium_variant,480,2043,11.243
medium_variant,480,2044,11.11
medium_variant,480,2045,10.995
medium_variant,480,2046,10.9
medium_variant,480,2047,10.822
medium_variant,480,2048,10.761
medium_variant,480,2049,10.716
medium_variant,480,2050,10.684
medium_variant,480,2051,10.665
medium_variant,480,2052,10.655
medium_variant,480,2053,10.651
medium_variant,480,2054,10.65
medium_variant,480,2055,10.649
medium_variant,480,2056,10.645
medium_variant,480,2057,10.637
medium_variant,480,2058,10.623
medium_variant,480,2059,10.602
medium_variant,480,2060,10.573
medium_variant,480,2061,10.533
medium_variant,480,2062,10.485
medium_variant,480,2063,10.428
medium_variant,480,2064,10.364
medium_variant,480,2065,10.292
medium_variant,480,2066,10.214
medium_variant,480,2067,10.13
medium_variant,480,2068,10.042
medium_variant,480,2069,9.952
medium_variant,480,2070,9.862
medium_variant,480,2071,9.773
medium_variant,480,2072,9.687
medium_variant,480,2073,9.604
medium_variant,480,2074,9.526
medium_variant,480,2075,9.454
medium_variant,480,2076,9.39
medium_variant,480,2077,9.332
medium_variant,480,2078,9.282
medium_variant,480,2079,9.238
medium_variant,480,2080,9.2
medium_variant,480,2081,9.169
medium_variant,480,2082,9.144
medium_variant,480,2083,9.122
medium_variant,480,2084,9.103
medium_variant,480,2085,9.085
medium_variant,480,2086,9.068
medium_variant,480,2087,9.051
medium_variant,480,2088,9.033
medium_variant,480,2089,9.012
medium_variant,480,2090,8.989
medium_variant,480,2091,8.963
medium_variant,480,2092,8.933
medium_variant,480,2093,8.9
medium_variant,480,2094,8.864
medium_variant,480,2095,8.824
medium_variant,480,2096,8.782
medium_variant,480,2097,8.736
medium_variant,480,2098,8.688
medium_variant,480,2099,8.636
