variant,country,year,noofbirth
estimates,158,1950,368.265
estimates,158,1951,372.713
estimates,158,1952,381.167
estimates,158,1953,388.737
estimates,158,1954,395.424
estimates,158,1955,401.215
estimates,158,1956,406.082
estimates,158,1957,410.004
estimates,158,1958,412.931
estimates,158,1959,414.762
estimates,158,1960,415.409
estimates,158,1961,414.814
estimates,158,1962,412.984
estimates,158,1963,410.051
estimates,158,1964,406.283
estimates,158,1965,401.976
estimates,158,1966,397.436
estimates,158,1967,393.044
estimates,158,1968,389.206
estimates,158,1969,386.289
estimates,158,1970,384.908
estimates,158,1971,385.637
estimates,158,1972,388.423
estimates,158,1973,392.904
estimates,158,1974,398.572
estimates,158,1975,404.584
estimates,158,1976,409.93
estimates,158,1977,413.671
estimates,158,1978,415.064
estimates,158,1979,413.697
estimates,158,1980,409.159
estimates,158,1981,401.311
estimates,158,1982,390.875
estimates,158,1983,378.78
estimates,158,1984,365.811
estimates,158,1985,353.132
estimates,158,1986,341.949
estimates,158,1987,332.952
estimates,158,1988,326.502
estimates,158,1989,322.667
estimates,158,1990,321.186
estimates,158,1991,321.427
estimates,158,1992,322.238
estimates,158,1993,322.544
estimates,158,1994,321.688
estimates,158,1995,318.99
estimates,158,1996,313.994
estimates,158,1997,306.865
estimates,158,1998,297.901
estimates,158,1999,287.314
estimates,158,2000,275.34
estimates,158,2001,262.294
estimates,158,2002,248.785
estimates,158,2003,235.512
estimates,158,2004,223.099
estimates,158,2005,212.297
estimates,158,2006,203.751
estimates,158,2007,197.602
estimates,158,2008,193.819
estimates,158,2009,192.329
estimates,158,2010,192.871
estimates,158,2011,195.003
estimates,158,2012,198.035
estimates,158,2013,201.326
estimates,158,2014,204.461
estimates,158,2015,207.126
medium_variant,158,2015,207.126
medium_variant,158,2016,209.188
medium_variant,158,2017,210.788
medium_variant,158,2018,212.035
medium_variant,158,2019,212.895
medium_variant,158,2020,213.38
medium_variant,158,2021,213.55
medium_variant,158,2022,213.495
medium_variant,158,2023,213.276
medium_variant,158,2024,212.898
medium_variant,158,2025,212.345
medium_variant,158,2026,211.577
medium_variant,158,2027,210.538
medium_variant,158,2028,209.179
medium_variant,158,2029,207.477
medium_variant,158,2030,205.375
medium_variant,158,2031,202.816
medium_variant,158,2032,199.827
medium_variant,158,2033,196.478
medium_variant,158,2034,192.863
medium_variant,158,2035,189.082
medium_variant,158,2036,185.236
medium_variant,158,2037,181.454
medium_variant,158,2038,177.878
medium_variant,158,2039,174.64
medium_variant,158,2040,171.88
medium_variant,158,2041,169.696
medium_variant,158,2042,168.088
medium_variant,158,2043,167.032
medium_variant,158,2044,166.519
medium_variant,158,2045,166.532
medium_variant,158,2046,167.033
medium_variant,158,2047,167.915
medium_variant,158,2048,169.055
medium_variant,158,2049,170.346
medium_variant,158,2050,171.691
medium_variant,158,2051,173.02
medium_variant,158,2052,174.292
medium_variant,158,2053,175.454
medium_variant,158,2054,176.441
medium_variant,158,2055,177.201
medium_variant,158,2056,177.71
medium_variant,158,2057,177.987
medium_variant,158,2058,178.045
medium_variant,158,2059,177.875
medium_variant,158,2060,177.464
medium_variant,158,2061,176.802
medium_variant,158,2062,175.904
medium_variant,158,2063,174.796
medium_variant,158,2064,173.505
medium_variant,158,2065,172.044
medium_variant,158,2066,170.425
medium_variant,158,2067,168.678
medium_variant,158,2068,166.849
medium_variant,158,2069,164.993
medium_variant,158,2070,163.163
medium_variant,158,2071,161.4
medium_variant,158,2072,159.736
medium_variant,158,2073,158.208
medium_variant,158,2074,156.859
medium_variant,158,2075,155.73
medium_variant,158,2076,154.849
medium_variant,158,2077,154.208
medium_variant,158,2078,153.788
medium_variant,158,2079,153.579
medium_variant,158,2080,153.571
medium_variant,158,2081,153.754
medium_variant,158,2082,154.09
medium_variant,158,2083,154.532
medium_variant,158,2084,155.036
medium_variant,158,2085,155.561
medium_variant,158,2086,156.077
medium_variant,158,2087,156.561
medium_variant,158,2088,156.985
medium_variant,158,2089,157.313
medium_variant,158,2090,157.521
medium_variant,158,2091,157.595
medium_variant,158,2092,157.526
medium_variant,158,2093,157.314
medium_variant,158,2094,156.959
medium_variant,158,2095,156.46
medium_variant,158,2096,155.817
medium_variant,158,2097,155.031
medium_variant,158,2098,154.103
medium_variant,158,2099,153.032
