variant,country,year,noofbirth
estimates,826,1950,756.963
estimates,826,1951,758.345
estimates,826,1952,763.087
estimates,826,1953,771.786
estimates,826,1954,784.44
estimates,826,1955,800.983
estimates,826,1956,821.157
estimates,826,1957,844.492
estimates,826,1958,870.15
estimates,826,1959,896.734
estimates,826,1960,922.523
estimates,826,1961,945.61
estimates,826,1962,963.937
estimates,826,1963,975.756
estimates,826,1964,979.972
estimates,826,1965,975.442
estimates,826,1966,961.617
estimates,826,1967,939.924
estimates,826,1968,912.292
estimates,826,1969,880.368
estimates,826,1970,845.984
estimates,826,1971,810.927
estimates,826,1972,776.952
estimates,826,1973,745.841
estimates,826,1974,719.201
estimates,826,1975,698.565
estimates,826,1976,684.859
estimates,826,1977,677.5
estimates,826,1978,675.673
estimates,826,1979,678.884
estimates,826,1980,686.59
estimates,826,1981,698.101
estimates,826,1982,712.149
estimates,826,1983,727.288
estimates,826,1984,742.221
estimates,826,1985,755.572
estimates,826,1986,766.254
estimates,826,1987,773.996
estimates,826,1988,778.689
estimates,826,1989,780.168
estimates,826,1990,778.616
estimates,826,1991,774.57
estimates,826,1992,768.962
estimates,826,1993,762.585
estimates,826,1994,755.82
estimates,826,1995,748.369
estimates,826,1996,739.555
estimates,826,1997,729.148
estimates,826,1998,717.545
estimates,826,1999,705.749
estimates,826,2000,695.802
estimates,826,2001,690.09
estimates,826,2002,690.012
estimates,826,2003,696.077
estimates,826,2004,707.917
estimates,826,2005,724.133
estimates,826,2006,742.537
estimates,826,2007,760.478
estimates,826,2008,775.837
estimates,826,2009,787.603
estimates,826,2010,795.425
estimates,826,2011,799.769
estimates,826,2012,802.093
estimates,826,2013,803.598
estimates,826,2014,804.657
estimates,826,2015,805.499
medium_variant,826,2015,805.499
medium_variant,826,2016,806.147
medium_variant,826,2017,806.368
medium_variant,826,2018,805.986
medium_variant,826,2019,805.014
medium_variant,826,2020,803.367
medium_variant,826,2021,800.923
medium_variant,826,2022,797.69
medium_variant,826,2023,793.781
medium_variant,826,2024,789.387
medium_variant,826,2025,784.728
medium_variant,826,2026,780.031
medium_variant,826,2027,775.566
medium_variant,826,2028,771.613
medium_variant,826,2029,768.419
medium_variant,826,2030,766.238
medium_variant,826,2031,765.246
medium_variant,826,2032,765.396
medium_variant,826,2033,766.598
medium_variant,826,2034,768.793
medium_variant,826,2035,771.922
medium_variant,826,2036,775.897
medium_variant,826,2037,780.5
medium_variant,826,2038,785.47
medium_variant,826,2039,790.566
medium_variant,826,2040,795.558
medium_variant,826,2041,800.273
medium_variant,826,2042,804.618
medium_variant,826,2043,808.49
medium_variant,826,2044,811.766
medium_variant,826,2045,814.339
medium_variant,826,2046,816.166
medium_variant,826,2047,817.322
medium_variant,826,2048,817.893
medium_variant,826,2049,817.919
medium_variant,826,2050,817.426
medium_variant,826,2051,816.438
medium_variant,826,2052,815.028
medium_variant,826,2053,813.301
medium_variant,826,2054,811.37
medium_variant,826,2055,809.331
medium_variant,826,2056,807.257
medium_variant,826,2057,805.21
medium_variant,826,2058,803.273
medium_variant,826,2059,801.546
medium_variant,826,2060,800.13
medium_variant,826,2061,799.099
medium_variant,826,2062,798.458
medium_variant,826,2063,798.197
medium_variant,826,2064,798.321
medium_variant,826,2065,798.831
medium_variant,826,2066,799.715
medium_variant,826,2067,800.902
medium_variant,826,2068,802.302
medium_variant,826,2069,803.833
medium_variant,826,2070,805.423
medium_variant,826,2071,807.016
medium_variant,826,2072,808.563
medium_variant,826,2073,810.003
medium_variant,826,2074,811.264
medium_variant,826,2075,812.282
medium_variant,826,2076,813.014
medium_variant,826,2077,813.46
medium_variant,826,2078,813.625
medium_variant,826,2079,813.497
medium_variant,826,2080,813.061
medium_variant,826,2081,812.312
medium_variant,826,2082,811.282
medium_variant,826,2083,810.02
medium_variant,826,2084,808.569
medium_variant,826,2085,806.967
medium_variant,826,2086,805.245
medium_variant,826,2087,803.442
medium_variant,826,2088,801.609
medium_variant,826,2089,799.804
medium_variant,826,2090,798.075
medium_variant,826,2091,796.457
medium_variant,826,2092,794.975
medium_variant,826,2093,793.645
medium_variant,826,2094,792.476
medium_variant,826,2095,791.475
medium_variant,826,2096,790.648
medium_variant,826,2097,789.993
medium_variant,826,2098,789.512
medium_variant,826,2099,789.204
