variant,country,year,noofbirth
estimates,64,1950,8.435
estimates,64,1951,8.571
estimates,64,1952,8.843
estimates,64,1953,9.117
estimates,64,1954,9.394
estimates,64,1955,9.672
estimates,64,1956,9.952
estimates,64,1957,10.236
estimates,64,1958,10.524
estimates,64,1959,10.819
estimates,64,1960,11.121
estimates,64,1961,11.435
estimates,64,1962,11.761
estimates,64,1963,12.1
estimates,64,1964,12.453
estimates,64,1965,12.816
estimates,64,1966,13.189
estimates,64,1967,13.566
estimates,64,1968,13.945
estimates,64,1969,14.322
estimates,64,1970,14.699
estimates,64,1971,15.074
estimates,64,1972,15.45
estimates,64,1973,15.824
estimates,64,1974,16.195
estimates,64,1975,16.557
estimates,64,1976,16.902
estimates,64,1977,17.227
estimates,64,1978,17.534
estimates,64,1979,17.828
estimates,64,1980,18.132
estimates,64,1981,18.476
estimates,64,1982,18.87
estimates,64,1983,19.306
estimates,64,1984,19.759
estimates,64,1985,20.18
estimates,64,1986,20.507
estimates,64,1987,20.694
estimates,64,1988,20.712
estimates,64,1989,20.558
estimates,64,1990,20.247
estimates,64,1991,19.813
estimates,64,1992,19.316
estimates,64,1993,18.808
estimates,64,1994,18.32
estimates,64,1995,17.869
estimates,64,1996,17.459
estimates,64,1997,17.076
estimates,64,1998,16.715
estimates,64,1999,16.381
estimates,64,2000,16.087
estimates,64,2001,15.846
estimates,64,2002,15.659
estimates,64,2003,15.525
estimates,64,2004,15.436
estimates,64,2005,15.375
estimates,64,2006,15.324
estimates,64,2007,15.265
estimates,64,2008,15.185
estimates,64,2009,15.082
estimates,64,2010,14.961
estimates,64,2011,14.836
estimates,64,2012,14.725
estimates,64,2013,14.638
estimates,64,2014,14.574
estimates,64,2015,14.528
medium_variant,64,2015,14.528
medium_variant,64,2016,14.487
medium_variant,64,2017,14.438
medium_variant,64,2018,14.367
medium_variant,64,2019,14.271
medium_variant,64,2020,14.146
medium_variant,64,2021,13.996
medium_variant,64,2022,13.828
medium_variant,64,2023,13.65
medium_variant,64,2024,13.466
medium_variant,64,2025,13.278
medium_variant,64,2026,13.09
medium_variant,64,2027,12.901
medium_variant,64,2028,12.714
medium_variant,64,2029,12.531
medium_variant,64,2030,12.356
medium_variant,64,2031,12.189
medium_variant,64,2032,12.032
medium_variant,64,2033,11.885
medium_variant,64,2034,11.748
medium_variant,64,2035,11.624
medium_variant,64,2036,11.511
medium_variant,64,2037,11.409
medium_variant,64,2038,11.318
medium_variant,64,2039,11.235
medium_variant,64,2040,11.16
medium_variant,64,2041,11.092
medium_variant,64,2042,11.03
medium_variant,64,2043,10.973
medium_variant,64,2044,10.918
medium_variant,64,2045,10.864
medium_variant,64,2046,10.809
medium_variant,64,2047,10.753
medium_variant,64,2048,10.695
medium_variant,64,2049,10.635
medium_variant,64,2050,10.57
medium_variant,64,2051,10.501
medium_variant,64,2052,10.428
medium_variant,64,2053,10.352
medium_variant,64,2054,10.273
medium_variant,64,2055,10.191
medium_variant,64,2056,10.106
medium_variant,64,2057,10.02
medium_variant,64,2058,9.933
medium_variant,64,2059,9.846
medium_variant,64,2060,9.761
medium_variant,64,2061,9.678
medium_variant,64,2062,9.598
medium_variant,64,2063,9.52
medium_variant,64,2064,9.446
medium_variant,64,2065,9.377
medium_variant,64,2066,9.313
medium_variant,64,2067,9.253
medium_variant,64,2068,9.198
medium_variant,64,2069,9.147
medium_variant,64,2070,9.099
medium_variant,64,2071,9.055
medium_variant,64,2072,9.014
medium_variant,64,2073,8.975
medium_variant,64,2074,8.938
medium_variant,64,2075,8.902
medium_variant,64,2076,8.867
medium_variant,64,2077,8.831
medium_variant,64,2078,8.795
medium_variant,64,2079,8.759
medium_variant,64,2080,8.72
medium_variant,64,2081,8.68
medium_variant,64,2082,8.639
medium_variant,64,2083,8.595
medium_variant,64,2084,8.55
medium_variant,64,2085,8.503
medium_variant,64,2086,8.455
medium_variant,64,2087,8.405
medium_variant,64,2088,8.355
medium_variant,64,2089,8.304
medium_variant,64,2090,8.254
medium_variant,64,2091,8.204
medium_variant,64,2092,8.155
medium_variant,64,2093,8.108
medium_variant,64,2094,8.061
medium_variant,64,2095,8.017
medium_variant,64,2096,7.973
medium_variant,64,2097,7.932
medium_variant,64,2098,7.892
medium_variant,64,2099,7.853
