variant,country,year,noofbirth
estimates,716,1950,136.187
estimates,716,1951,137.916
estimates,716,1952,141.533
estimates,716,1953,145.469
estimates,716,1954,149.725
estimates,716,1955,154.295
estimates,716,1956,159.17
estimates,716,1957,164.333
estimates,716,1958,169.755
estimates,716,1959,175.385
estimates,716,1960,181.165
estimates,716,1961,187.039
estimates,716,1962,192.96
estimates,716,1963,198.912
estimates,716,1964,204.919
estimates,716,1965,211.05
estimates,716,1966,217.405
estimates,716,1967,224.084
estimates,716,1968,231.164
estimates,716,1969,238.675
estimates,716,1970,246.662
estimates,716,1971,255.149
estimates,716,1972,264.055
estimates,716,1973,273.265
estimates,716,1974,282.664
estimates,716,1975,292.162
estimates,716,1976,301.689
estimates,716,1977,311.132
estimates,716,1978,320.34
estimates,716,1979,329.144
estimates,716,1980,337.337
estimates,716,1981,344.736
estimates,716,1982,351.286
estimates,716,1983,356.98
estimates,716,1984,361.828
estimates,716,1985,365.876
estimates,716,1986,369.223
estimates,716,1987,372.056
estimates,716,1988,374.564
estimates,716,1989,376.883
estimates,716,1990,379.071
estimates,716,1991,381.127
estimates,716,1992,383.056
estimates,716,1993,384.933
estimates,716,1994,386.903
estimates,716,1995,389.105
estimates,716,1996,391.653
estimates,716,1997,394.668
estimates,716,1998,398.294
estimates,716,1999,402.685
estimates,716,2000,408.063
estimates,716,2001,414.629
estimates,716,2002,422.377
estimates,716,2003,431.216
estimates,716,2004,441.016
estimates,716,2005,451.733
estimates,716,2006,463.32
estimates,716,2007,475.471
estimates,716,2008,487.74
estimates,716,2009,499.644
estimates,716,2010,510.492
estimates,716,2011,519.607
estimates,716,2012,526.681
estimates,716,2013,531.609
estimates,716,2014,534.424
estimates,716,2015,535.37
medium_variant,716,2015,535.37
medium_variant,716,2016,534.895
medium_variant,716,2017,533.7
medium_variant,716,2018,532.419
medium_variant,716,2019,531.439
medium_variant,716,2020,531.026
medium_variant,716,2021,531.263
medium_variant,716,2022,531.982
medium_variant,716,2023,533.06
medium_variant,716,2024,534.535
medium_variant,716,2025,536.465
medium_variant,716,2026,538.896
medium_variant,716,2027,541.784
medium_variant,716,2028,545.048
medium_variant,716,2029,548.603
medium_variant,716,2030,552.353
medium_variant,716,2031,556.205
medium_variant,716,2032,560.046
medium_variant,716,2033,563.76
medium_variant,716,2034,567.236
medium_variant,716,2035,570.39
medium_variant,716,2036,573.177
medium_variant,716,2037,575.609
medium_variant,716,2038,577.69
medium_variant,716,2039,579.39
medium_variant,716,2040,580.682
medium_variant,716,2041,581.554
medium_variant,716,2042,582.024
medium_variant,716,2043,582.119
medium_variant,716,2044,581.856
medium_variant,716,2045,581.235
medium_variant,716,2046,580.254
medium_variant,716,2047,578.939
medium_variant,716,2048,577.339
medium_variant,716,2049,575.511
medium_variant,716,2050,573.521
medium_variant,716,2051,571.428
medium_variant,716,2052,569.279
medium_variant,716,2053,567.121
medium_variant,716,2054,564.997
medium_variant,716,2055,562.93
medium_variant,716,2056,560.921
medium_variant,716,2057,558.944
medium_variant,716,2058,556.982
medium_variant,716,2059,555.041
medium_variant,716,2060,553.137
medium_variant,716,2061,551.291
medium_variant,716,2062,549.507
medium_variant,716,2063,547.779
medium_variant,716,2064,546.095
medium_variant,716,2065,544.437
medium_variant,716,2066,542.785
medium_variant,716,2067,541.108
medium_variant,716,2068,539.377
medium_variant,716,2069,537.565
medium_variant,716,2070,535.642
medium_variant,716,2071,533.584
medium_variant,716,2072,531.392
medium_variant,716,2073,529.077
medium_variant,716,2074,526.649
medium_variant,716,2075,524.128
medium_variant,716,2076,521.54
medium_variant,716,2077,518.916
medium_variant,716,2078,516.285
medium_variant,716,2079,513.663
medium_variant,716,2080,511.055
medium_variant,716,2081,508.452
medium_variant,716,2082,505.842
medium_variant,716,2083,503.221
medium_variant,716,2084,500.6
medium_variant,716,2085,497.999
medium_variant,716,2086,495.437
medium_variant,716,2087,492.932
medium_variant,716,2088,490.495
medium_variant,716,2089,488.132
medium_variant,716,2090,485.839
medium_variant,716,2091,483.606
medium_variant,716,2092,481.424
medium_variant,716,2093,479.279
medium_variant,716,2094,477.162
medium_variant,716,2095,475.066
medium_variant,716,2096,472.989
medium_variant,716,2097,470.927
medium_variant,716,2098,468.881
medium_variant,716,2099,466.85
