variant,country,year,noofbirth
estimates,450,1950,202.4
estimates,450,1951,204.673
estimates,450,1952,209.255
estimates,450,1953,213.91
estimates,450,1954,218.638
estimates,450,1955,223.439
estimates,450,1956,228.316
estimates,450,1957,233.278
estimates,450,1958,238.335
estimates,450,1959,243.508
estimates,450,1960,248.823
estimates,450,1961,254.311
estimates,450,1962,260.011
estimates,450,1963,265.962
estimates,450,1964,272.2
estimates,450,1965,278.768
estimates,450,1966,285.703
estimates,450,1967,292.999
estimates,450,1968,300.64
estimates,450,1969,308.604
estimates,450,1970,316.887
estimates,450,1971,325.486
estimates,450,1972,334.346
estimates,450,1973,343.391
estimates,450,1974,352.534
estimates,450,1975,361.61
estimates,450,1976,370.441
estimates,450,1977,378.972
estimates,450,1978,387.23
estimates,450,1979,395.298
estimates,450,1980,403.338
estimates,450,1981,411.558
estimates,450,1982,420.2
estimates,450,1983,429.471
estimates,450,1984,439.499
estimates,450,1985,450.395
estimates,450,1986,462.206
estimates,450,1987,474.813
estimates,450,1988,488.073
estimates,450,1989,501.883
estimates,450,1990,516.211
estimates,450,1991,531.046
estimates,450,1992,546.264
estimates,450,1993,561.655
estimates,450,1994,576.959
estimates,450,1995,591.805
estimates,450,1996,605.819
estimates,450,1997,618.821
estimates,450,1998,630.738
estimates,450,1999,641.576
estimates,450,2000,651.459
estimates,450,2001,660.629
estimates,450,2002,669.459
estimates,450,2003,678.284
estimates,450,2004,687.298
estimates,450,2005,696.565
estimates,450,2006,706.029
estimates,450,2007,715.598
estimates,450,2008,725.273
estimates,450,2009,735.196
estimates,450,2010,745.626
estimates,450,2011,756.856
estimates,450,2012,769.049
estimates,450,2013,782.262
estimates,450,2014,796.458
estimates,450,2015,811.519
medium_variant,450,2015,811.519
medium_variant,450,2016,827.249
medium_variant,450,2017,843.323
medium_variant,450,2018,859.432
medium_variant,450,2019,875.362
medium_variant,450,2020,890.954
medium_variant,450,2021,906.138
medium_variant,450,2022,920.955
medium_variant,450,2023,935.418
medium_variant,450,2024,949.47
medium_variant,450,2025,963.037
medium_variant,450,2026,976.065
medium_variant,450,2027,988.577
medium_variant,450,2028,1000.618
medium_variant,450,2029,1012.236
medium_variant,450,2030,1023.486
medium_variant,450,2031,1034.432
medium_variant,450,2032,1045.164
medium_variant,450,2033,1055.777
medium_variant,450,2034,1066.353
medium_variant,450,2035,1076.972
medium_variant,450,2036,1087.689
medium_variant,450,2037,1098.501
medium_variant,450,2038,1109.399
medium_variant,450,2039,1120.388
medium_variant,450,2040,1131.467
medium_variant,450,2041,1142.623
medium_variant,450,2042,1153.807
medium_variant,450,2043,1164.96
medium_variant,450,2044,1176.034
medium_variant,450,2045,1186.998
medium_variant,450,2046,1197.832
medium_variant,450,2047,1208.515
medium_variant,450,2048,1219.002
medium_variant,450,2049,1229.238
medium_variant,450,2050,1239.153
medium_variant,450,2051,1248.686
medium_variant,450,2052,1257.81
medium_variant,450,2053,1266.513
medium_variant,450,2054,1274.783
medium_variant,450,2055,1282.626
medium_variant,450,2056,1290.064
medium_variant,450,2057,1297.149
medium_variant,450,2058,1303.936
medium_variant,450,2059,1310.456
medium_variant,450,2060,1316.748
medium_variant,450,2061,1322.839
medium_variant,450,2062,1328.731
medium_variant,450,2063,1334.419
medium_variant,450,2064,1339.899
medium_variant,450,2065,1345.146
medium_variant,450,2066,1350.123
medium_variant,450,2067,1354.801
medium_variant,450,2068,1359.167
medium_variant,450,2069,1363.226
medium_variant,450,2070,1367.012
medium_variant,450,2071,1370.57
medium_variant,450,2072,1373.943
medium_variant,450,2073,1377.153
medium_variant,450,2074,1380.198
medium_variant,450,2075,1383.059
medium_variant,450,2076,1385.701
medium_variant,450,2077,1388.074
medium_variant,450,2078,1390.136
medium_variant,450,2079,1391.866
medium_variant,450,2080,1393.239
medium_variant,450,2081,1394.24
medium_variant,450,2082,1394.888
medium_variant,450,2083,1395.214
medium_variant,450,2084,1395.245
medium_variant,450,2085,1395.03
medium_variant,450,2086,1394.624
medium_variant,450,2087,1394.059
medium_variant,450,2088,1393.353
medium_variant,450,2089,1392.501
medium_variant,450,2090,1391.478
medium_variant,450,2091,1390.242
medium_variant,450,2092,1388.751
medium_variant,450,2093,1386.964
medium_variant,450,2094,1384.844
medium_variant,450,2095,1382.371
medium_variant,450,2096,1379.534
medium_variant,450,2097,1376.326
medium_variant,450,2098,1372.744
medium_variant,450,2099,1368.788
