variant,country,year,noofbirth
estimates,340,1950,81.956
estimates,340,1951,83.081
estimates,340,1952,85.307
estimates,340,1953,87.482
estimates,340,1954,89.608
estimates,340,1955,91.686
estimates,340,1956,93.726
estimates,340,1957,95.739
estimates,340,1958,97.749
estimates,340,1959,99.797
estimates,340,1960,101.927
estimates,340,1961,104.188
estimates,340,1962,106.62
estimates,340,1963,109.246
estimates,340,1964,112.057
estimates,340,1965,115.011
estimates,340,1966,118.038
estimates,340,1967,121.069
estimates,340,1968,124.057
estimates,340,1969,126.992
estimates,340,1970,129.901
estimates,340,1971,132.841
estimates,340,1972,135.873
estimates,340,1973,139.031
estimates,340,1974,142.31
estimates,340,1975,145.683
estimates,340,1976,149.108
estimates,340,1977,152.522
estimates,340,1978,155.871
estimates,340,1979,159.128
estimates,340,1980,162.257
estimates,340,1981,165.239
estimates,340,1982,168.097
estimates,340,1983,170.867
estimates,340,1984,173.581
estimates,340,1985,176.314
estimates,340,1986,179.154
estimates,340,1987,182.142
estimates,340,1988,185.281
estimates,340,1989,188.538
estimates,340,1990,191.841
estimates,340,1991,195.095
estimates,340,1992,198.185
estimates,340,1993,201.019
estimates,340,1994,203.541
estimates,340,1995,205.745
estimates,340,1996,207.666
estimates,340,1997,209.36
estimates,340,1998,210.852
estimates,340,1999,212.119
estimates,340,2000,213.096
estimates,340,2001,213.701
estimates,340,2002,213.88
estimates,340,2003,213.611
estimates,340,2004,212.907
estimates,340,2005,211.763
estimates,340,2006,210.185
estimates,340,2007,208.267
estimates,340,2008,206.146
estimates,340,2009,203.964
estimates,340,2010,201.917
estimates,340,2011,200.198
estimates,340,2012,198.905
estimates,340,2013,198.084
estimates,340,2014,197.74
estimates,340,2015,197.819
medium_variant,340,2015,197.819
medium_variant,340,2016,198.206
medium_variant,340,2017,198.713
medium_variant,340,2018,199.173
medium_variant,340,2019,199.491
medium_variant,340,2020,199.603
medium_variant,340,2021,199.493
medium_variant,340,2022,199.208
medium_variant,340,2023,198.784
medium_variant,340,2024,198.217
medium_variant,340,2025,197.498
medium_variant,340,2026,196.619
medium_variant,340,2027,195.591
medium_variant,340,2028,194.432
medium_variant,340,2029,193.16
medium_variant,340,2030,191.792
medium_variant,340,2031,190.345
medium_variant,340,2032,188.839
medium_variant,340,2033,187.298
medium_variant,340,2034,185.748
medium_variant,340,2035,184.211
medium_variant,340,2036,182.702
medium_variant,340,2037,181.222
medium_variant,340,2038,179.777
medium_variant,340,2039,178.374
medium_variant,340,2040,177.017
medium_variant,340,2041,175.704
medium_variant,340,2042,174.427
medium_variant,340,2043,173.182
medium_variant,340,2044,171.968
medium_variant,340,2045,170.788
medium_variant,340,2046,169.649
medium_variant,340,2047,168.553
medium_variant,340,2048,167.497
medium_variant,340,2049,166.478
medium_variant,340,2050,165.487
medium_variant,340,2051,164.516
medium_variant,340,2052,163.556
medium_variant,340,2053,162.599
medium_variant,340,2054,161.641
medium_variant,340,2055,160.682
medium_variant,340,2056,159.726
medium_variant,340,2057,158.779
medium_variant,340,2058,157.843
medium_variant,340,2059,156.912
medium_variant,340,2060,155.977
medium_variant,340,2061,155.024
medium_variant,340,2062,154.046
medium_variant,340,2063,153.039
medium_variant,340,2064,152.007
medium_variant,340,2065,150.957
medium_variant,340,2066,149.9
medium_variant,340,2067,148.852
medium_variant,340,2068,147.824
medium_variant,340,2069,146.824
medium_variant,340,2070,145.855
medium_variant,340,2071,144.916
medium_variant,340,2072,143.999
medium_variant,340,2073,143.101
medium_variant,340,2074,142.222
medium_variant,340,2075,141.363
medium_variant,340,2076,140.529
medium_variant,340,2077,139.719
medium_variant,340,2078,138.936
medium_variant,340,2079,138.177
medium_variant,340,2080,137.439
medium_variant,340,2081,136.721
medium_variant,340,2082,136.017
medium_variant,340,2083,135.323
medium_variant,340,2084,134.635
medium_variant,340,2085,133.953
medium_variant,340,2086,133.276
medium_variant,340,2087,132.604
medium_variant,340,2088,131.937
medium_variant,340,2089,131.272
medium_variant,340,2090,130.608
medium_variant,340,2091,129.942
medium_variant,340,2092,129.272
medium_variant,340,2093,128.597
medium_variant,340,2094,127.915
medium_variant,340,2095,127.227
medium_variant,340,2096,126.531
medium_variant,340,2097,125.827
medium_variant,340,2098,125.116
medium_variant,340,2099,124.398
