variant,country,year,noofbirth
estimates,90,1950,3.544
estimates,90,1951,3.601
estimates,90,1952,3.717
estimates,90,1953,3.839
estimates,90,1954,3.965
estimates,90,1955,4.097
estimates,90,1956,4.232
estimates,90,1957,4.372
estimates,90,1958,4.516
estimates,90,1959,4.662
estimates,90,1960,4.811
estimates,90,1961,4.962
estimates,90,1962,5.117
estimates,90,1963,5.279
estimates,90,1964,5.456
estimates,90,1965,5.661
estimates,90,1966,5.91
estimates,90,1967,6.209
estimates,90,1968,6.558
estimates,90,1969,6.949
estimates,90,1970,7.367
estimates,90,1971,7.792
estimates,90,1972,8.203
estimates,90,1973,8.583
estimates,90,1974,8.921
estimates,90,1975,9.212
estimates,90,1976,9.454
estimates,90,1977,9.662
estimates,90,1978,9.849
estimates,90,1979,10.023
estimates,90,1980,10.195
estimates,90,1981,10.377
estimates,90,1982,10.575
estimates,90,1983,10.791
estimates,90,1984,11.027
estimates,90,1985,11.279
estimates,90,1986,11.54
estimates,90,1987,11.799
estimates,90,1988,12.05
estimates,90,1989,12.288
estimates,90,1990,12.51
estimates,90,1991,12.716
estimates,90,1992,12.911
estimates,90,1993,13.1
estimates,90,1994,13.288
estimates,90,1995,13.482
estimates,90,1996,13.69
estimates,90,1997,13.916
estimates,90,1998,14.161
estimates,90,1999,14.426
estimates,90,2000,14.712
estimates,90,2001,15.02
estimates,90,2002,15.343
estimates,90,2003,15.669
estimates,90,2004,15.99
estimates,90,2005,16.289
estimates,90,2006,16.552
estimates,90,2007,16.772
estimates,90,2008,16.943
estimates,90,2009,17.066
estimates,90,2010,17.143
estimates,90,2011,17.18
estimates,90,2012,17.191
estimates,90,2013,17.192
estimates,90,2014,17.191
estimates,90,2015,17.197
medium_variant,90,2015,17.197
medium_variant,90,2016,17.215
medium_variant,90,2017,17.246
medium_variant,90,2018,17.289
medium_variant,90,2019,17.349
medium_variant,90,2020,17.426
medium_variant,90,2021,17.522
medium_variant,90,2022,17.634
medium_variant,90,2023,17.757
medium_variant,90,2024,17.891
medium_variant,90,2025,18.033
medium_variant,90,2026,18.182
medium_variant,90,2027,18.336
medium_variant,90,2028,18.491
medium_variant,90,2029,18.646
medium_variant,90,2030,18.797
medium_variant,90,2031,18.942
medium_variant,90,2032,19.079
medium_variant,90,2033,19.208
medium_variant,90,2034,19.326
medium_variant,90,2035,19.433
medium_variant,90,2036,19.527
medium_variant,90,2037,19.61
medium_variant,90,2038,19.681
medium_variant,90,2039,19.74
medium_variant,90,2040,19.789
medium_variant,90,2041,19.825
medium_variant,90,2042,19.85
medium_variant,90,2043,19.865
medium_variant,90,2044,19.872
medium_variant,90,2045,19.872
medium_variant,90,2046,19.869
medium_variant,90,2047,19.862
medium_variant,90,2048,19.855
medium_variant,90,2049,19.849
medium_variant,90,2050,19.843
medium_variant,90,2051,19.838
medium_variant,90,2052,19.834
medium_variant,90,2053,19.829
medium_variant,90,2054,19.824
medium_variant,90,2055,19.82
medium_variant,90,2056,19.816
medium_variant,90,2057,19.814
medium_variant,90,2058,19.813
medium_variant,90,2059,19.812
medium_variant,90,2060,19.81
medium_variant,90,2061,19.806
medium_variant,90,2062,19.799
medium_variant,90,2063,19.787
medium_variant,90,2064,19.769
medium_variant,90,2065,19.745
medium_variant,90,2066,19.714
medium_variant,90,2067,19.677
medium_variant,90,2068,19.634
medium_variant,90,2069,19.586
medium_variant,90,2070,19.532
medium_variant,90,2071,19.472
medium_variant,90,2072,19.407
medium_variant,90,2073,19.338
medium_variant,90,2074,19.264
medium_variant,90,2075,19.186
medium_variant,90,2076,19.105
medium_variant,90,2077,19.022
medium_variant,90,2078,18.936
medium_variant,90,2079,18.85
medium_variant,90,2080,18.763
medium_variant,90,2081,18.675
medium_variant,90,2082,18.587
medium_variant,90,2083,18.498
medium_variant,90,2084,18.41
medium_variant,90,2085,18.323
medium_variant,90,2086,18.238
medium_variant,90,2087,18.155
medium_variant,90,2088,18.075
medium_variant,90,2089,17.997
medium_variant,90,2090,17.922
medium_variant,90,2091,17.848
medium_variant,90,2092,17.775
medium_variant,90,2093,17.702
medium_variant,90,2094,17.628
medium_variant,90,2095,17.554
medium_variant,90,2096,17.478
medium_variant,90,2097,17.401
medium_variant,90,2098,17.324
medium_variant,90,2099,17.244
