variant,country,year,noofbirth
estimates,428,1950,32.589
estimates,428,1951,32.839
estimates,428,1952,33.306
estimates,428,1953,33.707
estimates,428,1954,34.042
estimates,428,1955,34.311
estimates,428,1956,34.511
estimates,428,1957,34.64
estimates,428,1958,34.697
estimates,428,1959,34.674
estimates,428,1960,34.568
estimates,428,1961,34.378
estimates,428,1962,34.113
estimates,428,1963,33.794
estimates,428,1964,33.456
estimates,428,1965,33.165
estimates,428,1966,32.991
estimates,428,1967,32.973
estimates,428,1968,33.12
estimates,428,1969,33.418
estimates,428,1970,33.804
estimates,428,1971,34.184
estimates,428,1972,34.477
estimates,428,1973,34.64
estimates,428,1974,34.678
estimates,428,1975,34.647
estimates,428,1976,34.641
estimates,428,1977,34.756
estimates,428,1978,35.056
estimates,428,1979,35.549
estimates,428,1980,36.255
estimates,428,1981,37.174
estimates,428,1982,38.215
estimates,428,1983,39.255
estimates,428,1984,40.18
estimates,428,1985,40.809
estimates,428,1986,40.961
estimates,428,1987,40.554
estimates,428,1988,39.563
estimates,428,1989,38.012
estimates,428,1990,35.956
estimates,428,1991,33.5
estimates,428,1992,30.844
estimates,428,1993,28.193
estimates,428,1994,25.701
estimates,428,1995,23.532
estimates,428,1996,21.809
estimates,428,1997,20.541
estimates,428,1998,19.709
estimates,428,1999,19.31
estimates,428,2000,19.312
estimates,428,2001,19.654
estimates,428,2002,20.209
estimates,428,2003,20.852
estimates,428,2004,21.489
estimates,428,2005,22.024
estimates,428,2006,22.39
estimates,428,2007,22.581
estimates,428,2008,22.603
estimates,428,2009,22.453
estimates,428,2010,22.154
estimates,428,2011,21.752
estimates,428,2012,21.311
estimates,428,2013,20.884
estimates,428,2014,20.495
estimates,428,2015,20.151
medium_variant,428,2015,20.151
medium_variant,428,2016,19.844
medium_variant,428,2017,19.545
medium_variant,428,2018,19.23
medium_variant,428,2019,18.895
medium_variant,428,2020,18.535
medium_variant,428,2021,18.144
medium_variant,428,2022,17.732
medium_variant,428,2023,17.306
medium_variant,428,2024,16.879
medium_variant,428,2025,16.46
medium_variant,428,2026,16.061
medium_variant,428,2027,15.692
medium_variant,428,2028,15.365
medium_variant,428,2029,15.089
medium_variant,428,2030,14.875
medium_variant,428,2031,14.73
medium_variant,428,2032,14.651
medium_variant,428,2033,14.631
medium_variant,428,2034,14.662
medium_variant,428,2035,14.738
medium_variant,428,2036,14.852
medium_variant,428,2037,14.992
medium_variant,428,2038,15.143
medium_variant,428,2039,15.291
medium_variant,428,2040,15.423
medium_variant,428,2041,15.53
medium_variant,428,2042,15.608
medium_variant,428,2043,15.655
medium_variant,428,2044,15.665
medium_variant,428,2045,15.636
medium_variant,428,2046,15.567
medium_variant,428,2047,15.464
medium_variant,428,2048,15.334
medium_variant,428,2049,15.181
medium_variant,428,2050,15.008
medium_variant,428,2051,14.82
medium_variant,428,2052,14.62
medium_variant,428,2053,14.413
medium_variant,428,2054,14.204
medium_variant,428,2055,14
medium_variant,428,2056,13.801
medium_variant,428,2057,13.611
medium_variant,428,2058,13.431
medium_variant,428,2059,13.266
medium_variant,428,2060,13.118
medium_variant,428,2061,12.992
medium_variant,428,2062,12.887
medium_variant,428,2063,12.802
medium_variant,428,2064,12.738
medium_variant,428,2065,12.694
medium_variant,428,2066,12.67
medium_variant,428,2067,12.663
medium_variant,428,2068,12.669
medium_variant,428,2069,12.683
medium_variant,428,2070,12.704
medium_variant,428,2071,12.727
medium_variant,428,2072,12.75
medium_variant,428,2073,12.77
medium_variant,428,2074,12.783
medium_variant,428,2075,12.786
medium_variant,428,2076,12.777
medium_variant,428,2077,12.753
medium_variant,428,2078,12.717
medium_variant,428,2079,12.666
medium_variant,428,2080,12.601
medium_variant,428,2081,12.522
medium_variant,428,2082,12.43
medium_variant,428,2083,12.328
medium_variant,428,2084,12.219
medium_variant,428,2085,12.105
medium_variant,428,2086,11.988
medium_variant,428,2087,11.87
medium_variant,428,2088,11.753
medium_variant,428,2089,11.64
medium_variant,428,2090,11.534
medium_variant,428,2091,11.435
medium_variant,428,2092,11.344
medium_variant,428,2093,11.261
medium_variant,428,2094,11.188
medium_variant,428,2095,11.123
medium_variant,428,2096,11.068
medium_variant,428,2097,11.021
medium_variant,428,2098,10.984
medium_variant,428,2099,10.956
