variant,country,year,noofbirth
estimates,84,1950,3.746
estimates,84,1951,3.76
estimates,84,1952,3.791
estimates,84,1953,3.824
estimates,84,1954,3.861
estimates,84,1955,3.9
estimates,84,1956,3.942
estimates,84,1957,3.988
estimates,84,1958,4.037
estimates,84,1959,4.091
estimates,84,1960,4.151
estimates,84,1961,4.216
estimates,84,1962,4.289
estimates,84,1963,4.37
estimates,84,1964,4.458
estimates,84,1965,4.552
estimates,84,1966,4.653
estimates,84,1967,4.758
estimates,84,1968,4.865
estimates,84,1969,4.974
estimates,84,1970,5.085
estimates,84,1971,5.196
estimates,84,1972,5.309
estimates,84,1973,5.421
estimates,84,1974,5.532
estimates,84,1975,5.638
estimates,84,1976,5.736
estimates,84,1977,5.823
estimates,84,1978,5.901
estimates,84,1979,5.969
estimates,84,1980,6.031
estimates,84,1981,6.09
estimates,84,1982,6.153
estimates,84,1983,6.219
estimates,84,1984,6.291
estimates,84,1985,6.366
estimates,84,1986,6.441
estimates,84,1987,6.512
estimates,84,1988,6.575
estimates,84,1989,6.632
estimates,84,1990,6.681
estimates,84,1991,6.726
estimates,84,1992,6.768
estimates,84,1993,6.813
estimates,84,1994,6.862
estimates,84,1995,6.918
estimates,84,1996,6.988
estimates,84,1997,7.07
estimates,84,1998,7.161
estimates,84,1999,7.258
estimates,84,2000,7.349
estimates,84,2001,7.424
estimates,84,2002,7.473
estimates,84,2003,7.496
estimates,84,2004,7.494
estimates,84,2005,7.479
estimates,84,2006,7.463
estimates,84,2007,7.462
estimates,84,2008,7.485
estimates,84,2009,7.537
estimates,84,2010,7.618
estimates,84,2011,7.722
estimates,84,2012,7.839
estimates,84,2013,7.958
estimates,84,2014,8.074
estimates,84,2015,8.181
medium_variant,84,2015,8.181
medium_variant,84,2016,8.28
medium_variant,84,2017,8.369
medium_variant,84,2018,8.45
medium_variant,84,2019,8.52
medium_variant,84,2020,8.579
medium_variant,84,2021,8.624
medium_variant,84,2022,8.656
medium_variant,84,2023,8.677
medium_variant,84,2024,8.686
medium_variant,84,2025,8.685
medium_variant,84,2026,8.673
medium_variant,84,2027,8.653
medium_variant,84,2028,8.626
medium_variant,84,2029,8.595
medium_variant,84,2030,8.561
medium_variant,84,2031,8.526
medium_variant,84,2032,8.49
medium_variant,84,2033,8.454
medium_variant,84,2034,8.42
medium_variant,84,2035,8.389
medium_variant,84,2036,8.362
medium_variant,84,2037,8.339
medium_variant,84,2038,8.319
medium_variant,84,2039,8.302
medium_variant,84,2040,8.288
medium_variant,84,2041,8.278
medium_variant,84,2042,8.271
medium_variant,84,2043,8.266
medium_variant,84,2044,8.263
medium_variant,84,2045,8.259
medium_variant,84,2046,8.255
medium_variant,84,2047,8.251
medium_variant,84,2048,8.245
medium_variant,84,2049,8.236
medium_variant,84,2050,8.225
medium_variant,84,2051,8.211
medium_variant,84,2052,8.195
medium_variant,84,2053,8.176
medium_variant,84,2054,8.155
medium_variant,84,2055,8.132
medium_variant,84,2056,8.106
medium_variant,84,2057,8.078
medium_variant,84,2058,8.048
medium_variant,84,2059,8.016
medium_variant,84,2060,7.983
medium_variant,84,2061,7.95
medium_variant,84,2062,7.917
medium_variant,84,2063,7.885
medium_variant,84,2064,7.853
medium_variant,84,2065,7.824
medium_variant,84,2066,7.795
medium_variant,84,2067,7.769
medium_variant,84,2068,7.744
medium_variant,84,2069,7.72
medium_variant,84,2070,7.698
medium_variant,84,2071,7.676
medium_variant,84,2072,7.657
medium_variant,84,2073,7.637
medium_variant,84,2074,7.619
medium_variant,84,2075,7.601
medium_variant,84,2076,7.584
medium_variant,84,2077,7.567
medium_variant,84,2078,7.55
medium_variant,84,2079,7.534
medium_variant,84,2080,7.517
medium_variant,84,2081,7.5
medium_variant,84,2082,7.481
medium_variant,84,2083,7.462
medium_variant,84,2084,7.442
medium_variant,84,2085,7.421
medium_variant,84,2086,7.399
medium_variant,84,2087,7.375
medium_variant,84,2088,7.351
medium_variant,84,2089,7.327
medium_variant,84,2090,7.302
medium_variant,84,2091,7.277
medium_variant,84,2092,7.252
medium_variant,84,2093,7.227
medium_variant,84,2094,7.202
medium_variant,84,2095,7.177
medium_variant,84,2096,7.153
medium_variant,84,2097,7.128
medium_variant,84,2098,7.104
medium_variant,84,2099,7.08
