variant,country,year,noofbirth
estimates,320,1950,168.801
estimates,320,1951,170.874
estimates,320,1952,174.957
estimates,320,1953,178.917
estimates,320,1954,182.752
estimates,320,1955,186.467
estimates,320,1956,190.071
estimates,320,1957,193.585
estimates,320,1958,197.044
estimates,320,1959,200.507
estimates,320,1960,204.046
estimates,320,1961,207.742
estimates,320,1962,211.68
estimates,320,1963,215.931
estimates,320,1964,220.539
estimates,320,1965,225.533
estimates,320,1966,230.912
estimates,320,1967,236.614
estimates,320,1968,242.573
estimates,320,1969,248.749
estimates,320,1970,255.127
estimates,320,1971,261.708
estimates,320,1972,268.461
estimates,320,1973,275.325
estimates,320,1974,282.214
estimates,320,1975,289.054
estimates,320,1976,295.779
estimates,320,1977,302.325
estimates,320,1978,308.609
estimates,320,1979,314.544
estimates,320,1980,319.943
estimates,320,1981,324.614
estimates,320,1982,328.56
estimates,320,1983,331.899
estimates,320,1984,334.816
estimates,320,1985,337.688
estimates,320,1986,340.971
estimates,320,1987,344.986
estimates,320,1988,349.901
estimates,320,1989,355.712
estimates,320,1990,362.245
estimates,320,1991,369.17
estimates,320,1992,376.029
estimates,320,1993,382.445
estimates,320,1994,388.233
estimates,320,1995,393.377
estimates,320,1996,398.006
estimates,320,1997,402.313
estimates,320,1998,406.376
estimates,320,1999,410.101
estimates,320,2000,413.176
estimates,320,2001,415.209
estimates,320,2002,415.999
estimates,320,2003,415.54
estimates,320,2004,414.004
estimates,320,2005,411.762
estimates,320,2006,409.31
estimates,320,2007,407.172
estimates,320,2008,405.759
estimates,320,2009,405.285
estimates,320,2010,405.844
estimates,320,2011,407.363
estimates,320,2012,409.498
estimates,320,2013,411.928
estimates,320,2014,414.489
estimates,320,2015,417.039
medium_variant,320,2015,417.039
medium_variant,320,2016,419.475
medium_variant,320,2017,421.762
medium_variant,320,2018,423.853
medium_variant,320,2019,425.675
medium_variant,320,2020,427.173
medium_variant,320,2021,428.328
medium_variant,320,2022,429.182
medium_variant,320,2023,429.771
medium_variant,320,2024,430.104
medium_variant,320,2025,430.184
medium_variant,320,2026,430.017
medium_variant,320,2027,429.625
medium_variant,320,2028,429.037
medium_variant,320,2029,428.284
medium_variant,320,2030,427.394
medium_variant,320,2031,426.39
medium_variant,320,2032,425.291
medium_variant,320,2033,424.116
medium_variant,320,2034,422.887
medium_variant,320,2035,421.617
medium_variant,320,2036,420.309
medium_variant,320,2037,418.958
medium_variant,320,2038,417.563
medium_variant,320,2039,416.133
medium_variant,320,2040,414.676
medium_variant,320,2041,413.201
medium_variant,320,2042,411.713
medium_variant,320,2043,410.215
medium_variant,320,2044,408.708
medium_variant,320,2045,407.193
medium_variant,320,2046,405.666
medium_variant,320,2047,404.121
medium_variant,320,2048,402.553
medium_variant,320,2049,400.963
medium_variant,320,2050,399.356
medium_variant,320,2051,397.74
medium_variant,320,2052,396.116
medium_variant,320,2053,394.485
medium_variant,320,2054,392.839
medium_variant,320,2055,391.162
medium_variant,320,2056,389.437
medium_variant,320,2057,387.65
medium_variant,320,2058,385.796
medium_variant,320,2059,383.879
medium_variant,320,2060,381.908
medium_variant,320,2061,379.899
medium_variant,320,2062,377.873
medium_variant,320,2063,375.849
medium_variant,320,2064,373.835
medium_variant,320,2065,371.833
medium_variant,320,2066,369.838
medium_variant,320,2067,367.841
medium_variant,320,2068,365.839
medium_variant,320,2069,363.838
medium_variant,320,2070,361.849
medium_variant,320,2071,359.885
medium_variant,320,2072,357.956
medium_variant,320,2073,356.07
medium_variant,320,2074,354.226
medium_variant,320,2075,352.421
medium_variant,320,2076,350.643
medium_variant,320,2077,348.881
medium_variant,320,2078,347.124
medium_variant,320,2079,345.37
medium_variant,320,2080,343.621
medium_variant,320,2081,341.881
medium_variant,320,2082,340.16
medium_variant,320,2083,338.461
medium_variant,320,2084,336.782
medium_variant,320,2085,335.12
medium_variant,320,2086,333.468
medium_variant,320,2087,331.819
medium_variant,320,2088,330.167
medium_variant,320,2089,328.509
medium_variant,320,2090,326.845
medium_variant,320,2091,325.174
medium_variant,320,2092,323.5
medium_variant,320,2093,321.826
medium_variant,320,2094,320.152
medium_variant,320,2095,318.481
medium_variant,320,2096,316.813
medium_variant,320,2097,315.149
medium_variant,320,2098,313.489
medium_variant,320,2099,311.833
