variant,country,year,noofbirth
estimates,140,1950,54.528
estimates,140,1951,55.114
estimates,140,1952,56.289
estimates,140,1953,57.47
estimates,140,1954,58.656
estimates,140,1955,59.847
estimates,140,1956,61.045
estimates,140,1957,62.25
estimates,140,1958,63.462
estimates,140,1959,64.684
estimates,140,1960,65.918
estimates,140,1961,67.165
estimates,140,1962,68.429
estimates,140,1963,69.708
estimates,140,1964,71.002
estimates,140,1965,72.303
estimates,140,1966,73.597
estimates,140,1967,74.881
estimates,140,1968,76.16
estimates,140,1969,77.443
estimates,140,1970,78.737
estimates,140,1971,80.046
estimates,140,1972,81.391
estimates,140,1973,82.801
estimates,140,1974,84.306
estimates,140,1975,85.957
estimates,140,1976,87.804
estimates,140,1977,89.863
estimates,140,1978,92.131
estimates,140,1979,94.588
estimates,140,1980,97.198
estimates,140,1981,99.914
estimates,140,1982,102.668
estimates,140,1983,105.403
estimates,140,1984,108.077
estimates,140,1985,110.647
estimates,140,1986,113.08
estimates,140,1987,115.399
estimates,140,1988,117.639
estimates,140,1989,119.832
estimates,140,1990,122.039
estimates,140,1991,124.334
estimates,140,1992,126.769
estimates,140,1993,129.371
estimates,140,1994,132.144
estimates,140,1995,135.079
estimates,140,1996,138.147
estimates,140,1997,141.275
estimates,140,1998,144.386
estimates,140,1999,147.419
estimates,140,2000,150.323
estimates,140,2001,153.063
estimates,140,2002,155.623
estimates,140,2003,157.982
estimates,140,2004,160.107
estimates,140,2005,161.969
estimates,140,2006,163.547
estimates,140,2007,164.853
estimates,140,2008,165.901
estimates,140,2009,166.7
estimates,140,2010,167.208
estimates,140,2011,167.369
estimates,140,2012,167.214
estimates,140,2013,166.831
estimates,140,2014,166.346
estimates,140,2015,165.958
medium_variant,140,2015,165.958
medium_variant,140,2016,165.882
medium_variant,140,2017,166.267
medium_variant,140,2018,167.204
medium_variant,140,2019,168.723
medium_variant,140,2020,170.806
medium_variant,140,2021,173.37
medium_variant,140,2022,176.22
medium_variant,140,2023,179.166
medium_variant,140,2024,182.087
medium_variant,140,2025,184.879
medium_variant,140,2026,187.48
medium_variant,140,2027,189.886
medium_variant,140,2028,192.083
medium_variant,140,2029,194.029
medium_variant,140,2030,195.684
medium_variant,140,2031,197.027
medium_variant,140,2032,198.086
medium_variant,140,2033,198.898
medium_variant,140,2034,199.49
medium_variant,140,2035,199.89
medium_variant,140,2036,200.129
medium_variant,140,2037,200.247
medium_variant,140,2038,200.29
medium_variant,140,2039,200.3
medium_variant,140,2040,200.313
medium_variant,140,2041,200.35
medium_variant,140,2042,200.415
medium_variant,140,2043,200.51
medium_variant,140,2044,200.65
medium_variant,140,2045,200.848
medium_variant,140,2046,201.109
medium_variant,140,2047,201.422
medium_variant,140,2048,201.774
medium_variant,140,2049,202.156
medium_variant,140,2050,202.559
medium_variant,140,2051,202.977
medium_variant,140,2052,203.396
medium_variant,140,2053,203.801
medium_variant,140,2054,204.174
medium_variant,140,2055,204.498
medium_variant,140,2056,204.757
medium_variant,140,2057,204.946
medium_variant,140,2058,205.061
medium_variant,140,2059,205.095
medium_variant,140,2060,205.045
medium_variant,140,2061,204.912
medium_variant,140,2062,204.707
medium_variant,140,2063,204.438
medium_variant,140,2064,204.11
medium_variant,140,2065,203.726
medium_variant,140,2066,203.285
medium_variant,140,2067,202.789
medium_variant,140,2068,202.244
medium_variant,140,2069,201.659
medium_variant,140,2070,201.041
medium_variant,140,2071,200.396
medium_variant,140,2072,199.731
medium_variant,140,2073,199.055
medium_variant,140,2074,198.377
medium_variant,140,2075,197.71
medium_variant,140,2076,197.061
medium_variant,140,2077,196.433
medium_variant,140,2078,195.826
medium_variant,140,2079,195.239
medium_variant,140,2080,194.67
medium_variant,140,2081,194.114
medium_variant,140,2082,193.562
medium_variant,140,2083,193.006
medium_variant,140,2084,192.442
medium_variant,140,2085,191.868
medium_variant,140,2086,191.284
medium_variant,140,2087,190.693
medium_variant,140,2088,190.092
medium_variant,140,2089,189.478
medium_variant,140,2090,188.844
medium_variant,140,2091,188.184
medium_variant,140,2092,187.494
medium_variant,140,2093,186.769
medium_variant,140,2094,186.006
medium_variant,140,2095,185.203
medium_variant,140,2096,184.358
medium_variant,140,2097,183.471
medium_variant,140,2098,182.543
medium_variant,140,2099,181.573
