variant,country,year,noofbirth
estimates,756,1950,82.849
estimates,756,1951,82.61
estimates,756,1952,82.402
estimates,756,1953,82.732
estimates,756,1954,83.601
estimates,756,1955,85.002
estimates,756,1956,86.915
estimates,756,1957,89.292
estimates,756,1958,92.052
estimates,756,1959,95.063
estimates,756,1960,98.158
estimates,756,1961,101.144
estimates,756,1962,103.803
estimates,756,1963,105.929
estimates,756,1964,107.367
estimates,756,1965,107.959
estimates,756,1966,107.614
estimates,756,1967,106.424
estimates,756,1968,104.516
estimates,756,1969,101.988
estimates,756,1970,98.926
estimates,756,1971,95.417
estimates,756,1972,91.624
estimates,756,1973,87.75
estimates,756,1974,83.999
estimates,756,1975,80.601
estimates,756,1976,77.749
estimates,756,1977,75.508
estimates,756,1978,73.902
estimates,756,1979,72.951
estimates,756,1980,72.624
estimates,756,1981,72.829
estimates,756,1982,73.389
estimates,756,1983,74.143
estimates,756,1984,74.991
estimates,756,1985,75.883
estimates,756,1986,76.814
estimates,756,1987,77.804
estimates,756,1988,78.837
estimates,756,1989,79.85
estimates,756,1990,80.762
estimates,756,1991,81.5
estimates,756,1992,82.015
estimates,756,1993,82.272
estimates,756,1994,82.245
estimates,756,1995,81.884
estimates,756,1996,81.156
estimates,756,1997,80.116
estimates,756,1998,78.861
estimates,756,1999,77.496
estimates,756,2000,76.165
estimates,756,2001,75.021
estimates,756,2002,74.175
estimates,756,2003,73.707
estimates,756,2004,73.663
estimates,756,2005,74.057
estimates,756,2006,74.855
estimates,756,2007,75.939
estimates,756,2008,77.191
estimates,756,2009,78.539
estimates,756,2010,79.925
estimates,756,2011,81.312
estimates,756,2012,82.683
estimates,756,2013,84.007
estimates,756,2014,85.237
estimates,756,2015,86.328
medium_variant,756,2015,86.328
medium_variant,756,2016,87.25
medium_variant,756,2017,88
medium_variant,756,2018,88.583
medium_variant,756,2019,88.993
medium_variant,756,2020,89.228
medium_variant,756,2021,89.295
medium_variant,756,2022,89.221
medium_variant,756,2023,89.037
medium_variant,756,2024,88.77
medium_variant,756,2025,88.439
medium_variant,756,2026,88.058
medium_variant,756,2027,87.64
medium_variant,756,2028,87.207
medium_variant,756,2029,86.786
medium_variant,756,2030,86.399
medium_variant,756,2031,86.063
medium_variant,756,2032,85.786
medium_variant,756,2033,85.577
medium_variant,756,2034,85.451
medium_variant,756,2035,85.421
medium_variant,756,2036,85.496
medium_variant,756,2037,85.671
medium_variant,756,2038,85.938
medium_variant,756,2039,86.291
medium_variant,756,2040,86.729
medium_variant,756,2041,87.249
medium_variant,756,2042,87.84
medium_variant,756,2043,88.482
medium_variant,756,2044,89.156
medium_variant,756,2045,89.842
medium_variant,756,2046,90.526
medium_variant,756,2047,91.194
medium_variant,756,2048,91.83
medium_variant,756,2049,92.417
medium_variant,756,2050,92.937
medium_variant,756,2051,93.382
medium_variant,756,2052,93.752
medium_variant,756,2053,94.051
medium_variant,756,2054,94.275
medium_variant,756,2055,94.423
medium_variant,756,2056,94.491
medium_variant,756,2057,94.489
medium_variant,756,2058,94.429
medium_variant,756,2059,94.322
medium_variant,756,2060,94.181
medium_variant,756,2061,94.015
medium_variant,756,2062,93.835
medium_variant,756,2063,93.655
medium_variant,756,2064,93.486
medium_variant,756,2065,93.341
medium_variant,756,2066,93.228
medium_variant,756,2067,93.146
medium_variant,756,2068,93.096
medium_variant,756,2069,93.082
medium_variant,756,2070,93.106
medium_variant,756,2071,93.17
medium_variant,756,2072,93.269
medium_variant,756,2073,93.397
medium_variant,756,2074,93.55
medium_variant,756,2075,93.723
medium_variant,756,2076,93.915
medium_variant,756,2077,94.12
medium_variant,756,2078,94.331
medium_variant,756,2079,94.539
medium_variant,756,2080,94.736
medium_variant,756,2081,94.915
medium_variant,756,2082,95.074
medium_variant,756,2083,95.206
medium_variant,756,2084,95.306
medium_variant,756,2085,95.369
medium_variant,756,2086,95.392
medium_variant,756,2087,95.375
medium_variant,756,2088,95.323
medium_variant,756,2089,95.235
medium_variant,756,2090,95.115
medium_variant,756,2091,94.967
medium_variant,756,2092,94.794
medium_variant,756,2093,94.598
medium_variant,756,2094,94.384
medium_variant,756,2095,94.151
medium_variant,756,2096,93.902
medium_variant,756,2097,93.636
medium_variant,756,2098,93.354
medium_variant,756,2099,93.056
