variant,country,year,noofbirth
estimates,776,1950,2.271
estimates,776,1951,2.308
estimates,776,1952,2.384
estimates,776,1953,2.459
estimates,776,1954,2.534
estimates,776,1955,2.609
estimates,776,1956,2.684
estimates,776,1957,2.758
estimates,776,1958,2.831
estimates,776,1959,2.903
estimates,776,1960,2.971
estimates,776,1961,3.036
estimates,776,1962,3.094
estimates,776,1963,3.144
estimates,776,1964,3.183
estimates,776,1965,3.205
estimates,776,1966,3.206
estimates,776,1967,3.183
estimates,776,1968,3.141
estimates,776,1969,3.083
estimates,776,1970,3.02
estimates,776,1971,2.962
estimates,776,1972,2.918
estimates,776,1973,2.896
estimates,776,1974,2.897
estimates,776,1975,2.923
estimates,776,1976,2.97
estimates,776,1977,3.029
estimates,776,1978,3.091
estimates,776,1979,3.15
estimates,776,1980,3.196
estimates,776,1981,3.222
estimates,776,1982,3.227
estimates,776,1983,3.211
estimates,776,1984,3.177
estimates,776,1985,3.13
estimates,776,1986,3.08
estimates,776,1987,3.036
estimates,776,1988,3.004
estimates,776,1989,2.986
estimates,776,1990,2.977
estimates,776,1991,2.97
estimates,776,1992,2.957
estimates,776,1993,2.934
estimates,776,1994,2.9
estimates,776,1995,2.86
estimates,776,1996,2.82
estimates,776,1997,2.787
estimates,776,1998,2.768
estimates,776,1999,2.763
estimates,776,2000,2.772
estimates,776,2001,2.793
estimates,776,2002,2.82
estimates,776,2003,2.847
estimates,776,2004,2.87
estimates,776,2005,2.887
estimates,776,2006,2.892
estimates,776,2007,2.887
estimates,776,2008,2.872
estimates,776,2009,2.847
estimates,776,2010,2.813
estimates,776,2011,2.773
estimates,776,2012,2.728
estimates,776,2013,2.684
estimates,776,2014,2.643
estimates,776,2015,2.607
medium_variant,776,2015,2.607
medium_variant,776,2016,2.579
medium_variant,776,2017,2.559
medium_variant,776,2018,2.547
medium_variant,776,2019,2.543
medium_variant,776,2020,2.548
medium_variant,776,2021,2.56
medium_variant,776,2022,2.579
medium_variant,776,2023,2.601
medium_variant,776,2024,2.625
medium_variant,776,2025,2.651
medium_variant,776,2026,2.677
medium_variant,776,2027,2.703
medium_variant,776,2028,2.728
medium_variant,776,2029,2.752
medium_variant,776,2030,2.773
medium_variant,776,2031,2.79
medium_variant,776,2032,2.804
medium_variant,776,2033,2.815
medium_variant,776,2034,2.821
medium_variant,776,2035,2.823
medium_variant,776,2036,2.819
medium_variant,776,2037,2.811
medium_variant,776,2038,2.798
medium_variant,776,2039,2.781
medium_variant,776,2040,2.76
medium_variant,776,2041,2.735
medium_variant,776,2042,2.708
medium_variant,776,2043,2.679
medium_variant,776,2044,2.649
medium_variant,776,2045,2.619
medium_variant,776,2046,2.591
medium_variant,776,2047,2.564
medium_variant,776,2048,2.54
medium_variant,776,2049,2.518
medium_variant,776,2050,2.5
medium_variant,776,2051,2.486
medium_variant,776,2052,2.476
medium_variant,776,2053,2.469
medium_variant,776,2054,2.466
medium_variant,776,2055,2.465
medium_variant,776,2056,2.467
medium_variant,776,2057,2.471
medium_variant,776,2058,2.475
medium_variant,776,2059,2.479
medium_variant,776,2060,2.483
medium_variant,776,2061,2.484
medium_variant,776,2062,2.485
medium_variant,776,2063,2.483
medium_variant,776,2064,2.479
medium_variant,776,2065,2.471
medium_variant,776,2066,2.461
medium_variant,776,2067,2.447
medium_variant,776,2068,2.431
medium_variant,776,2069,2.412
medium_variant,776,2070,2.391
medium_variant,776,2071,2.368
medium_variant,776,2072,2.342
medium_variant,776,2073,2.316
medium_variant,776,2074,2.289
medium_variant,776,2075,2.262
medium_variant,776,2076,2.235
medium_variant,776,2077,2.208
medium_variant,776,2078,2.183
medium_variant,776,2079,2.158
medium_variant,776,2080,2.136
medium_variant,776,2081,2.115
medium_variant,776,2082,2.097
medium_variant,776,2083,2.08
medium_variant,776,2084,2.066
medium_variant,776,2085,2.053
medium_variant,776,2086,2.042
medium_variant,776,2087,2.033
medium_variant,776,2088,2.025
medium_variant,776,2089,2.017
medium_variant,776,2090,2.01
medium_variant,776,2091,2.003
medium_variant,776,2092,1.996
medium_variant,776,2093,1.988
medium_variant,776,2094,1.98
medium_variant,776,2095,1.971
medium_variant,776,2096,1.961
medium_variant,776,2097,1.95
medium_variant,776,2098,1.938
medium_variant,776,2099,1.926
