variant,country,year,noofbirth
estimates,710,1950,583.519
estimates,710,1951,588.806
estimates,710,1952,599.649
estimates,710,1953,611.031
estimates,710,1954,622.95
estimates,710,1955,635.399
estimates,710,1956,648.35
estimates,710,1957,661.772
estimates,710,1958,675.603
estimates,710,1959,689.728
estimates,710,1960,704.027
estimates,710,1961,718.391
estimates,710,1962,732.742
estimates,710,1963,747.086
estimates,710,1964,761.535
estimates,710,1965,776.407
estimates,710,1966,792.108
estimates,710,1967,808.9
estimates,710,1968,826.877
estimates,710,1969,845.949
estimates,710,1970,865.873
estimates,710,1971,886.283
estimates,710,1972,906.701
estimates,710,1973,926.716
estimates,710,1974,946.087
estimates,710,1975,964.835
estimates,710,1976,983.176
estimates,710,1977,1001.289
estimates,710,1978,1019.138
estimates,710,1979,1036.434
estimates,710,1980,1052.72
estimates,710,1981,1067.477
estimates,710,1982,1080.265
estimates,710,1983,1090.747
estimates,710,1984,1098.74
estimates,710,1985,1103.978
estimates,710,1986,1106.305
estimates,710,1987,1106.118
estimates,710,1988,1104.013
estimates,710,1989,1100.576
estimates,710,1990,1096.562
estimates,710,1991,1092.736
estimates,710,1992,1089.682
estimates,710,1993,1087.872
estimates,710,1994,1087.638
estimates,710,1995,1089.135
estimates,710,1996,1092.263
estimates,710,1997,1096.507
estimates,710,1998,1101.387
estimates,710,1999,1106.664
estimates,710,2000,1112.093
estimates,710,2001,1117.48
estimates,710,2002,1122.769
estimates,710,2003,1127.922
estimates,710,2004,1132.891
estimates,710,2005,1137.825
estimates,710,2006,1142.984
estimates,710,2007,1148.505
estimates,710,2008,1154.353
estimates,710,2009,1160.308
estimates,710,2010,1165.963
estimates,710,2011,1170.82
estimates,710,2012,1174.457
estimates,710,2013,1176.583
estimates,710,2014,1177.085
estimates,710,2015,1175.983
medium_variant,710,2015,1175.983
medium_variant,710,2016,1173.458
medium_variant,710,2017,1169.926
medium_variant,710,2018,1165.772
medium_variant,710,2019,1161.205
medium_variant,710,2020,1156.354
medium_variant,710,2021,1151.255
medium_variant,710,2022,1145.876
medium_variant,710,2023,1140.248
medium_variant,710,2024,1134.493
medium_variant,710,2025,1128.732
medium_variant,710,2026,1123.062
medium_variant,710,2027,1117.55
medium_variant,710,2028,1112.266
medium_variant,710,2029,1107.287
medium_variant,710,2030,1102.698
medium_variant,710,2031,1098.55
medium_variant,710,2032,1094.805
medium_variant,710,2033,1091.403
medium_variant,710,2034,1088.295
medium_variant,710,2035,1085.433
medium_variant,710,2036,1082.764
medium_variant,710,2037,1080.2
medium_variant,710,2038,1077.635
medium_variant,710,2039,1074.972
medium_variant,710,2040,1072.11
medium_variant,710,2041,1068.973
medium_variant,710,2042,1065.541
medium_variant,710,2043,1061.798
medium_variant,710,2044,1057.721
medium_variant,710,2045,1053.296
medium_variant,710,2046,1048.533
medium_variant,710,2047,1043.488
medium_variant,710,2048,1038.222
medium_variant,710,2049,1032.778
medium_variant,710,2050,1027.179
medium_variant,710,2051,1021.436
medium_variant,710,2052,1015.573
medium_variant,710,2053,1009.634
medium_variant,710,2054,1003.684
medium_variant,710,2055,997.79
medium_variant,710,2056,992.017
medium_variant,710,2057,986.4
medium_variant,710,2058,980.975
medium_variant,710,2059,975.772
medium_variant,710,2060,970.813
medium_variant,710,2061,966.104
medium_variant,710,2062,961.605
medium_variant,710,2063,957.274
medium_variant,710,2064,953.078
medium_variant,710,2065,948.986
medium_variant,710,2066,944.965
medium_variant,710,2067,940.989
medium_variant,710,2068,937.032
medium_variant,710,2069,933.073
medium_variant,710,2070,929.102
medium_variant,710,2071,925.126
medium_variant,710,2072,921.158
medium_variant,710,2073,917.202
medium_variant,710,2074,913.244
medium_variant,710,2075,909.26
medium_variant,710,2076,905.223
medium_variant,710,2077,901.117
medium_variant,710,2078,896.934
medium_variant,710,2079,892.676
medium_variant,710,2080,888.35
medium_variant,710,2081,883.968
medium_variant,710,2082,879.561
medium_variant,710,2083,875.158
medium_variant,710,2084,870.786
medium_variant,710,2085,866.465
medium_variant,710,2086,862.21
medium_variant,710,2087,858.026
medium_variant,710,2088,853.919
medium_variant,710,2089,849.901
medium_variant,710,2090,845.979
medium_variant,710,2091,842.152
medium_variant,710,2092,838.422
medium_variant,710,2093,834.784
medium_variant,710,2094,831.235
medium_variant,710,2095,827.775
medium_variant,710,2096,824.402
medium_variant,710,2097,821.116
medium_variant,710,2098,817.916
medium_variant,710,2099,814.803
