variant,country,year,noofbirth
estimates,192,1950,220.803
estimates,192,1951,212.574
estimates,192,1952,198.362
estimates,192,1953,188.641
estimates,192,1954,183.411
estimates,192,1955,182.619
estimates,192,1956,186.066
estimates,192,1957,193.415
estimates,192,1958,204.054
estimates,192,1959,216.95
estimates,192,1960,230.855
estimates,192,1961,244.412
estimates,192,1962,256.199
estimates,192,1963,265.088
estimates,192,1964,270.492
estimates,192,1965,272.429
estimates,192,1966,271.531
estimates,192,1967,268.982
estimates,192,1968,265.653
estimates,192,1969,261.717
estimates,192,1970,256.747
estimates,192,1971,249.962
estimates,192,1972,240.853
estimates,192,1973,229.414
estimates,192,1974,216.197
estimates,192,1975,202.231
estimates,192,1976,188.795
estimates,192,1977,177.091
estimates,192,1978,168.029
estimates,192,1979,162.052
estimates,192,1980,159.391
estimates,192,1981,159.875
estimates,192,1982,162.539
estimates,192,1983,166.379
estimates,192,1984,170.735
estimates,192,1985,174.824
estimates,192,1986,177.956
estimates,192,1987,179.838
estimates,192,1988,180.313
estimates,192,1989,179.277
estimates,192,1990,176.879
estimates,192,1991,173.504
estimates,192,1992,169.75
estimates,192,1993,166.1
estimates,192,1994,162.746
estimates,192,1995,159.736
estimates,192,1996,156.955
estimates,192,1997,154.156
estimates,192,1998,151.171
estimates,192,1999,148.002
estimates,192,2000,144.667
estimates,192,2001,141.208
estimates,192,2002,137.755
estimates,192,2003,134.451
estimates,192,2004,131.417
estimates,192,2005,128.843
estimates,192,2006,126.914
estimates,192,2007,125.671
estimates,192,2008,125.074
estimates,192,2009,125.041
estimates,192,2010,125.392
estimates,192,2011,125.891
estimates,192,2012,126.293
estimates,192,2013,126.406
estimates,192,2014,126.138
estimates,192,2015,125.471
medium_variant,192,2015,125.471
medium_variant,192,2016,124.477
medium_variant,192,2017,123.323
medium_variant,192,2018,122.144
medium_variant,192,2019,120.981
medium_variant,192,2020,119.845
medium_variant,192,2021,118.715
medium_variant,192,2022,117.548
medium_variant,192,2023,116.314
medium_variant,192,2024,115.021
medium_variant,192,2025,113.679
medium_variant,192,2026,112.304
medium_variant,192,2027,110.921
medium_variant,192,2028,109.562
medium_variant,192,2029,108.247
medium_variant,192,2030,106.998
medium_variant,192,2031,105.827
medium_variant,192,2032,104.736
medium_variant,192,2033,103.729
medium_variant,192,2034,102.813
medium_variant,192,2035,102.001
medium_variant,192,2036,101.303
medium_variant,192,2037,100.711
medium_variant,192,2038,100.214
medium_variant,192,2039,99.799
medium_variant,192,2040,99.453
medium_variant,192,2041,99.166
medium_variant,192,2042,98.917
medium_variant,192,2043,98.684
medium_variant,192,2044,98.446
medium_variant,192,2045,98.182
medium_variant,192,2046,97.877
medium_variant,192,2047,97.527
medium_variant,192,2048,97.128
medium_variant,192,2049,96.673
medium_variant,192,2050,96.156
medium_variant,192,2051,95.575
medium_variant,192,2052,94.94
medium_variant,192,2053,94.261
medium_variant,192,2054,93.547
medium_variant,192,2055,92.807
medium_variant,192,2056,92.047
medium_variant,192,2057,91.275
medium_variant,192,2058,90.503
medium_variant,192,2059,89.74
medium_variant,192,2060,88.997
medium_variant,192,2061,88.279
medium_variant,192,2062,87.589
medium_variant,192,2063,86.929
medium_variant,192,2064,86.303
medium_variant,192,2065,85.718
medium_variant,192,2066,85.177
medium_variant,192,2067,84.677
medium_variant,192,2068,84.216
medium_variant,192,2069,83.789
medium_variant,192,2070,83.395
medium_variant,192,2071,83.032
medium_variant,192,2072,82.694
medium_variant,192,2073,82.374
medium_variant,192,2074,82.064
medium_variant,192,2075,81.756
medium_variant,192,2076,81.444
medium_variant,192,2077,81.123
medium_variant,192,2078,80.79
medium_variant,192,2079,80.441
medium_variant,192,2080,80.072
medium_variant,192,2081,79.683
medium_variant,192,2082,79.275
medium_variant,192,2083,78.853
medium_variant,192,2084,78.417
medium_variant,192,2085,77.966
medium_variant,192,2086,77.502
medium_variant,192,2087,77.026
medium_variant,192,2088,76.54
medium_variant,192,2089,76.05
medium_variant,192,2090,75.56
medium_variant,192,2091,75.074
medium_variant,192,2092,74.596
medium_variant,192,2093,74.129
medium_variant,192,2094,73.675
medium_variant,192,2095,73.236
medium_variant,192,2096,72.812
medium_variant,192,2097,72.404
medium_variant,192,2098,72.012
medium_variant,192,2099,71.636
