variant,country,year,noofbirth
estimates,108,1950,116.973
estimates,108,1951,117.541
estimates,108,1952,118.757
estimates,108,1953,120.136
estimates,108,1954,121.679
estimates,108,1955,123.386
estimates,108,1956,125.259
estimates,108,1957,127.295
estimates,108,1958,129.494
estimates,108,1959,131.854
estimates,108,1960,134.373
estimates,108,1961,137.041
estimates,108,1962,139.838
estimates,108,1963,142.736
estimates,108,1964,145.693
estimates,108,1965,148.613
estimates,108,1966,151.388
estimates,108,1967,153.99
estimates,108,1968,156.447
estimates,108,1969,158.831
estimates,108,1970,161.28
estimates,108,1971,163.967
estimates,108,1972,167.051
estimates,108,1973,170.651
estimates,108,1974,174.821
estimates,108,1975,179.562
estimates,108,1976,184.821
estimates,108,1977,190.463
estimates,108,1978,196.369
estimates,108,1979,202.484
estimates,108,1980,208.857
estimates,108,1981,215.59
estimates,108,1982,222.693
estimates,108,1983,230.074
estimates,108,1984,237.549
estimates,108,1985,244.867
estimates,108,1986,251.753
estimates,108,1987,257.966
estimates,108,1988,263.306
estimates,108,1989,267.634
estimates,108,1990,270.757
estimates,108,1991,272.539
estimates,108,1992,273.157
estimates,108,1993,272.912
estimates,108,1994,272.103
estimates,108,1995,271.049
estimates,108,1996,270.057
estimates,108,1997,269.491
estimates,108,1998,269.753
estimates,108,1999,271.219
estimates,108,2000,274.354
estimates,108,2001,279.535
estimates,108,2002,286.728
estimates,108,2003,295.761
estimates,108,2004,306.441
estimates,108,2005,318.448
estimates,108,2006,331.367
estimates,108,2007,344.685
estimates,108,2008,357.931
estimates,108,2009,370.777
estimates,108,2010,383.035
estimates,108,2011,394.687
estimates,108,2012,405.905
estimates,108,2013,416.787
estimates,108,2014,427.265
estimates,108,2015,437.227
medium_variant,108,2015,437.227
medium_variant,108,2016,446.558
medium_variant,108,2017,455.212
medium_variant,108,2018,463.189
medium_variant,108,2019,470.52
medium_variant,108,2020,477.214
medium_variant,108,2021,483.3
medium_variant,108,2022,488.92
medium_variant,108,2023,494.266
medium_variant,108,2024,499.532
medium_variant,108,2025,504.923
medium_variant,108,2026,510.62
medium_variant,108,2027,516.74
medium_variant,108,2028,523.392
medium_variant,108,2029,530.682
medium_variant,108,2030,538.716
medium_variant,108,2031,547.551
medium_variant,108,2032,557.086
medium_variant,108,2033,567.183
medium_variant,108,2034,577.733
medium_variant,108,2035,588.626
medium_variant,108,2036,599.761
medium_variant,108,2037,610.999
medium_variant,108,2038,622.178
medium_variant,108,2039,633.134
medium_variant,108,2040,643.716
medium_variant,108,2041,653.819
medium_variant,108,2042,663.422
medium_variant,108,2043,672.505
medium_variant,108,2044,681.025
medium_variant,108,2045,688.937
medium_variant,108,2046,696.224
medium_variant,108,2047,702.957
medium_variant,108,2048,709.227
medium_variant,108,2049,715.11
medium_variant,108,2050,720.671
medium_variant,108,2051,725.964
medium_variant,108,2052,731.064
medium_variant,108,2053,736.065
medium_variant,108,2054,741.072
medium_variant,108,2055,746.188
medium_variant,108,2056,751.495
medium_variant,108,2057,757.015
medium_variant,108,2058,762.768
medium_variant,108,2059,768.777
medium_variant,108,2060,775.076
medium_variant,108,2061,781.682
medium_variant,108,2062,788.533
medium_variant,108,2063,795.543
medium_variant,108,2064,802.63
medium_variant,108,2065,809.715
medium_variant,108,2066,816.723
medium_variant,108,2067,823.577
medium_variant,108,2068,830.192
medium_variant,108,2069,836.482
medium_variant,108,2070,842.377
medium_variant,108,2071,847.836
medium_variant,108,2072,852.868
medium_variant,108,2073,857.476
medium_variant,108,2074,861.64
medium_variant,108,2075,865.317
medium_variant,108,2076,868.466
medium_variant,108,2077,871.112
medium_variant,108,2078,873.313
medium_variant,108,2079,875.138
medium_variant,108,2080,876.682
medium_variant,108,2081,878.047
medium_variant,108,2082,879.324
medium_variant,108,2083,880.593
medium_variant,108,2084,881.908
medium_variant,108,2085,883.291
medium_variant,108,2086,884.729
medium_variant,108,2087,886.159
medium_variant,108,2088,887.537
medium_variant,108,2089,888.852
medium_variant,108,2090,890.105
medium_variant,108,2091,891.3
medium_variant,108,2092,892.444
medium_variant,108,2093,893.544
medium_variant,108,2094,894.608
medium_variant,108,2095,895.639
medium_variant,108,2096,896.64
medium_variant,108,2097,897.612
medium_variant,108,2098,898.556
medium_variant,108,2099,899.471
