variant,country,year,noofbirth
estimates,466,1950,247.837
estimates,466,1951,248.316
estimates,466,1952,249.362
estimates,466,1953,250.585
estimates,466,1954,251.984
estimates,466,1955,253.56
estimates,466,1956,255.313
estimates,466,1957,257.244
estimates,466,1958,259.356
estimates,466,1959,261.65
estimates,466,1960,264.131
estimates,466,1961,266.805
estimates,466,1962,269.676
estimates,466,1963,272.753
estimates,466,1964,276.041
estimates,466,1965,279.555
estimates,466,1966,283.314
estimates,466,1967,287.316
estimates,466,1968,291.549
estimates,466,1969,295.996
estimates,466,1970,300.627
estimates,466,1971,305.406
estimates,466,1972,310.303
estimates,466,1973,315.295
estimates,466,1974,320.368
estimates,466,1975,325.535
estimates,466,1976,330.824
estimates,466,1977,336.257
estimates,466,1978,341.842
estimates,466,1979,347.558
estimates,466,1980,353.321
estimates,466,1981,359.021
estimates,466,1982,364.619
estimates,466,1983,370.141
estimates,466,1984,375.669
estimates,466,1985,381.339
estimates,466,1986,387.317
estimates,466,1987,393.777
estimates,466,1988,400.86
estimates,466,1989,408.657
estimates,466,1990,417.187
estimates,466,1991,426.403
estimates,466,1992,436.205
estimates,466,1993,446.534
estimates,466,1994,457.407
estimates,466,1995,468.894
estimates,466,1996,481.094
estimates,466,1997,494.069
estimates,466,1998,507.834
estimates,466,1999,522.355
estimates,466,2000,537.661
estimates,466,2001,553.782
estimates,466,2002,570.587
estimates,466,2003,587.851
estimates,466,2004,605.313
estimates,466,2005,622.618
estimates,466,2006,639.404
estimates,466,2007,655.449
estimates,466,2008,670.612
estimates,466,2009,684.825
estimates,466,2010,698.085
estimates,466,2011,710.489
estimates,466,2012,722.349
estimates,466,2013,733.99
estimates,466,2014,745.637
estimates,466,2015,757.528
medium_variant,466,2015,757.528
medium_variant,466,2016,769.847
medium_variant,466,2017,782.658
medium_variant,466,2018,796.006
medium_variant,466,2019,809.948
medium_variant,466,2020,824.525
medium_variant,466,2021,839.729
medium_variant,466,2022,855.418
medium_variant,466,2023,871.428
medium_variant,466,2024,887.634
medium_variant,466,2025,903.922
medium_variant,466,2026,920.203
medium_variant,466,2027,936.392
medium_variant,466,2028,952.385
medium_variant,466,2029,968.065
medium_variant,466,2030,983.338
medium_variant,466,2031,998.152
medium_variant,466,2032,1012.504
medium_variant,466,2033,1026.379
medium_variant,466,2034,1039.731
medium_variant,466,2035,1052.509
medium_variant,466,2036,1064.678
medium_variant,466,2037,1076.252
medium_variant,466,2038,1087.259
medium_variant,466,2039,1097.718
medium_variant,466,2040,1107.649
medium_variant,466,2041,1117.071
medium_variant,466,2042,1126.035
medium_variant,466,2043,1134.606
medium_variant,466,2044,1142.847
medium_variant,466,2045,1150.831
medium_variant,466,2046,1158.622
medium_variant,466,2047,1166.246
medium_variant,466,2048,1173.718
medium_variant,466,2049,1181.05
medium_variant,466,2050,1188.225
medium_variant,466,2051,1195.2
medium_variant,466,2052,1201.924
medium_variant,466,2053,1208.361
medium_variant,466,2054,1214.506
medium_variant,466,2055,1220.384
medium_variant,466,2056,1226.043
medium_variant,466,2057,1231.52
medium_variant,466,2058,1236.826
medium_variant,466,2059,1241.945
medium_variant,466,2060,1246.842
medium_variant,466,2061,1251.467
medium_variant,466,2062,1255.762
medium_variant,466,2063,1259.672
medium_variant,466,2064,1263.163
medium_variant,466,2065,1266.199
medium_variant,466,2066,1268.758
medium_variant,466,2067,1270.866
medium_variant,466,2068,1272.558
medium_variant,466,2069,1273.861
medium_variant,466,2070,1274.826
medium_variant,466,2071,1275.506
medium_variant,466,2072,1275.944
medium_variant,466,2073,1276.166
medium_variant,466,2074,1276.185
medium_variant,466,2075,1275.975
medium_variant,466,2076,1275.491
medium_variant,466,2077,1274.686
medium_variant,466,2078,1273.541
medium_variant,466,2079,1272.069
medium_variant,466,2080,1270.3
medium_variant,466,2081,1268.277
medium_variant,466,2082,1266.059
medium_variant,466,2083,1263.701
medium_variant,466,2084,1261.24
medium_variant,466,2085,1258.707
medium_variant,466,2086,1256.115
medium_variant,466,2087,1253.448
medium_variant,466,2088,1250.689
medium_variant,466,2089,1247.831
medium_variant,466,2090,1244.863
medium_variant,466,2091,1241.768
medium_variant,466,2092,1238.533
medium_variant,466,2093,1235.143
medium_variant,466,2094,1231.588
medium_variant,466,2095,1227.86
medium_variant,466,2096,1223.956
medium_variant,466,2097,1219.874
medium_variant,466,2098,1215.613
medium_variant,466,2099,1211.173
