variant,country,year,noofbirth
estimates,48,1950,5.206
estimates,48,1951,5.3
estimates,48,1952,5.495
estimates,48,1953,5.703
estimates,48,1954,5.924
estimates,48,1955,6.158
estimates,48,1956,6.404
estimates,48,1957,6.658
estimates,48,1958,6.917
estimates,48,1959,7.174
estimates,48,1960,7.421
estimates,48,1961,7.647
estimates,48,1962,7.845
estimates,48,1963,8.008
estimates,48,1964,8.134
estimates,48,1965,8.219
estimates,48,1966,8.26
estimates,48,1967,8.268
estimates,48,1968,8.258
estimates,48,1969,8.247
estimates,48,1970,8.258
estimates,48,1971,8.314
estimates,48,1972,8.429
estimates,48,1973,8.615
estimates,48,1974,8.876
estimates,48,1975,9.214
estimates,48,1976,9.626
estimates,48,1977,10.092
estimates,48,1978,10.591
estimates,48,1979,11.104
estimates,48,1980,11.619
estimates,48,1981,12.123
estimates,48,1982,12.607
estimates,48,1983,13.06
estimates,48,1984,13.467
estimates,48,1985,13.809
estimates,48,1986,14.07
estimates,48,1987,14.251
estimates,48,1988,14.356
estimates,48,1989,14.395
estimates,48,1990,14.375
estimates,48,1991,14.309
estimates,48,1992,14.218
estimates,48,1993,14.128
estimates,48,1994,14.058
estimates,48,1995,14.031
estimates,48,1996,14.062
estimates,48,1997,14.155
estimates,48,1998,14.313
estimates,48,1999,14.539
estimates,48,2000,14.837
estimates,48,2001,15.204
estimates,48,2002,15.627
estimates,48,2003,16.093
estimates,48,2004,16.589
estimates,48,2005,17.108
estimates,48,2006,17.645
estimates,48,2007,18.194
estimates,48,2008,18.742
estimates,48,2009,19.276
estimates,48,2010,19.777
estimates,48,2011,20.231
estimates,48,2012,20.631
estimates,48,2013,20.974
estimates,48,2014,21.258
estimates,48,2015,21.489
medium_variant,48,2015,21.489
medium_variant,48,2016,21.674
medium_variant,48,2017,21.828
medium_variant,48,2018,21.964
medium_variant,48,2019,22.09
medium_variant,48,2020,22.211
medium_variant,48,2021,22.328
medium_variant,48,2022,22.438
medium_variant,48,2023,22.54
medium_variant,48,2024,22.633
medium_variant,48,2025,22.722
medium_variant,48,2026,22.812
medium_variant,48,2027,22.902
medium_variant,48,2028,22.988
medium_variant,48,2029,23.061
medium_variant,48,2030,23.107
medium_variant,48,2031,23.109
medium_variant,48,2032,23.057
medium_variant,48,2033,22.945
medium_variant,48,2034,22.777
medium_variant,48,2035,22.557
medium_variant,48,2036,22.295
medium_variant,48,2037,22.009
medium_variant,48,2038,21.718
medium_variant,48,2039,21.435
medium_variant,48,2040,21.171
medium_variant,48,2041,20.934
medium_variant,48,2042,20.724
medium_variant,48,2043,20.541
medium_variant,48,2044,20.388
medium_variant,48,2045,20.267
medium_variant,48,2046,20.179
medium_variant,48,2047,20.119
medium_variant,48,2048,20.083
medium_variant,48,2049,20.065
medium_variant,48,2050,20.065
medium_variant,48,2051,20.08
medium_variant,48,2052,20.106
medium_variant,48,2053,20.139
medium_variant,48,2054,20.175
medium_variant,48,2055,20.209
medium_variant,48,2056,20.237
medium_variant,48,2057,20.257
medium_variant,48,2058,20.268
medium_variant,48,2059,20.267
medium_variant,48,2060,20.252
medium_variant,48,2061,20.221
medium_variant,48,2062,20.177
medium_variant,48,2063,20.122
medium_variant,48,2064,20.055
medium_variant,48,2065,19.978
medium_variant,48,2066,19.891
medium_variant,48,2067,19.795
medium_variant,48,2068,19.692
medium_variant,48,2069,19.586
medium_variant,48,2070,19.477
medium_variant,48,2071,19.369
medium_variant,48,2072,19.263
medium_variant,48,2073,19.16
medium_variant,48,2074,19.064
medium_variant,48,2075,18.977
medium_variant,48,2076,18.901
medium_variant,48,2077,18.837
medium_variant,48,2078,18.783
medium_variant,48,2079,18.74
medium_variant,48,2080,18.708
medium_variant,48,2081,18.684
medium_variant,48,2082,18.668
medium_variant,48,2083,18.656
medium_variant,48,2084,18.647
medium_variant,48,2085,18.638
medium_variant,48,2086,18.63
medium_variant,48,2087,18.621
medium_variant,48,2088,18.611
medium_variant,48,2089,18.599
medium_variant,48,2090,18.581
medium_variant,48,2091,18.559
medium_variant,48,2092,18.531
medium_variant,48,2093,18.495
medium_variant,48,2094,18.453
medium_variant,48,2095,18.404
medium_variant,48,2096,18.348
medium_variant,48,2097,18.284
medium_variant,48,2098,18.213
medium_variant,48,2099,18.134
