variant,country,year,noofbirth
estimates,410,1950,663.302
estimates,410,1951,704.358
estimates,410,1952,781.71
estimates,410,1953,849.54
estimates,410,1954,907.85
estimates,410,1955,956.642
estimates,410,1956,995.958
estimates,410,1957,1026.005
estimates,410,1958,1047.101
estimates,410,1959,1059.71
estimates,410,1960,1064.533
estimates,410,1961,1062.494
estimates,410,1962,1054.844
estimates,410,1963,1043.101
estimates,410,1964,1028.885
estimates,410,1965,1014.139
estimates,410,1966,1000.549
estimates,410,1967,988.629
estimates,410,1968,978.493
estimates,410,1969,970.128
estimates,410,1970,962.439
estimates,410,1971,953.642
estimates,410,1972,942.114
estimates,410,1973,927.009
estimates,410,1974,908.538
estimates,410,1975,888.183
estimates,410,1976,868.18
estimates,410,1977,850.457
estimates,410,1978,836.012
estimates,410,1979,824.625
estimates,410,1980,814.161
estimates,410,1981,801.427
estimates,410,1982,784.075
estimates,410,1983,761.28
estimates,410,1984,733.991
estimates,410,1985,705.537
estimates,410,1986,680.555
estimates,410,1987,662.907
estimates,410,1988,654.714
estimates,410,1989,655.849
estimates,410,1990,664.345
estimates,410,1991,676.668
estimates,410,1992,688.056
estimates,410,1993,694.625
estimates,410,1994,694.541
estimates,410,1995,686.539
estimates,410,1996,670.541
estimates,410,1997,648.811
estimates,410,1998,623.726
estimates,410,1999,596.704
estimates,410,2000,569.448
estimates,410,2001,543.57
estimates,410,2002,520.122
estimates,410,2003,499.932
estimates,410,2004,483.638
estimates,410,2005,471.465
estimates,410,2006,463.085
estimates,410,2007,457.383
estimates,410,2008,453.358
estimates,410,2009,450.554
estimates,410,2010,448.641
estimates,410,2011,447.469
estimates,410,2012,447.051
estimates,410,2013,447.319
estimates,410,2014,448.046
estimates,410,2015,449.034
medium_variant,410,2015,449.034
medium_variant,410,2016,450.153
medium_variant,410,2017,451.37
medium_variant,410,2018,452.64
medium_variant,410,2019,453.874
medium_variant,410,2020,455.1
medium_variant,410,2021,456.424
medium_variant,410,2022,457.897
medium_variant,410,2023,459.462
medium_variant,410,2024,460.956
medium_variant,410,2025,462.139
medium_variant,410,2026,462.749
medium_variant,410,2027,462.554
medium_variant,410,2028,461.362
medium_variant,410,2029,459.051
medium_variant,410,2030,455.452
medium_variant,410,2031,450.453
medium_variant,410,2032,444.233
medium_variant,410,2033,437.074
medium_variant,410,2034,429.257
medium_variant,410,2035,421.112
medium_variant,410,2036,412.973
medium_variant,410,2037,405.159
medium_variant,410,2038,397.976
medium_variant,410,2039,391.68
medium_variant,410,2040,386.48
medium_variant,410,2041,382.466
medium_variant,410,2042,379.498
medium_variant,410,2043,377.426
medium_variant,410,2044,376.189
medium_variant,410,2045,375.724
medium_variant,410,2046,375.958
medium_variant,410,2047,376.763
medium_variant,410,2048,377.986
medium_variant,410,2049,379.488
medium_variant,410,2050,381.163
medium_variant,410,2051,382.952
medium_variant,410,2052,384.819
medium_variant,410,2053,386.699
medium_variant,410,2054,388.482
medium_variant,410,2055,390.086
medium_variant,410,2056,391.46
medium_variant,410,2057,392.579
medium_variant,410,2058,393.395
medium_variant,410,2059,393.835
medium_variant,410,2060,393.811
medium_variant,410,2061,393.252
medium_variant,410,2062,392.15
medium_variant,410,2063,390.518
medium_variant,410,2064,388.371
medium_variant,410,2065,385.703
medium_variant,410,2066,382.512
medium_variant,410,2067,378.884
medium_variant,410,2068,374.944
medium_variant,410,2069,370.823
medium_variant,410,2070,366.656
medium_variant,410,2071,362.561
medium_variant,410,2072,358.637
medium_variant,410,2073,354.992
medium_variant,410,2074,351.735
medium_variant,410,2075,348.965
medium_variant,410,2076,346.738
medium_variant,410,2077,345.02
medium_variant,410,2078,343.766
medium_variant,410,2079,342.957
medium_variant,410,2080,342.577
medium_variant,410,2081,342.599
medium_variant,410,2082,342.954
medium_variant,410,2083,343.556
medium_variant,410,2084,344.322
medium_variant,410,2085,345.19
medium_variant,410,2086,346.119
medium_variant,410,2087,347.072
medium_variant,410,2088,347.991
medium_variant,410,2089,348.802
medium_variant,410,2090,349.438
medium_variant,410,2091,349.851
medium_variant,410,2092,350.009
medium_variant,410,2093,349.888
medium_variant,410,2094,349.476
medium_variant,410,2095,348.762
medium_variant,410,2096,347.741
medium_variant,410,2097,346.411
medium_variant,410,2098,344.773
medium_variant,410,2099,342.828
