variant,continent,year,gender,potentialsupport1664_65
estimates,908,1950,male,9.31
estimates,908,1951,male,9.243
estimates,908,1952,male,9.218
estimates,908,1953,male,9.219
estimates,908,1954,male,9.232
estimates,908,1955,male,9.247
estimates,908,1956,male,9.167
estimates,908,1957,male,9.098
estimates,908,1958,male,9.037
estimates,908,1959,male,8.989
estimates,908,1960,male,8.953
estimates,908,1961,male,8.84
estimates,908,1962,male,8.753
estimates,908,1963,male,8.681
estimates,908,1964,male,8.611
estimates,908,1965,male,8.531
estimates,908,1966,male,8.375
estimates,908,1967,male,8.23
estimates,908,1968,male,8.096
estimates,908,1969,male,7.973
estimates,908,1970,male,7.862
estimates,908,1971,male,7.708
estimates,908,1972,male,7.582
estimates,908,1973,male,7.48
estimates,908,1974,male,7.396
estimates,908,1975,male,7.327
estimates,908,1976,male,7.199
estimates,908,1977,male,7.088
estimates,908,1978,male,7.013
estimates,908,1979,male,7.003
estimates,908,1980,male,7.068
estimates,908,1981,male,7.138
estimates,908,1982,male,7.28
estimates,908,1983,male,7.458
estimates,908,1984,male,7.616
estimates,908,1985,male,7.719
estimates,908,1986,male,7.678
estimates,908,1987,male,7.6
estimates,908,1988,male,7.494
estimates,908,1989,male,7.37
estimates,908,1990,male,7.238
estimates,908,1991,male,7.029
estimates,908,1992,male,6.826
estimates,908,1993,male,6.643
estimates,908,1994,male,6.495
estimates,908,1995,male,6.387
estimates,908,1996,male,6.255
estimates,908,1997,male,6.162
estimates,908,1998,male,6.089
estimates,908,1999,male,6.017
estimates,908,2000,male,5.935
estimates,908,2001,male,5.803
estimates,908,2002,male,5.671
estimates,908,2003,male,5.554
estimates,908,2004,male,5.47
estimates,908,2005,male,5.424
estimates,908,2006,male,5.355
estimates,908,2007,male,5.316
estimates,908,2008,male,5.287
estimates,908,2009,male,5.245
estimates,908,2010,male,5.181
estimates,908,2011,male,5.072
estimates,908,2012,male,4.953
estimates,908,2013,male,4.83
estimates,908,2014,male,4.711
estimates,908,2015,male,4.598
medium_variant,908,2015,male,4.598
medium_variant,908,2016,male,4.47
medium_variant,908,2017,male,4.35
medium_variant,908,2018,male,4.239
medium_variant,908,2019,male,4.134
medium_variant,908,2020,male,4.034
medium_variant,908,2021,male,3.923
medium_variant,908,2022,male,3.822
medium_variant,908,2023,male,3.727
medium_variant,908,2024,male,3.637
medium_variant,908,2025,male,3.551
medium_variant,908,2026,male,3.459
medium_variant,908,2027,male,3.372
medium_variant,908,2028,male,3.292
medium_variant,908,2029,male,3.219
medium_variant,908,2030,male,3.155
medium_variant,908,2031,male,3.091
medium_variant,908,2032,male,3.035
medium_variant,908,2033,male,2.985
medium_variant,908,2034,male,2.938
medium_variant,908,2035,male,2.893
medium_variant,908,2036,male,2.846
medium_variant,908,2037,male,2.802
medium_variant,908,2038,male,2.762
medium_variant,908,2039,male,2.723
medium_variant,908,2040,male,2.687
medium_variant,908,2041,male,2.649
medium_variant,908,2042,male,2.614
medium_variant,908,2043,male,2.582
medium_variant,908,2044,male,2.551
medium_variant,908,2045,male,2.52
medium_variant,908,2046,male,2.488
medium_variant,908,2047,male,2.458
medium_variant,908,2048,male,2.429
medium_variant,908,2049,male,2.4
medium_variant,908,2050,male,2.37
medium_variant,908,2051,male,2.34
medium_variant,908,2052,male,2.312
medium_variant,908,2053,male,2.286
medium_variant,908,2054,male,2.263
medium_variant,908,2055,male,2.245
medium_variant,908,2056,male,2.231
medium_variant,908,2057,male,2.222
medium_variant,908,2058,male,2.218
medium_variant,908,2059,male,2.217
medium_variant,908,2060,male,2.218
medium_variant,908,2061,male,2.222
medium_variant,908,2062,male,2.231
medium_variant,908,2063,male,2.241
medium_variant,908,2064,male,2.252
medium_variant,908,2065,male,2.26
medium_variant,908,2066,male,2.269
medium_variant,908,2067,male,2.277
medium_variant,908,2068,male,2.284
medium_variant,908,2069,male,2.288
medium_variant,908,2070,male,2.287
medium_variant,908,2071,male,2.284
medium_variant,908,2072,male,2.279
medium_variant,908,2073,male,2.271
medium_variant,908,2074,male,2.261
medium_variant,908,2075,male,2.248
medium_variant,908,2076,male,2.235
medium_variant,908,2077,male,2.222
medium_variant,908,2078,male,2.209
medium_variant,908,2079,male,2.194
medium_variant,908,2080,male,2.177
medium_variant,908,2081,male,2.164
medium_variant,908,2082,male,2.151
medium_variant,908,2083,male,2.139
medium_variant,908,2084,male,2.125
medium_variant,908,2085,male,2.11
medium_variant,908,2086,male,2.1
medium_variant,908,2087,male,2.09
medium_variant,908,2088,male,2.081
medium_variant,908,2089,male,2.07
medium_variant,908,2090,male,2.058
medium_variant,908,2091,male,2.053
medium_variant,908,2092,male,2.048
medium_variant,908,2093,male,2.043
medium_variant,908,2094,male,2.036
medium_variant,908,2095,male,2.027
medium_variant,908,2096,male,2.025
medium_variant,908,2097,male,2.023
medium_variant,908,2098,male,2.02
medium_variant,908,2099,male,2.014
medium_variant,908,2100,male,2.005
estimates,908,1950,female,7.53
estimates,908,1951,female,7.4
estimates,908,1952,female,7.289
estimates,908,1953,female,7.187
estimates,908,1954,female,7.086
estimates,908,1955,female,6.982
estimates,908,1956,female,6.851
estimates,908,1957,female,6.72
estimates,908,1958,female,6.588
estimates,908,1959,female,6.46
estimates,908,1960,female,6.336
estimates,908,1961,female,6.198
estimates,908,1962,female,6.073
estimates,908,1963,female,5.953
estimates,908,1964,female,5.834
estimates,908,1965,female,5.711
estimates,908,1966,female,5.585
estimates,908,1967,female,5.461
estimates,908,1968,female,5.341
estimates,908,1969,female,5.224
estimates,908,1970,female,5.11
estimates,908,1971,female,5.002
estimates,908,1972,female,4.903
estimates,908,1973,female,4.81
estimates,908,1974,female,4.718
estimates,908,1975,female,4.623
estimates,908,1976,female,4.521
estimates,908,1977,female,4.42
estimates,908,1978,female,4.332
estimates,908,1979,female,4.275
estimates,908,1980,female,4.257
estimates,908,1981,female,4.27
estimates,908,1982,female,4.321
estimates,908,1983,female,4.388
estimates,908,1984,female,4.439
estimates,908,1985,female,4.452
estimates,908,1986,female,4.422
estimates,908,1987,female,4.364
estimates,908,1988,female,4.289
estimates,908,1989,female,4.21
estimates,908,1990,female,4.137
estimates,908,1991,female,4.064
estimates,908,1992,female,3.995
estimates,908,1993,female,3.933
estimates,908,1994,female,3.883
estimates,908,1995,female,3.846
estimates,908,1996,female,3.815
estimates,908,1997,female,3.801
estimates,908,1998,female,3.794
estimates,908,1999,female,3.782
estimates,908,2000,female,3.758
estimates,908,2001,female,3.716
estimates,908,2002,female,3.666
estimates,908,2003,female,3.615
estimates,908,2004,female,3.577
estimates,908,2005,female,3.557
estimates,908,2006,female,3.538
estimates,908,2007,female,3.536
estimates,908,2008,female,3.538
estimates,908,2009,female,3.53
estimates,908,2010,female,3.505
estimates,908,2011,female,3.465
estimates,908,2012,female,3.414
estimates,908,2013,female,3.356
estimates,908,2014,female,3.293
estimates,908,2015,female,3.227
medium_variant,908,2015,female,3.227
medium_variant,908,2016,female,3.16
medium_variant,908,2017,female,3.092
medium_variant,908,2018,female,3.023
medium_variant,908,2019,female,2.956
medium_variant,908,2020,female,2.89
medium_variant,908,2021,female,2.824
medium_variant,908,2022,female,2.761
medium_variant,908,2023,female,2.702
medium_variant,908,2024,female,2.642
medium_variant,908,2025,female,2.583
medium_variant,908,2026,female,2.526
medium_variant,908,2027,female,2.472
medium_variant,908,2028,female,2.419
medium_variant,908,2029,female,2.369
medium_variant,908,2030,female,2.323
medium_variant,908,2031,female,2.284
medium_variant,908,2032,female,2.249
medium_variant,908,2033,female,2.217
medium_variant,908,2034,female,2.186
medium_variant,908,2035,female,2.153
medium_variant,908,2036,female,2.126
medium_variant,908,2037,female,2.099
medium_variant,908,2038,female,2.072
medium_variant,908,2039,female,2.044
medium_variant,908,2040,female,2.016
medium_variant,908,2041,female,1.994
medium_variant,908,2042,female,1.972
medium_variant,908,2043,female,1.95
medium_variant,908,2044,female,1.928
medium_variant,908,2045,female,1.905
medium_variant,908,2046,female,1.886
medium_variant,908,2047,female,1.867
medium_variant,908,2048,female,1.848
medium_variant,908,2049,female,1.828
medium_variant,908,2050,female,1.806
medium_variant,908,2051,female,1.788
medium_variant,908,2052,female,1.77
medium_variant,908,2053,female,1.753
medium_variant,908,2054,female,1.737
medium_variant,908,2055,female,1.723
medium_variant,908,2056,female,1.717
medium_variant,908,2057,female,1.714
medium_variant,908,2058,female,1.714
medium_variant,908,2059,female,1.716
medium_variant,908,2060,female,1.717
medium_variant,908,2061,female,1.726
medium_variant,908,2062,female,1.737
medium_variant,908,2063,female,1.749
medium_variant,908,2064,female,1.76
medium_variant,908,2065,female,1.767
medium_variant,908,2066,female,1.78
medium_variant,908,2067,female,1.792
medium_variant,908,2068,female,1.802
medium_variant,908,2069,female,1.808
medium_variant,908,2070,female,1.81
medium_variant,908,2071,female,1.815
medium_variant,908,2072,female,1.818
medium_variant,908,2073,female,1.818
medium_variant,908,2074,female,1.815
medium_variant,908,2075,female,1.807
medium_variant,908,2076,female,1.805
medium_variant,908,2077,female,1.801
medium_variant,908,2078,female,1.796
medium_variant,908,2079,female,1.789
medium_variant,908,2080,female,1.778
medium_variant,908,2081,female,1.773
medium_variant,908,2082,female,1.768
medium_variant,908,2083,female,1.763
medium_variant,908,2084,female,1.755
medium_variant,908,2085,female,1.744
medium_variant,908,2086,female,1.74
medium_variant,908,2087,female,1.736
medium_variant,908,2088,female,1.731
medium_variant,908,2089,female,1.724
medium_variant,908,2090,female,1.714
medium_variant,908,2091,female,1.712
medium_variant,908,2092,female,1.711
medium_variant,908,2093,female,1.708
medium_variant,908,2094,female,1.702
medium_variant,908,2095,female,1.694
medium_variant,908,2096,female,1.695
medium_variant,908,2097,female,1.695
medium_variant,908,2098,female,1.693
medium_variant,908,2099,female,1.688
medium_variant,908,2100,female,1.68
