variant,continent,year,gender,potentialsupport1664_65
estimates,903,1950,male,18.914
estimates,903,1951,male,18.896
estimates,903,1952,male,18.982
estimates,903,1953,male,19.156
estimates,903,1954,male,19.409
estimates,903,1955,male,19.735
estimates,903,1956,male,19.559
estimates,903,1957,male,19.472
estimates,903,1958,male,19.466
estimates,903,1959,male,19.534
estimates,903,1960,male,19.67
estimates,903,1961,male,19.419
estimates,903,1962,male,19.259
estimates,903,1963,male,19.18
estimates,903,1964,male,19.173
estimates,903,1965,male,19.232
estimates,903,1966,male,19.006
estimates,903,1967,male,18.872
estimates,903,1968,male,18.812
estimates,903,1969,male,18.811
estimates,903,1970,male,18.859
estimates,903,1971,male,18.653
estimates,903,1972,male,18.524
estimates,903,1973,male,18.466
estimates,903,1974,male,18.476
estimates,903,1975,male,18.548
estimates,903,1976,male,18.398
estimates,903,1977,male,18.318
estimates,903,1978,male,18.293
estimates,903,1979,male,18.307
estimates,903,1980,male,18.352
estimates,903,1981,male,18.229
estimates,903,1982,male,18.166
estimates,903,1983,male,18.154
estimates,903,1984,male,18.185
estimates,903,1985,male,18.251
estimates,903,1986,male,18.092
estimates,903,1987,male,17.987
estimates,903,1988,male,17.928
estimates,903,1989,male,17.905
estimates,903,1990,male,17.91
estimates,903,1991,male,17.769
estimates,903,1992,male,17.681
estimates,903,1993,male,17.638
estimates,903,1994,male,17.63
estimates,903,1995,male,17.647
estimates,903,1996,male,17.551
estimates,903,1997,male,17.504
estimates,903,1998,male,17.505
estimates,903,1999,male,17.557
estimates,903,2000,male,17.659
estimates,903,2001,male,17.621
estimates,903,2002,male,17.641
estimates,903,2003,male,17.706
estimates,903,2004,male,17.803
estimates,903,2005,male,17.921
estimates,903,2006,male,17.874
estimates,903,2007,male,17.863
estimates,903,2008,male,17.88
estimates,903,2009,male,17.915
estimates,903,2010,male,17.957
estimates,903,2011,male,17.888
estimates,903,2012,male,17.841
estimates,903,2013,male,17.809
estimates,903,2014,male,17.782
estimates,903,2015,male,17.751
medium_variant,903,2015,male,17.751
medium_variant,903,2016,male,17.609
medium_variant,903,2017,male,17.484
medium_variant,903,2018,male,17.374
medium_variant,903,2019,male,17.278
medium_variant,903,2020,male,17.192
medium_variant,903,2021,male,17.012
medium_variant,903,2022,male,16.862
medium_variant,903,2023,male,16.734
medium_variant,903,2024,male,16.621
