variant,continent,year,gender,potentialsupport1664_65
estimates,904,1969,female,12.483
estimates,904,1970,female,12.418
estimates,904,1971,female,12.324
estimates,904,1972,female,12.244
estimates,904,1973,female,12.174
estimates,904,1974,female,12.112
estimates,904,1975,female,12.055
estimates,904,1976,female,11.96
estimates,904,1977,female,11.875
estimates,904,1978,female,11.802
estimates,904,1979,female,11.745
estimates,904,1980,female,11.704
estimates,904,1981,female,11.659
estimates,904,1982,female,11.633
estimates,904,1983,female,11.612
estimates,904,1984,female,11.583
estimates,904,1985,female,11.537
estimates,904,1986,female,11.464
estimates,904,1987,female,11.388
estimates,904,1988,female,11.306
estimates,904,1989,female,11.216
estimates,904,1990,female,11.116
estimates,904,1991,female,10.997
estimates,904,1992,female,10.878
estimates,904,1993,female,10.762
estimates,904,1994,female,10.655
estimates,904,1995,female,10.558
estimates,904,1996,female,10.431
estimates,904,1997,female,10.316
estimates,904,1998,female,10.208
estimates,904,1999,female,10.099
estimates,904,2000,female,9.985
estimates,904,2001,female,9.855
estimates,904,2002,female,9.726
estimates,904,2003,female,9.597
estimates,904,2004,female,9.468
estimates,904,2005,female,9.339
estimates,904,2006,female,9.221
estimates,904,2007,female,9.102
estimates,904,2008,female,8.979
estimates,904,2009,female,8.849
estimates,904,2010,female,8.708
estimates,904,2011,female,8.562
estimates,904,2012,female,8.413
estimates,904,2013,female,8.254
estimates,904,2014,female,8.079
estimates,904,2015,female,7.884
medium_variant,904,2015,female,7.884
medium_variant,904,2016,female,7.687
medium_variant,904,2017,female,7.481
medium_variant,904,2018,female,7.27
medium_variant,904,2019,female,7.058
medium_variant,904,2020,female,6.849
medium_variant,904,2021,female,6.655
medium_variant,904,2022,female,6.467
medium_variant,904,2023,female,6.281
medium_variant,904,2024,female,6.094
medium_variant,904,2025,female,5.903
medium_variant,904,2026,female,5.726
medium_variant,904,2027,female,5.551
medium_variant,904,2028,female,5.379
medium_variant,904,2029,female,5.211
medium_variant,904,2030,female,5.048
medium_variant,904,2031,female,4.903
medium_variant,904,2032,female,4.764
medium_variant,904,2033,female,4.629
medium_variant,904,2034,female,4.496
medium_variant,904,2035,female,4.365
medium_variant,904,2036,female,4.25
medium_variant,904,2037,female,4.138
medium_variant,904,2038,female,4.027
medium_variant,904,2039,female,3.917
medium_variant,904,2040,female,3.808
medium_variant,904,2041,female,3.712
medium_variant,904,2042,female,3.617
medium_variant,904,2043,female,3.524
medium_variant,904,2044,female,3.431
medium_variant,904,2045,female,3.338
medium_variant,904,2046,female,3.256
medium_variant,904,2047,female,3.177
medium_variant,904,2048,female,3.098
medium_variant,904,2049,female,3.021
medium_variant,904,2050,female,2.944
medium_variant,904,2051,female,2.879
medium_variant,904,2052,female,2.815
medium_variant,904,2053,female,2.753
medium_variant,904,2054,female,2.691
medium_variant,904,2055,female,2.629
medium_variant,904,2056,female,2.578
medium_variant,904,2057,female,2.528
medium_variant,904,2058,female,2.479
medium_variant,904,2059,female,2.429
medium_variant,904,2060,female,2.379
medium_variant,904,2061,female,2.338
medium_variant,904,2062,female,2.298
medium_variant,904,2063,female,2.258
medium_variant,904,2064,female,2.218
medium_variant,904,2065,female,2.178
medium_variant,904,2066,female,2.147
medium_variant,904,2067,female,2.118
medium_variant,904,2068,female,2.089
medium_variant,904,2069,female,2.06
medium_variant,904,2070,female,2.03
medium_variant,904,2071,female,2.009
medium_variant,904,2072,female,1.989
medium_variant,904,2073,female,1.968
medium_variant,904,2074,female,1.946
medium_variant,904,2075,female,1.922
medium_variant,904,2076,female,1.905
medium_variant,904,2077,female,1.887
medium_variant,904,2078,female,1.869
medium_variant,904,2079,female,1.849
medium_variant,904,2080,female,1.828
medium_variant,904,2081,female,1.813
medium_variant,904,2082,female,1.799
medium_variant,904,2083,female,1.784
medium_variant,904,2084,female,1.768
medium_variant,904,2085,female,1.75
medium_variant,904,2086,female,1.739
medium_variant,904,2087,female,1.728
medium_variant,904,2088,female,1.716
medium_variant,904,2089,female,1.703
medium_variant,904,2090,female,1.689
medium_variant,904,2091,female,1.681
medium_variant,904,2092,female,1.673
medium_variant,904,2093,female,1.664
medium_variant,904,2094,female,1.653
medium_variant,904,2095,female,1.641
medium_variant,904,2096,female,1.635
medium_variant,904,2097,female,1.63
medium_variant,904,2098,female,1.623
medium_variant,904,2099,female,1.614
medium_variant,904,2100,female,1.603
