variant,continent,year,gender,potentialsupport1664_65
medium_variant,935,2022,male,7.878
medium_variant,935,2023,male,7.689
medium_variant,935,2024,male,7.5
medium_variant,935,2025,male,7.303
medium_variant,935,2026,male,7.092
medium_variant,935,2027,male,6.887
medium_variant,935,2028,male,6.685
medium_variant,935,2029,male,6.486
medium_variant,935,2030,male,6.288
medium_variant,935,2031,male,6.085
medium_variant,935,2032,male,5.892
medium_variant,935,2033,male,5.708
medium_variant,935,2034,male,5.537
medium_variant,935,2035,male,5.377
medium_variant,935,2036,male,5.224
medium_variant,935,2037,male,5.084
medium_variant,935,2038,male,4.957
medium_variant,935,2039,male,4.845
medium_variant,935,2040,male,4.749
medium_variant,935,2041,male,4.662
medium_variant,935,2042,male,4.589
medium_variant,935,2043,male,4.525
medium_variant,935,2044,male,4.463
medium_variant,935,2045,male,4.397
medium_variant,935,2046,male,4.324
medium_variant,935,2047,male,4.254
medium_variant,935,2048,male,4.183
medium_variant,935,2049,male,4.106
medium_variant,935,2050,male,4.022
medium_variant,935,2051,male,3.926
medium_variant,935,2052,male,3.828
medium_variant,935,2053,male,3.732
medium_variant,935,2054,male,3.645
medium_variant,935,2055,male,3.568
medium_variant,935,2056,male,3.496
medium_variant,935,2057,male,3.435
medium_variant,935,2058,male,3.383
medium_variant,935,2059,male,3.338
medium_variant,935,2060,male,3.297
medium_variant,935,2061,male,3.256
medium_variant,935,2062,male,3.222
medium_variant,935,2063,male,3.192
medium_variant,935,2064,male,3.165
medium_variant,935,2065,male,3.138
medium_variant,935,2066,male,3.107
medium_variant,935,2067,male,3.079
medium_variant,935,2068,male,3.052
medium_variant,935,2069,male,3.025
medium_variant,935,2070,male,2.996
medium_variant,935,2071,male,2.965
medium_variant,935,2072,male,2.934
medium_variant,935,2073,male,2.904
medium_variant,935,2074,male,2.873
medium_variant,935,2075,male,2.842
medium_variant,935,2076,male,2.81
medium_variant,935,2077,male,2.779
medium_variant,935,2078,male,2.749
medium_variant,935,2079,male,2.72
medium_variant,935,2080,male,2.692
medium_variant,935,2081,male,2.662
medium_variant,935,2082,male,2.634
medium_variant,935,2083,male,2.61
medium_variant,935,2084,male,2.587
medium_variant,935,2085,male,2.564
medium_variant,935,2086,male,2.541
medium_variant,935,2087,male,2.52
medium_variant,935,2088,male,2.502
medium_variant,935,2089,male,2.483
medium_variant,935,2090,male,2.465
medium_variant,935,2091,male,2.447
medium_variant,935,2092,male,2.431
medium_variant,935,2093,male,2.416
medium_variant,935,2094,male,2.401
medium_variant,935,2095,male,2.385
medium_variant,935,2096,male,2.371
medium_variant,935,2097,male,2.358
medium_variant,935,2098,male,2.345
medium_variant,935,2099,male,2.331
medium_variant,935,2100,male,2.317
estimates,935,1950,female,13.125
estimates,935,1951,female,13.031
estimates,935,1952,female,13.002
estimates,935,1953,female,13.04
estimates,935,1954,female,13.146
estimates,935,1955,female,13.319
estimates,935,1956,female,13.284
estimates,935,1957,female,13.317
estimates,935,1958,female,13.411
estimates,935,1959,female,13.56
estimates,935,1960,female,13.757
estimates,935,1961,female,13.643
estimates,935,1962,female,13.592
estimates,935,1963,female,13.597
estimates,935,1964,female,13.655
estimates,935,1965,female,13.762
estimates,935,1966,female,13.564
estimates,935,1967,female,13.414
estimates,935,1968,female,13.3
estimates,935,1969,female,13.206
estimates,935,1970,female,13.122
estimates,935,1971,female,12.946
estimates,935,1972,female,12.794
estimates,935,1973,female,12.663
estimates,935,1974,female,12.552
estimates,935,1975,female,12.462
estimates,935,1976,female,12.304
estimates,935,1977,female,12.173
estimates,935,1978,female,12.067
estimates,935,1979,female,11.985
estimates,935,1980,female,11.926
estimates,935,1981,female,11.835
estimates,935,1982,female,11.773
estimates,935,1983,female,11.731
estimates,935,1984,female,11.699
estimates,935,1985,female,11.668
estimates,935,1986,female,11.598
estimates,935,1987,female,11.54
estimates,935,1988,female,11.485
estimates,935,1989,female,11.423
estimates,935,1990,female,11.349
estimates,935,1991,female,11.222
estimates,935,1992,female,11.094
estimates,935,1993,female,10.966
estimates,935,1994,female,10.836
estimates,935,1995,female,10.704
estimates,935,1996,female,10.542
estimates,935,1997,female,10.389
estimates,935,1998,female,10.246
estimates,935,1999,female,10.116
estimates,935,2000,female,9.998
estimates,935,2001,female,9.878
estimates,935,2002,female,9.775
estimates,935,2003,female,9.687
estimates,935,2004,female,9.61
estimates,935,2005,female,9.538
estimates,935,2006,female,9.45
estimates,935,2007,female,9.369
estimates,935,2008,female,9.286
estimates,935,2009,female,9.19
estimates,935,2010,female,9.075
estimates,935,2011,female,8.932
estimates,935,2012,female,8.781
estimates,935,2013,female,8.613
estimates,935,2014,female,8.418
estimates,935,2015,female,8.193
medium_variant,935,2015,female,8.193
medium_variant,935,2016,female,7.942
medium_variant,935,2017,female,7.678
medium_variant,935,2018,female,7.415
medium_variant,935,2019,female,7.171
medium_variant,935,2020,female,6.952
medium_variant,935,2021,female,6.754
medium_variant,935,2022,female,6.578
medium_variant,935,2023,female,6.412
medium_variant,935,2024,female,6.245
medium_variant,935,2025,female,6.069
medium_variant,935,2026,female,5.896
medium_variant,935,2027,female,5.723
medium_variant,935,2028,female,5.551
medium_variant,935,2029,female,5.377
medium_variant,935,2030,female,5.202
medium_variant,935,2031,female,5.035
medium_variant,935,2032,female,4.872
medium_variant,935,2033,female,4.714
medium_variant,935,2034,female,4.564
medium_variant,935,2035,female,4.424
medium_variant,935,2036,female,4.3
medium_variant,935,2037,female,4.184
medium_variant,935,2038,female,4.077
medium_variant,935,2039,female,3.98
medium_variant,935,2040,female,3.892
medium_variant,935,2041,female,3.818
medium_variant,935,2042,female,3.753
medium_variant,935,2043,female,3.693
medium_variant,935,2044,female,3.633
medium_variant,935,2045,female,3.569
medium_variant,935,2046,female,3.507
medium_variant,935,2047,female,3.446
medium_variant,935,2048,female,3.382
medium_variant,935,2049,female,3.315
medium_variant,935,2050,female,3.241
medium_variant,935,2051,female,3.168
medium_variant,935,2052,female,3.092
medium_variant,935,2053,female,3.017
medium_variant,935,2054,female,2.948
medium_variant,935,2055,female,2.886
medium_variant,935,2056,female,2.835
medium_variant,935,2057,female,2.792
medium_variant,935,2058,female,2.756
medium_variant,935,2059,female,2.723
medium_variant,935,2060,female,2.693
medium_variant,935,2061,female,2.668
medium_variant,935,2062,female,2.647
medium_variant,935,2063,female,2.629
medium_variant,935,2064,female,2.611
medium_variant,935,2065,female,2.593
medium_variant,935,2066,female,2.577
medium_variant,935,2067,female,2.561
medium_variant,935,2068,female,2.546
medium_variant,935,2069,female,2.529
medium_variant,935,2070,female,2.509
medium_variant,935,2071,female,2.492
medium_variant,935,2072,female,2.474
medium_variant,935,2073,female,2.455
medium_variant,935,2074,female,2.434
medium_variant,935,2075,female,2.411
medium_variant,935,2076,female,2.391
medium_variant,935,2077,female,2.371
medium_variant,935,2078,female,2.351
medium_variant,935,2079,female,2.33
medium_variant,935,2080,female,2.309
medium_variant,935,2081,female,2.289
medium_variant,935,2082,female,2.27
medium_variant,935,2083,female,2.252
medium_variant,935,2084,female,2.234
medium_variant,935,2085,female,2.215
medium_variant,935,2086,female,2.2
medium_variant,935,2087,female,2.185
medium_variant,935,2088,female,2.171
medium_variant,935,2089,female,2.156
medium_variant,935,2090,female,2.139
medium_variant,935,2091,female,2.126
medium_variant,935,2092,female,2.114
medium_variant,935,2093,female,2.102
medium_variant,935,2094,female,2.088
medium_variant,935,2095,female,2.074
medium_variant,935,2096,female,2.063
medium_variant,935,2097,female,2.053
medium_variant,935,2098,female,2.042
medium_variant,935,2099,female,2.03
medium_variant,935,2100,female,2.016
