variant,region,year,gender,oldagedependencyratio2564
estimates,925,1950,male,8.426
estimates,925,1951,male,8.496
estimates,925,1952,male,8.521
estimates,925,1953,male,8.511
estimates,925,1954,male,8.473
estimates,925,1955,male,8.414
estimates,925,1956,male,8.524
estimates,925,1957,male,8.601
estimates,925,1958,male,8.644
estimates,925,1959,male,8.648
estimates,925,1960,male,8.613
estimates,925,1961,male,8.7
estimates,925,1962,male,8.742
estimates,925,1963,male,8.756
estimates,925,1964,male,8.763
estimates,925,1965,male,8.774
estimates,925,1966,male,8.963
estimates,925,1967,male,9.143
estimates,925,1968,male,9.317
estimates,925,1969,male,9.489
estimates,925,1970,male,9.66
estimates,925,1971,male,9.915
estimates,925,1972,male,10.13
estimates,925,1973,male,10.311
estimates,925,1974,male,10.471
estimates,925,1975,male,10.618
estimates,925,1976,male,10.931
estimates,925,1977,male,11.204
estimates,925,1978,male,11.439
estimates,925,1979,male,11.639
estimates,925,1980,male,11.804
estimates,925,1981,male,12.1
estimates,925,1982,male,12.363
estimates,925,1983,male,12.555
estimates,925,1984,male,12.617
estimates,925,1985,male,12.526
estimates,925,1986,male,12.525
estimates,925,1987,male,12.385
estimates,925,1988,male,12.192
estimates,925,1989,male,12.055
estimates,925,1990,male,12.027
estimates,925,1991,male,12.236
estimates,925,1992,male,12.509
estimates,925,1993,male,12.819
estimates,925,1994,male,13.131
estimates,925,1995,male,13.428
estimates,925,1996,male,13.819
estimates,925,1997,male,14.186
estimates,925,1998,male,14.53
estimates,925,1999,male,14.857
estimates,925,2000,male,15.171
estimates,925,2001,male,15.536
estimates,925,2002,male,15.863
estimates,925,2003,male,16.157
estimates,925,2004,male,16.423
estimates,925,2005,male,16.663
estimates,925,2006,male,17.036
estimates,925,2007,male,17.379
estimates,925,2008,male,17.686
estimates,925,2009,male,17.945
estimates,925,2010,male,18.156
estimates,925,2011,male,18.471
estimates,925,2012,male,18.733
estimates,925,2013,male,18.984
estimates,925,2014,male,19.277
estimates,925,2015,male,19.643
medium_variant,925,2015,male,19.643
medium_variant,925,2016,male,20.108
medium_variant,925,2017,male,20.621
medium_variant,925,2018,male,21.159
medium_variant,925,2019,male,21.69
medium_variant,925,2020,male,22.201
medium_variant,925,2021,male,22.764
medium_variant,925,2022,male,23.294
medium_variant,925,2023,male,23.812
medium_variant,925,2024,male,24.35
medium_variant,925,2025,male,24.927
medium_variant,925,2026,male,25.588
medium_variant,925,2027,male,26.261
medium_variant,925,2028,male,26.958
medium_variant,925,2029,male,27.696
medium_variant,925,2030,male,28.487
medium_variant,925,2031,male,29.352
medium_variant,925,2032,male,30.245
medium_variant,925,2033,male,31.166
medium_variant,925,2034,male,32.117
medium_variant,925,2035,male,33.101
medium_variant,925,2036,male,34.099
medium_variant,925,2037,male,35.096
medium_variant,925,2038,male,36.114
medium_variant,925,2039,male,37.179
medium_variant,925,2040,male,38.305
medium_variant,925,2041,male,39.447
medium_variant,925,2042,male,40.603
medium_variant,925,2043,male,41.762
medium_variant,925,2044,male,42.914
medium_variant,925,2045,male,44.06
medium_variant,925,2046,male,45.121
medium_variant,925,2047,male,46.12
medium_variant,925,2048,male,47.054
medium_variant,925,2049,male,47.906
medium_variant,925,2050,male,48.668
medium_variant,925,2051,male,49.227
medium_variant,925,2052,male,49.634
medium_variant,925,2053,male,49.918
medium_variant,925,2054,male,50.122
medium_variant,925,2055,male,50.287
medium_variant,925,2056,male,50.298
medium_variant,925,2057,male,50.207
medium_variant,925,2058,male,50.049
medium_variant,925,2059,male,49.871
medium_variant,925,2060,male,49.721
medium_variant,925,2061,male,49.481
medium_variant,925,2062,male,49.206
medium_variant,925,2063,male,48.928
medium_variant,925,2064,male,48.675
medium_variant,925,2065,male,48.477
medium_variant,925,2066,male,48.224
medium_variant,925,2067,male,47.956
medium_variant,925,2068,male,47.709
medium_variant,925,2069,male,47.53
medium_variant,925,2070,male,47.468
medium_variant,925,2071,male,47.396
medium_variant,925,2072,male,47.347
medium_variant,925,2073,male,47.364
medium_variant,925,2074,male,47.499
medium_variant,925,2075,male,47.79
medium_variant,925,2076,male,48.052
medium_variant,925,2077,male,48.383
medium_variant,925,2078,male,48.788
medium_variant,925,2079,male,49.246
medium_variant,925,2080,male,49.747
medium_variant,925,2081,male,50.037
medium_variant,925,2082,male,50.288
medium_variant,925,2083,male,50.533
medium_variant,925,2084,male,50.817
medium_variant,925,2085,male,51.177
medium_variant,925,2086,male,51.311
medium_variant,925,2087,male,51.436
medium_variant,925,2088,male,51.576
medium_variant,925,2089,male,51.757
medium_variant,925,2090,male,52.015
medium_variant,925,2091,male,52.004
medium_variant,925,2092,male,51.987
medium_variant,925,2093,male,51.998
medium_variant,925,2094,male,52.079
medium_variant,925,2095,male,52.267
medium_variant,925,2096,male,52.179
medium_variant,925,2097,male,52.106
medium_variant,925,2098,male,52.082
medium_variant,925,2099,male,52.145
medium_variant,925,2100,male,52.343
estimates,925,1950,female,10.138
estimates,925,1951,female,10.246
estimates,925,1952,female,10.324
