variant,region,year,gender,oldagedependencyratio2564
estimates,928,1950,male,5.897
estimates,928,1951,male,5.919
estimates,928,1952,male,5.86
estimates,928,1953,male,5.707
estimates,928,1954,male,5.438
estimates,928,1955,male,5.056
estimates,928,1956,male,4.987
estimates,928,1957,male,4.857
estimates,928,1958,male,4.675
estimates,928,1959,male,4.446
estimates,928,1960,male,4.174
estimates,928,1961,male,4.1
estimates,928,1962,male,3.985
estimates,928,1963,male,3.849
estimates,928,1964,male,3.713
estimates,928,1965,male,3.582
estimates,928,1966,male,3.658
estimates,928,1967,male,3.727
estimates,928,1968,male,3.772
estimates,928,1969,male,3.776
estimates,928,1970,male,3.733
estimates,928,1971,male,3.795
estimates,928,1972,male,3.818
estimates,928,1973,male,3.807
estimates,928,1974,male,3.77
estimates,928,1975,male,3.712
estimates,928,1976,male,3.784
estimates,928,1977,male,3.834
estimates,928,1978,male,3.855
estimates,928,1979,male,3.848
estimates,928,1980,male,3.811
estimates,928,1981,male,3.873
estimates,928,1982,male,3.905
estimates,928,1983,male,3.912
estimates,928,1984,male,3.898
estimates,928,1985,male,3.864
estimates,928,1986,male,3.928
estimates,928,1987,male,3.965
estimates,928,1988,male,3.978
estimates,928,1989,male,3.963
estimates,928,1990,male,3.924
estimates,928,1991,male,3.978
estimates,928,1992,male,4.006
estimates,928,1993,male,4.008
estimates,928,1994,male,3.984
estimates,928,1995,male,3.938
estimates,928,1996,male,4.005
estimates,928,1997,male,4.048
estimates,928,1998,male,4.067
estimates,928,1999,male,4.063
estimates,928,2000,male,4.04
estimates,928,2001,male,4.105
estimates,928,2002,male,4.15
estimates,928,2003,male,4.174
estimates,928,2004,male,4.18
estimates,928,2005,male,4.17
estimates,928,2006,male,4.255
estimates,928,2007,male,4.322
estimates,928,2008,male,4.371
estimates,928,2009,male,4.408
estimates,928,2010,male,4.436
estimates,928,2011,male,4.517
estimates,928,2012,male,4.582
estimates,928,2013,male,4.628
estimates,928,2014,male,4.653
estimates,928,2015,male,4.656
medium_variant,928,2015,male,4.656
medium_variant,928,2016,male,4.731
medium_variant,928,2017,male,4.782
medium_variant,928,2018,male,4.814
medium_variant,928,2019,male,4.838
medium_variant,928,2020,male,4.858
medium_variant,928,2021,male,4.965
medium_variant,928,2022,male,5.056
medium_variant,928,2023,male,5.131
medium_variant,928,2024,male,5.191
medium_variant,928,2025,male,5.238
