variant,region,year,gender,oldagedependencyratio2564
estimates,926,1950,male,10.367
estimates,926,1951,male,10.59
estimates,926,1952,male,10.733
estimates,926,1953,male,10.81
estimates,926,1954,male,10.836
estimates,926,1955,male,10.822
estimates,926,1956,male,10.994
estimates,926,1957,male,11.118
estimates,926,1958,male,11.183
estimates,926,1959,male,11.175
estimates,926,1960,male,11.09
estimates,926,1961,male,11.152
estimates,926,1962,male,11.129
estimates,926,1963,male,11.054
estimates,926,1964,male,10.97
estimates,926,1965,male,10.898
estimates,926,1966,male,11.08
estimates,926,1967,male,11.229
estimates,926,1968,male,11.347
estimates,926,1969,male,11.439
estimates,926,1970,male,11.51
estimates,926,1971,male,11.872
estimates,926,1972,male,12.185
estimates,926,1973,male,12.435
estimates,926,1974,male,12.607
estimates,926,1975,male,12.7
estimates,926,1976,male,13.03
estimates,926,1977,male,13.263
estimates,926,1978,male,13.407
estimates,926,1979,male,13.475
estimates,926,1980,male,13.472
estimates,926,1981,male,13.7
estimates,926,1982,male,13.876
estimates,926,1983,male,13.938
estimates,926,1984,male,13.8
estimates,926,1985,male,13.431
estimates,926,1986,male,13.11
estimates,926,1987,male,12.6
estimates,926,1988,male,12.029
estimates,926,1989,male,11.552
estimates,926,1990,male,11.242
estimates,926,1991,male,11.312
estimates,926,1992,male,11.486
estimates,926,1993,male,11.716
estimates,926,1994,male,11.94
estimates,926,1995,male,12.129
estimates,926,1996,male,12.506
estimates,926,1997,male,12.857
estimates,926,1998,male,13.184
estimates,926,1999,male,13.485
estimates,926,2000,male,13.762
estimates,926,2001,male,14.177
estimates,926,2002,male,14.549
estimates,926,2003,male,14.901
estimates,926,2004,male,15.265
estimates,926,2005,male,15.658
estimates,926,2006,male,16.236
estimates,926,2007,male,16.837
estimates,926,2008,male,17.427
estimates,926,2009,male,17.961
estimates,926,2010,male,18.415
estimates,926,2011,male,18.839
estimates,926,2012,male,19.178
estimates,926,2013,male,19.475
estimates,926,2014,male,19.786
estimates,926,2015,male,20.141
medium_variant,926,2015,male,20.141
medium_variant,926,2016,male,20.606
medium_variant,926,2017,male,21.1
medium_variant,926,2018,male,21.607
medium_variant,926,2019,male,22.098
medium_variant,926,2020,male,22.568
medium_variant,926,2021,male,23.105
medium_variant,926,2022,male,23.615
medium_variant,926,2023,male,24.119
medium_variant,926,2024,male,24.645
medium_variant,926,2025,male,25.212
medium_variant,926,2026,male,25.854
medium_variant,926,2027,male,26.509
medium_variant,926,2028,male,27.195
medium_variant,926,2029,male,27.937
medium_variant,926,2030,male,28.75
medium_variant,926,2031,male,29.647
medium_variant,926,2032,male,30.582
medium_variant,926,2033,male,31.543
medium_variant,926,2034,male,32.517
medium_variant,926,2035,male,33.498
medium_variant,926,2036,male,34.451
medium_variant,926,2037,male,35.379
medium_variant,926,2038,male,36.261
medium_variant,926,2039,male,37.059
medium_variant,926,2040,male,37.75
medium_variant,926,2041,male,38.269
medium_variant,926,2042,male,38.648
medium_variant,926,2043,male,38.912
medium_variant,926,2044,male,39.103
medium_variant,926,2045,male,39.265
medium_variant,926,2046,male,39.305
medium_variant,926,2047,male,39.273
medium_variant,926,2048,male,39.218
medium_variant,926,2049,male,39.199
medium_variant,926,2050,male,39.258
medium_variant,926,2051,male,39.298
medium_variant,926,2052,male,39.373
medium_variant,926,2053,male,39.492
medium_variant,926,2054,male,39.658
medium_variant,926,2055,male,39.883
medium_variant,926,2056,male,40.101
medium_variant,926,2057,male,40.329
medium_variant,926,2058,male,40.569
medium_variant,926,2059,male,40.821
medium_variant,926,2060,male,41.096
medium_variant,926,2061,male,41.325
medium_variant,926,2062,male,41.512
medium_variant,926,2063,male,41.685
medium_variant,926,2064,male,41.882
medium_variant,926,2065,male,42.134
medium_variant,926,2066,male,42.297
medium_variant,926,2067,male,42.449
medium_variant,926,2068,male,42.616
medium_variant,926,2069,male,42.82
medium_variant,926,2070,male,43.078
medium_variant,926,2071,male,43.175
medium_variant,926,2072,male,43.27
medium_variant,926,2073,male,43.386
medium_variant,926,2074,male,43.544
medium_variant,926,2075,male,43.761
medium_variant,926,2076,male,43.81
medium_variant,926,2077,male,43.863
medium_variant,926,2078,male,43.936
medium_variant,926,2079,male,44.053
medium_variant,926,2080,male,44.248
medium_variant,926,2081,male,44.286
medium_variant,926,2082,male,44.33
medium_variant,926,2083,male,44.409
medium_variant,926,2084,male,44.56
medium_variant,926,2085,male,44.818
medium_variant,926,2086,male,44.91
medium_variant,926,2087,male,45.027
medium_variant,926,2088,male,45.2
medium_variant,926,2089,male,45.458
medium_variant,926,2090,male,45.828
medium_variant,926,2091,male,45.994
medium_variant,926,2092,male,46.187
medium_variant,926,2093,male,46.432
medium_variant,926,2094,male,46.754
medium_variant,926,2095,male,47.184
medium_variant,926,2096,male,47.37
medium_variant,926,2097,male,47.573
medium_variant,926,2098,male,47.825
medium_variant,926,2099,male,48.156
medium_variant,926,2100,male,48.601
estimates,926,1950,female,11.765
estimates,926,1951,female,12.082
estimates,926,1952,female,12.367
estimates,926,1953,female,12.625
estimates,926,1954,female,12.864
estimates,926,1955,female,13.089
estimates,926,1956,female,13.459
estimates,926,1957,female,13.802
estimates,926,1958,female,14.122
estimates,926,1959,female,14.418
estimates,926,1960,female,14.693
estimates,926,1961,female,15.074
estimates,926,1962,female,15.414
estimates,926,1963,female,15.735
estimates,926,1964,female,16.062
estimates,926,1965,female,16.411
estimates,926,1966,female,16.876
estimates,926,1967,female,17.328
estimates,926,1968,female,17.766
estimates,926,1969,female,18.181
estimates,926,1970,female,18.569
estimates,926,1971,female,19.078
estimates,926,1972,female,19.528
estimates,926,1973,female,19.934
estimates,926,1974,female,20.314
estimates,926,1975,female,20.681
estimates,926,1976,female,21.224
estimates,926,1977,female,21.714
estimates,926,1978,female,22.162
estimates,926,1979,female,22.581
estimates,926,1980,female,22.972
estimates,926,1981,female,23.477
estimates,926,1982,female,23.965
estimates,926,1983,female,24.345
estimates,926,1984,female,24.473
estimates,926,1985,female,24.281
estimates,926,1986,female,23.906
estimates,926,1987,female,23.223
estimates,926,1988,female,22.43
estimates,926,1989,female,21.792
estimates,926,1990,female,21.449
estimates,926,1991,female,21.477
estimates,926,1992,female,21.726
estimates,926,1993,female,22.101
estimates,926,1994,female,22.456
estimates,926,1995,female,22.712
estimates,926,1996,female,23.057
estimates,926,1997,female,23.322
estimates,926,1998,female,23.53
estimates,926,1999,female,23.714
estimates,926,2000,female,23.897
estimates,926,2001,female,24.134
estimates,926,2002,female,24.324
estimates,926,2003,female,24.499
estimates,926,2004,female,24.704
estimates,926,2005,female,24.967
estimates,926,2006,female,25.398
estimates,926,2007,female,25.873
estimates,926,2008,female,26.353
estimates,926,2009,female,26.783
estimates,926,2010,female,27.142
estimates,926,2011,female,27.341
estimates,926,2012,female,27.448
estimates,926,2013,female,27.537
estimates,926,2014,female,27.685
estimates,926,2015,female,27.928
medium_variant,926,2015,female,27.928
medium_variant,926,2016,female,28.201
medium_variant,926,2017,female,28.545
medium_variant,926,2018,female,28.93
medium_variant,926,2019,female,29.333
medium_variant,926,2020,female,29.763
medium_variant,926,2021,female,30.234
medium_variant,926,2022,female,30.708
medium_variant,926,2023,female,31.217
medium_variant,926,2024,female,31.788
medium_variant,926,2025,female,32.434
medium_variant,926,2026,female,33.068
medium_variant,926,2027,female,33.736
medium_variant,926,2028,female,34.461
medium_variant,926,2029,female,35.269
medium_variant,926,2030,female,36.183
medium_variant,926,2031,female,37.099
medium_variant,926,2032,female,38.072
medium_variant,926,2033,female,39.096
medium_variant,926,2034,female,40.168
medium_variant,926,2035,female,41.29
medium_variant,926,2036,female,42.289
medium_variant,926,2037,female,43.29
medium_variant,926,2038,female,44.281
medium_variant,926,2039,female,45.221
medium_variant,926,2040,female,46.081
medium_variant,926,2041,female,46.64
medium_variant,926,2042,female,47.067
medium_variant,926,2043,female,47.383
medium_variant,926,2044,female,47.636
medium_variant,926,2045,female,47.887
medium_variant,926,2046,female,47.879
medium_variant,926,2047,female,47.797
medium_variant,926,2048,female,47.71
medium_variant,926,2049,female,47.699
medium_variant,926,2050,female,47.821
medium_variant,926,2051,female,47.794
medium_variant,926,2052,female,47.833
medium_variant,926,2053,female,47.951
medium_variant,926,2054,female,48.157
medium_variant,926,2055,female,48.466
medium_variant,926,2056,female,48.615
medium_variant,926,2057,female,48.792
medium_variant,926,2058,female,49.005
medium_variant,926,2059,female,49.26
medium_variant,926,2060,female,49.582
medium_variant,926,2061,female,49.7
medium_variant,926,2062,female,49.782
medium_variant,926,2063,female,49.871
medium_variant,926,2064,female,50.024
medium_variant,926,2065,female,50.295
medium_variant,926,2066,female,50.342
medium_variant,926,2067,female,50.399
medium_variant,926,2068,female,50.509
medium_variant,926,2069,female,50.709
medium_variant,926,2070,female,51.028
medium_variant,926,2071,female,51.045
medium_variant,926,2072,female,51.093
medium_variant,926,2073,female,51.205
medium_variant,926,2074,female,51.407
medium_variant,926,2075,female,51.721
medium_variant,926,2076,female,51.724
medium_variant,926,2077,female,51.753
medium_variant,926,2078,female,51.825
medium_variant,926,2079,female,51.977
medium_variant,926,2080,female,52.263
medium_variant,926,2081,female,52.25
medium_variant,926,2082,female,52.253
medium_variant,926,2083,female,52.32
medium_variant,926,2084,female,52.504
medium_variant,926,2085,female,52.861
medium_variant,926,2086,female,52.901
medium_variant,926,2087,female,52.983
medium_variant,926,2088,female,53.157
medium_variant,926,2089,female,53.468
medium_variant,926,2090,female,53.952
medium_variant,926,2091,female,54.089
medium_variant,926,2092,female,54.274
medium_variant,926,2093,female,54.541
medium_variant,926,2094,female,54.926
medium_variant,926,2095,female,55.478
medium_variant,926,2096,female,55.646
medium_variant,926,2097,female,55.842
medium_variant,926,2098,female,56.115
medium_variant,926,2099,female,56.513
medium_variant,926,2100,female,57.085
