global,year,variant,age1yearinterval,population
900,1950,Estimates,0,78116.685
900,1950,Estimates,1,71707.672
900,1950,Estimates,2,66449.346
900,1950,Estimates,3,62228.019
900,1950,Estimates,4,58930.171
900,1950,Estimates,5,56442.125
900,1950,Estimates,6,54650.245
900,1950,Estimates,7,53440.978
900,1950,Estimates,8,52700.607
900,1950,Estimates,9,52315.608
900,1950,Estimates,10,52313.458
900,1950,Estimates,11,52721.679
900,1950,Estimates,12,52720.923
900,1950,Estimates,13,51915.315
900,1950,Estimates,14,50614.598
900,1950,Estimates,15,49500.049
900,1950,Estimates,16,48406.038
900,1950,Estimates,17,47479.061
900,1950,Estimates,18,46850.759
900,1950,Estimates,19,46392.541
900,1950,Estimates,20,45860.804
900,1950,Estimates,21,45324.219
900,1950,Estimates,22,44604.749
900,1950,Estimates,23,43595.5480000001
900,1950,Estimates,24,42395.589
900,1950,Estimates,25,41248.122
900,1950,Estimates,26,40149.842
900,1950,Estimates,27,38970.424
900,1950,Estimates,28,37684.2300000001
900,1950,Estimates,29,36371.301
900,1950,Estimates,30,35081.576
900,1950,Estimates,31,33738.045
900,1950,Estimates,32,32825.285
900,1950,Estimates,33,32568.096
900,1950,Estimates,34,32723.548
900,1950,Estimates,35,32834.651
900,1950,Estimates,36,33005.807
900,1950,Estimates,37,32941.484
900,1950,Estimates,38,32452.4779999999
900,1950,Estimates,39,31683.008
900,1950,Estimates,40,30974.2570000001
900,1950,Estimates,41,30267.311
900,1950,Estimates,42,29521.5249999999
900,1950,Estimates,43,28753.815
900,1950,Estimates,44,27965.8860000001
900,1950,Estimates,45,27143.566
900,1950,Estimates,46,26290.723
900,1950,Estimates,47,25453.023
900,1950,Estimates,48,24652.266
900,1950,Estimates,49,23875.35
900,1950,Estimates,50,23092.3269999999
900,1950,Estimates,51,22314.936
900,1950,Estimates,52,21531.135
900,1950,Estimates,53,20733.83
900,1950,Estimates,54,19935.8100000001
900,1950,Estimates,55,19145.833
900,1950,Estimates,56,18348.819
900,1950,Estimates,57,17625.54
900,1950,Estimates,58,17012.8769999999
900,1950,Estimates,59,16467.676
900,1950,Estimates,60,15915.902
900,1950,Estimates,61,15379.494
900,1950,Estimates,62,14777.884
900,1950,Estimates,63,14065.776
900,1950,Estimates,64,13283.307
900,1950,Estimates,65,12518.687
900,1950,Estimates,66,11757.792
900,1950,Estimates,67,11004.614
900,1950,Estimates,68,10271.1190000001
900,1950,Estimates,69,9554.21699999988
900,1950,Estimates,70,8839.59300000012
900,1950,Estimates,71,8131.18299999991
900,1950,Estimates,72,7444.948
900,1950,Estimates,73,6787.82200000003
900,1950,Estimates,74,6156.64200000005
900,1950,Estimates,75,5546.426
900,1950,Estimates,76,4965.63699999994
900,1950,Estimates,77,4393.96700000003
900,1950,Estimates,78,3823.29300000001
900,1950,Estimates,79,3267.99400000006
900,1950,Estimates,80plus,14201.827
900,1951,Estimates,0,81973.089
900,1951,Estimates,1,76250.302
900,1951,Estimates,2,70474.481
900,1951,Estimates,3,65672.988
900,1951,Estimates,4,61757.344
900,1951,Estimates,5,58639.277
900,1951,Estimates,6,56209.593
900,1951,Estimates,7,54359.136
900,1951,Estimates,8,53103.395
900,1951,Estimates,9,52395.44
900,1951,Estimates,10,52084.665
900,1951,Estimates,11,52095.513
900,1951,Estimates,12,52476.945
900,1951,Estimates,13,52453.607
900,1951,Estimates,14,51641.482
900,1951,Estimates,15,50343.654
900,1951,Estimates,16,49222.729
900,1951,Estimates,17,48116.911
900,1951,Estimates,18,47180.572
900,1951,Estimates,19,46547.495
900,1951,Estimates,20,46087.748
900,1951,Estimates,21,45553.885
900,1951,Estimates,22,45014.8979999999
900,1951,Estimates,23,44295.734
900,1951,Estimates,24,43290.5750000001
900,1951,Estimates,25,42097.034
900,1951,Estimates,26,40955.8279999999
900,1951,Estimates,27,39863.8620000001
900,1951,Estimates,28,38690.064
900,1951,Estimates,29,37408.061
900,1951,Estimates,30,36097.966
900,1951,Estimates,31,34810.787
900,1951,Estimates,32,33469.5970000001
900,1951,Estimates,33,32556.093
900,1951,Estimates,34,32293.892
900,1951,Estimates,35,32441.274
900,1951,Estimates,36,32544.394
900,1951,Estimates,37,32707.8970000001
900,1951,Estimates,38,32633.6219999999
900,1951,Estimates,39,32131.678
900,1951,Estimates,40,31347.966
900,1951,Estimates,41,30624.6500000001
900,1951,Estimates,42,29901.0149999999
900,1951,Estimates,43,29146.9610000001
900,1951,Estimates,44,28384.2429999999
900,1951,Estimates,45,27609.054
900,1951,Estimates,46,26797.8499999999
900,1951,Estimates,47,25957.3840000001
900,1951,Estimates,48,25123.055
900,1951,Estimates,49,24310.946
900,1951,Estimates,50,23513.192
900,1951,Estimates,51,22710.426
900,1951,Estimates,52,21911.849
900,1951,Estimates,53,21110.246
900,1951,Estimates,54,20301.787
900,1951,Estimates,55,19496.502
900,1951,Estimates,56,18697.729
900,1951,Estimates,57,17892.523
900,1951,Estimates,58,17156.397
900,1951,Estimates,59,16523.416
900,1951,Estimates,60,15953.718
900,1951,Estimates,61,15379.348
900,1951,Estimates,62,14820.99
900,1951,Estimates,63,14201.903
900,1951,Estimates,64,13479.248
900,1951,Estimates,65,12691.51
900,1951,Estimates,66,11922.8000000001
900,1951,Estimates,67,11159.8669999999
900,1951,Estimates,68,10407.3530000001
900,1951,Estimates,69,9677.26200000003
900,1951,Estimates,70,8966.53999999996
900,1951,Estimates,71,8260.95900000002
900,1951,Estimates,72,7564.36799999988
900,1951,Estimates,73,6893.16399999998
900,1951,Estimates,74,6254.41800000013
900,1951,Estimates,75,5644.79400000002
900,1951,Estimates,76,5057.92399999983
900,1951,Estimates,77,4501.43100000011
900,1951,Estimates,78,3959.60799999996
900,1951,Estimates,79,3426.11600000003
900,1951,Estimates,80plus,15183.496
900,1952,Estimates,0,85085.46
900,1952,Estimates,1,79060.671
900,1952,Estimates,2,74351.3590000001
900,1952,Estimates,3,69205.529
900,1952,Estimates,4,64859.079
900,1952,Estimates,5,61248.6940000001
900,1952,Estimates,6,58311.061
900,1952,Estimates,7,55941.228
900,1952,Estimates,8,54034.247
900,1952,Estimates,9,52735
900,1952,Estimates,10,52063.394
900,1952,Estimates,11,51831.281
900,1952,Estimates,12,51859.805
900,1952,Estimates,13,52219.962
900,1952,Estimates,14,52176.883
900,1952,Estimates,15,51357.015
900,1952,Estimates,16,50058.277
900,1952,Estimates,17,48927.588
900,1952,Estimates,18,47805.9330000001
900,1952,Estimates,19,46858.727
900,1952,Estimates,20,46223.505
900,1952,Estimates,21,45767.3870000001
900,1952,Estimates,22,45235.8899999999
900,1952,Estimates,23,44698.927
900,1952,Estimates,24,43982.961
900,1952,Estimates,25,42982.021
900,1952,Estimates,26,41793.243
900,1952,Estimates,27,40657.041
900,1952,Estimates,28,39570.42
900,1952,Estimates,29,38400.389
900,1952,Estimates,30,37119.684
900,1952,Estimates,31,35809.003
900,1952,Estimates,32,34520.963
900,1952,Estimates,33,33178.281
900,1952,Estimates,34,32262.42
900,1952,Estimates,35,31997.017
900,1952,Estimates,36,32140.327
900,1952,Estimates,37,32239.1549999999
900,1952,Estimates,38,32398.9790000001
900,1952,Estimates,39,32317.62
900,1952,Estimates,40,31803.662
900,1952,Estimates,41,31005.2529999999
900,1952,Estimates,42,30267.33
900,1952,Estimates,43,29527.08
900,1952,Estimates,44,28764.601
900,1952,Estimates,45,28006.562
900,1952,Estimates,46,27243.806
900,1952,Estimates,47,26443.25
900,1952,Estimates,48,25614.4939999999
900,1952,Estimates,49,24783.359
900,1952,Estimates,50,23960.491
900,1952,Estimates,51,23142.966
900,1952,Estimates,52,22321.459
900,1952,Estimates,53,21502.8269999999
900,1952,Estimates,54,20684
900,1952,Estimates,55,19864.2000000001
900,1952,Estimates,56,19050.888
900,1952,Estimates,57,18242.781
900,1952,Estimates,58,17428.6859999999
900,1952,Estimates,59,16679.59
900,1952,Estimates,60,16027.037
900,1952,Estimates,61,15434.1099999999
900,1952,Estimates,62,14838.293
900,1952,Estimates,63,14259.2770000001
900,1952,Estimates,64,13623.652
900,1952,Estimates,65,12890.844
900,1952,Estimates,66,12097.879
900,1952,Estimates,67,11325.238
900,1952,Estimates,68,10560.311
900,1952,Estimates,69,9808.82299999997
900,1952,Estimates,70,9082.79100000011
900,1952,Estimates,71,8379.10099999988
900,1952,Estimates,72,7683.37500000007
900,1952,Estimates,73,6999.34999999995
900,1952,Estimates,74,6343.73700000011
900,1952,Estimates,75,5723.59999999995
900,1952,Estimates,76,5135.53099999996
900,1952,Estimates,77,4572.00500000002
900,1952,Estimates,78,4039.79599999996
900,1952,Estimates,79,3527.74800000002
900,1952,Estimates,80plus,15964.19
900,1953,Estimates,0,87298.857
900,1953,Estimates,1,81532.381
900,1953,Estimates,2,76324.468
900,1953,Estimates,3,72491.108
900,1953,Estimates,4,67974.254
900,1953,Estimates,5,64081.777
900,1953,Estimates,6,60775.458
900,1953,Estimates,7,58017.082
900,1953,Estimates,8,55705.879
900,1953,Estimates,9,53741.007
900,1953,Estimates,10,52397.243
900,1953,Estimates,11,51761.542
900,1953,Estimates,12,51607.925
900,1953,Estimates,13,51653.948
900,1953,Estimates,14,51992.712
900,1953,Estimates,15,51929.456
900,1953,Estimates,16,51100.812
900,1953,Estimates,17,49799.835
900,1953,Estimates,18,48658.117
900,1953,Estimates,19,47519.369
900,1953,Estimates,20,46560.239
900,1953,Estimates,21,45922.232
900,1953,Estimates,22,45469.409
900,1953,Estimates,23,44939.773
900,1953,Estimates,24,44404.48
900,1953,Estimates,25,43691.22
900,1953,Estimates,26,42693.9190000001
900,1953,Estimates,27,41509.301
900,1953,Estimates,28,40377.535
900,1953,Estimates,29,39295.629
900,1953,Estimates,30,38128.812
900,1953,Estimates,31,36848.7110000001
900,1953,Estimates,32,35536.761
900,1953,Estimates,33,34247.146
900,1953,Estimates,34,32902.274
900,1953,Estimates,35,31983.457
900,1953,Estimates,36,31714.4499999999
900,1953,Estimates,37,31853.361
900,1953,Estimates,38,31947.5989999999
900,1953,Estimates,39,32103.406
900,1953,Estimates,40,32014.672
900,1953,Estimates,41,31488.3210000001
900,1953,Estimates,42,30674.968
900,1953,Estimates,43,29922.0969999999
900,1953,Estimates,44,29164.94
900,1953,Estimates,45,28393.666
900,1953,Estimates,46,27639.783
900,1953,Estimates,47,26888.805
900,1953,Estimates,48,26098.258
900,1953,Estimates,49,25280.577
900,1953,Estimates,50,24452.146
900,1953,Estimates,51,23618.271
900,1953,Estimates,52,22780.842
900,1953,Estimates,53,21940.495
900,1953,Estimates,54,21101.691
900,1953,Estimates,55,20265.506
900,1953,Estimates,56,19433.963
900,1953,Estimates,57,18612.1610000001
900,1953,Estimates,58,17794.214
900,1953,Estimates,59,16970.791
900,1953,Estimates,60,16208.371
900,1953,Estimates,61,15536.0909999999
900,1953,Estimates,62,14919.937
900,1953,Estimates,63,14302.652
900,1953,Estimates,64,13702.9519999999
900,1953,Estimates,65,13050.6310000001
900,1953,Estimates,66,12307.3059999999
900,1953,Estimates,67,11508.6510000001
900,1953,Estimates,68,10731.5649999999
900,1953,Estimates,69,9964.23200000001
900,1953,Estimates,70,9213.33200000003
900,1953,Estimates,71,8491.13700000005
900,1953,Estimates,72,7794.37399999987
900,1953,Estimates,73,7108.27500000005
900,1953,Estimates,74,6436.734
900,1953,Estimates,75,5796.521
900,1953,Estimates,76,5194.79500000004
900,1953,Estimates,77,4628.08499999999
900,1953,Estimates,78,4087.69699999994
900,1953,Estimates,79,3579.58000000007
900,1953,Estimates,80plus,16436.981
900,1954,Estimates,0,88613.869
900,1954,Estimates,1,83346.474
900,1954,Estimates,2,78486.514
900,1954,Estimates,3,74028.307
900,1954,Estimates,4,70707.145
900,1954,Estimates,5,66815.402
900,1954,Estimates,6,63373.587
900,1954,Estimates,7,60368.532
900,1954,Estimates,8,57787.022
900,1954,Estimates,9,55532.459
900,1954,Estimates,10,53508.152
900,1954,Estimates,11,52118.301
900,1954,Estimates,12,51516.668
900,1954,Estimates,13,51439.671
900,1954,Estimates,14,51501.501
900,1954,Estimates,15,51817.267
900,1954,Estimates,16,51732.561
900,1954,Estimates,17,50894.309
900,1954,Estimates,18,49590.533
900,1954,Estimates,19,48437.249
900,1954,Estimates,20,47280.997
900,1954,Estimates,21,46309.049
900,1954,Estimates,22,45666.536
900,1954,Estimates,23,45214.716
900,1954,Estimates,24,44684.888
900,1954,Estimates,25,44149.134
900,1954,Estimates,26,43436.896
900,1954,Estimates,27,42442.17
900,1954,Estimates,28,41261.021
900,1954,Estimates,29,40132.961
900,1954,Estimates,30,39055.051
900,1954,Estimates,31,37890.984
900,1954,Estimates,32,36611.456
900,1954,Estimates,33,35298.393
900,1954,Estimates,34,34007.418
900,1954,Estimates,35,32660.712
900,1954,Estimates,36,31738.683
900,1954,Estimates,37,31464.863
900,1954,Estimates,38,31597.615
900,1954,Estimates,39,31685.579
900,1954,Estimates,40,31835.635
900,1954,Estimates,41,31738.089
900,1954,Estimates,42,31198.534
900,1954,Estimates,43,30369.6510000001
900,1954,Estimates,44,29601.286
900,1954,Estimates,45,28826.621
900,1954,Estimates,46,28045.922
900,1954,Estimates,47,27295.479
900,1954,Estimates,48,26555.491
900,1954,Estimates,49,25774.241
900,1954,Estimates,50,24966.95
900,1954,Estimates,51,24140.48
900,1954,Estimates,52,23294.826
900,1954,Estimates,53,22436.716
900,1954,Estimates,54,21576.694
900,1954,Estimates,55,20716.958
900,1954,Estimates,56,19862.604
900,1954,Estimates,57,19018.7070000001
900,1954,Estimates,58,18187.8559999999
900,1954,Estimates,59,17359.51
900,1954,Estimates,60,16526.169
900,1954,Estimates,61,15749.813
900,1954,Estimates,62,15057.13
900,1954,Estimates,63,14416.971
900,1954,Estimates,64,13777.49
900,1954,Estimates,65,13156.376
900,1954,Estimates,66,12486.6460000001
900,1954,Estimates,67,11732.0499999999
900,1954,Estimates,68,10926.9570000001
900,1954,Estimates,69,10144.728
900,1954,Estimates,70,9374.24899999988
900,1954,Estimates,71,8623.29700000009
900,1954,Estimates,72,7904.27100000002
900,1954,Estimates,73,7213.776
900,1954,Estimates,74,6536.76100000003
900,1954,Estimates,75,5877.07599999993
900,1954,Estimates,76,5251.78400000003
900,1954,Estimates,77,4668.06400000009
900,1954,Estimates,78,4122.37599999996
900,1954,Estimates,79,3604.80899999997
900,1954,Estimates,80plus,16520.085
900,1955,Estimates,0,89073.802
900,1955,Estimates,1,84597.955
900,1955,Estimates,2,80339.688
900,1955,Estimates,3,76310.74
900,1955,Estimates,4,72522.845
900,1955,Estimates,5,68987.832
900,1955,Estimates,6,65717.27
900,1955,Estimates,7,62722.986
900,1955,Estimates,8,60016.708
900,1955,Estimates,9,57610.158
900,1955,Estimates,10,55410.877
900,1955,Estimates,11,53326.3289999999
900,1955,Estimates,12,51889.474
900,1955,Estimates,13,51320.538
900,1955,Estimates,14,51318.52
900,1955,Estimates,15,51394.852
900,1955,Estimates,16,51686.382
900,1955,Estimates,17,51579.2659999999
900,1955,Estimates,18,50730.8620000001
900,1955,Estimates,19,49423.923
900,1955,Estimates,20,48258.714
900,1955,Estimates,21,47084.751
900,1955,Estimates,22,46099.308
900,1955,Estimates,23,45450.852
900,1955,Estimates,24,44998.169
900,1955,Estimates,25,44466.43
900,1955,Estimates,26,43928.474
900,1955,Estimates,27,43215.8019999999
900,1955,Estimates,28,42222.6550000001
900,1955,Estimates,29,41044.352
900,1955,Estimates,30,39919.301
900,1955,Estimates,31,38844.6619999999
900,1955,Estimates,32,37682.855
900,1955,Estimates,33,36403.865
900,1955,Estimates,34,35089.8939999999
900,1955,Estimates,35,33797.767
900,1955,Estimates,36,32449.471
900,1955,Estimates,37,31524.063
900,1955,Estimates,38,31244.456
900,1955,Estimates,39,31369.576
900,1955,Estimates,40,31449.863
900,1955,Estimates,41,31592.727
900,1955,Estimates,42,31485.167
900,1955,Estimates,43,30931.595
900,1955,Estimates,44,30086.718
900,1955,Estimates,45,29302.2209999999
900,1955,Estimates,46,28509.43
900,1955,Estimates,47,27718.728
900,1955,Estimates,48,26971.1230000001
900,1955,Estimates,49,26241.5419999999
900,1955,Estimates,50,25469.048
900,1955,Estimates,51,24671.589
900,1955,Estimates,52,23846.4930000001
900,1955,Estimates,53,22988.2769999999
900,1955,Estimates,54,22108.6510000001
900,1955,Estimates,55,21228.1519999999
900,1955,Estimates,56,20346.6050000001
900,1955,Estimates,57,19473.367
900,1955,Estimates,58,18616.472
900,1955,Estimates,59,17776.0390000001
900,1955,Estimates,60,16936.724
900,1955,Estimates,61,16092.9539999999
900,1955,Estimates,62,15302.0400000001
900,1955,Estimates,63,14588.204
900,1955,Estimates,64,13923.237
900,1955,Estimates,65,13260.765
900,1955,Estimates,66,12617.4510000001
900,1955,Estimates,67,11929.5579999999
900,1955,Estimates,68,11163.0709999999
900,1955,Estimates,69,10350.933
900,1955,Estimates,70,9562.99799999998
900,1955,Estimates,71,8788.82900000014
900,1955,Estimates,72,8037.23199999997
900,1955,Estimates,73,7320.81299999991
900,1955,Estimates,74,6636.03500000004
900,1955,Estimates,75,5967.57399999992
900,1955,Estimates,76,5319.26700000008
900,1955,Estimates,77,4708.45599999995
900,1955,Estimates,78,4142.42000000015
900,1955,Estimates,79,3617.47499999994
900,1955,Estimates,80plus,16158.2579999999
900,1956,Estimates,0,88381.637
900,1956,Estimates,1,87292.271
900,1956,Estimates,2,83245.95
900,1956,Estimates,3,79325.051
900,1956,Estimates,4,75551.995
900,1956,Estimates,5,71949.279
900,1956,Estimates,6,68533.721
900,1956,Estimates,7,65321.938
900,1956,Estimates,8,62364.95
900,1956,Estimates,9,59696.595
900,1956,Estimates,10,57322.2190000001
900,1956,Estimates,11,55121.8979999999
900,1956,Estimates,12,53009.778
900,1956,Estimates,13,51549.762
900,1956,Estimates,14,50975.2
900,1956,Estimates,15,50977.962
900,1956,Estimates,16,51048.687
900,1956,Estimates,17,51327.689
900,1956,Estimates,18,51214.053
900,1956,Estimates,19,50369.313
900,1956,Estimates,20,49072.472
900,1956,Estimates,21,47915.94
900,1956,Estimates,22,46750.944
900,1956,Estimates,23,45772.193
900,1956,Estimates,24,45126.143
900,1956,Estimates,25,44673.085
900,1956,Estimates,26,44141.602
900,1956,Estimates,27,43603.62
900,1956,Estimates,28,42891.4950000001
900,1956,Estimates,29,41900.107
900,1956,Estimates,30,40724.061
900,1956,Estimates,31,39600.555
900,1956,Estimates,32,38527.2649999999
900,1956,Estimates,33,37364.723
900,1956,Estimates,34,36082.07
900,1956,Estimates,35,34762.441
900,1956,Estimates,36,33464.588
900,1956,Estimates,37,32110.1860000001
900,1956,Estimates,38,31179.009
900,1956,Estimates,39,30894.531
900,1956,Estimates,40,31015.379
900,1956,Estimates,41,31090.568
900,1956,Estimates,42,31227.162
900,1956,Estimates,43,31115.075
900,1956,Estimates,44,30559.719
900,1956,Estimates,45,29714.302
900,1956,Estimates,46,28928.46
900,1956,Estimates,47,28134.6820000001
900,1956,Estimates,48,27337.907
900,1956,Estimates,49,26576.4540000001
900,1956,Estimates,50,25828.0819999999
900,1956,Estimates,51,25037.086
900,1956,Estimates,52,24220.173
900,1956,Estimates,53,23377.9810000001
900,1956,Estimates,54,22507.167
900,1956,Estimates,55,21617.712
900,1956,Estimates,56,20726.638
900,1956,Estimates,57,19834.728
900,1956,Estimates,58,18949.917
900,1956,Estimates,59,18079.232
900,1956,Estimates,60,17223.854
900,1956,Estimates,61,16370.948
900,1956,Estimates,62,15514.9870000001
900,1956,Estimates,63,14712.0989999999
900,1956,Estimates,64,13986.426
900,1956,Estimates,65,13310.5749999999
900,1956,Estimates,66,12639.1060000001
900,1956,Estimates,67,11988.4829999999
900,1956,Estimates,68,11297.4500000001
900,1956,Estimates,69,10533.2769999999
900,1956,Estimates,70,9728.05400000002
900,1956,Estimates,71,8949.18899999999
900,1956,Estimates,72,8186.46599999994
900,1956,Estimates,73,7450.2480000001
900,1956,Estimates,74,6753.54399999994
900,1956,Estimates,75,6092.18100000002
900,1956,Estimates,76,5449.25200000004
900,1956,Estimates,77,4828.26800000003
900,1956,Estimates,78,4247.99799999997
900,1956,Estimates,79,3716.03599999995
900,1956,Estimates,80plus,17252.3050000001
900,1957,Estimates,0,87532.337
900,1957,Estimates,1,85311.474
900,1957,Estimates,2,85756.89
900,1957,Estimates,3,82114.467
900,1957,Estimates,4,78508.67
900,1957,Estimates,5,74972.435
900,1957,Estimates,6,71538.7439999999
900,1957,Estimates,7,68229.097
900,1957,Estimates,8,65064.931
900,1957,Estimates,9,62136.396
900,1957,Estimates,10,59499.249
900,1957,Estimates,11,57152.158
900,1957,Estimates,12,54947.404
900,1957,Estimates,13,52805.795
900,1957,Estimates,14,51320.712
900,1957,Estimates,15,50737.923
900,1957,Estimates,16,50742.59
900,1957,Estimates,17,50805.573
900,1957,Estimates,18,51070.318
900,1957,Estimates,19,50948.75
900,1957,Estimates,20,50106.518
900,1957,Estimates,21,48818.73
900,1957,Estimates,22,47669.919
900,1957,Estimates,23,46513.182
900,1957,Estimates,24,45539.533
900,1957,Estimates,25,44892.956
900,1957,Estimates,26,44435.755
900,1957,Estimates,27,43900.9570000001
900,1957,Estimates,28,43359.377
900,1957,Estimates,29,42644.629
900,1957,Estimates,30,41652.548
900,1957,Estimates,31,40476.82
900,1957,Estimates,32,39352.851
900,1957,Estimates,33,38278.71
900,1957,Estimates,34,37114.061
900,1957,Estimates,35,35827.322
900,1957,Estimates,36,34502.2440000001
900,1957,Estimates,37,33198.86
900,1957,Estimates,38,31838.77
900,1957,Estimates,39,30901.317
900,1957,Estimates,40,30609.976
900,1957,Estimates,41,30723.6229999999
900,1957,Estimates,42,30790.9320000001
900,1957,Estimates,43,30918.512
900,1957,Estimates,44,30799.416
900,1957,Estimates,45,30240.598
900,1957,Estimates,46,29393.363
900,1957,Estimates,47,28604.8369999999
900,1957,Estimates,48,27808.597
900,1957,Estimates,49,27004.342
900,1957,Estimates,50,26227.6799999999
900,1957,Estimates,51,25459.1070000001
900,1957,Estimates,52,24648.232
900,1957,Estimates,53,23810.5539999999
900,1957,Estimates,54,22949.812
900,1957,Estimates,55,22064.648
900,1957,Estimates,56,21163.5090000001
900,1957,Estimates,57,20260
900,1957,Estimates,58,19355.8540000001
900,1957,Estimates,59,18457.7309999999
900,1957,Estimates,60,17571.724
900,1957,Estimates,61,16700.0350000001
900,1957,Estimates,62,15832.139
900,1957,Estimates,63,14962.602
900,1957,Estimates,64,14146.305
900,1957,Estimates,65,13407.204
900,1957,Estimates,66,12718.7150000001
900,1957,Estimates,67,12036.605
900,1957,Estimates,68,11377.066
900,1957,Estimates,69,10681.31
900,1957,Estimates,70,9918.01499999993
900,1957,Estimates,71,9118.32700000005
900,1957,Estimates,72,8347.183
900,1957,Estimates,73,7594.64400000001
900,1957,Estimates,74,6872.54500000006
900,1957,Estimates,75,6194.33299999996
900,1957,Estimates,76,5555.19999999986
900,1957,Estimates,77,4936.62800000006
900,1957,Estimates,78,4341.947
900,1957,Estimates,79,3791.30200000001
900,1957,Estimates,80plus,18046.786
900,1958,Estimates,0,86844.894
900,1958,Estimates,1,85699.623
900,1958,Estimates,2,84085.182
900,1958,Estimates,3,84314.323
900,1958,Estimates,4,81070.277
900,1958,Estimates,5,77773.944
900,1958,Estimates,6,74468.982
900,1958,Estimates,7,71198.818
900,1958,Estimates,8,67989.678
900,1958,Estimates,9,64867.63
900,1958,Estimates,10,61963.247
900,1958,Estimates,11,59354.822
900,1958,Estimates,12,57033.701
900,1958,Estimates,13,54823.264
900,1958,Estimates,14,52651.195
900,1958,Estimates,15,51140.138
900,1958,Estimates,16,50547.869
900,1958,Estimates,17,50553.03
900,1958,Estimates,18,50607.18
900,1958,Estimates,19,50856.704
900,1958,Estimates,20,50726.398
900,1958,Estimates,21,49886.138
900,1958,Estimates,22,48606.935
900,1958,Estimates,23,47465.446
900,1958,Estimates,24,46316.642
900,1958,Estimates,25,45347.444
900,1958,Estimates,26,44699.037
900,1958,Estimates,27,44236.072
900,1958,Estimates,28,43696.3649999999
900,1958,Estimates,29,43149.6910000001
900,1958,Estimates,30,42430.915
900,1958,Estimates,31,41437.135
900,1958,Estimates,32,40260.919
900,1958,Estimates,33,39135.639
900,1958,Estimates,34,38059.8059999999
900,1958,Estimates,35,36892.371
900,1958,Estimates,36,35601.262
900,1958,Estimates,37,34270.601
900,1958,Estimates,38,32961.57
900,1958,Estimates,39,31595.733
900,1958,Estimates,40,30651.619
900,1958,Estimates,41,30352.532
900,1958,Estimates,42,30457.71
900,1958,Estimates,43,30515.986
900,1958,Estimates,44,30633.28
900,1958,Estimates,45,30506.153
900,1958,Estimates,46,29943.101
900,1958,Estimates,47,29093.511
900,1958,Estimates,48,28301.613
900,1958,Estimates,49,27502.3330000001
900,1958,Estimates,50,26689.963
900,1958,Estimates,51,25897.4249999999
900,1958,Estimates,52,25108.003
900,1958,Estimates,53,24276.593
900,1958,Estimates,54,23417.5339999999
900,1958,Estimates,55,22537.561
900,1958,Estimates,56,21637.2800000001
900,1958,Estimates,57,20723.6439999999
900,1958,Estimates,58,19806.839
900,1958,Estimates,59,18889.659
900,1958,Estimates,60,17977.415
900,1958,Estimates,61,17075.38
900,1958,Estimates,62,16186.6849999999
900,1958,Estimates,63,15303.1280000001
900,1958,Estimates,64,14419.3350000001
900,1958,Estimates,65,13588.937
900,1958,Estimates,66,12835.737
900,1958,Estimates,67,12134.004
900,1958,Estimates,68,11440.598
900,1958,Estimates,69,10771.507
900,1958,Estimates,70,10070.464
900,1958,Estimates,71,9307.46600000007
900,1958,Estimates,72,8512.73199999995
900,1958,Estimates,73,7748.81799999998
900,1958,Estimates,74,7005.94599999998
900,1958,Estimates,75,6297.49599999998
900,1958,Estimates,76,5637.38500000007
900,1958,Estimates,77,5020.10899999999
900,1958,Estimates,78,4425.59799999999
900,1958,Estimates,79,3856.90799999996
900,1958,Estimates,80plus,18472.789
900,1959,Estimates,0,86773.089
900,1959,Estimates,1,86344.658
900,1959,Estimates,2,85329.798
900,1959,Estimates,3,83802.875
900,1959,Estimates,4,82850.644
900,1959,Estimates,5,80009.109
900,1959,Estimates,6,77025.728
900,1959,Estimates,7,73954.78
900,1959,Estimates,8,70850.393
900,1959,Estimates,9,67743.479
900,1959,Estimates,10,64664.71
900,1959,Estimates,11,61785.416
900,1959,Estimates,12,59206.464
900,1959,Estimates,13,56911.962
900,1959,Estimates,14,54696.155
900,1959,Estimates,15,52493.719
900,1959,Estimates,16,50956.632
900,1959,Estimates,17,50354.8749999999
900,1959,Estimates,18,50360.545
900,1959,Estimates,19,50405.6830000001
900,1959,Estimates,20,50639.779
900,1959,Estimates,21,50500.528
900,1959,Estimates,22,49662.135
900,1959,Estimates,23,48391.524
900,1959,Estimates,24,47257.303
900,1959,Estimates,25,46116.3589999999
900,1959,Estimates,26,45151.583
900,1959,Estimates,27,44501.533
900,1959,Estimates,28,44032.9800000001
900,1959,Estimates,29,43488.6219999999
900,1959,Estimates,30,42936.988
900,1959,Estimates,31,42214.397
900,1959,Estimates,32,41219.014
900,1959,Estimates,33,40042.438
900,1959,Estimates,34,38915.947
900,1959,Estimates,35,37838.567
900,1959,Estimates,36,36668.313
900,1959,Estimates,37,35372.554
900,1959,Estimates,38,34035.871
900,1959,Estimates,39,32720.769
900,1959,Estimates,40,31348.766
900,1959,Estimates,41,30397.7589999999
900,1959,Estimates,42,30090.995
900,1959,Estimates,43,30188.001
900,1959,Estimates,44,30237.523
900,1959,Estimates,45,30344.816
900,1959,Estimates,46,30209.8950000001
900,1959,Estimates,47,29642.6779999999
900,1959,Estimates,48,28790.737
900,1959,Estimates,49,27995.5540000001
900,1959,Estimates,50,27193.2469999999
900,1959,Estimates,51,26372.816
900,1959,Estimates,52,25564.421
900,1959,Estimates,53,24754.14
