variant,country,year,gender,potentialsupport2569_70
estimates,887,1950,male,17.601
estimates,887,1951,male,17.332
estimates,887,1952,male,17.279
estimates,887,1953,male,17.43
estimates,887,1954,male,17.789
estimates,887,1955,male,18.37
estimates,887,1956,male,18.236
estimates,887,1957,male,18.296
estimates,887,1958,male,18.563
estimates,887,1959,male,19.07
estimates,887,1960,male,19.857
estimates,887,1961,male,19.84
estimates,887,1962,male,20.052
estimates,887,1963,male,20.474
estimates,887,1964,male,21.087
estimates,887,1965,male,21.913
estimates,887,1966,male,21.532
estimates,887,1967,male,21.306
estimates,887,1968,male,21.258
estimates,887,1969,male,21.424
estimates,887,1970,male,21.841
estimates,887,1971,male,21.331
estimates,887,1972,male,21.028
estimates,887,1973,male,20.891
estimates,887,1974,male,20.892
estimates,887,1975,male,21.015
estimates,887,1976,male,20.689
estimates,887,1977,male,20.499
estimates,887,1978,male,20.447
estimates,887,1979,male,20.541
estimates,887,1980,male,20.79
estimates,887,1981,male,20.545
estimates,887,1982,male,20.466
estimates,887,1983,male,20.532
estimates,887,1984,male,20.735
estimates,887,1985,male,21.064
estimates,887,1986,male,20.954
estimates,887,1987,male,20.991
estimates,887,1988,male,21.165
estimates,887,1989,male,21.474
estimates,887,1990,male,21.914
estimates,887,1991,male,20.932
estimates,887,1992,male,19.698
estimates,887,1993,male,18.31
estimates,887,1994,male,16.889
estimates,887,1995,male,15.533
estimates,887,1996,male,15.549
estimates,887,1997,male,15.707
estimates,887,1998,male,16.004
estimates,887,1999,male,16.446
estimates,887,2000,male,17.038
estimates,887,2001,male,17.365
estimates,887,2002,male,17.843
estimates,887,2003,male,18.449
estimates,887,2004,male,19.155
estimates,887,2005,male,19.941
estimates,887,2006,male,20.292
estimates,887,2007,male,20.726
estimates,887,2008,male,21.242
estimates,887,2009,male,21.842
estimates,887,2010,male,22.521
estimates,887,2011,male,22.709
estimates,887,2012,male,23.005
estimates,887,2013,male,23.368
estimates,887,2014,male,23.75
estimates,887,2015,male,24.121
medium_variant,887,2015,male,24.121
medium_variant,887,2016,male,23.986
medium_variant,887,2017,male,23.92
medium_variant,887,2018,male,23.932
medium_variant,887,2019,male,24.031
medium_variant,887,2020,male,24.209
medium_variant,887,2021,male,24.05
medium_variant,887,2022,male,24.007
medium_variant,887,2023,male,24.048
medium_variant,887,2024,male,24.148
medium_variant,887,2025,male,24.289
medium_variant,887,2026,male,24.086
medium_variant,887,2027,male,23.975
medium_variant,887,2028,male,23.961
medium_variant,887,2029,male,24.05
medium_variant,887,2030,male,24.239
medium_variant,887,2031,male,24.109
medium_variant,887,2032,male,24.087
medium_variant,887,2033,male,24.164
medium_variant,887,2034,male,24.334
medium_variant,887,2035,male,24.586
medium_variant,887,2036,male,24.474
medium_variant,887,2037,male,24.446
medium_variant,887,2038,male,24.463
medium_variant,887,2039,male,24.49
medium_variant,887,2040,male,24.492
medium_variant,887,2041,male,24.052
medium_variant,887,2042,male,23.657
medium_variant,887,2043,male,23.251
medium_variant,887,2044,male,22.768
medium_variant,887,2045,male,22.187
medium_variant,887,2046,male,21.226
medium_variant,887,2047,male,20.31
medium_variant,887,2048,male,19.458
medium_variant,887,2049,male,18.682
medium_variant,887,2050,male,17.976
medium_variant,887,2051,male,17.129
