variant,country,year,gender,potentialsupport2569_70
estimates,72,1950,male,18.388
estimates,72,1951,male,18.006
estimates,72,1952,male,17.791
estimates,72,1953,male,17.711
estimates,72,1954,male,17.79
estimates,72,1955,male,18.02
estimates,72,1956,male,17.573
estimates,72,1957,male,17.286
estimates,72,1958,male,17.152
estimates,72,1959,male,17.164
estimates,72,1960,male,17.358
estimates,72,1961,male,17.184
estimates,72,1962,male,17.136
estimates,72,1963,male,17.269
estimates,72,1964,male,17.605
estimates,72,1965,male,18.185
estimates,72,1966,male,18.475
estimates,72,1967,male,19.022
estimates,72,1968,male,19.678
estimates,72,1969,male,20.376
estimates,72,1970,male,20.98
estimates,72,1971,male,20.867
estimates,72,1972,male,20.78
estimates,72,1973,male,20.811
estimates,72,1974,male,21.12
estimates,72,1975,male,21.796
estimates,72,1976,male,22.186
estimates,72,1977,male,22.852
estimates,72,1978,male,23.763
estimates,72,1979,male,24.821
estimates,72,1980,male,26.012
estimates,72,1981,male,26.587
estimates,72,1982,male,27.296
estimates,72,1983,male,28.073
estimates,72,1984,male,28.863
estimates,72,1985,male,29.624
estimates,72,1986,male,29.684
estimates,72,1987,male,29.829
estimates,72,1988,male,29.985
estimates,72,1989,male,30.044
estimates,72,1990,male,29.983
estimates,72,1991,male,29.228
estimates,72,1992,male,28.533
estimates,72,1993,male,28.01
estimates,72,1994,male,27.821
estimates,72,1995,male,27.962
estimates,72,1996,male,27.724
estimates,72,1997,male,27.762
estimates,72,1998,male,28.02
estimates,72,1999,male,28.326
estimates,72,2000,male,28.667
estimates,72,2001,male,28.304
estimates,72,2002,male,28.031
estimates,72,2003,male,27.887
estimates,72,2004,male,27.837
estimates,72,2005,male,27.892
estimates,72,2006,male,27.521
estimates,72,2007,male,27.256
estimates,72,2008,male,27.1
estimates,72,2009,male,27.008
estimates,72,2010,male,26.968
estimates,72,2011,male,26.59
estimates,72,2012,male,26.264
estimates,72,2013,male,26.019
estimates,72,2014,male,25.878
estimates,72,2015,male,25.835
medium_variant,72,2015,male,25.835
medium_variant,72,2016,male,25.592
medium_variant,72,2017,male,25.461
medium_variant,72,2018,male,25.341
medium_variant,72,2019,male,25.108
medium_variant,72,2020,male,24.712
medium_variant,72,2021,male,23.942
medium_variant,72,2022,male,23.176
medium_variant,72,2023,male,22.462
medium_variant,72,2024,male,21.852
medium_variant,72,2025,male,21.35
medium_variant,72,2026,male,20.704
medium_variant,72,2027,male,20.173
medium_variant,72,2028,male,19.729
medium_variant,72,2029,male,19.362
medium_variant,72,2030,male,19.056
medium_variant,72,2031,male,18.609
medium_variant,72,2032,male,18.233
medium_variant,72,2033,male,17.904
medium_variant,72,2034,male,17.606
medium_variant,72,2035,male,17.323
medium_variant,72,2036,male,16.876
medium_variant,72,2037,male,16.469
medium_variant,72,2038,male,16.074
medium_variant,72,2039,male,15.664
medium_variant,72,2040,male,15.226
medium_variant,72,2041,male,14.628
medium_variant,72,2042,male,14.058
medium_variant,72,2043,male,13.493
medium_variant,72,2044,male,12.914
medium_variant,72,2045,male,12.316
medium_variant,72,2046,male,11.632
medium_variant,72,2047,male,10.998
medium_variant,72,2048,male,10.405
medium_variant,72,2049,male,9.844
medium_variant,72,2050,male,9.313
medium_variant,72,2051,male,8.773
medium_variant,72,2052,male,8.288
medium_variant,72,2053,male,7.859
medium_variant,72,2054,male,7.492
medium_variant,72,2055,male,7.179
medium_variant,72,2056,male,6.887
medium_variant,72,2057,male,6.643
medium_variant,72,2058,male,6.437
medium_variant,72,2059,male,6.258
medium_variant,72,2060,male,6.101
medium_variant,72,2061,male,5.939
medium_variant,72,2062,male,5.802
medium_variant,72,2063,male,5.688
medium_variant,72,2064,male,5.591
medium_variant,72,2065,male,5.51
medium_variant,72,2066,male,5.411
medium_variant,72,2067,male,5.331
medium_variant,72,2068,male,5.266
medium_variant,72,2069,male,5.214
medium_variant,72,2070,male,5.17
medium_variant,72,2071,male,5.098
medium_variant,72,2072,male,5.041
medium_variant,72,2073,male,4.991
medium_variant,72,2074,male,4.945
medium_variant,72,2075,male,4.898
medium_variant,72,2076,male,4.812
medium_variant,72,2077,male,4.734
medium_variant,72,2078,male,4.659
medium_variant,72,2079,male,4.584
medium_variant,72,2080,male,4.506
medium_variant,72,2081,male,4.394
medium_variant,72,2082,male,4.289
medium_variant,72,2083,male,4.191
medium_variant,72,2084,male,4.101
medium_variant,72,2085,male,4.019
medium_variant,72,2086,male,3.924
medium_variant,72,2087,male,3.841
medium_variant,72,2088,male,3.767
medium_variant,72,2089,male,3.702
medium_variant,72,2090,male,3.643
medium_variant,72,2091,male,3.574
medium_variant,72,2092,male,3.516
medium_variant,72,2093,male,3.465
medium_variant,72,2094,male,3.42
medium_variant,72,2095,male,3.38
medium_variant,72,2096,male,3.332
medium_variant,72,2097,male,3.292
medium_variant,72,2098,male,3.257
medium_variant,72,2099,male,3.227
medium_variant,72,2100,male,3.199
estimates,72,1950,female,12.292
estimates,72,1951,female,11.998
estimates,72,1952,female,11.8
estimates,72,1953,female,11.682
estimates,72,1954,female,11.63
estimates,72,1955,female,11.632
estimates,72,1956,female,11.414
estimates,72,1957,female,11.278
estimates,72,1958,female,11.22
estimates,72,1959,female,11.245
estimates,72,1960,female,11.347
estimates,72,1961,female,11.306
estimates,72,1962,female,11.347
estimates,72,1963,female,11.472
estimates,72,1964,female,11.683
estimates,72,1965,female,12
estimates,72,1966,female,12.177
estimates,72,1967,female,12.474
estimates,72,1968,female,12.834
estimates,72,1969,female,13.204
estimates,72,1970,female,13.553
estimates,72,1971,female,13.567
estimates,72,1972,female,13.59
estimates,72,1973,female,13.672
estimates,72,1974,female,13.897
estimates,72,1975,female,14.297
estimates,72,1976,female,14.595
estimates,72,1977,female,15.04
estimates,72,1978,female,15.624
estimates,72,1979,female,16.316
estimates,72,1980,female,17.084
estimates,72,1981,female,17.518
estimates,72,1982,female,18.032
estimates,72,1983,female,18.581
estimates,72,1984,female,19.102
estimates,72,1985,female,19.55
estimates,72,1986,female,19.615
estimates,72,1987,female,19.677
estimates,72,1988,female,19.699
estimates,72,1989,female,19.672
estimates,72,1990,female,19.556
estimates,72,1991,female,19.123
estimates,72,1992,female,18.705
estimates,72,1993,female,18.362
estimates,72,1994,female,18.132
estimates,72,1995,female,18.037
estimates,72,1996,female,17.802
estimates,72,1997,female,17.694
estimates,72,1998,female,17.655
estimates,72,1999,female,17.632
estimates,72,2000,female,17.592
estimates,72,2001,female,17.316
estimates,72,2002,female,17.076
estimates,72,2003,female,16.877
estimates,72,2004,female,16.722
estimates,72,2005,female,16.616
estimates,72,2006,female,16.491
estimates,72,2007,female,16.421
estimates,72,2008,female,16.394
estimates,72,2009,female,16.401
estimates,72,2010,female,16.436
estimates,72,2011,female,16.412
estimates,72,2012,female,16.408
estimates,72,2013,female,16.422
estimates,72,2014,female,16.471
estimates,72,2015,female,16.547
medium_variant,72,2015,female,16.547
medium_variant,72,2016,female,16.549
medium_variant,72,2017,female,16.595
medium_variant,72,2018,female,16.618
medium_variant,72,2019,female,16.536
medium_variant,72,2020,female,16.314
medium_variant,72,2021,female,15.881
medium_variant,72,2022,female,15.404
