variant,country,year,gender,potentialsupport2569_70
estimates,702,1950,male,41.723
estimates,702,1951,male,41.811
estimates,702,1952,male,41.988
estimates,702,1953,male,42.638
estimates,702,1954,male,43.703
estimates,702,1955,male,45.066
estimates,702,1956,male,44.912
estimates,702,1957,male,44.62
estimates,702,1958,male,44.547
estimates,702,1959,male,45.018
estimates,702,1960,male,45.99
estimates,702,1961,male,44.939
estimates,702,1962,male,43.606
estimates,702,1963,male,41.776
estimates,702,1964,male,39.381
estimates,702,1965,male,36.668
estimates,702,1966,male,34.81
estimates,702,1967,male,33.042
estimates,702,1968,male,31.296
estimates,702,1969,male,29.524
estimates,702,1970,male,27.774
estimates,702,1971,male,25.953
estimates,702,1972,male,24.542
estimates,702,1973,male,23.478
estimates,702,1974,male,22.644
estimates,702,1975,male,21.897
estimates,702,1976,male,21.192
estimates,702,1977,male,20.624
estimates,702,1978,male,20.204
estimates,702,1979,male,19.963
estimates,702,1980,male,19.937
estimates,702,1981,male,19.458
estimates,702,1982,male,19.11
estimates,702,1983,male,18.861
estimates,702,1984,male,18.679
estimates,702,1985,male,18.531
estimates,702,1986,male,18.216
estimates,702,1987,male,18.05
estimates,702,1988,male,18.012
estimates,702,1989,male,18.072
estimates,702,1990,male,18.204
estimates,702,1991,male,18.031
estimates,702,1992,male,17.833
estimates,702,1993,male,17.586
estimates,702,1994,male,17.266
estimates,702,1995,male,16.867
estimates,702,1996,male,16.456
estimates,702,1997,male,15.994
estimates,702,1998,male,15.487
estimates,702,1999,male,14.954
estimates,702,2000,male,14.412
estimates,702,2001,male,14.026
estimates,702,2002,male,13.666
estimates,702,2003,male,13.312
estimates,702,2004,male,12.975
estimates,702,2005,male,12.67
estimates,702,2006,male,12.449
estimates,702,2007,male,12.23
estimates,702,2008,male,11.978
estimates,702,2009,male,11.718
estimates,702,2010,male,11.515
estimates,702,2011,male,11.198
estimates,702,2012,male,10.903
estimates,702,2013,male,10.573
estimates,702,2014,male,10.147
estimates,702,2015,male,9.62
medium_variant,702,2015,male,9.62
medium_variant,702,2016,male,9.077
medium_variant,702,2017,male,8.51
medium_variant,702,2018,male,7.948
medium_variant,702,2019,male,7.415
medium_variant,702,2020,male,6.918
medium_variant,702,2021,male,6.465
medium_variant,702,2022,male,6.047
medium_variant,702,2023,male,5.656
medium_variant,702,2024,male,5.286
medium_variant,702,2025,male,4.936
medium_variant,702,2026,male,4.628
medium_variant,702,2027,male,4.341
medium_variant,702,2028,male,4.077
medium_variant,702,2029,male,3.834
medium_variant,702,2030,male,3.613
medium_variant,702,2031,male,3.427
medium_variant,702,2032,male,3.258
medium_variant,702,2033,male,3.105
medium_variant,702,2034,male,2.966
medium_variant,702,2035,male,2.839
medium_variant,702,2036,male,2.738
medium_variant,702,2037,male,2.647
medium_variant,702,2038,male,2.563
medium_variant,702,2039,male,2.482
medium_variant,702,2040,male,2.404
medium_variant,702,2041,male,2.339
medium_variant,702,2042,male,2.278
medium_variant,702,2043,male,2.221
medium_variant,702,2044,male,2.168
medium_variant,702,2045,male,2.119
medium_variant,702,2046,male,2.081
medium_variant,702,2047,male,2.048
medium_variant,702,2048,male,2.019
medium_variant,702,2049,male,1.991
medium_variant,702,2050,male,1.963
medium_variant,702,2051,male,1.943
medium_variant,702,2052,male,1.927
medium_variant,702,2053,male,1.911
medium_variant,702,2054,male,1.895
medium_variant,702,2055,male,1.875
medium_variant,702,2056,male,1.861
medium_variant,702,2057,male,1.847
medium_variant,702,2058,male,1.832
medium_variant,702,2059,male,1.813
medium_variant,702,2060,male,1.79
medium_variant,702,2061,male,1.77
medium_variant,702,2062,male,1.749
medium_variant,702,2063,male,1.726
medium_variant,702,2064,male,1.702
medium_variant,702,2065,male,1.676
medium_variant,702,2066,male,1.657
medium_variant,702,2067,male,1.639
medium_variant,702,2068,male,1.622
medium_variant,702,2069,male,1.605
medium_variant,702,2070,male,1.586
medium_variant,702,2071,male,1.575
medium_variant,702,2072,male,1.565
medium_variant,702,2073,male,1.555
medium_variant,702,2074,male,1.543
medium_variant,702,2075,male,1.53
medium_variant,702,2076,male,1.523
medium_variant,702,2077,male,1.516
medium_variant,702,2078,male,1.509
medium_variant,702,2079,male,1.5
medium_variant,702,2080,male,1.487
medium_variant,702,2081,male,1.482
medium_variant,702,2082,male,1.477
medium_variant,702,2083,male,1.47
medium_variant,702,2084,male,1.461
medium_variant,702,2085,male,1.449
medium_variant,702,2086,male,1.445
medium_variant,702,2087,male,1.44
medium_variant,702,2088,male,1.434
medium_variant,702,2089,male,1.427
medium_variant,702,2090,male,1.416
medium_variant,702,2091,male,1.412
medium_variant,702,2092,male,1.408
medium_variant,702,2093,male,1.402
medium_variant,702,2094,male,1.394
medium_variant,702,2095,male,1.382
medium_variant,702,2096,male,1.377
medium_variant,702,2097,male,1.371
medium_variant,702,2098,male,1.364
medium_variant,702,2099,male,1.355
medium_variant,702,2100,male,1.342
estimates,702,1950,female,20.75
estimates,702,1951,female,20.641
estimates,702,1952,female,20.612
estimates,702,1953,female,20.795
estimates,702,1954,female,21.19
estimates,702,1955,female,21.694
estimates,702,1956,female,21.587
estimates,702,1957,female,21.557
estimates,702,1958,female,21.699
estimates,702,1959,female,22.089
estimates,702,1960,female,22.638
estimates,702,1961,female,22.027
estimates,702,1962,female,21.416
estimates,702,1963,female,20.741
estimates,702,1964,female,19.955
estimates,702,1965,female,19.073
estimates,702,1966,female,18.681
estimates,702,1967,female,18.208
estimates,702,1968,female,17.709
estimates,702,1969,female,17.235
estimates,702,1970,female,16.812
estimates,702,1971,female,16.297
estimates,702,1972,female,15.893
estimates,702,1973,female,15.575
estimates,702,1974,female,15.298
estimates,702,1975,female,15.019
estimates,702,1976,female,14.744
estimates,702,1977,female,14.49
estimates,702,1978,female,14.259
estimates,702,1979,female,14.061
estimates,702,1980,female,13.903
estimates,702,1981,female,13.755
estimates,702,1982,female,13.633
estimates,702,1983,female,13.532
estimates,702,1984,female,13.448
estimates,702,1985,female,13.372
estimates,702,1986,female,13.226
estimates,702,1987,female,13.132
estimates,702,1988,female,13.08
estimates,702,1989,female,13.065
estimates,702,1990,female,13.09
estimates,702,1991,female,13.128
estimates,702,1992,female,13.148
estimates,702,1993,female,13.119
estimates,702,1994,female,13.005
estimates,702,1995,female,12.792
estimates,702,1996,female,12.559
estimates,702,1997,female,12.274
estimates,702,1998,female,11.951
estimates,702,1999,female,11.606
estimates,702,2000,female,11.245
estimates,702,2001,female,10.936
estimates,702,2002,female,10.639
estimates,702,2003,female,10.351
estimates,702,2004,female,10.079
estimates,702,2005,female,9.824
estimates,702,2006,female,9.603
estimates,702,2007,female,9.385
estimates,702,2008,female,9.154
estimates,702,2009,female,8.926
estimates,702,2010,female,8.73
estimates,702,2011,female,8.559
estimates,702,2012,female,8.387
estimates,702,2013,female,8.181
estimates,702,2014,female,7.911
estimates,702,2015,female,7.57
medium_variant,702,2015,female,7.57
medium_variant,702,2016,female,7.232
medium_variant,702,2017,female,6.863
medium_variant,702,2018,female,6.485
medium_variant,702,2019,female,6.114
medium_variant,702,2020,female,5.757
medium_variant,702,2021,female,5.43
medium_variant,702,2022,female,5.12
medium_variant,702,2023,female,4.823
medium_variant,702,2024,female,4.536
medium_variant,702,2025,female,4.257
medium_variant,702,2026,female,4.014
medium_variant,702,2027,female,3.783
medium_variant,702,2028,female,3.565
medium_variant,702,2029,female,3.363
medium_variant,702,2030,female,3.175
medium_variant,702,2031,female,3.018
medium_variant,702,2032,female,2.874
medium_variant,702,2033,female,2.74
medium_variant,702,2034,female,2.615
medium_variant,702,2035,female,2.497
medium_variant,702,2036,female,2.401
medium_variant,702,2037,female,2.312
medium_variant,702,2038,female,2.227
medium_variant,702,2039,female,2.143
medium_variant,702,2040,female,2.062
medium_variant,702,2041,female,1.994
medium_variant,702,2042,female,1.93
medium_variant,702,2043,female,1.869
medium_variant,702,2044,female,1.811
medium_variant,702,2045,female,1.755
medium_variant,702,2046,female,1.712
medium_variant,702,2047,female,1.672
medium_variant,702,2048,female,1.635
medium_variant,702,2049,female,1.6
medium_variant,702,2050,female,1.566
medium_variant,702,2051,female,1.542
medium_variant,702,2052,female,1.521
medium_variant,702,2053,female,1.503
medium_variant,702,2054,female,1.484
medium_variant,702,2055,female,1.464
medium_variant,702,2056,female,1.451
medium_variant,702,2057,female,1.439
medium_variant,702,2058,female,1.427
medium_variant,702,2059,female,1.413
medium_variant,702,2060,female,1.394
medium_variant,702,2061,female,1.382
medium_variant,702,2062,female,1.369
medium_variant,702,2063,female,1.355
medium_variant,702,2064,female,1.339
medium_variant,702,2065,female,1.321
medium_variant,702,2066,female,1.311
medium_variant,702,2067,female,1.301
medium_variant,702,2068,female,1.292
medium_variant,702,2069,female,1.282
medium_variant,702,2070,female,1.269
medium_variant,702,2071,female,1.264
medium_variant,702,2072,female,1.259
medium_variant,702,2073,female,1.254
medium_variant,702,2074,female,1.247
medium_variant,702,2075,female,1.238
medium_variant,702,2076,female,1.235
medium_variant,702,2077,female,1.232
medium_variant,702,2078,female,1.229
medium_variant,702,2079,female,1.223
medium_variant,702,2080,female,1.216
medium_variant,702,2081,female,1.215
medium_variant,702,2082,female,1.213
medium_variant,702,2083,female,1.21
medium_variant,702,2084,female,1.204
medium_variant,702,2085,female,1.197
medium_variant,702,2086,female,1.195
medium_variant,702,2087,female,1.192
medium_variant,702,2088,female,1.188
medium_variant,702,2089,female,1.184
medium_variant,702,2090,female,1.177
medium_variant,702,2091,female,1.175
medium_variant,702,2092,female,1.173
medium_variant,702,2093,female,1.17
medium_variant,702,2094,female,1.164
medium_variant,702,2095,female,1.156
medium_variant,702,2096,female,1.153
medium_variant,702,2097,female,1.149
medium_variant,702,2098,female,1.144
medium_variant,702,2099,female,1.138
medium_variant,702,2100,female,1.13
