variant,country,year,gender,potentialsupport2569_70
estimates,428,1950,male,8.225
estimates,428,1951,male,8.139
estimates,428,1952,male,8.15
estimates,428,1953,male,8.233
estimates,428,1954,male,8.36
estimates,428,1955,male,8.517
estimates,428,1956,male,8.659
estimates,428,1957,male,8.851
estimates,428,1958,male,9.108
estimates,428,1959,male,9.434
estimates,428,1960,male,9.808
estimates,428,1961,male,9.853
estimates,428,1962,male,9.925
estimates,428,1963,male,10.028
estimates,428,1964,male,10.181
estimates,428,1965,male,10.387
estimates,428,1966,male,10.439
estimates,428,1967,male,10.559
estimates,428,1968,male,10.691
estimates,428,1969,male,10.76
estimates,428,1970,male,10.73
estimates,428,1971,male,10.362
estimates,428,1972,male,9.994
estimates,428,1973,male,9.659
estimates,428,1974,male,9.39
estimates,428,1975,male,9.203
estimates,428,1976,male,8.916
estimates,428,1977,male,8.722
estimates,428,1978,male,8.612
estimates,428,1979,male,8.579
estimates,428,1980,male,8.625
estimates,428,1981,male,8.539
estimates,428,1982,male,8.522
estimates,428,1983,male,8.589
estimates,428,1984,male,8.776
estimates,428,1985,male,9.104
estimates,428,1986,male,9.36
estimates,428,1987,male,9.752
estimates,428,1988,male,10.239
estimates,428,1989,male,10.75
estimates,428,1990,male,11.233
estimates,428,1991,male,11.145
estimates,428,1992,male,11.036
estimates,428,1993,male,10.904
estimates,428,1994,male,10.75
estimates,428,1995,male,10.575
estimates,428,1996,male,10.119
estimates,428,1997,male,9.695
estimates,428,1998,male,9.337
estimates,428,1999,male,9.072
estimates,428,2000,male,8.903
estimates,428,2001,male,8.493
estimates,428,2002,male,8.18
estimates,428,2003,male,7.939
estimates,428,2004,male,7.745
estimates,428,2005,male,7.591
estimates,428,2006,male,7.294
estimates,428,2007,male,7.039
estimates,428,2008,male,6.835
estimates,428,2009,male,6.697
estimates,428,2010,male,6.629
estimates,428,2011,male,6.454
estimates,428,2012,male,6.333
estimates,428,2013,male,6.25
estimates,428,2014,male,6.196
estimates,428,2015,male,6.161
medium_variant,428,2015,male,6.161
medium_variant,428,2016,male,6.095
medium_variant,428,2017,male,6.052
medium_variant,428,2018,male,6.023
medium_variant,428,2019,male,5.994
medium_variant,428,2020,male,5.958
medium_variant,428,2021,male,5.814
medium_variant,428,2022,male,5.672
medium_variant,428,2023,male,5.533
medium_variant,428,2024,male,5.401
medium_variant,428,2025,male,5.278
medium_variant,428,2026,male,5.08
medium_variant,428,2027,male,4.903
medium_variant,428,2028,male,4.749
medium_variant,428,2029,male,4.621
medium_variant,428,2030,male,4.518
medium_variant,428,2031,male,4.371
medium_variant,428,2032,male,4.252
medium_variant,428,2033,male,4.159
medium_variant,428,2034,male,4.089
medium_variant,428,2035,male,4.039
medium_variant,428,2036,male,3.957
medium_variant,428,2037,male,3.895
medium_variant,428,2038,male,3.847
medium_variant,428,2039,male,3.806
medium_variant,428,2040,male,3.768
medium_variant,428,2041,male,3.694
medium_variant,428,2042,male,3.626
medium_variant,428,2043,male,3.566
medium_variant,428,2044,male,3.517
medium_variant,428,2045,male,3.479
medium_variant,428,2046,male,3.418
medium_variant,428,2047,male,3.368
medium_variant,428,2048,male,3.325
medium_variant,428,2049,male,3.281
medium_variant,428,2050,male,3.233
medium_variant,428,2051,male,3.152
medium_variant,428,2052,male,3.075
medium_variant,428,2053,male,2.999
medium_variant,428,2054,male,2.926
medium_variant,428,2055,male,2.854
medium_variant,428,2056,male,2.765
medium_variant,428,2057,male,2.682
medium_variant,428,2058,male,2.611
medium_variant,428,2059,male,2.556
medium_variant,428,2060,male,2.52
medium_variant,428,2061,male,2.486
medium_variant,428,2062,male,2.47
medium_variant,428,2063,male,2.469
medium_variant,428,2064,male,2.483
medium_variant,428,2065,male,2.512
medium_variant,428,2066,male,2.544
medium_variant,428,2067,male,2.593
medium_variant,428,2068,male,2.653
medium_variant,428,2069,male,2.713
medium_variant,428,2070,male,2.765
medium_variant,428,2071,male,2.796
medium_variant,428,2072,male,2.82
medium_variant,428,2073,male,2.835
medium_variant,428,2074,male,2.842
medium_variant,428,2075,male,2.838
medium_variant,428,2076,male,2.81
medium_variant,428,2077,male,2.776
medium_variant,428,2078,male,2.738
medium_variant,428,2079,male,2.7
medium_variant,428,2080,male,2.665
medium_variant,428,2081,male,2.619
medium_variant,428,2082,male,2.579
medium_variant,428,2083,male,2.544
medium_variant,428,2084,male,2.512
medium_variant,428,2085,male,2.479
medium_variant,428,2086,male,2.441
medium_variant,428,2087,male,2.408
medium_variant,428,2088,male,2.378
medium_variant,428,2089,male,2.351
medium_variant,428,2090,male,2.325
medium_variant,428,2091,male,2.304
medium_variant,428,2092,male,2.287
medium_variant,428,2093,male,2.273
medium_variant,428,2094,male,2.26
medium_variant,428,2095,male,2.251
medium_variant,428,2096,male,2.25
medium_variant,428,2097,male,2.252
medium_variant,428,2098,male,2.257
medium_variant,428,2099,male,2.264
medium_variant,428,2100,male,2.271
estimates,428,1950,female,6.765
estimates,428,1951,female,6.673
estimates,428,1952,female,6.613
estimates,428,1953,female,6.57
estimates,428,1954,female,6.529
estimates,428,1955,female,6.483
estimates,428,1956,female,6.463
estimates,428,1957,female,6.447
estimates,428,1958,female,6.441
estimates,428,1959,female,6.45
estimates,428,1960,female,6.467
estimates,428,1961,female,6.374
estimates,428,1962,female,6.299
estimates,428,1963,female,6.235
estimates,428,1964,female,6.172
estimates,428,1965,female,6.102
estimates,428,1966,female,5.994
estimates,428,1967,female,5.892
estimates,428,1968,female,5.789
estimates,428,1969,female,5.678
estimates,428,1970,female,5.557
estimates,428,1971,female,5.399
estimates,428,1972,female,5.251
estimates,428,1973,female,5.114
estimates,428,1974,female,4.993
estimates,428,1975,female,4.89
estimates,428,1976,female,4.787
estimates,428,1977,female,4.709
estimates,428,1978,female,4.654
estimates,428,1979,female,4.618
estimates,428,1980,female,4.6
estimates,428,1981,female,4.559
estimates,428,1982,female,4.533
estimates,428,1983,female,4.529
estimates,428,1984,female,4.559
estimates,428,1985,female,4.63
estimates,428,1986,female,4.708
estimates,428,1987,female,4.835
estimates,428,1988,female,4.985
estimates,428,1989,female,5.11
estimates,428,1990,female,5.178
estimates,428,1991,female,5.078
estimates,428,1992,female,4.935
estimates,428,1993,female,4.77
estimates,428,1994,female,4.611
estimates,428,1995,female,4.47
estimates,428,1996,female,4.323
estimates,428,1997,female,4.198
estimates,428,1998,female,4.091
estimates,428,1999,female,4.003
estimates,428,2000,female,3.932
estimates,428,2001,female,3.83
estimates,428,2002,female,3.748
estimates,428,2003,female,3.679
estimates,428,2004,female,3.613
estimates,428,2005,female,3.547
estimates,428,2006,female,3.447
estimates,428,2007,female,3.349
estimates,428,2008,female,3.259
estimates,428,2009,female,3.183
estimates,428,2010,female,3.122
estimates,428,2011,female,3.062
estimates,428,2012,female,3.015
estimates,428,2013,female,2.975
estimates,428,2014,female,2.937
estimates,428,2015,female,2.899
medium_variant,428,2015,female,2.899
medium_variant,428,2016,female,2.877
medium_variant,428,2017,female,2.859
medium_variant,428,2018,female,2.84
medium_variant,428,2019,female,2.816
medium_variant,428,2020,female,2.781
medium_variant,428,2021,female,2.733
medium_variant,428,2022,female,2.68
medium_variant,428,2023,female,2.622
medium_variant,428,2024,female,2.561
medium_variant,428,2025,female,2.5
medium_variant,428,2026,female,2.435
medium_variant,428,2027,female,2.373
medium_variant,428,2028,female,2.315
medium_variant,428,2029,female,2.263
medium_variant,428,2030,female,2.217
medium_variant,428,2031,female,2.17
medium_variant,428,2032,female,2.131
medium_variant,428,2033,female,2.1
medium_variant,428,2034,female,2.074
medium_variant,428,2035,female,2.051
medium_variant,428,2036,female,2.026
medium_variant,428,2037,female,2.007
medium_variant,428,2038,female,1.989
medium_variant,428,2039,female,1.972
medium_variant,428,2040,female,1.953
medium_variant,428,2041,female,1.934
medium_variant,428,2042,female,1.916
medium_variant,428,2043,female,1.897
medium_variant,428,2044,female,1.88
medium_variant,428,2045,female,1.864
