variant,country,year,gender,potentialsupport2564_65
estimates,728,1950,male,18.52
estimates,728,1951,male,18.747
estimates,728,1952,male,19.295
estimates,728,1953,male,20.211
estimates,728,1954,male,21.573
estimates,728,1955,male,23.525
estimates,728,1956,male,23.447
estimates,728,1957,male,23.696
estimates,728,1958,male,24.299
estimates,728,1959,male,25.286
estimates,728,1960,male,26.723
estimates,728,1961,male,26.399
estimates,728,1962,male,26.4
estimates,728,1963,male,26.761
estimates,728,1964,male,27.541
estimates,728,1965,male,28.803
estimates,728,1966,male,28.563
estimates,728,1967,male,28.68
estimates,728,1968,male,29.124
estimates,728,1969,male,29.846
estimates,728,1970,male,30.868
estimates,728,1971,male,30.405
estimates,728,1972,male,30.223
estimates,728,1973,male,30.285
estimates,728,1974,male,30.549
estimates,728,1975,male,30.988
estimates,728,1976,male,30.132
estimates,728,1977,male,29.495
estimates,728,1978,male,29.088
estimates,728,1979,male,28.922
estimates,728,1980,male,28.988
estimates,728,1981,male,28.235
estimates,728,1982,male,27.757
estimates,728,1983,male,27.521
estimates,728,1984,male,27.476
estimates,728,1985,male,27.599
estimates,728,1986,male,26.749
estimates,728,1987,male,26.206
estimates,728,1988,male,25.938
estimates,728,1989,male,25.93
estimates,728,1990,male,26.186
estimates,728,1991,male,25.184
estimates,728,1992,male,24.5
estimates,728,1993,male,24.131
estimates,728,1994,male,24.098
estimates,728,1995,male,24.446
estimates,728,1996,male,23.968
estimates,728,1997,male,23.615
estimates,728,1998,male,23.345
estimates,728,1999,male,23.137
estimates,728,2000,male,22.962
estimates,728,2001,male,22.531
estimates,728,2002,male,22.201
estimates,728,2003,male,21.939
estimates,728,2004,male,21.716
estimates,728,2005,male,21.51
estimates,728,2006,male,21.112
estimates,728,2007,male,20.779
estimates,728,2008,male,20.491
estimates,728,2009,male,20.234
estimates,728,2010,male,19.992
estimates,728,2011,male,19.642
estimates,728,2012,male,19.393
estimates,728,2013,male,19.221
estimates,728,2014,male,19.1
estimates,728,2015,male,19.015
medium_variant,728,2015,male,19.015
medium_variant,728,2016,male,18.793
medium_variant,728,2017,male,18.648
medium_variant,728,2018,male,18.606
medium_variant,728,2019,male,18.711
medium_variant,728,2020,male,18.97
medium_variant,728,2021,male,19.13
medium_variant,728,2022,male,19.44
medium_variant,728,2023,male,19.835
medium_variant,728,2024,male,20.24
medium_variant,728,2025,male,20.606
medium_variant,728,2026,male,20.633
medium_variant,728,2027,male,20.678
medium_variant,728,2028,male,20.742
medium_variant,728,2029,male,20.829
medium_variant,728,2030,male,20.933
medium_variant,728,2031,male,20.729
medium_variant,728,2032,male,20.589
medium_variant,728,2033,male,20.498
medium_variant,728,2034,male,20.438
medium_variant,728,2035,male,20.399
medium_variant,728,2036,male,20.096
medium_variant,728,2037,male,19.864
medium_variant,728,2038,male,19.691
medium_variant,728,2039,male,19.57
medium_variant,728,2040,male,19.49
medium_variant,728,2041,male,19.202
medium_variant,728,2042,male,18.993
medium_variant,728,2043,male,18.844
medium_variant,728,2044,male,18.739
medium_variant,728,2045,male,18.662
medium_variant,728,2046,male,18.388
medium_variant,728,2047,male,18.175
medium_variant,728,2048,male,18.015
medium_variant,728,2049,male,17.903
medium_variant,728,2050,male,17.828
medium_variant,728,2051,male,17.571
medium_variant,728,2052,male,17.38
medium_variant,728,2053,male,17.227
medium_variant,728,2054,male,17.081
medium_variant,728,2055,male,16.924
medium_variant,728,2056,male,16.562
medium_variant,728,2057,male,16.241
medium_variant,728,2058,male,15.953
medium_variant,728,2059,male,15.692
medium_variant,728,2060,male,15.45
medium_variant,728,2061,male,15.052
medium_variant,728,2062,male,14.712
medium_variant,728,2063,male,14.416
medium_variant,728,2064,male,14.151
medium_variant,728,2065,male,13.906
medium_variant,728,2066,male,13.537
medium_variant,728,2067,male,13.221
medium_variant,728,2068,male,12.952
medium_variant,728,2069,male,12.725
medium_variant,728,2070,male,12.533
medium_variant,728,2071,male,12.239
medium_variant,728,2072,male,12.001
medium_variant,728,2073,male,11.803
medium_variant,728,2074,male,11.633
medium_variant,728,2075,male,11.482
medium_variant,728,2076,male,11.226
medium_variant,728,2077,male,11.012
medium_variant,728,2078,male,10.831
medium_variant,728,2079,male,10.677
medium_variant,728,2080,male,10.543
medium_variant,728,2081,male,10.313
medium_variant,728,2082,male,10.123
medium_variant,728,2083,male,9.964
medium_variant,728,2084,male,9.826
