variant,country,year,gender,potentialsupport2564_65
estimates,204,1950,male,9.32
estimates,204,1951,male,9.511
estimates,204,1952,male,9.849
estimates,204,1953,male,10.362
estimates,204,1954,male,11.101
estimates,204,1955,male,12.147
estimates,204,1956,male,12.294
estimates,204,1957,male,12.615
estimates,204,1958,male,13.111
estimates,204,1959,male,13.798
estimates,204,1960,male,14.712
estimates,204,1961,male,14.613
estimates,204,1962,male,14.657
estimates,204,1963,male,14.867
estimates,204,1964,male,15.279
estimates,204,1965,male,15.923
estimates,204,1966,male,15.535
estimates,204,1967,male,15.32
estimates,204,1968,male,15.23
estimates,204,1969,male,15.23
estimates,204,1970,male,15.288
estimates,204,1971,male,14.9
estimates,204,1972,male,14.616
estimates,204,1973,male,14.436
estimates,204,1974,male,14.379
estimates,204,1975,male,14.446
estimates,204,1976,male,14.187
estimates,204,1977,male,14.066
estimates,204,1978,male,14.074
estimates,204,1979,male,14.202
estimates,204,1980,male,14.444
estimates,204,1981,male,14.376
estimates,204,1982,male,14.431
estimates,204,1983,male,14.608
estimates,204,1984,male,14.904
estimates,204,1985,male,15.324
estimates,204,1986,male,15.346
estimates,204,1987,male,15.479
estimates,204,1988,male,15.715
estimates,204,1989,male,16.047
estimates,204,1990,male,16.474
estimates,204,1991,male,16.622
estimates,204,1992,male,16.864
estimates,204,1993,male,17.188
estimates,204,1994,male,17.594
estimates,204,1995,male,18.073
estimates,204,1996,male,18.305
estimates,204,1997,male,18.637
estimates,204,1998,male,19.061
estimates,204,1999,male,19.569
estimates,204,2000,male,20.16
estimates,204,2001,male,20.393
estimates,204,2002,male,20.716
estimates,204,2003,male,21.114
estimates,204,2004,male,21.57
estimates,204,2005,male,22.074
estimates,204,2006,male,22.064
estimates,204,2007,male,22.136
estimates,204,2008,male,22.254
estimates,204,2009,male,22.36
estimates,204,2010,male,22.435
estimates,204,2011,male,22.14
estimates,204,2012,male,21.874
estimates,204,2013,male,21.691
estimates,204,2014,male,21.65
estimates,204,2015,male,21.768
medium_variant,204,2015,male,21.768
medium_variant,204,2016,male,21.746
medium_variant,204,2017,male,21.875
medium_variant,204,2018,male,22.078
medium_variant,204,2019,male,22.267
medium_variant,204,2020,male,22.398
medium_variant,204,2021,male,22.217
medium_variant,204,2022,male,22.053
medium_variant,204,2023,male,21.919
medium_variant,204,2024,male,21.827
medium_variant,204,2025,male,21.777
medium_variant,204,2026,male,21.515
medium_variant,204,2027,male,21.328
medium_variant,204,2028,male,21.193
medium_variant,204,2029,male,21.089
medium_variant,204,2030,male,20.997
medium_variant,204,2031,male,20.701
medium_variant,204,2032,male,20.47
medium_variant,204,2033,male,20.286
medium_variant,204,2034,male,20.135
medium_variant,204,2035,male,20.002
medium_variant,204,2036,male,19.692
medium_variant,204,2037,male,19.444
medium_variant,204,2038,male,19.247
medium_variant,204,2039,male,19.093
medium_variant,204,2040,male,18.972
medium_variant,204,2041,male,18.699
medium_variant,204,2042,male,18.492
medium_variant,204,2043,male,18.33
medium_variant,204,2044,male,18.199
medium_variant,204,2045,male,18.086
medium_variant,204,2046,male,17.817
medium_variant,204,2047,male,17.601
medium_variant,204,2048,male,17.426
medium_variant,204,2049,male,17.278
medium_variant,204,2050,male,17.146
medium_variant,204,2051,male,16.862
medium_variant,204,2052,male,16.628
medium_variant,204,2053,male,16.432
medium_variant,204,2054,male,16.259
medium_variant,204,2055,male,16.102
medium_variant,204,2056,male,15.803
medium_variant,204,2057,male,15.553
medium_variant,204,2058,male,15.336
medium_variant,204,2059,male,15.141
medium_variant,204,2060,male,14.955
medium_variant,204,2061,male,14.64
medium_variant,204,2062,male,14.37
medium_variant,204,2063,male,14.135
medium_variant,204,2064,male,13.926
medium_variant,204,2065,male,13.736
medium_variant,204,2066,male,13.438
medium_variant,204,2067,male,13.185
medium_variant,204,2068,male,12.969
medium_variant,204,2069,male,12.781
medium_variant,204,2070,male,12.615
medium_variant,204,2071,male,12.354
medium_variant,204,2072,male,12.137
medium_variant,204,2073,male,11.953
medium_variant,204,2074,male,11.791
medium_variant,204,2075,male,11.643
medium_variant,204,2076,male,11.401
medium_variant,204,2077,male,11.198
medium_variant,204,2078,male,11.024
medium_variant,204,2079,male,10.872
medium_variant,204,2080,male,10.738
medium_variant,204,2081,male,10.518
medium_variant,204,2082,male,10.335
medium_variant,204,2083,male,10.182
medium_variant,204,2084,male,10.053
medium_variant,204,2085,male,9.943
medium_variant,204,2086,male,9.755
medium_variant,204,2087,male,9.603
medium_variant,204,2088,male,9.479
medium_variant,204,2089,male,9.376
medium_variant,204,2090,male,9.288
medium_variant,204,2091,male,9.122
medium_variant,204,2092,male,8.988
medium_variant,204,2093,male,8.879
medium_variant,204,2094,male,8.789
medium_variant,204,2095,male,8.714
medium_variant,204,2096,male,8.563
medium_variant,204,2097,male,8.442
medium_variant,204,2098,male,8.344
medium_variant,204,2099,male,8.264
medium_variant,204,2100,male,8.198
estimates,204,1950,female,8.182
estimates,204,1951,female,8.492
estimates,204,1952,female,8.975
estimates,204,1953,female,9.672
estimates,204,1954,female,10.658
estimates,204,1955,female,12.059
estimates,204,1956,female,12.216
estimates,204,1957,female,12.54
estimates,204,1958,female,13.049
estimates,204,1959,female,13.783
estimates,204,1960,female,14.796
estimates,204,1961,female,14.65
estimates,204,1962,female,14.681
estimates,204,1963,female,14.884
estimates,204,1964,female,15.254
estimates,204,1965,female,15.801
estimates,204,1966,female,15.16
estimates,204,1967,female,14.669
estimates,204,1968,female,14.321
estimates,204,1969,female,14.106
estimates,204,1970,female,14.01
estimates,204,1971,female,13.617
estimates,204,1972,female,13.341
estimates,204,1973,female,13.159
estimates,204,1974,female,13.053
estimates,204,1975,female,13.007
estimates,204,1976,female,12.753
estimates,204,1977,female,12.574
estimates,204,1978,female,12.468
estimates,204,1979,female,12.436
estimates,204,1980,female,12.473
estimates,204,1981,female,12.358
estimates,204,1982,female,12.323
estimates,204,1983,female,12.36
estimates,204,1984,female,12.454
estimates,204,1985,female,12.596
estimates,204,1986,female,12.541
estimates,204,1987,female,12.547
estimates,204,1988,female,12.609
estimates,204,1989,female,12.725
estimates,204,1990,female,12.89
estimates,204,1991,female,12.95
estimates,204,1992,female,13.074
estimates,204,1993,female,13.252
estimates,204,1994,female,13.478
estimates,204,1995,female,13.747
estimates,204,1996,female,13.865
estimates,204,1997,female,14.044
estimates,204,1998,female,14.274
estimates,204,1999,female,14.544
estimates,204,2000,female,14.841
estimates,204,2001,female,14.947
estimates,204,2002,female,15.101
estimates,204,2003,female,15.298
estimates,204,2004,female,15.528
estimates,204,2005,female,15.783
estimates,204,2006,female,15.772
estimates,204,2007,female,15.812
estimates,204,2008,female,15.879
estimates,204,2009,female,15.944
estimates,204,2010,female,15.991
estimates,204,2011,female,15.831
estimates,204,2012,female,15.7
estimates,204,2013,female,15.61
estimates,204,2014,female,15.579
estimates,204,2015,female,15.609
medium_variant,204,2015,female,15.609
