variant,country,year,gender,potentialsupport2564_65
estimates,398,1950,male,11.039
estimates,398,1951,male,10.994
estimates,398,1952,male,11.146
estimates,398,1953,male,11.402
estimates,398,1954,male,11.638
estimates,398,1955,male,11.802
estimates,398,1956,male,11.647
estimates,398,1957,male,11.468
estimates,398,1958,male,11.364
estimates,398,1959,male,11.464
estimates,398,1960,male,11.821
estimates,398,1961,male,12.118
estimates,398,1962,male,12.652
estimates,398,1963,male,13.349
estimates,398,1964,male,14.101
estimates,398,1965,male,14.846
estimates,398,1966,male,15.119
estimates,398,1967,male,15.402
estimates,398,1968,male,15.727
estimates,398,1969,male,16.15
estimates,398,1970,male,16.712
estimates,398,1971,male,16.568
estimates,398,1972,male,16.54
estimates,398,1973,male,16.616
estimates,398,1974,male,16.785
estimates,398,1975,male,17.055
estimates,398,1976,male,16.878
estimates,398,1977,male,16.83
estimates,398,1978,male,16.877
estimates,398,1979,male,16.991
estimates,398,1980,male,17.172
estimates,398,1981,male,17.125
estimates,398,1982,male,17.145
estimates,398,1983,male,17.307
estimates,398,1984,male,17.719
estimates,398,1985,male,18.442
estimates,398,1986,male,18.986
estimates,398,1987,male,19.741
estimates,398,1988,male,20.642
estimates,398,1989,male,21.61
estimates,398,1990,male,22.58
estimates,398,1991,male,22.578
estimates,398,1992,male,22.648
estimates,398,1993,male,22.587
estimates,398,1994,male,22.134
estimates,398,1995,male,21.249
estimates,398,1996,male,19.718
estimates,398,1997,male,18.218
estimates,398,1998,male,17.07
estimates,398,1999,male,16.519
estimates,398,2000,male,16.624
estimates,398,2001,male,16.611
estimates,398,2002,male,16.992
estimates,398,2003,male,17.454
estimates,398,2004,male,17.638
estimates,398,2005,male,17.486
estimates,398,2006,male,16.728
estimates,398,2007,male,15.884
estimates,398,2008,male,15.202
estimates,398,2009,male,14.926
estimates,398,2010,male,15.126
estimates,398,2011,male,15.122
estimates,398,2012,male,15.401
estimates,398,2013,male,15.817
estimates,398,2014,male,16.244
estimates,398,2015,male,16.676
medium_variant,398,2015,male,16.676
medium_variant,398,2016,male,17.194
medium_variant,398,2017,male,17.808
medium_variant,398,2018,male,18.416
medium_variant,398,2019,male,18.865
medium_variant,398,2020,male,19.064
medium_variant,398,2021,male,18.37
medium_variant,398,2022,male,17.58
medium_variant,398,2023,male,16.8
medium_variant,398,2024,male,16.125
medium_variant,398,2025,male,15.576
medium_variant,398,2026,male,14.738
medium_variant,398,2027,male,14.073
medium_variant,398,2028,male,13.511
medium_variant,398,2029,male,12.986
medium_variant,398,2030,male,12.484
medium_variant,398,2031,male,11.792
medium_variant,398,2032,male,11.195
medium_variant,398,2033,male,10.735
medium_variant,398,2034,male,10.453
medium_variant,398,2035,male,10.35
medium_variant,398,2036,male,10.212
medium_variant,398,2037,male,10.217
medium_variant,398,2038,male,10.307
medium_variant,398,2039,male,10.417
medium_variant,398,2040,male,10.515
medium_variant,398,2041,male,10.404
medium_variant,398,2042,male,10.305
medium_variant,398,2043,male,10.229
medium_variant,398,2044,male,10.191
medium_variant,398,2045,male,10.197
medium_variant,398,2046,male,10.014
medium_variant,398,2047,male,9.872
medium_variant,398,2048,male,9.761
medium_variant,398,2049,male,9.671
medium_variant,398,2050,male,9.594
medium_variant,398,2051,male,9.348
medium_variant,398,2052,male,9.145
medium_variant,398,2053,male,8.955
medium_variant,398,2054,male,8.747
medium_variant,398,2055,male,8.508
medium_variant,398,2056,male,8.132
medium_variant,398,2057,male,7.779
medium_variant,398,2058,male,7.466
medium_variant,398,2059,male,7.212
medium_variant,398,2060,male,7.02
medium_variant,398,2061,male,6.8
medium_variant,398,2062,male,6.632
medium_variant,398,2063,male,6.518
medium_variant,398,2064,male,6.466
medium_variant,398,2065,male,6.479
medium_variant,398,2066,male,6.48
medium_variant,398,2067,male,6.535
medium_variant,398,2068,male,6.632
medium_variant,398,2069,male,6.758
medium_variant,398,2070,male,6.901
medium_variant,398,2071,male,6.981
medium_variant,398,2072,male,7.079
medium_variant,398,2073,male,7.172
medium_variant,398,2074,male,7.223
medium_variant,398,2075,male,7.21
medium_variant,398,2076,male,7.053
medium_variant,398,2077,male,6.864
medium_variant,398,2078,male,6.647
medium_variant,398,2079,male,6.407
medium_variant,398,2080,male,6.15
medium_variant,398,2081,male,5.83
medium_variant,398,2082,male,5.52
medium_variant,398,2083,male,5.236
medium_variant,398,2084,male,4.991
medium_variant,398,2085,male,4.79
medium_variant,398,2086,male,4.601
medium_variant,398,2087,male,4.449
medium_variant,398,2088,male,4.323
medium_variant,398,2089,male,4.216
medium_variant,398,2090,male,4.123
medium_variant,398,2091,male,4.04
medium_variant,398,2092,male,3.972
medium_variant,398,2093,male,3.917
