variant,country,year,gender,potentialsupport2564_65
estimates,233,1950,male,9.366
estimates,233,1951,male,9.424
estimates,233,1952,male,9.572
estimates,233,1953,male,9.798
estimates,233,1954,male,10.07
estimates,233,1955,male,10.374
estimates,233,1956,male,10.622
estimates,233,1957,male,10.883
estimates,233,1958,male,11.149
estimates,233,1959,male,11.432
estimates,233,1960,male,11.722
estimates,233,1961,male,11.692
estimates,233,1962,male,11.751
estimates,233,1963,male,11.871
estimates,233,1964,male,12.017
estimates,233,1965,male,12.171
estimates,233,1966,male,12.042
estimates,233,1967,male,11.961
estimates,233,1968,male,11.916
estimates,233,1969,male,11.898
estimates,233,1970,male,11.895
estimates,233,1971,male,11.578
estimates,233,1972,male,11.31
estimates,233,1973,male,11.106
estimates,233,1974,male,10.969
estimates,233,1975,male,10.904
estimates,233,1976,male,10.694
estimates,233,1977,male,10.587
estimates,233,1978,male,10.561
estimates,233,1979,male,10.591
estimates,233,1980,male,10.662
estimates,233,1981,male,10.474
estimates,233,1982,male,10.332
estimates,233,1983,male,10.275
estimates,233,1984,male,10.36
estimates,233,1985,male,10.616
estimates,233,1986,male,10.754
estimates,233,1987,male,11.038
estimates,233,1988,male,11.425
estimates,233,1989,male,11.845
estimates,233,1990,male,12.252
estimates,233,1991,male,12.105
estimates,233,1992,male,11.96
estimates,233,1993,male,11.789
estimates,233,1994,male,11.569
estimates,233,1995,male,11.3
estimates,233,1996,male,10.777
estimates,233,1997,male,10.28
estimates,233,1998,male,9.857
estimates,233,1999,male,9.54
estimates,233,2000,male,9.331
estimates,233,2001,male,8.94
estimates,233,2002,male,8.655
estimates,233,2003,male,8.439
estimates,233,2004,male,8.258
estimates,233,2005,male,8.1
estimates,233,2006,male,7.805
estimates,233,2007,male,7.539
estimates,233,2008,male,7.322
estimates,233,2009,male,7.185
estimates,233,2010,male,7.134
estimates,233,2011,male,7.02
estimates,233,2012,male,6.974
estimates,233,2013,male,6.963
estimates,233,2014,male,6.953
estimates,233,2015,male,6.923
medium_variant,233,2015,male,6.923
medium_variant,233,2016,male,6.799
medium_variant,233,2017,male,6.669
medium_variant,233,2018,male,6.536
medium_variant,233,2019,male,6.403
medium_variant,233,2020,male,6.271
medium_variant,233,2021,male,6.069
medium_variant,233,2022,male,5.877
medium_variant,233,2023,male,5.696
medium_variant,233,2024,male,5.527
medium_variant,233,2025,male,5.371
medium_variant,233,2026,male,5.18
medium_variant,233,2027,male,5.009
medium_variant,233,2028,male,4.857
medium_variant,233,2029,male,4.722
medium_variant,233,2030,male,4.603
medium_variant,233,2031,male,4.466
medium_variant,233,2032,male,4.347
medium_variant,233,2033,male,4.247
medium_variant,233,2034,male,4.164
medium_variant,233,2035,male,4.098
medium_variant,233,2036,male,4.025
medium_variant,233,2037,male,3.968
medium_variant,233,2038,male,3.918
medium_variant,233,2039,male,3.864
medium_variant,233,2040,male,3.799
medium_variant,233,2041,male,3.713
medium_variant,233,2042,male,3.623
medium_variant,233,2043,male,3.535
medium_variant,233,2044,male,3.453
medium_variant,233,2045,male,3.382
medium_variant,233,2046,male,3.307
medium_variant,233,2047,male,3.242
medium_variant,233,2048,male,3.182
medium_variant,233,2049,male,3.124
medium_variant,233,2050,male,3.064
medium_variant,233,2051,male,2.996
medium_variant,233,2052,male,2.933
medium_variant,233,2053,male,2.87
medium_variant,233,2054,male,2.802
medium_variant,233,2055,male,2.728
medium_variant,233,2056,male,2.645
medium_variant,233,2057,male,2.561
medium_variant,233,2058,male,2.483
medium_variant,233,2059,male,2.418
medium_variant,233,2060,male,2.37
medium_variant,233,2061,male,2.336
medium_variant,233,2062,male,2.319
medium_variant,233,2063,male,2.315
medium_variant,233,2064,male,2.323
medium_variant,233,2065,male,2.342
medium_variant,233,2066,male,2.372
medium_variant,233,2067,male,2.415
medium_variant,233,2068,male,2.468
medium_variant,233,2069,male,2.522
medium_variant,233,2070,male,2.572
medium_variant,233,2071,male,2.614
medium_variant,233,2072,male,2.655
medium_variant,233,2073,male,2.689
medium_variant,233,2074,male,2.711
medium_variant,233,2075,male,2.717
medium_variant,233,2076,male,2.704
medium_variant,233,2077,male,2.679
medium_variant,233,2078,male,2.646
medium_variant,233,2079,male,2.614
medium_variant,233,2080,male,2.587
medium_variant,233,2081,male,2.559
medium_variant,233,2082,male,2.539
medium_variant,233,2083,male,2.524
medium_variant,233,2084,male,2.507
medium_variant,233,2085,male,2.485
medium_variant,233,2086,male,2.458
medium_variant,233,2087,male,2.431
medium_variant,233,2088,male,2.402
medium_variant,233,2089,male,2.373
medium_variant,233,2090,male,2.343
medium_variant,233,2091,male,2.321
medium_variant,233,2092,male,2.301
medium_variant,233,2093,male,2.283
medium_variant,233,2094,male,2.265
medium_variant,233,2095,male,2.25
medium_variant,233,2096,male,2.247
medium_variant,233,2097,male,2.246
medium_variant,233,2098,male,2.247
medium_variant,233,2099,male,2.249
medium_variant,233,2100,male,2.25
estimates,233,1950,female,6.269
estimates,233,1951,female,6.282
estimates,233,1952,female,6.32
estimates,233,1953,female,6.376
estimates,233,1954,female,6.444
estimates,233,1955,female,6.52
estimates,233,1956,female,6.588
estimates,233,1957,female,6.659
estimates,233,1958,female,6.729
estimates,233,1959,female,6.795
estimates,233,1960,female,6.853
estimates,233,1961,female,6.732
estimates,233,1962,female,6.64
estimates,233,1963,female,6.565
estimates,233,1964,female,6.492
estimates,233,1965,female,6.413
estimates,233,1966,female,6.291
estimates,233,1967,female,6.174
estimates,233,1968,female,6.06
estimates,233,1969,female,5.953
estimates,233,1970,female,5.853
estimates,233,1971,female,5.711
estimates,233,1972,female,5.59
estimates,233,1973,female,5.485
estimates,233,1974,female,5.393
estimates,233,1975,female,5.312
estimates,233,1976,female,5.229
estimates,233,1977,female,5.171
estimates,233,1978,female,5.132
estimates,233,1979,female,5.104
estimates,233,1980,female,5.082
estimates,233,1981,female,5.007
estimates,233,1982,female,4.94
estimates,233,1983,female,4.897
estimates,233,1984,female,4.902
estimates,233,1985,female,4.965
estimates,233,1986,female,5.043
estimates,233,1987,female,5.183
estimates,233,1988,female,5.356
estimates,233,1989,female,5.511
estimates,233,1990,female,5.612
estimates,233,1991,female,5.534
estimates,233,1992,female,5.42
estimates,233,1993,female,5.285
estimates,233,1994,female,5.153
estimates,233,1995,female,5.033
estimates,233,1996,female,4.873
estimates,233,1997,female,4.725
estimates,233,1998,female,4.591
estimates,233,1999,female,4.479
estimates,233,2000,female,4.389
estimates,233,2001,female,4.28
estimates,233,2002,female,4.199
estimates,233,2003,female,4.132
estimates,233,2004,female,4.064
estimates,233,2005,female,3.987
estimates,233,2006,female,3.867
estimates,233,2007,female,3.743
estimates,233,2008,female,3.627
estimates,233,2009,female,3.532
estimates,233,2010,female,3.465
estimates,233,2011,female,3.42
estimates,233,2012,female,3.399
estimates,233,2013,female,3.389
estimates,233,2014,female,3.375
estimates,233,2015,female,3.347
medium_variant,233,2015,female,3.347
medium_variant,233,2016,female,3.314
medium_variant,233,2017,female,3.272
medium_variant,233,2018,female,3.223
medium_variant,233,2019,female,3.169
medium_variant,233,2020,female,3.11
medium_variant,233,2021,female,3.044
medium_variant,233,2022,female,2.975
medium_variant,233,2023,female,2.906
