variant,country,year,gender,potentialsupport2564_65
estimates,630,1950,male,16.366
estimates,630,1951,male,15.926
estimates,630,1952,male,15.476
estimates,630,1953,male,14.953
estimates,630,1954,male,14.367
estimates,630,1955,male,13.779
estimates,630,1956,male,13.278
estimates,630,1957,male,12.822
estimates,630,1958,male,12.407
estimates,630,1959,male,11.991
estimates,630,1960,male,11.543
estimates,630,1961,male,11.314
estimates,630,1962,male,11.116
estimates,630,1963,male,10.988
estimates,630,1964,male,10.934
estimates,630,1965,male,10.924
estimates,630,1966,male,10.746
estimates,630,1967,male,10.608
estimates,630,1968,male,10.49
estimates,630,1969,male,10.356
estimates,630,1970,male,10.173
estimates,630,1971,male,10.246
estimates,630,1972,male,10.362
estimates,630,1973,male,10.536
estimates,630,1974,male,10.792
estimates,630,1975,male,11.143
estimates,630,1976,male,10.756
estimates,630,1977,male,10.397
estimates,630,1978,male,10.029
estimates,630,1979,male,9.617
estimates,630,1980,male,9.144
estimates,630,1981,male,8.881
estimates,630,1982,male,8.675
estimates,630,1983,male,8.55
estimates,630,1984,male,8.489
estimates,630,1985,male,8.438
estimates,630,1986,male,8.226
estimates,630,1987,male,8.043
estimates,630,1988,male,7.902
estimates,630,1989,male,7.799
estimates,630,1990,male,7.71
estimates,630,1991,male,7.648
estimates,630,1992,male,7.579
estimates,630,1993,male,7.512
estimates,630,1994,male,7.456
estimates,630,1995,male,7.411
estimates,630,1996,male,7.367
estimates,630,1997,male,7.349
estimates,630,1998,male,7.342
estimates,630,1999,male,7.334
estimates,630,2000,male,7.316
estimates,630,2001,male,7.245
estimates,630,2002,male,7.197
estimates,630,2003,male,7.171
estimates,630,2004,male,7.16
estimates,630,2005,male,7.157
estimates,630,2006,male,7.087
estimates,630,2007,male,7.039
estimates,630,2008,male,7.014
estimates,630,2009,male,7.007
estimates,630,2010,male,7.013
estimates,630,2011,male,6.926
estimates,630,2012,male,6.857
estimates,630,2013,male,6.798
estimates,630,2014,male,6.738
estimates,630,2015,male,6.673
medium_variant,630,2015,male,6.673
medium_variant,630,2016,male,6.52
medium_variant,630,2017,male,6.368
medium_variant,630,2018,male,6.227
medium_variant,630,2019,male,6.107
medium_variant,630,2020,male,6.011
medium_variant,630,2021,male,5.893
medium_variant,630,2022,male,5.798
medium_variant,630,2023,male,5.718
medium_variant,630,2024,male,5.638
medium_variant,630,2025,male,5.552
medium_variant,630,2026,male,5.437
medium_variant,630,2027,male,5.323
medium_variant,630,2028,male,5.211
medium_variant,630,2029,male,5.103
medium_variant,630,2030,male,4.999
medium_variant,630,2031,male,4.886
medium_variant,630,2032,male,4.781
medium_variant,630,2033,male,4.681
medium_variant,630,2034,male,4.584
medium_variant,630,2035,male,4.487
medium_variant,630,2036,male,4.385
medium_variant,630,2037,male,4.287
medium_variant,630,2038,male,4.193
medium_variant,630,2039,male,4.104
medium_variant,630,2040,male,4.018
medium_variant,630,2041,male,3.931
medium_variant,630,2042,male,3.852
medium_variant,630,2043,male,3.777
medium_variant,630,2044,male,3.701
medium_variant,630,2045,male,3.621
medium_variant,630,2046,male,3.535
medium_variant,630,2047,male,3.451
medium_variant,630,2048,male,3.367
medium_variant,630,2049,male,3.286
medium_variant,630,2050,male,3.208
medium_variant,630,2051,male,3.135
medium_variant,630,2052,male,3.066
medium_variant,630,2053,male,3.002
medium_variant,630,2054,male,2.939
medium_variant,630,2055,male,2.875
medium_variant,630,2056,male,2.812
medium_variant,630,2057,male,2.751
medium_variant,630,2058,male,2.692
medium_variant,630,2059,male,2.632
medium_variant,630,2060,male,2.57
medium_variant,630,2061,male,2.511
medium_variant,630,2062,male,2.452
medium_variant,630,2063,male,2.395
medium_variant,630,2064,male,2.337
medium_variant,630,2065,male,2.279
medium_variant,630,2066,male,2.225
