variant,country,year,gender,potentialsupport2564_65
estimates,466,1950,male,26.73
estimates,466,1951,male,26.826
estimates,466,1952,male,27.485
estimates,466,1953,male,28.76
estimates,466,1954,male,30.789
estimates,466,1955,male,33.863
estimates,466,1956,male,33.281
estimates,466,1957,male,33.267
estimates,466,1958,male,33.901
estimates,466,1959,male,35.332
estimates,466,1960,male,37.796
estimates,466,1961,male,36.781
estimates,466,1962,male,36.432
estimates,466,1963,male,36.766
estimates,466,1964,male,37.866
estimates,466,1965,male,39.901
estimates,466,1966,male,38.28
estimates,466,1967,male,37.338
estimates,466,1968,male,36.931
estimates,466,1969,male,36.923
estimates,466,1970,male,37.28
estimates,466,1971,male,34.926
estimates,466,1972,male,33.096
estimates,466,1973,male,31.76
estimates,466,1974,male,30.905
estimates,466,1975,male,30.492
estimates,466,1976,male,28.638
estimates,466,1977,male,27.271
estimates,466,1978,male,26.282
estimates,466,1979,male,25.583
estimates,466,1980,male,25.119
estimates,466,1981,male,23.625
estimates,466,1982,male,22.41
estimates,466,1983,male,21.422
estimates,466,1984,male,20.626
estimates,466,1985,male,19.997
estimates,466,1986,male,18.743
estimates,466,1987,male,17.655
estimates,466,1988,male,16.711
estimates,466,1989,male,15.908
estimates,466,1990,male,15.239
estimates,466,1991,male,14.868
estimates,466,1992,male,14.651
estimates,466,1993,male,14.565
estimates,466,1994,male,14.6
estimates,466,1995,male,14.745
estimates,466,1996,male,14.788
estimates,466,1997,male,14.97
estimates,466,1998,male,15.28
estimates,466,1999,male,15.716
estimates,466,2000,male,16.275
estimates,466,2001,male,16.557
estimates,466,2002,male,16.973
estimates,466,2003,male,17.523
estimates,466,2004,male,18.221
estimates,466,2005,male,19.078
estimates,466,2006,male,19.464
estimates,466,2007,male,20.009
estimates,466,2008,male,20.663
estimates,466,2009,male,21.362
estimates,466,2010,male,22.071
estimates,466,2011,male,22.102
estimates,466,2012,male,22.176
estimates,466,2013,male,22.352
estimates,466,2014,male,22.714
estimates,466,2015,male,23.303
medium_variant,466,2015,male,23.303
medium_variant,466,2016,male,23.538
medium_variant,466,2017,male,23.997
medium_variant,466,2018,male,24.586
medium_variant,466,2019,male,25.181
medium_variant,466,2020,male,25.724
medium_variant,466,2021,male,25.637
medium_variant,466,2022,male,25.585
medium_variant,466,2023,male,25.623
medium_variant,466,2024,male,25.823
medium_variant,466,2025,male,26.206
medium_variant,466,2026,male,26.224
medium_variant,466,2027,male,26.416
medium_variant,466,2028,male,26.741
medium_variant,466,2029,male,27.167
medium_variant,466,2030,male,27.671
medium_variant,466,2031,male,27.747
medium_variant,466,2032,male,27.931
medium_variant,466,2033,male,28.163
medium_variant,466,2034,male,28.381
medium_variant,466,2035,male,28.542
medium_variant,466,2036,male,28.218
medium_variant,466,2037,male,27.942
medium_variant,466,2038,male,27.677
medium_variant,466,2039,male,27.384
medium_variant,466,2040,male,27.044
medium_variant,466,2041,male,26.347
medium_variant,466,2042,male,25.728
medium_variant,466,2043,male,25.176
medium_variant,466,2044,male,24.684
medium_variant,466,2045,male,24.243
medium_variant,466,2046,male,23.621
medium_variant,466,2047,male,23.111
medium_variant,466,2048,male,22.692
medium_variant,466,2049,male,22.347
medium_variant,466,2050,male,22.06
medium_variant,466,2051,male,21.639
medium_variant,466,2052,male,21.312
medium_variant,466,2053,male,21.064
medium_variant,466,2054,male,20.884
medium_variant,466,2055,male,20.758
medium_variant,466,2056,male,20.489
medium_variant,466,2057,male,20.3
medium_variant,466,2058,male,20.165
medium_variant,466,2059,male,20.06
medium_variant,466,2060,male,19.965
medium_variant,466,2061,male,19.679
medium_variant,466,2062,male,19.442
medium_variant,466,2063,male,19.235
medium_variant,466,2064,male,19.045
medium_variant,466,2065,male,18.859
medium_variant,466,2066,male,18.482
medium_variant,466,2067,male,18.152
medium_variant,466,2068,male,17.843
medium_variant,466,2069,male,17.53
medium_variant,466,2070,male,17.199
medium_variant,466,2071,male,16.701
medium_variant,466,2072,male,16.247
medium_variant,466,2073,male,15.82
medium_variant,466,2074,male,15.401
medium_variant,466,2075,male,14.983
medium_variant,466,2076,male,14.449
medium_variant,466,2077,male,13.964
medium_variant,466,2078,male,13.525
medium_variant,466,2079,male,13.131
medium_variant,466,2080,male,12.774
medium_variant,466,2081,male,12.363
medium_variant,466,2082,male,12.007
medium_variant,466,2083,male,11.695
medium_variant,466,2084,male,11.417
medium_variant,466,2085,male,11.165
medium_variant,466,2086,male,10.866
medium_variant,466,2087,male,10.608
medium_variant,466,2088,male,10.381
