agebroad,percentagetotalpopulation,country,variant,year
0_1,7.404,76,estimates,1950
0_4,16.644,76,estimates,1950
0_14,41.56,76,estimates,1950
0_17,47.707,76,estimates,1950
0_19,51.573,76,estimates,1950
0_24,60.866,76,estimates,1950
3_4,5.96,76,estimates,1950
3_5,8.718,76,estimates,1950
3_6,11.373,76,estimates,1950
4_5,5.652,76,estimates,1950
4_6,8.307,76,estimates,1950
5_14,24.916,76,estimates,1950
5_10,15.449,76,estimates,1950
5_11,17.904,76,estimates,1950
6_9,10.234,76,estimates,1950
6_10,12.69,76,estimates,1950
6_11,15.146,76,estimates,1950
6_12,17.572,76,estimates,1950
7_10,10.035,76,estimates,1950
7_12,14.917,76,estimates,1950
11_16,13.647,76,estimates,1950
11_17,15.614,76,estimates,1950
11_18,17.55,76,estimates,1950
12_14,7.012,76,estimates,1950
12_16,11.192,76,estimates,1950
12_17,13.159,76,estimates,1950
12_18,15.094,76,estimates,1950
13_17,10.732,76,estimates,1950
13_18,12.668,76,estimates,1950
13_19,14.599,76,estimates,1950
15_17,6.147,76,estimates,1950
18_23,11.416,76,estimates,1950
15_24,19.306,76,estimates,1950
15_49,47.683,76,estimates,1950
15_59,53.572,76,estimates,1950
15_64,55.465,76,estimates,1950
20_64,45.452,76,estimates,1950
20_69,46.792,76,estimates,1950
25_49,28.377,76,estimates,1950
25_64,36.159,76,estimates,1950
25_69,37.499,76,estimates,1950
15plus,58.44,76,estimates,1950
16plus,56.3,76,estimates,1950
17plus,54.26,76,estimates,1950
18plus,52.293,76,estimates,1950
20plus,48.427,76,estimates,1950
21plus,46.506,76,estimates,1950
25plus,39.134,76,estimates,1950
50plus,10.757,76,estimates,1950
60plus,4.867,76,estimates,1950
65plus,2.975,76,estimates,1950
70plus,1.635,76,estimates,1950
75plus,0.778,76,estimates,1950
80plus,0.283,76,estimates,1950
85plus,0.173,76,estimates,1950
90plus,0.095,76,estimates,1950
total,100,76,estimates,1950
0_1,7.457,76,estimates,1951
0_4,16.978,76,estimates,1951
0_14,41.749,76,estimates,1951
0_17,47.966,76,estimates,1951
0_19,51.744,76,estimates,1951
0_24,60.916,76,estimates,1951
3_4,6.126,76,estimates,1951
3_5,8.932,76,estimates,1951
3_6,11.608,76,estimates,1951
4_5,5.772,76,estimates,1951
4_6,8.448,76,estimates,1951
5_14,24.772,76,estimates,1951
5_10,15.387,76,estimates,1951
5_11,17.768,76,estimates,1951
6_9,10.178,76,estimates,1951
6_10,12.581,76,estimates,1951
