agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Papua New Guinea,598,estimates,1950
0_1,6.603,598,estimates,1950
0_4,15.321,598,estimates,1950
0_14,39.326,598,estimates,1950
0_17,45.59,598,estimates,1950
0_19,49.536,598,estimates,1950
0_24,58.613,598,estimates,1950
3_4,5.677,598,estimates,1950
3_5,8.35,598,estimates,1950
3_6,10.937,598,estimates,1950
4_5,5.451,598,estimates,1950
4_6,8.038,598,estimates,1950
5_14,24.006,598,estimates,1950
5_10,14.979,598,estimates,1950
5_11,17.301,598,estimates,1950
6_9,9.95,598,estimates,1950
6_10,12.305,598,estimates,1950
6_11,14.627,598,estimates,1950
6_12,16.912,598,estimates,1950
7_10,9.719,598,estimates,1950
7_12,14.325,598,estimates,1950
11_16,13.248,598,estimates,1950
11_17,15.29,598,estimates,1950
11_18,17.285,598,estimates,1950
12_14,6.704,598,estimates,1950
12_16,10.926,598,estimates,1950
12_17,12.967,598,estimates,1950
12_18,14.963,598,estimates,1950
13_17,10.683,598,estimates,1950
13_18,12.679,598,estimates,1950
13_19,14.629,598,estimates,1950
15_17,6.263,598,estimates,1950
18_23,11.299,598,estimates,1950
15_24,19.286,598,estimates,1950
15_49,49.084,598,estimates,1950
15_59,54.64,598,estimates,1950
15_64,56.539,598,estimates,1950
20_64,46.329,598,estimates,1950
20_69,48.147,598,estimates,1950
25_49,29.798,598,estimates,1950
25_64,37.253,598,estimates,1950
25_69,39.07,598,estimates,1950
15plus,60.674,598,estimates,1950
16plus,58.54,598,estimates,1950
17plus,56.452,598,estimates,1950
18plus,54.41,598,estimates,1950
20plus,50.464,598,estimates,1950
21plus,48.559,598,estimates,1950
25plus,41.387,598,estimates,1950
50plus,11.59,598,estimates,1950
60plus,6.034,598,estimates,1950
65plus,4.135,598,estimates,1950
70plus,2.317,598,estimates,1950
75plus,1.054,598,estimates,1950
80plus,0.351,598,estimates,1950
85plus,0.096,598,estimates,1950
90plus,0.019,598,estimates,1950
total,100,598,estimates,1950
"Region, subregion, country or area *",Papua New Guinea,598,estimates,1951
0_1,6.86,598,estimates,1951
0_4,15.698,598,estimates,1951
0_14,39.691,598,estimates,1951
0_17,45.93,598,estimates,1951
0_19,49.857,598,estimates,1951
0_24,58.89,598,estimates,1951
3_4,5.746,598,estimates,1951
3_5,8.442,598,estimates,1951
3_6,11.044,598,estimates,1951
4_5,5.504,598,estimates,1951
4_6,8.105,598,estimates,1951
5_14,23.994,598,estimates,1951
5_10,15.016,598,estimates,1951
5_11,17.317,598,estimates,1951
6_9,9.976,598,estimates,1951
6_10,12.32,598,estimates,1951
6_11,14.621,598,estimates,1951
6_12,16.888,598,estimates,1951
7_10,9.719,598,estimates,1951
7_12,14.287,598,estimates,1951
11_16,13.184,598,estimates,1951
11_17,15.216,598,estimates,1951
11_18,17.203,598,estimates,1951
12_14,6.676,598,estimates,1951
12_16,10.883,598,estimates,1951
12_17,12.915,598,estimates,1951
12_18,14.901,598,estimates,1951
13_17,10.649,598,estimates,1951
13_18,12.635,598,estimates,1951
13_19,14.575,598,estimates,1951
15_17,6.239,598,estimates,1951
18_23,11.243,598,estimates,1951
15_24,19.199,598,estimates,1951
15_49,48.871,598,estimates,1951
15_59,54.481,598,estimates,1951
15_64,56.264,598,estimates,1951
20_64,46.098,598,estimates,1951
20_69,47.802,598,estimates,1951
25_49,29.672,598,estimates,1951
25_64,37.065,598,estimates,1951
25_69,38.768,598,estimates,1951
15plus,60.309,598,estimates,1951
16plus,58.181,598,estimates,1951
17plus,56.102,598,estimates,1951
18plus,54.07,598,estimates,1951
20plus,50.143,598,estimates,1951
21plus,48.247,598,estimates,1951
25plus,41.11,598,estimates,1951
50plus,11.438,598,estimates,1951
60plus,5.828,598,estimates,1951
65plus,4.045,598,estimates,1951
70plus,2.341,598,estimates,1951
75plus,1.096,598,estimates,1951
80plus,0.384,598,estimates,1951
85plus,0.105,598,estimates,1951
90plus,0.022,598,estimates,1951
total,100,598,estimates,1951
"Region, subregion, country or area *",Papua New Guinea,598,estimates,1952
0_1,7.165,598,estimates,1952
0_4,16.12,598,estimates,1952
0_14,40.093,598,estimates,1952
0_17,46.313,598,estimates,1952
0_19,50.22,598,estimates,1952
0_24,59.203,598,estimates,1952
3_4,5.814,598,estimates,1952
3_5,8.53,598,estimates,1952
3_6,11.144,598,estimates,1952
4_5,5.553,598,estimates,1952
4_6,8.167,598,estimates,1952
5_14,23.973,598,estimates,1952
5_10,15.055,598,estimates,1952
5_11,17.344,598,estimates,1952
6_9,9.998,598,estimates,1952
6_10,12.339,598,estimates,1952
6_11,14.628,598,estimates,1952
6_12,16.874,598,estimates,1952
7_10,9.725,598,estimates,1952
7_12,14.26,598,estimates,1952
