agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Guyana,328,estimates,1950
0_1,7.654,328,estimates,1950
0_4,16.858,328,estimates,1950
0_14,39.894,328,estimates,1950
0_17,45.701,328,estimates,1950
0_19,49.366,328,estimates,1950
0_24,57.915,328,estimates,1950
3_4,5.886,328,estimates,1950
3_5,8.544,328,estimates,1950
3_6,11.063,328,estimates,1950
4_5,5.492,328,estimates,1950
4_6,8.011,328,estimates,1950
5_14,23.036,328,estimates,1950
5_10,14.429,328,estimates,1950
5_11,16.649,328,estimates,1950
6_9,9.536,328,estimates,1950
6_10,11.771,328,estimates,1950
6_11,13.992,328,estimates,1950
6_12,16.184,328,estimates,1950
7_10,9.252,328,estimates,1950
7_12,13.665,328,estimates,1950
11_16,12.533,328,estimates,1950
11_17,14.414,328,estimates,1950
11_18,16.26,328,estimates,1950
12_14,6.386,328,estimates,1950
12_16,10.313,328,estimates,1950
12_17,12.194,328,estimates,1950
12_18,14.039,328,estimates,1950
13_17,10.001,328,estimates,1950
13_18,11.846,328,estimates,1950
13_19,13.665,328,estimates,1950
15_17,5.807,328,estimates,1950
18_23,10.628,328,estimates,1950
15_24,18.021,328,estimates,1950
15_49,47.499,328,estimates,1950
15_59,53.889,328,estimates,1950
15_64,56.043,328,estimates,1950
20_64,46.571,328,estimates,1950
20_69,48.324,328,estimates,1950
25_49,29.478,328,estimates,1950
25_64,38.023,328,estimates,1950
25_69,39.775,328,estimates,1950
15plus,60.106,328,estimates,1950
16plus,58.112,328,estimates,1950
17plus,56.18,328,estimates,1950
18plus,54.299,328,estimates,1950
20plus,50.634,328,estimates,1950
21plus,48.841,328,estimates,1950
25plus,42.085,328,estimates,1950
50plus,12.607,328,estimates,1950
60plus,6.217,328,estimates,1950
65plus,4.063,328,estimates,1950
70plus,2.31,328,estimates,1950
75plus,1.167,328,estimates,1950
80plus,0.558,328,estimates,1950
85plus,0.293,328,estimates,1950
90plus,0.137,328,estimates,1950
total,100,328,estimates,1950
"Region, subregion, country or area *",Guyana,328,estimates,1951
0_1,7.949,328,estimates,1951
0_4,17.593,328,estimates,1951
0_14,40.661,328,estimates,1951
0_17,46.477,328,estimates,1951
