agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Sweden,752,estimates,1950
0_1,3.425,752,estimates,1950
0_4,8.815,752,estimates,1950
0_14,23.315,752,estimates,1950
0_17,26.872,752,estimates,1950
0_19,29.293,752,estimates,1950
0_24,35.907,752,estimates,1950
3_4,3.597,752,estimates,1950
3_5,5.355,752,estimates,1950
3_6,7.06,752,estimates,1950
4_5,3.549,752,estimates,1950
4_6,5.254,752,estimates,1950
5_14,14.5,752,estimates,1950
5_10,9.553,752,estimates,1950
5_11,10.862,752,estimates,1950
6_9,6.396,752,estimates,1950
6_10,7.796,752,estimates,1950
6_11,9.104,752,estimates,1950
6_12,10.343,752,estimates,1950
7_10,6.091,752,estimates,1950
7_12,8.638,752,estimates,1950
11_16,7.316,752,estimates,1950
11_17,8.503,752,estimates,1950
11_18,9.704,752,estimates,1950
12_14,3.638,752,estimates,1950
12_16,6.008,752,estimates,1950
12_17,7.195,752,estimates,1950
12_18,8.395,752,estimates,1950
13_17,5.956,752,estimates,1950
13_18,7.156,752,estimates,1950
13_19,8.378,752,estimates,1950
15_17,3.556,752,estimates,1950
18_23,7.613,752,estimates,1950
15_24,12.592,752,estimates,1950
15_49,50.314,752,estimates,1950
15_59,61.819,752,estimates,1950
15_64,66.496,752,estimates,1950
20_64,60.518,752,estimates,1950
20_69,64.325,752,estimates,1950
25_49,37.723,752,estimates,1950
25_64,53.904,752,estimates,1950
25_69,57.711,752,estimates,1950
15plus,76.685,752,estimates,1950
16plus,75.498,752,estimates,1950
17plus,74.316,752,estimates,1950
18plus,73.128,752,estimates,1950
20plus,70.707,752,estimates,1950
21plus,69.46,752,estimates,1950
25plus,64.093,752,estimates,1950
50plus,26.37,752,estimates,1950
60plus,14.865,752,estimates,1950
65plus,10.189,752,estimates,1950
70plus,6.381,752,estimates,1950
75plus,3.422,752,estimates,1950
80plus,1.523,752,estimates,1950
85plus,0.545,752,estimates,1950
90plus,0.115,752,estimates,1950
total,100,752,estimates,1950
"Region, subregion, country or area *",Sweden,752,estimates,1951
0_1,3.182,752,estimates,1951
0_4,8.487,752,estimates,1951
0_14,23.497,752,estimates,1951
0_17,27.052,752,estimates,1951
0_19,29.433,752,estimates,1951
0_24,35.82,752,estimates,1951
3_4,3.564,752,estimates,1951
3_5,5.337,752,estimates,1951
3_6,7.077,752,estimates,1951
4_5,3.56,752,estimates,1951
4_6,5.3,752,estimates,1951
5_14,15.01,752,estimates,1951
5_10,9.876,752,estimates,1951
5_11,11.27,752,estimates,1951
6_9,6.624,752,estimates,1951
6_10,8.103,752,estimates,1951
6_11,9.497,752,estimates,1951
6_12,10.801,752,estimates,1951
7_10,6.362,752,estimates,1951
7_12,9.06,752,estimates,1951
11_16,7.51,752,estimates,1951
11_17,8.689,752,estimates,1951
11_18,9.873,752,estimates,1951
12_14,3.74,752,estimates,1951
12_16,6.116,752,estimates,1951
12_17,7.295,752,estimates,1951
12_18,8.479,752,estimates,1951
13_17,5.992,752,estimates,1951
13_18,7.176,752,estimates,1951
13_19,8.373,752,estimates,1951
15_17,3.556,752,estimates,1951
18_23,7.412,752,estimates,1951
15_24,12.323,752,estimates,1951
15_49,49.826,752,estimates,1951
15_59,61.451,752,estimates,1951
15_64,66.158,752,estimates,1951
20_64,60.221,752,estimates,1951
20_69,64.06,752,estimates,1951
25_49,37.503,752,estimates,1951
25_64,53.834,752,estimates,1951
25_69,57.674,752,estimates,1951
15plus,76.503,752,estimates,1951
16plus,75.311,752,estimates,1951
17plus,74.128,752,estimates,1951
18plus,72.948,752,estimates,1951
20plus,70.567,752,estimates,1951
21plus,69.349,752,estimates,1951
25plus,64.18,752,estimates,1951
50plus,26.678,752,estimates,1951
60plus,15.052,752,estimates,1951
65plus,10.346,752,estimates,1951
70plus,6.507,752,estimates,1951
75plus,3.529,752,estimates,1951
80plus,1.586,752,estimates,1951
85plus,0.579,752,estimates,1951
90plus,0.137,752,estimates,1951
total,100,752,estimates,1951
"Region, subregion, country or area *",Sweden,752,estimates,1952
0_1,2.932,752,estimates,1952
0_4,8.104,752,estimates,1952
0_14,23.607,752,estimates,1952
0_17,27.178,752,estimates,1952
0_19,29.537,752,estimates,1952
0_24,35.747,752,estimates,1952
3_4,3.495,752,estimates,1952
3_5,5.264,752,estimates,1952
3_6,7.02,752,estimates,1952
4_5,3.532,752,estimates,1952
4_6,5.287,752,estimates,1952
5_14,15.503,752,estimates,1952
5_10,10.111,752,estimates,1952
5_11,11.583,752,estimates,1952
6_9,6.789,752,estimates,1952
6_10,8.342,752,estimates,1952
6_11,9.814,752,estimates,1952
6_12,11.203,752,estimates,1952
7_10,6.586,752,estimates,1952
7_12,9.447,752,estimates,1952
11_16,7.781,752,estimates,1952
11_17,8.963,752,estimates,1952
11_18,10.14,752,estimates,1952
12_14,3.92,752,estimates,1952
12_16,6.309,752,estimates,1952
12_17,7.49,752,estimates,1952
12_18,8.668,752,estimates,1952
13_17,6.102,752,estimates,1952
13_18,7.279,752,estimates,1952
