agebroad,percentagetotalpopulation,country,variant,year
0_1,3.6,348,estimates,1950
0_4,8.833,348,estimates,1950
0_14,24.929,348,estimates,1950
0_17,29.766,348,estimates,1950
0_19,33.057,348,estimates,1950
0_24,41.448,348,estimates,1950
3_4,3.464,348,estimates,1950
3_5,5.159,348,estimates,1950
3_6,6.829,348,estimates,1950
4_5,3.415,348,estimates,1950
4_6,5.084,348,estimates,1950
5_14,16.097,348,estimates,1950
5_10,9.824,348,estimates,1950
5_11,11.392,348,estimates,1950
6_9,6.544,348,estimates,1950
6_10,8.13,348,estimates,1950
6_11,9.697,348,estimates,1950
6_12,11.257,348,estimates,1950
7_10,6.46,348,estimates,1950
7_12,9.587,348,estimates,1950
11_16,9.48,348,estimates,1950
11_17,11.109,348,estimates,1950
11_18,12.75,348,estimates,1950
12_14,4.705,348,estimates,1950
12_16,7.913,348,estimates,1950
12_17,9.541,348,estimates,1950
12_18,11.182,348,estimates,1950
13_17,7.982,348,estimates,1950
13_18,9.622,348,estimates,1950
13_19,11.273,348,estimates,1950
15_17,4.837,348,estimates,1950
18_23,9.955,348,estimates,1950
15_24,16.519,348,estimates,1950
15_49,52.372,348,estimates,1950
15_59,63.232,348,estimates,1950
15_64,67.263,348,estimates,1950
20_64,59.135,348,estimates,1950
20_69,62.451,348,estimates,1950
25_49,35.853,348,estimates,1950
25_64,50.744,348,estimates,1950
25_69,54.06,348,estimates,1950
15plus,75.071,348,estimates,1950
16plus,73.475,348,estimates,1950
17plus,71.863,348,estimates,1950
18plus,70.234,348,estimates,1950
20plus,66.943,348,estimates,1950
21plus,65.287,348,estimates,1950
25plus,58.552,348,estimates,1950
50plus,22.699,348,estimates,1950
60plus,11.839,348,estimates,1950
65plus,7.808,348,estimates,1950
70plus,4.492,348,estimates,1950
75plus,2.217,348,estimates,1950
80plus,0.888,348,estimates,1950
85plus,0.252,348,estimates,1950
90plus,0.044,348,estimates,1950
total,100,348,estimates,1950
0_1,3.911,348,estimates,1951
0_4,9.12,348,estimates,1951
0_14,25.158,348,estimates,1951
0_17,29.88,348,estimates,1951
0_19,33.109,348,estimates,1951
0_24,41.307,348,estimates,1951
3_4,3.45,348,estimates,1951
3_5,5.143,348,estimates,1951
3_6,6.815,348,estimates,1951
4_5,3.407,348,estimates,1951
4_6,5.079,348,estimates,1951
5_14,16.039,348,estimates,1951
5_10,9.856,348,estimates,1951
5_11,11.421,348,estimates,1951
6_9,6.575,348,estimates,1951
6_10,8.163,348,estimates,1951
6_11,9.729,348,estimates,1951
6_12,11.273,348,estimates,1951
7_10,6.491,348,estimates,1951
7_12,9.6,348,estimates,1951
11_16,9.313,348,estimates,1951
11_17,10.905,348,estimates,1951
11_18,12.514,348,estimates,1951
12_14,4.617,348,estimates,1951
12_16,7.747,348,estimates,1951
12_17,9.339,348,estimates,1951
12_18,10.948,348,estimates,1951
13_17,7.795,348,estimates,1951
13_18,9.404,348,estimates,1951
13_19,11.024,348,estimates,1951
15_17,4.722,348,estimates,1951
18_23,9.757,348,estimates,1951
15_24,16.149,348,estimates,1951
15_49,51.914,348,estimates,1951
15_59,62.919,348,estimates,1951
15_64,66.935,348,estimates,1951
20_64,58.985,348,estimates,1951
20_69,62.299,348,estimates,1951
25_49,35.765,348,estimates,1951
25_64,50.786,348,estimates,1951
25_69,54.101,348,estimates,1951
15plus,74.842,348,estimates,1951
16plus,73.285,348,estimates,1951
17plus,71.712,348,estimates,1951
18plus,70.12,348,estimates,1951
20plus,66.891,348,estimates,1951
21plus,65.262,348,estimates,1951
25plus,58.693,348,estimates,1951
50plus,22.928,348,estimates,1951
60plus,11.923,348,estimates,1951
65plus,7.906,348,estimates,1951
70plus,4.591,348,estimates,1951
75plus,2.278,348,estimates,1951
80plus,0.931,348,estimates,1951
85plus,0.279,348,estimates,1951
90plus,0.053,348,estimates,1951
total,100,348,estimates,1951
0_1,4.36,348,estimates,1952
0_4,9.54,348,estimates,1952
0_14,25.529,348,estimates,1952
0_17,30.121,348,estimates,1952
0_19,33.278,348,estimates,1952
0_24,41.301,348,estimates,1952
3_4,3.428,348,estimates,1952
3_5,5.109,348,estimates,1952
3_6,6.772,348,estimates,1952
4_5,3.384,348,estimates,1952
4_6,5.047,348,estimates,1952
5_14,15.99,348,estimates,1952
5_10,9.852,348,estimates,1952
5_11,11.421,348,estimates,1952
6_9,6.572,348,estimates,1952
6_10,8.17,348,estimates,1952
6_11,9.74,348,estimates,1952
6_12,11.283,348,estimates,1952
7_10,6.507,348,estimates,1952
7_12,9.62,348,estimates,1952
11_16,9.181,348,estimates,1952
11_17,10.73,348,estimates,1952
11_18,12.299,348,estimates,1952
12_14,4.569,348,estimates,1952
12_16,7.612,348,estimates,1952
12_17,9.161,348,estimates,1952
12_18,10.73,348,estimates,1952
13_17,7.617,348,estimates,1952
13_18,9.186,348,estimates,1952
13_19,10.773,348,estimates,1952
15_17,4.592,348,estimates,1952
18_23,9.569,348,estimates,1952
15_24,15.771,348,estimates,1952
15_49,51.346,348,estimates,1952
15_59,62.501,348,estimates,1952
