agebroad,percentagetotalpopulation,country,variant,year
0_1,6.864,178,estimates,1950
0_4,15.897,178,estimates,1950
0_14,39.919,178,estimates,1950
0_17,46.014,178,estimates,1950
0_19,49.838,178,estimates,1950
0_24,58.594,178,estimates,1950
3_4,5.873,178,estimates,1950
3_5,8.623,178,estimates,1950
3_6,11.268,178,estimates,1950
4_5,5.618,178,estimates,1950
4_6,8.263,178,estimates,1950
5_14,24.022,178,estimates,1950
5_10,15.171,178,estimates,1950
5_11,17.463,178,estimates,1950
6_9,10.077,178,estimates,1950
6_10,12.421,178,estimates,1950
6_11,14.714,178,estimates,1950
6_12,16.956,178,estimates,1950
7_10,9.777,178,estimates,1950
7_12,14.311,178,estimates,1950
11_16,12.962,178,estimates,1950
11_17,14.946,178,estimates,1950
11_18,16.882,178,estimates,1950
12_14,6.559,178,estimates,1950
12_16,10.67,178,estimates,1950
12_17,12.654,178,estimates,1950
12_18,14.59,178,estimates,1950
13_17,10.412,178,estimates,1950
13_18,12.348,178,estimates,1950
13_19,14.236,178,estimates,1950
15_17,6.095,178,estimates,1950
18_23,10.918,178,estimates,1950
15_24,18.676,178,estimates,1950
15_49,48.142,178,estimates,1950
15_59,54.527,178,estimates,1950
15_64,56.69,178,estimates,1950
20_64,46.772,178,estimates,1950
20_69,48.339,178,estimates,1950
25_49,29.467,178,estimates,1950
25_64,38.015,178,estimates,1950
25_69,39.582,178,estimates,1950
15plus,60.081,178,estimates,1950
16plus,58.002,178,estimates,1950
17plus,55.97,178,estimates,1950
18plus,53.986,178,estimates,1950
20plus,50.162,178,estimates,1950
21plus,48.321,178,estimates,1950
25plus,41.406,178,estimates,1950
50plus,11.939,178,estimates,1950
60plus,5.554,178,estimates,1950
65plus,3.391,178,estimates,1950
70plus,1.823,178,estimates,1950
75plus,0.818,178,estimates,1950
80plus,0.275,178,estimates,1950
85plus,0.078,178,estimates,1950
90plus,0.015,178,estimates,1950
total,100,178,estimates,1950
0_1,6.936,178,estimates,1951
0_4,16.041,178,estimates,1951
0_14,40.084,178,estimates,1951
0_17,46.151,178,estimates,1951
0_19,49.959,178,estimates,1951
0_24,58.676,178,estimates,1951
3_4,5.918,178,estimates,1951
3_5,8.684,178,estimates,1951
3_6,11.343,178,estimates,1951
4_5,5.655,178,estimates,1951
4_6,8.314,178,estimates,1951
5_14,24.043,178,estimates,1951
5_10,15.224,178,estimates,1951
5_11,17.505,178,estimates,1951
6_9,10.117,178,estimates,1951
6_10,12.458,178,estimates,1951
6_11,14.739,178,estimates,1951
6_12,16.97,178,estimates,1951
7_10,9.799,178,estimates,1951
7_12,14.311,178,estimates,1951
11_16,12.913,178,estimates,1951
11_17,14.887,178,estimates,1951
11_18,16.815,178,estimates,1951
12_14,6.538,178,estimates,1951
12_16,10.631,178,estimates,1951
12_17,12.605,178,estimates,1951
12_18,14.533,178,estimates,1951
13_17,10.375,178,estimates,1951
13_18,12.302,178,estimates,1951
13_19,14.183,178,estimates,1951
15_17,6.068,178,estimates,1951
18_23,10.869,178,estimates,1951
15_24,18.593,178,estimates,1951
15_49,47.937,178,estimates,1951
15_59,54.338,178,estimates,1951
15_64,56.491,178,estimates,1951
20_64,46.615,178,estimates,1951
20_69,48.181,178,estimates,1951
25_49,29.345,178,estimates,1951
25_64,37.898,178,estimates,1951
25_69,39.464,178,estimates,1951
15plus,59.916,178,estimates,1951
16plus,57.844,178,estimates,1951
17plus,55.823,178,estimates,1951
18plus,53.849,178,estimates,1951
20plus,50.041,178,estimates,1951
21plus,48.208,178,estimates,1951
25plus,41.324,178,estimates,1951
50plus,11.979,178,estimates,1951
60plus,5.578,178,estimates,1951
65plus,3.426,178,estimates,1951
