agebroad,percentagetotalpopulation,country,variant,year
0_1,6.734,466,estimates,1950
0_4,15.736,466,estimates,1950
0_14,38.892,466,estimates,1950
0_17,44.745,466,estimates,1950
0_19,48.496,466,estimates,1950
0_24,57.348,466,estimates,1950
3_4,5.862,466,estimates,1950
3_5,8.601,466,estimates,1950
3_6,11.223,466,estimates,1950
4_5,5.603,466,estimates,1950
4_6,8.226,466,estimates,1950
5_14,23.156,466,estimates,1950
5_10,14.848,466,estimates,1950
5_11,17.007,466,estimates,1950
6_9,9.872,466,estimates,1950
6_10,12.109,466,estimates,1950
6_11,14.268,466,estimates,1950
6_12,16.362,466,estimates,1950
7_10,9.487,466,estimates,1950
7_12,13.74,466,estimates,1950
11_16,12.237,466,estimates,1950
11_17,14.161,466,estimates,1950
11_18,16.054,466,estimates,1950
12_14,6.149,466,estimates,1950
12_16,10.078,466,estimates,1950
12_17,12.002,466,estimates,1950
12_18,13.895,466,estimates,1950
13_17,9.909,466,estimates,1950
13_18,11.801,466,estimates,1950
13_19,13.659,466,estimates,1950
15_17,5.853,466,estimates,1950
18_23,10.893,466,estimates,1950
15_24,18.456,466,estimates,1950
15_49,50.493,466,estimates,1950
15_59,56.321,466,estimates,1950
15_64,58.274,466,estimates,1950
20_64,48.67,466,estimates,1950
20_69,50.054,466,estimates,1950
25_49,32.038,466,estimates,1950
25_64,39.818,466,estimates,1950
25_69,41.202,466,estimates,1950
15plus,61.108,466,estimates,1950
16plus,59.13,466,estimates,1950
17plus,57.179,466,estimates,1950
18plus,55.255,466,estimates,1950
20plus,51.504,466,estimates,1950
21plus,49.676,466,estimates,1950
25plus,42.652,466,estimates,1950
50plus,10.615,466,estimates,1950
60plus,4.787,466,estimates,1950
65plus,2.834,466,estimates,1950
70plus,1.45,466,estimates,1950
75plus,0.575,466,estimates,1950
80plus,0.151,466,estimates,1950
85plus,0.017,466,estimates,1950
90plus,0.001,466,estimates,1950
total,100,466,estimates,1950
0_1,7.004,466,estimates,1951
0_4,15.947,466,estimates,1951
0_14,39.33,466,estimates,1951
0_17,45.114,466,estimates,1951
0_19,48.818,466,estimates,1951
0_24,57.537,466,estimates,1951
3_4,5.829,466,estimates,1951
3_5,8.569,466,estimates,1951
3_6,11.209,466,estimates,1951
4_5,5.593,466,estimates,1951
4_6,8.232,466,estimates,1951
5_14,23.383,466,estimates,1951
5_10,15.04,466,estimates,1951
5_11,17.231,466,estimates,1951
6_9,10.024,466,estimates,1951
6_10,12.3,466,estimates,1951
6_11,14.491,466,estimates,1951
6_12,16.602,466,estimates,1951
7_10,9.66,466,estimates,1951
7_12,13.963,466,estimates,1951
11_16,12.23,466,estimates,1951
11_17,14.127,466,estimates,1951
11_18,15.996,466,estimates,1951
12_14,6.152,466,estimates,1951
12_16,10.039,466,estimates,1951
12_17,11.936,466,estimates,1951
12_18,13.805,466,estimates,1951
13_17,9.825,466,estimates,1951
13_18,11.693,466,estimates,1951
13_19,13.529,466,estimates,1951
15_17,5.784,466,estimates,1951
18_23,10.738,466,estimates,1951
15_24,18.207,466,estimates,1951
15_49,50.084,466,estimates,1951
15_59,55.956,466,estimates,1951
15_64,57.876,466,estimates,1951
20_64,48.387,466,estimates,1951
20_69,49.739,466,estimates,1951
25_49,31.876,466,estimates,1951
25_64,39.668,466,estimates,1951
25_69,41.02,466,estimates,1951
15plus,60.67,466,estimates,1951
16plus,58.71,466,estimates,1951
17plus,56.784,466,estimates,1951
18plus,54.886,466,estimates,1951
20plus,51.182,466,estimates,1951
21plus,49.38,466,estimates,1951
25plus,42.463,466,estimates,1951
50plus,10.586,466,estimates,1951
60plus,4.714,466,estimates,1951
65plus,2.794,466,estimates,1951
70plus,1.443,466,estimates,1951
75plus,0.592,466,estimates,1951
80plus,0.169,466,estimates,1951
85plus,0.024,466,estimates,1951
90plus,0.001,466,estimates,1951
total,100,466,estimates,1951
0_1,7.488,466,estimates,1952
0_4,16.33,466,estimates,1952
0_14,39.837,466,estimates,1952
0_17,45.565,466,estimates,1952
0_19,49.221,466,estimates,1952
0_24,57.805,466,estimates,1952
3_4,5.756,466,estimates,1952
3_5,8.464,466,estimates,1952
3_6,11.08,466,estimates,1952
4_5,5.524,466,estimates,1952
4_6,8.139,466,estimates,1952
5_14,23.507,466,estimates,1952
5_10,15.078,466,estimates,1952
5_11,17.306,466,estimates,1952
6_9,10.045,466,estimates,1952
6_10,12.37,466,estimates,1952
6_11,14.598,466,estimates,1952
6_12,16.741,466,estimates,1952
7_10,9.754,466,estimates,1952
