agebroad,percentagetotalpopulation,country,variant,year
0_1,2.734,40,estimates,1950
0_4,7.441,40,estimates,1950
0_14,22.765,40,estimates,1950
0_17,26.706,40,estimates,1950
0_19,29.348,40,estimates,1950
0_24,36.46,40,estimates,1950
3_4,3.193,40,estimates,1950
3_5,4.831,40,estimates,1950
3_6,6.471,40,estimates,1950
4_5,3.254,40,estimates,1950
4_6,4.895,40,estimates,1950
5_14,15.324,40,estimates,1950
5_10,9.617,40,estimates,1950
5_11,11.104,40,estimates,1950
6_9,6.448,40,estimates,1950
6_10,7.98,40,estimates,1950
6_11,9.466,40,estimates,1950
6_12,10.908,40,estimates,1950
7_10,6.34,40,estimates,1950
7_12,9.268,40,estimates,1950
11_16,8.356,40,estimates,1950
11_17,9.648,40,estimates,1950
11_18,10.953,40,estimates,1950
12_14,4.221,40,estimates,1950
12_16,6.87,40,estimates,1950
12_17,8.162,40,estimates,1950
12_18,9.467,40,estimates,1950
13_17,6.72,40,estimates,1950
13_18,8.025,40,estimates,1950
13_19,9.361,40,estimates,1950
15_17,3.941,40,estimates,1950
18_23,8.26,40,estimates,1950
15_24,13.695,40,estimates,1950
15_49,49.018,40,estimates,1950
15_59,61.781,40,estimates,1950
15_64,66.819,40,estimates,1950
20_64,60.236,40,estimates,1950
20_69,64.406,40,estimates,1950
25_49,35.323,40,estimates,1950
25_64,53.124,40,estimates,1950
25_69,57.294,40,estimates,1950
15plus,77.235,40,estimates,1950
16plus,75.893,40,estimates,1950
17plus,74.586,40,estimates,1950
18plus,73.294,40,estimates,1950
20plus,70.652,40,estimates,1950
21plus,69.289,40,estimates,1950
25plus,63.54,40,estimates,1950
50plus,28.217,40,estimates,1950
60plus,15.454,40,estimates,1950
65plus,10.416,40,estimates,1950
70plus,6.247,40,estimates,1950
75plus,3.087,40,estimates,1950
80plus,1.185,40,estimates,1950
85plus,0.327,40,estimates,1950
90plus,0.054,40,estimates,1950
total,100,40,estimates,1950
0_1,2.626,40,estimates,1951
0_4,7.119,40,estimates,1951
0_14,22.656,40,estimates,1951
0_17,26.661,40,estimates,1951
0_19,29.242,40,estimates,1951
0_24,36.148,40,estimates,1951
3_4,3.066,40,estimates,1951
3_5,4.668,40,estimates,1951
3_6,6.295,40,estimates,1951
4_5,3.164,40,estimates,1951
4_6,4.791,40,estimates,1951
5_14,15.537,40,estimates,1951
5_10,9.682,40,estimates,1951
5_11,11.213,40,estimates,1951
6_9,6.507,40,estimates,1951
6_10,8.08,40,estimates,1951
6_11,9.611,40,estimates,1951
6_12,11.095,40,estimates,1951
7_10,6.454,40,estimates,1951
7_12,9.469,40,estimates,1951
11_16,8.56,40,estimates,1951
11_17,9.86,40,estimates,1951
11_18,11.144,40,estimates,1951
12_14,4.324,40,estimates,1951
12_16,7.029,40,estimates,1951
12_17,8.329,40,estimates,1951
12_18,9.613,40,estimates,1951
13_17,6.845,40,estimates,1951
13_18,8.129,40,estimates,1951
13_19,9.426,40,estimates,1951
15_17,4.005,40,estimates,1951
18_23,8.043,40,estimates,1951
15_24,13.492,40,estimates,1951
15_49,48.591,40,estimates,1951
15_59,61.622,40,estimates,1951
15_64,66.691,40,estimates,1951
20_64,60.105,40,estimates,1951
20_69,64.304,40,estimates,1951
25_49,35.099,40,estimates,1951
25_64,53.199,40,estimates,1951
25_69,57.398,40,estimates,1951
15plus,77.344,40,estimates,1951
16plus,75.975,40,estimates,1951
17plus,74.639,40,estimates,1951
18plus,73.339,40,estimates,1951
20plus,70.758,40,estimates,1951
21plus,69.431,40,estimates,1951
25plus,63.852,40,estimates,1951
50plus,28.752,40,estimates,1951
60plus,15.722,40,estimates,1951
65plus,10.653,40,estimates,1951
70plus,6.454,40,estimates,1951
75plus,3.255,40,estimates,1951
80plus,1.285,40,estimates,1951
85plus,0.371,40,estimates,1951
90plus,0.066,40,estimates,1951
total,100,40,estimates,1951
0_1,2.657,40,estimates,1952
0_4,6.925,40,estimates,1952
0_14,22.574,40,estimates,1952
0_17,26.662,40,estimates,1952
0_19,29.23,40,estimates,1952
0_24,35.938,40,estimates,1952
3_4,2.922,40,estimates,1952
3_5,4.468,40,estimates,1952
3_6,6.055,40,estimates,1952
4_5,3.041,40,estimates,1952
4_6,4.627,40,estimates,1952
5_14,15.648,40,estimates,1952
5_10,9.632,40,estimates,1952
5_11,11.204,40,estimates,1952
6_9,6.472,40,estimates,1952
6_10,8.085,40,estimates,1952
6_11,9.657,40,estimates,1952
6_12,11.185,40,estimates,1952
7_10,6.499,40,estimates,1952
7_12,9.599,40,estimates,1952
11_16,8.776,40,estimates,1952
11_17,10.105,40,estimates,1952
11_18,11.398,40,estimates,1952
12_14,4.445,40,estimates,1952
12_16,7.204,40,estimates,1952
12_17,8.533,40,estimates,1952
12_18,9.826,40,estimates,1952
13_17,7.005,40,estimates,1952
13_18,8.297,40,estimates,1952
13_19,9.573,40,estimates,1952
15_17,4.088,40,estimates,1952
18_23,7.881,40,estimates,1952
15_24,13.364,40,estimates,1952
15_49,48.148,40,estimates,1952
15_59,61.462,40,estimates,1952
15_64,66.56,40,estimates,1952
20_64,59.904,40,estimates,1952
20_69,64.143,40,estimates,1952
25_49,34.785,40,estimates,1952
25_64,53.196,40,estimates,1952
25_69,57.436,40,estimates,1952
15plus,77.426,40,estimates,1952
16plus,76.03,40,estimates,1952
17plus,74.667,40,estimates,1952
18plus,73.338,40,estimates,1952
20plus,70.77,40,estimates,1952
21plus,69.483,40,estimates,1952
25plus,64.062,40,estimates,1952
50plus,29.278,40,estimates,1952
60plus,15.964,40,estimates,1952
65plus,10.866,40,estimates,1952
70plus,6.627,40,estimates,1952
75plus,3.399,40,estimates,1952
80plus,1.362,40,estimates,1952
85plus,0.403,40,estimates,1952
90plus,0.078,40,estimates,1952
total,100,40,estimates,1952
0_1,2.698,40,estimates,1953
0_4,6.858,40,estimates,1953
0_14,22.5,40,estimates,1953
0_17,26.679,40,estimates,1953
0_19,29.284,40,estimates,1953
0_24,35.82,40,estimates,1953
3_4,2.792,40,estimates,1953
3_5,4.275,40,estimates,1953
3_6,5.806,40,estimates,1953
4_5,2.911,40,estimates,1953
4_6,4.441,40,estimates,1953
5_14,15.643,40,estimates,1953
5_10,9.456,40,estimates,1953
5_11,11.07,40,estimates,1953
6_9,6.334,40,estimates,1953
6_10,7.972,40,estimates,1953
6_11,9.587,40,estimates,1953
6_12,11.157,40,estimates,1953
7_10,6.442,40,estimates,1953
7_12,9.626,40,estimates,1953
11_16,9.009,40,estimates,1953
11_17,10.366,40,estimates,1953
11_18,11.687,40,estimates,1953
12_14,4.572,40,estimates,1953
12_16,7.394,40,estimates,1953
12_17,8.751,40,estimates,1953
12_18,10.073,40,estimates,1953
13_17,7.181,40,estimates,1953
13_18,8.502,40,estimates,1953
13_19,9.786,40,estimates,1953
15_17,4.179,40,estimates,1953
18_23,7.788,40,estimates,1953
15_24,13.32,40,estimates,1953
15_49,47.711,40,estimates,1953
15_59,61.306,40,estimates,1953
15_64,66.442,40,estimates,1953
