country,year,variant,agebroad,percentagetotalpopulation
540,2025,Medium_variant,6_9,5.52819069399243
540,2025,Medium_variant,6_10,6.90406435854584
540,2025,Medium_variant,6_11,8.27858481565932
540,2025,Medium_variant,6_12,9.64938395231297
540,2025,Medium_variant,7_10,5.51905654377288
540,2025,Medium_variant,7_12,8.26437613754
540,2025,Medium_variant,11_16,8.17810916324418
540,2025,Medium_variant,11_17,9.52928679201879
540,2025,Medium_variant,11_18,10.8841857412532
540,2025,Medium_variant,12_14,4.09683552440171
540,2025,Medium_variant,12_16,6.80358870613071
540,2025,Medium_variant,12_17,8.15476633490531
540,2025,Medium_variant,12_18,9.50966528413973
540,2025,Medium_variant,13_17,6.78396719825166
540,2025,Medium_variant,13_18,8.13886614748608
540,2025,Medium_variant,13_19,9.50222264322009
540,2025,Constant_fertility,15plus,78.5367079278404
540,2025,Constant_mortality,15plus,79.2063383881411
540,2025,High_variant,15plus,77.5949266536038
540,2025,Instant_replacement,15plus,78.8518458723496
540,2025,Low_variant,15plus,81.1034463671651
540,2025,Medium_variant,15plus,79.3101348471214
540,2025,No_change,15plus,78.430188220844
540,2025,Zero_migration,15plus,79.321930792519
540,2025,Medium_variant,15_17,4.0579308105036
540,2025,Constant_fertility,15_24,13.6426525518836
540,2025,Constant_mortality,15_24,13.8684614073948
540,2025,High_variant,15_24,13.4790552348673
540,2025,Instant_replacement,15_24,13.6973953288128
540,2025,Low_variant,15_24,14.0885220267213
540,2025,Medium_variant,15_24,13.7770049459732
540,2025,No_change,15_24,13.7325630833395
540,2025,Zero_migration,15_24,13.5663356251592
540,2025,Constant_fertility,15_49,48.4986851141522
540,2025,Constant_mortality,15_49,49.2697222695519
540,2025,High_variant,15_49,47.9171079807234
540,2025,Instant_replacement,15_49,48.6932918953826
540,2025,Low_variant,15_49,50.0837202222391
540,2025,Medium_variant,15_49,48.9762985716896
540,2025,No_change,15_49,48.7869237466003
540,2025,Zero_migration,15_49,47.9964207905384
540,2025,Constant_fertility,15_59,60.9199175893201
540,2025,Constant_mortality,15_59,61.8302947691259
540,2025,High_variant,15_59,60.189389927448
540,2025,Instant_replacement,15_59,61.1643660531697
540,2025,Low_variant,15_59,62.9109036940683
540,2025,Medium_variant,15_59,61.5198549361624
540,2025,No_change,15_59,61.2244140453646
540,2025,Zero_migration,15_59,60.8773307302719
540,2025,Constant_fertility,15_64,66.2920219091808
540,2025,Constant_mortality,15_64,67.231555631283
540,2025,High_variant,15_64,65.4970740878039
540,2025,Instant_replacement,15_64,66.5580265848671
540,2025,Low_variant,15_64,68.4585792470715
540,2025,Medium_variant,15_64,66.9448635628599
540,2025,No_change,15_64,66.5727474574326
540,2025,Zero_migration,15_64,66.4884135472371
540,2025,Medium_variant,16plus,77.954897596027
540,2025,Medium_variant,17plus,76.6033816653924
540,2025,Medium_variant,18plus,75.2522040366178
540,2025,Medium_variant,18_23,8.28129123053919
540,2025,Constant_fertility,20plus,71.8266025694712
540,2025,Constant_mortality,20plus,72.3843925711365
540,2025,High_variant,20plus,70.9652862362972
540,2025,Instant_replacement,20plus,72.1148154127651
540,2025,Low_variant,20plus,74.1740411958846
540,2025,Medium_variant,20plus,72.5339485916494
540,2025,No_change,20plus,71.675091275974
540,2025,Zero_migration,20plus,72.4888945477181
540,2025,Constant_fertility,20_64,59.5819165508116
540,2025,Constant_mortality,20_64,60.4096098142784
540,2025,High_variant,20_64,58.8674336704973
540,2025,Instant_replacement,20_64,59.8209961252825
540,2025,Low_variant,20_64,61.529174075791
540,2025,Medium_variant,20_64,60.1686773073878
540,2025,No_change,20_64,59.8176505125627
540,2025,Zero_migration,20_64,59.6553773024361
540,2025,Constant_fertility,20_69,63.885362054237
540,2025,Constant_mortality,20_69,64.7084682228659
540,2025,High_variant,20_69,63.1192739501139
540,2025,Instant_replacement,20_69,64.141709719083
540,2025,Low_variant,20_69,65.9732648810965
540,2025,Medium_variant,20_69,64.5145030007375
540,2025,No_change,20_69,64.0743840137133
540,2025,Zero_migration,20_69,64.1598053362759
540,2025,Medium_variant,21plus,71.1621345494158
540,2025,Constant_fertility,25plus,64.8940553759569
540,2025,Constant_mortality,25plus,65.3378769807463
540,2025,High_variant,25plus,64.1158714187364
540,2025,Instant_replacement,25plus,65.1544505435368
540,2025,Low_variant,25plus,67.0149243404438
540,2025,Medium_variant,25plus,65.5331299011482
540,2025,No_change,25plus,64.6976251375045
540,2025,Zero_migration,25plus,65.7555951673599
540,2025,Constant_fertility,25_49,34.8560325622686
540,2025,Constant_mortality,25_49,35.4012608621571
540,2025,High_variant,25_49,34.4380527458561
540,2025,Instant_replacement,25_49,34.9958965665698
540,2025,Low_variant,25_49,35.9951981955179
540,2025,Medium_variant,25_49,35.1992936257164
540,2025,No_change,25_49,35.0543606632608
540,2025,Zero_migration,25_49,34.4300851653793
540,2025,Constant_fertility,25_64,52.6493693572972
540,2025,Constant_mortality,25_64,53.3630942238882
540,2025,High_variant,25_64,52.0180188529365
540,2025,Instant_replacement,25_64,52.8606312560543
540,2025,Low_variant,25_64,54.3700572203502
540,2025,Medium_variant,25_64,53.1678586168867
540,2025,No_change,25_64,52.8401843740931
540,2025,Zero_migration,25_64,52.9220779220779
540,2025,Constant_fertility,25_69,56.9528148607226
540,2025,Constant_mortality,25_69,57.6619526324757
540,2025,High_variant,25_69,56.2698591325531
540,2025,Instant_replacement,25_69,57.1813448498547
540,2025,Low_variant,25_69,58.8141480256558
540,2025,Medium_variant,25_69,57.5136843102363
540,2025,No_change,25_69,57.0969178752438
540,2025,Zero_migration,25_69,57.4265059559177
540,2025,Constant_fertility,50plus,30.0380228136882
540,2025,Constant_mortality,50plus,29.9366161185892
540,2025,High_variant,50plus,29.6778186728804
540,2025,Instant_replacement,50plus,30.158553976967
540,2025,Low_variant,50plus,31.0197261449259
540,2025,Medium_variant,50plus,30.3338362754319
540,2025,No_change,50plus,29.6432644742436
540,2025,Zero_migration,50plus,31.3255100019806
540,2025,Constant_fertility,60plus,17.6167903385203
540,2025,Constant_mortality,60plus,17.3760436190152
540,2025,High_variant,60plus,17.4055367261558
540,2025,Instant_replacement,60plus,17.6874798191799
540,2025,Low_variant,60plus,18.1925426730968
540,2025,Medium_variant,60plus,17.790279910959
540,2025,No_change,60plus,17.2057741754793
540,2025,Zero_migration,60plus,18.4446000622471
540,2025,Constant_fertility,65plus,12.2446860186597
540,2025,Constant_mortality,65plus,11.9747827568581
540,2025,High_variant,65plus,12.0978525657999
540,2025,Instant_replacement,65plus,12.2938192874825
540,2025,Low_variant,65plus,12.6448671200935
540,2025,Medium_variant,65plus,12.3652712842615
540,2025,No_change,65plus,11.8574407634113
540,2025,Zero_migration,65plus,12.833517245282
540,2025,Constant_fertility,70plus,7.94124051523425
540,2025,Constant_mortality,70plus,7.67592434827057
540,2025,High_variant,70plus,7.84601228618334
540,2025,Instant_replacement,70plus,7.97310569368206
540,2025,Low_variant,70plus,8.20077631478804
540,2025,Medium_variant,70plus,8.01944559091186
540,2025,No_change,70plus,7.60070726226067
540,2025,Zero_migration,70plus,8.32908921144215
540,2025,Constant_fertility,75plus,4.727223999598
540,2025,Constant_mortality,75plus,4.4975293917192
540,2025,High_variant,75plus,4.67053699094424
540,2025,Instant_replacement,75plus,4.74619255193198
540,2025,Low_variant,75plus,4.88171923973735
540,2025,Medium_variant,75plus,4.77377754622895
540,2025,No_change,75plus,4.45345768911504
540,2025,Zero_migration,75plus,4.96102481396599
540,2025,Constant_fertility,80plus,2.42609001524263
540,2025,Constant_mortality,80plus,2.2572840347589
540,2025,High_variant,80plus,2.39699729915797
540,2025,Instant_replacement,80plus,2.43582499192767
540,2025,Low_variant,80plus,2.50537954320586
540,2025,Medium_variant,80plus,2.44998207000142
540,2025,No_change,80plus,2.23516470167435
540,2025,Zero_migration,80plus,2.54682681153269
540,2025,Constant_fertility,85plus,0.985913133783354
540,2025,Constant_mortality,85plus,0.889418981087067
540,2025,High_variant,85plus,0.974090451729069
540,2025,Instant_replacement,85plus,0.989869228285438
540,2025,Low_variant,85plus,1.01813476880073
540,2025,Medium_variant,85plus,0.995622373931812
540,2025,No_change,85plus,0.880703482996686
540,2025,Zero_migration,85plus,1.03698044874515
540,2025,Constant_fertility,90plus,0.293462421064974
540,2025,Constant_mortality,90plus,0.254557846311126
540,2025,High_variant,90plus,0.289943335275115
540,2025,Instant_replacement,90plus,0.29463997416855
540,2025,Low_variant,90plus,0.303053366452407
540,2025,Medium_variant,90plus,0.296352429345657
540,2025,No_change,90plus,0.252063410650776
540,2025,Zero_migration,90plus,0.309820898056192
540,2030,Constant_fertility,total,100
540,2030,Constant_mortality,total,100
540,2030,High_variant,total,100
540,2030,Instant_replacement,total,100
540,2030,Low_variant,total,100
540,2030,Medium_variant,total,100
540,2030,No_change,total,100
540,2030,Zero_migration,total,100
540,2030,Medium_variant,0_1,2.64212218649518
540,2030,Constant_fertility,0_4,7.26830116501478
540,2030,Constant_mortality,0_4,6.67796775928673
540,2030,High_variant,0_4,8.01987466816181
540,2030,Instant_replacement,0_4,7.13107171128554
540,2030,Low_variant,0_4,5.11337807845549
540,2030,Medium_variant,0_4,6.62186495176849
540,2030,No_change,0_4,7.32921205362151
540,2030,Zero_migration,0_4,6.33251825332137
540,2030,Constant_fertility,0_14,21.1953652329239
540,2030,Constant_mortality,0_14,20.0423790973252
540,2030,High_variant,0_14,22.7864805171874
540,2030,Instant_replacement,0_14,20.7564385016198
540,2030,Low_variant,0_14,16.6834906543306
540,2030,Medium_variant,0_14,19.8511254019293
540,2030,No_change,0_14,21.396363916049
540,2030,Zero_migration,0_14,19.557793299836
540,2030,Medium_variant,0_17,23.8572347266881
540,2030,Constant_fertility,0_19,27.7750904980952
540,2030,Constant_mortality,0_19,26.8191227526854
540,2030,High_variant,0_19,29.2333569789018
540,2030,Instant_replacement,0_19,27.3728115770633
540,2030,Low_variant,0_19,23.6399310105089
540,2030,Medium_variant,0_19,26.5430868167203
540,2030,No_change,0_19,28.0583516803989
540,2030,Zero_migration,0_19,26.4195976875114
540,2030,Constant_fertility,0_24,34.4335372504387
540,2030,Constant_mortality,0_24,33.6757347068508
540,2030,High_variant,0_24,35.7573654913064
540,2030,Instant_replacement,0_24,34.0683446032942
540,2030,Low_variant,0_24,30.6795999679119
540,2030,Medium_variant,0_24,33.3151125401929
540,2030,No_change,0_24,34.7988552712962
540,2030,Zero_migration,0_24,33.0526981899721
540,2030,Medium_variant,3_4,2.6540192926045
540,2030,Medium_variant,3_5,3.98102893890675
540,2030,Medium_variant,3_6,5.30739549839228
540,2030,Medium_variant,4_5,2.65434083601286
540,2030,Medium_variant,4_6,3.98070739549839
540,2030,Medium_variant,5_10,7.9443729903537
540,2030,Medium_variant,5_11,9.26334405144695
540,2030,Constant_fertility,5_14,13.9270640679091
540,2030,Constant_mortality,5_14,13.3644113380385
540,2030,High_variant,5_14,14.7666058490256
540,2030,Instant_replacement,5_14,13.6253667903342
540,2030,Low_variant,5_14,11.5701125758751
540,2030,Medium_variant,5_14,13.2292604501608
540,2030,No_change,5_14,14.0671518624275
540,2030,Zero_migration,5_14,13.2252750465146
540,2030,Medium_variant,6_9,5.2967845659164
540,2030,Medium_variant,6_10,6.61736334405145
540,2030,Medium_variant,6_11,7.9363344051447
540,2030,Medium_variant,6_12,9.25498392282958
540,2030,Medium_variant,7_10,5.29099678456592
540,2030,Medium_variant,7_12,7.92861736334405
540,2030,Medium_variant,11_16,7.9508038585209
540,2030,Medium_variant,11_17,9.29099678456592
540,2030,Medium_variant,11_18,10.6331189710611
540,2030,Medium_variant,12_14,3.96591639871383
540,2030,Medium_variant,12_16,6.63183279742766
540,2030,Medium_variant,12_17,7.97202572347267
540,2030,Medium_variant,12_18,9.31414790996785
540,2030,Medium_variant,13_17,6.65337620578778
540,2030,Medium_variant,13_18,7.99549839228296
540,2030,Medium_variant,13_19,9.33922829581994
540,2030,Constant_fertility,15plus,78.8046347670761
540,2030,Constant_mortality,15plus,79.9576209026748
540,2030,High_variant,15plus,77.2135194828126
540,2030,Instant_replacement,15plus,79.2435614983803
540,2030,Low_variant,15plus,83.3165093456694
540,2030,Medium_variant,15plus,80.1488745980707
540,2030,No_change,15plus,78.6036360839511
540,2030,Zero_migration,15plus,80.4422067001641
540,2030,Medium_variant,15_17,4.00610932475884
540,2030,Constant_fertility,15_24,13.2381720175147
540,2030,Constant_mortality,15_24,13.6333556095255
540,2030,High_variant,15_24,12.9708849741189
540,2030,Instant_replacement,15_24,13.3119061016744
540,2030,Low_variant,15_24,13.9961093135813
540,2030,Medium_variant,15_24,13.4639871382637
540,2030,No_change,15_24,13.4024913552473
540,2030,Zero_migration,15_24,13.4949048901362
540,2030,Constant_fertility,15_49,47.6160667709964
540,2030,Constant_mortality,15_49,48.9846946260045
540,2030,High_variant,15_49,46.6546683476704
540,2030,Instant_replacement,15_49,47.881279148506
540,2030,Low_variant,15_49,50.3422734443939
540,2030,Medium_variant,15_49,48.4282958199357
540,2030,No_change,15_49,48.1551985488993
540,2030,Zero_migration,15_49,47.2216776891622
540,2030,Constant_fertility,15_59,59.539052496799
540,2030,Constant_mortality,15_59,61.1543414125279
540,2030,High_variant,15_59,58.3369214708989
540,2030,Instant_replacement,15_59,59.8706736225692
540,2030,Low_variant,15_59,62.9478968901249
540,2030,Medium_variant,15_59,60.5546623794212
540,2030,No_change,15_59,60.1187672053814
540,2030,Zero_migration,15_59,59.7622167425001
540,2030,Constant_fertility,15_64,64.9559760357883
540,2030,Constant_mortality,15_64,66.6290688008346
540,2030,High_variant,15_64,63.6444739067539
540,2030,Instant_replacement,15_64,65.317768388793
540,2030,Low_variant,15_64,68.6749605583336
540,2030,Medium_variant,15_64,66.0639871382637
540,2030,No_change,15_64,65.5007867606293
540,2030,Zero_migration,15_64,65.5448139244555
540,2030,Medium_variant,16plus,78.8183279742765
540,2030,Medium_variant,17plus,77.4829581993569
540,2030,Medium_variant,18plus,76.1427652733119
540,2030,Medium_variant,18_23,8.09292604501608
540,2030,Constant_fertility,20plus,72.2249095019048
540,2030,Constant_mortality,20plus,73.1808772473147
540,2030,High_variant,20plus,70.7666430210983
540,2030,Instant_replacement,20plus,72.6271884229367
540,2030,Low_variant,20plus,76.3600689894911
540,2030,Medium_variant,20plus,73.4569131832798
540,2030,No_change,20plus,71.9416483196011
540,2030,Zero_migration,20plus,73.5804023124886
540,2030,Constant_fertility,20_64,58.376250770617
540,2030,Constant_mortality,20_64,59.8523251454744
540,2030,High_variant,20_64,57.1975974450396
540,2030,Instant_replacement,20_64,58.7013953133494
540,2030,Low_variant,20_64,61.7185202021553
540,2030,Medium_variant,20_64,59.3720257234727
540,2030,No_change,20_64,58.8387989962793
540,2030,Zero_migration,20_64,58.6830095367801
540,2030,Constant_fertility,20_69,63.1849006496894
540,2030,Constant_mortality,20_69,64.6564848168734
540,2030,High_variant,20_69,61.9091576498577
540,2030,Instant_replacement,20_69,63.536828451803
540,2030,Low_variant,20_69,66.8024841564831
540,2030,Medium_variant,20_69,64.2627009646302
540,2030,No_change,20_69,63.5616060812911
540,2030,Zero_migration,20_69,63.8424316209775
540,2030,Medium_variant,21plus,72.1109324758843
540,2030,Constant_fertility,25plus,65.5664627495614
540,2030,Constant_mortality,25plus,66.3242652931493
540,2030,High_variant,25plus,64.2426345086936
540,2030,Instant_replacement,25plus,65.9316553967058
540,2030,Low_variant,25plus,69.3204000320881
540,2030,Medium_variant,25plus,66.6848874598071
540,2030,No_change,25plus,65.2011447287038
540,2030,Zero_migration,25plus,66.9473018100279
540,2030,Constant_fertility,25_49,34.3778947534816
540,2030,Constant_mortality,25_49,35.351339016479
540,2030,High_variant,25_49,33.6837833735515
540,2030,Instant_replacement,25_49,34.5693730468315
540,2030,Low_variant,25_49,36.3461641308126
540,2030,Medium_variant,25_49,34.964308681672
540,2030,No_change,25_49,34.7527071936521
540,2030,Zero_migration,25_49,33.726772799026
540,2030,Constant_fertility,25_64,51.7178040182735
540,2030,Constant_mortality,25_64,52.9957131913091
540,2030,High_variant,25_64,50.6735889326349
540,2030,Instant_replacement,25_64,52.0058622871186
540,2030,Low_variant,25_64,54.6788512447523
540,2030,Medium_variant,25_64,52.6
540,2030,No_change,25_64,52.098295405382
540,2030,Zero_migration,25_64,52.0499090343193
540,2030,Constant_fertility,25_69,56.5264538973459
540,2030,Constant_mortality,25_69,57.7998728627081
540,2030,High_variant,25_69,55.385149137453
540,2030,Instant_replacement,25_69,56.8412954255722
540,2030,Low_variant,25_69,59.7628151990802
540,2030,Medium_variant,25_69,57.4906752411576
540,2030,No_change,25_69,56.8211024903939
540,2030,Zero_migration,25_69,57.2093311185168
540,2030,Constant_fertility,50plus,31.1885679960797
540,2030,Constant_mortality,50plus,30.9729262766703
540,2030,High_variant,50plus,30.5588511351422
540,2030,Instant_replacement,50plus,31.3622823498743
540,2030,Low_variant,50plus,32.9742359012755
540,2030,Medium_variant,50plus,31.7205787781351
540,2030,No_change,50plus,30.4484375350517
540,2030,Zero_migration,50plus,33.2205290110019
540,2030,Constant_fertility,60plus,19.2655822702771
540,2030,Constant_mortality,60plus,18.8032794901469
540,2030,High_variant,60plus,18.8765980119137
540,2030,Instant_replacement,60plus,19.3728878758111
540,2030,Low_variant,60plus,20.3686124555446
540,2030,Medium_variant,60plus,19.5942122186495
540,2030,No_change,60plus,18.4848688785697
540,2030,Zero_migration,60plus,20.679989957664
540,2030,Constant_fertility,65plus,13.8486587312878
540,2030,Constant_mortality,65plus,13.3285521018402
540,2030,High_variant,65plus,13.5690455760587
540,2030,Instant_replacement,65plus,13.9257931095873
540,2030,Low_variant,65plus,14.6415487873359
540,2030,Medium_variant,65plus,14.0848874598071
540,2030,No_change,65plus,13.1028493233218
540,2030,Zero_migration,65plus,14.8973927757086
540,2030,Constant_fertility,70plus,9.04000885221543
540,2030,Constant_mortality,70plus,8.52439243044123
540,2030,High_variant,70plus,8.85748537124059
540,2030,Instant_replacement,70plus,9.09035997113364
540,2030,Low_variant,70plus,9.557584833008
540,2030,Medium_variant,70plus,9.19421221864952
540,2030,No_change,70plus,8.38004223830996
540,2030,Zero_migration,70plus,9.73797069151113
540,2030,Constant_fertility,75plus,5.34926732109831
540,2030,Constant_mortality,75plus,4.90130560219068
540,2030,High_variant,75plus,5.24126223967933
540,2030,Instant_replacement,75plus,5.37906171614958
540,2030,Low_variant,75plus,5.65553386635292
540,2030,Medium_variant,75plus,5.44051446945338
540,2030,No_change,75plus,4.81830796791427
540,2030,Zero_migration,75plus,5.76746489481341
540,2030,Constant_fertility,80plus,2.78591865446326
540,2030,Constant_mortality,80plus,2.45374973513064
540,2030,High_variant,80plus,2.72966919953039
540,2030,Instant_replacement,80plus,2.80143568810344
540,2030,Low_variant,80plus,2.94542342968687
540,2030,Medium_variant,80plus,2.83344051446945
540,2030,No_change,80plus,2.4121984751906
540,2030,Zero_migration,80plus,3.00582249139351
540,2030,Constant_fertility,85plus,1.16849243609807
540,2030,Constant_mortality,85plus,0.973741259311177
540,2030,High_variant,85plus,1.14489983675265
540,2030,Instant_replacement,85plus,1.17500071530076
540,2030,Low_variant,85plus,1.23539321335936
540,2030,Medium_variant,85plus,1.18842443729904
540,2030,No_change,85plus,0.957252138354501
540,2030,Zero_migration,85plus,1.26320206074238
540,2030,Constant_fertility,90plus,0.356617821406554
540,2030,Constant_mortality,90plus,0.276768104839367
540,2030,High_variant,90plus,0.349417482645289
540,2030,Instant_replacement,90plus,0.358604114409972
540,2030,Low_variant,90plus,0.377035591090194
540,2030,Medium_variant,90plus,0.362700964630225
540,2030,No_change,90plus,0.272081374443579
540,2030,Zero_migration,90plus,0.386217237738548
540,2035,Constant_fertility,total,100
540,2035,Constant_mortality,total,100
540,2035,High_variant,total,100
540,2035,Instant_replacement,total,100
540,2035,Low_variant,total,100
540,2035,Medium_variant,total,100
540,2035,No_change,total,100
540,2035,Zero_migration,total,100
540,2035,Medium_variant,0_1,2.53300988761285
540,2035,Constant_fertility,0_4,7.01124484511365
540,2035,Constant_mortality,0_4,6.44878820405627
540,2035,High_variant,0_4,7.63563100087179
540,2035,Instant_replacement,0_4,6.93551646853347
540,2035,Low_variant,0_4,4.9339758473532
540,2035,Medium_variant,0_4,6.35325185776577
540,2035,No_change,0_4,7.11462087506622
540,2035,Zero_migration,0_4,6.03814164496346
540,2035,Constant_fertility,0_14,20.7091565167354
540,2035,Constant_mortality,0_14,19.3793194358134
540,2035,High_variant,0_14,22.4470873630715
540,2035,Instant_replacement,0_14,20.3558856267213
540,2035,Low_variant,0_14,15.3272670670489
540,2035,Medium_variant,0_14,19.0732665970644
540,2035,No_change,0_14,21.0336792403722
540,2035,Zero_migration,0_14,18.5764933210115
540,2035,Medium_variant,0_17,22.9386476693484
540,2035,Constant_fertility,0_19,27.3433753716313
540,2035,Constant_mortality,0_19,25.9850353715107
540,2035,High_variant,0_19,29.3150149721113
540,2035,Instant_replacement,0_19,26.8715065261786
540,2035,Low_variant,0_19,21.3842372199811
540,2035,Medium_variant,0_19,25.5576367991156
540,2035,No_change,0_19,27.7897366962561
540,2035,Zero_migration,0_19,25.1311434092246
540,2035,Constant_fertility,0_24,33.8903807423036
540,2035,Constant_mortality,0_24,32.8270844710594
540,2035,High_variant,0_24,35.6843581527301
540,2035,Instant_replacement,0_24,33.4610314589863
540,2035,Low_variant,0_24,28.4682137159016
540,2035,Medium_variant,0_24,32.2655530307683
540,2035,No_change,0_24,34.4649566263806
540,2035,Zero_migration,0_24,31.8262622868185
540,2035,Medium_variant,3_4,2.54836332371185
540,2035,Medium_variant,3_5,3.82269851992876
540,2035,Medium_variant,3_6,5.09641957870171
540,2035,Medium_variant,4_5,2.54897746115581
540,2035,Medium_variant,4_6,3.82269851992876
540,2035,Medium_variant,5_10,7.63219308481238
540,2035,Medium_variant,5_11,8.90069397531167
540,2035,Constant_fertility,5_14,13.6979116716218
540,2035,Constant_mortality,5_14,12.9305312317572
540,2035,High_variant,5_14,14.8114563621997
540,2035,Instant_replacement,5_14,13.4203691581878
540,2035,Low_variant,5_14,10.3932912196957
540,2035,Medium_variant,5_14,12.7200147392987
540,2035,No_change,5_14,13.919058365306
540,2035,Zero_migration,5_14,12.5383516760481
540,2035,Medium_variant,6_9,5.08812872320825
540,2035,Medium_variant,6_10,6.35785788859547
540,2035,Medium_variant,6_11,7.62635877909476
540,2035,Medium_variant,6_12,8.89547380703801
540,2035,Medium_variant,7_10,5.08413682982251
540,2035,Medium_variant,7_12,7.62175274826506
540,2035,Medium_variant,11_16,7.65829392618068
540,2035,Medium_variant,11_17,8.95320272677025
540,2035,Medium_variant,11_18,10.2573235890192
540,2035,Medium_variant,12_14,3.81932076398698
540,2035,Medium_variant,12_16,6.38979303568138
540,2035,Medium_variant,12_17,7.68470183627096
540,2035,Medium_variant,12_18,8.98882269851993
540,2035,Medium_variant,13_17,6.4155868083277
540,2035,Medium_variant,13_18,7.71970767057667
540,2035,Medium_variant,13_19,9.03457593809494
540,2035,Constant_fertility,15plus,79.2908434832646
540,2035,Constant_mortality,15plus,80.6206805641866
540,2035,High_variant,15plus,77.5529126369285
540,2035,Instant_replacement,15plus,79.6441143732787
540,2035,Low_variant,15plus,84.6727329329511
540,2035,Medium_variant,15plus,80.9267334029356
540,2035,No_change,15plus,78.9663207596278
540,2035,Zero_migration,15plus,81.4235066789885
540,2035,Medium_variant,15_17,3.86538107228398
540,2035,Constant_fertility,15_24,13.1812242255682
540,2035,Constant_mortality,15_24,13.447765035246
540,2035,High_variant,15_24,13.2372707896586
540,2035,Instant_replacement,15_24,13.105145832265
540,2035,Low_variant,15_24,13.1409466488527
540,2035,Medium_variant,15_24,13.1922864337039
540,2035,No_change,15_24,13.4312773860084
540,2035,Zero_migration,15_24,13.2497689658069
540,2035,Constant_fertility,15_49,47.2430349093699
540,2035,Constant_mortality,15_49,48.9727510686779
540,2035,High_variant,15_49,46.3747663796648
540,2035,Instant_replacement,15_49,47.3881711315763
540,2035,Low_variant,15_49,49.9964328797686
540,2035,Medium_variant,15_49,48.0912608241725
540,2035,No_change,15_49,48.0900603525618
540,2035,Zero_migration,15_49,46.6628581029993
540,2035,Constant_fertility,15_59,58.3467200537067
540,2035,Constant_mortality,15_59,60.4341248768117
540,2035,High_variant,15_59,57.1771374256132
540,2035,Instant_replacement,15_59,58.5639692197242
540,2035,Low_variant,15_59,62.0108181028109
540,2035,Medium_variant,15_59,59.4678499048087
540,2035,No_change,15_59,59.2719723437677
540,2035,Zero_migration,15_59,58.3973788120642
540,2035,Constant_fertility,15_64,63.9508607461398
540,2035,Constant_mortality,15_64,66.1365647891833
540,2035,High_variant,15_64,62.6292018858737
540,2035,Instant_replacement,15_64,64.2045060344905
540,2035,Low_variant,15_64,68.0745982125485
540,2035,Medium_variant,15_64,65.2097279371123
540,2035,No_change,15_64,64.8353700919527
540,2035,Zero_migration,15_64,64.4970175585987
540,2035,Medium_variant,16plus,79.6438002825032
540,2035,Medium_variant,17plus,78.3562611312412
540,2035,Medium_variant,18plus,77.0613523306516
540,2035,Medium_variant,18_23,7.97733832831788
540,2035,Constant_fertility,20plus,72.6566246283686
540,2035,Constant_mortality,20plus,74.0149646284893
540,2035,High_variant,20plus,70.6849850278886
540,2035,Instant_replacement,20plus,73.1284934738214
540,2035,Low_variant,20plus,78.6157627800189
540,2035,Medium_variant,20plus,74.4423632008843
540,2035,No_change,20plus,72.2102633037439
540,2035,Zero_migration,20plus,74.8688565907755
540,2035,Constant_fertility,20_64,57.3166418912439
540,2035,Constant_mortality,20_64,59.530848853486
540,2035,High_variant,20_64,55.7612742768339
540,2035,Instant_replacement,20_64,57.6888851350332
540,2035,Low_variant,20_64,62.0176280596163
540,2035,Medium_variant,20_64,58.7253577350611
540,2035,No_change,20_64,58.0793126360688
540,2035,Zero_migration,20_64,57.9423674703856
540,2035,Constant_fertility,20_69,62.2164812505994
540,2035,Constant_mortality,20_69,64.4323296235618
540,2035,High_variant,20_69,60.5281496103169
540,2035,Instant_replacement,20_69,62.6205465278678
540,2035,Low_variant,20_69,67.319341574462
540,2035,Medium_variant,20_69,63.7456242707118
540,2035,No_change,20_69,62.8612809685805
540,2035,Zero_migration,20_69,63.3188271864236
540,2035,Medium_variant,21plus,73.1164404593748
540,2035,Constant_fertility,25plus,66.1096192576964
540,2035,Constant_mortality,25plus,67.1729155289406
540,2035,High_variant,25plus,64.3156418472699
540,2035,Instant_replacement,25plus,66.5389685410137
540,2035,Low_variant,25plus,71.5317862840984
540,2035,Medium_variant,25plus,67.7344469692317
540,2035,No_change,25plus,65.5350433736194
540,2035,Zero_migration,25plus,68.1737377131816
540,2035,Constant_fertility,25_49,34.0618106838017
540,2035,Constant_mortality,25_49,35.5249860334319
540,2035,High_variant,25_49,33.1374955900061
540,2035,Instant_replacement,25_49,34.2830252993113
540,2035,Low_variant,25_49,36.8554862309159
540,2035,Medium_variant,25_49,34.8989743904686
540,2035,No_change,25_49,34.6587829665535
540,2035,Zero_migration,25_49,33.4130891371923
540,2035,Constant_fertility,25_64,50.7696365205716
540,2035,Constant_mortality,25_64,52.6887997539373
540,2035,High_variant,25_64,49.3919310962151
540,2035,Instant_replacement,25_64,51.0993602022256
540,2035,Low_variant,25_64,54.9336515636958
540,2035,Medium_variant,25_64,52.0174415034085
540,2035,No_change,25_64,51.4040927059443
540,2035,Zero_migration,25_64,51.2472485927917
540,2035,Constant_fertility,25_69,55.6694758799271
540,2035,Constant_mortality,25_69,57.5902805240131
540,2035,High_variant,25_69,54.1588064296981
540,2035,Instant_replacement,25_69,56.0310215950602
540,2035,Low_variant,25_69,60.2353650785415
540,2035,Medium_variant,25_69,57.0377080390591
540,2035,No_change,25_69,56.186061038456
540,2035,Zero_migration,25_69,56.6237083088297
540,2035,Constant_fertility,50plus,32.0478085738947
