agebroad,percentagetotalpopulation,country,variant,year
0_1,6.747,788,estimates,1950
0_4,16.177,788,estimates,1950
0_14,40.087,788,estimates,1950
0_17,45.874,788,estimates,1950
0_19,49.517,788,estimates,1950
0_24,57.792,788,estimates,1950
3_4,6.182,788,estimates,1950
3_5,9.099,788,estimates,1950
3_6,11.893,788,estimates,1950
4_5,5.953,788,estimates,1950
4_6,8.747,788,estimates,1950
5_14,23.91,788,estimates,1950
5_10,15.646,788,estimates,1950
5_11,17.823,788,estimates,1950
6_9,10.429,788,estimates,1950
6_10,12.729,788,estimates,1950
6_11,14.906,788,estimates,1950
6_12,16.984,788,estimates,1950
7_10,9.935,788,estimates,1950
7_12,14.19,788,estimates,1950
11_16,12.152,788,estimates,1950
11_17,14.05,788,estimates,1950
11_18,15.901,788,estimates,1950
12_14,6.087,788,estimates,1950
12_16,9.975,788,estimates,1950
12_17,11.874,788,estimates,1950
12_18,13.725,788,estimates,1950
13_17,9.795,788,estimates,1950
13_18,11.646,788,estimates,1950
13_19,13.439,788,estimates,1950
15_17,5.787,788,estimates,1950
18_23,10.34,788,estimates,1950
15_24,17.706,788,estimates,1950
15_49,46.659,788,estimates,1950
15_59,53.052,788,estimates,1950
15_64,55.457,788,estimates,1950
20_64,46.026,788,estimates,1950
20_69,47.62,788,estimates,1950
25_49,28.953,788,estimates,1950
25_64,37.751,788,estimates,1950
25_69,39.345,788,estimates,1950
15plus,59.913,788,estimates,1950
16plus,57.957,788,estimates,1950
17plus,56.025,788,estimates,1950
18plus,54.126,788,estimates,1950
20plus,50.483,788,estimates,1950
21plus,48.741,788,estimates,1950
25plus,42.208,788,estimates,1950
50plus,13.254,788,estimates,1950
60plus,6.861,788,estimates,1950
65plus,4.456,788,estimates,1950
70plus,2.863,788,estimates,1950
75plus,1.488,788,estimates,1950
80plus,0.798,788,estimates,1950
85plus,0.171,788,estimates,1950
90plus,0.062,788,estimates,1950
total,100,788,estimates,1950
0_1,6.675,788,estimates,1951
0_4,16.077,788,estimates,1951
0_14,40.46,788,estimates,1951
0_17,46.192,788,estimates,1951
0_19,49.841,788,estimates,1951
0_24,58.1,788,estimates,1951
3_4,6.18,788,estimates,1951
3_5,9.121,788,estimates,1951
3_6,11.957,788,estimates,1951
4_5,5.984,788,estimates,1951
4_6,8.82,788,estimates,1951
5_14,24.382,788,estimates,1951
5_10,15.993,788,estimates,1951
5_11,18.245,788,estimates,1951
6_9,10.678,788,estimates,1951
6_10,13.051,788,estimates,1951
6_11,15.304,788,estimates,1951
6_12,17.434,788,estimates,1951
7_10,10.215,788,estimates,1951
7_12,14.598,788,estimates,1951
11_16,12.24,788,estimates,1951
11_17,14.121,788,estimates,1951
11_18,15.97,788,estimates,1951
12_14,6.137,788,estimates,1951
12_16,9.987,788,estimates,1951
12_17,11.869,788,estimates,1951
12_18,13.717,788,estimates,1951
13_17,9.739,788,estimates,1951
13_18,11.587,788,estimates,1951
13_19,13.388,788,estimates,1951
15_17,5.732,788,estimates,1951
18_23,10.34,788,estimates,1951
15_24,17.64,788,estimates,1951
15_49,46.47,788,estimates,1951
15_59,52.797,788,estimates,1951
15_64,55.173,788,estimates,1951
20_64,45.791,788,estimates,1951
20_69,47.378,788,estimates,1951
25_49,28.83,788,estimates,1951
25_64,37.533,788,estimates,1951
25_69,39.119,788,estimates,1951
15plus,59.54,788,estimates,1951
16plus,57.599,788,estimates,1951
17plus,55.69,788,estimates,1951
18plus,53.808,788,estimates,1951
20plus,50.159,788,estimates,1951
21plus,48.414,788,estimates,1951
25plus,41.9,788,estimates,1951
50plus,13.071,788,estimates,1951
60plus,6.743,788,estimates,1951
65plus,4.367,788,estimates,1951
70plus,2.781,788,estimates,1951
75plus,1.476,788,estimates,1951
80plus,0.781,788,estimates,1951
85plus,0.216,788,estimates,1951
90plus,0.057,788,estimates,1951
total,100,788,estimates,1951
0_1,6.719,788,estimates,1952
0_4,16.047,788,estimates,1952
0_14,40.864,788,estimates,1952
0_17,46.547,788,estimates,1952
0_19,50.178,788,estimates,1952
0_24,58.435,788,estimates,1952
3_4,6.138,788,estimates,1952
3_5,9.078,788,estimates,1952
3_6,11.925,788,estimates,1952
4_5,5.967,788,estimates,1952
4_6,8.815,788,estimates,1952
5_14,24.817,788,estimates,1952
5_10,16.218,788,estimates,1952
5_11,18.543,788,estimates,1952
6_9,10.831,788,estimates,1952
6_10,13.279,788,estimates,1952
6_11,15.603,788,estimates,1952
6_12,17.808,788,estimates,1952
7_10,10.431,788,estimates,1952
7_12,14.96,788,estimates,1952
11_16,12.421,788,estimates,1952
11_17,14.282,788,estimates,1952
11_18,16.114,788,estimates,1952
12_14,6.274,788,estimates,1952
12_16,10.097,788,estimates,1952
12_17,11.957,788,estimates,1952
12_18,13.79,788,estimates,1952
13_17,9.753,788,estimates,1952
13_18,11.585,788,estimates,1952
13_19,13.384,788,estimates,1952
15_17,5.683,788,estimates,1952
18_23,10.328,788,estimates,1952
15_24,17.57,788,estimates,1952
15_49,46.264,788,estimates,1952
15_59,52.537,788,estimates,1952
15_64,54.861,788,estimates,1952
20_64,45.547,788,estimates,1952
20_69,47.164,788,estimates,1952
25_49,28.693,788,estimates,1952
25_64,37.291,788,estimates,1952
25_69,38.907,788,estimates,1952
15plus,59.136,788,estimates,1952
16plus,57.208,788,estimates,1952
17plus,55.313,788,estimates,1952
18plus,53.453,788,estimates,1952
20plus,49.822,788,estimates,1952
21plus,48.071,788,estimates,1952
25plus,41.565,788,estimates,1952
50plus,12.872,788,estimates,1952
60plus,6.598,788,estimates,1952
65plus,4.275,788,estimates,1952
70plus,2.658,788,estimates,1952
75plus,1.456,788,estimates,1952
80plus,0.728,788,estimates,1952
85plus,0.258,788,estimates,1952
90plus,0.047,788,estimates,1952
total,100,788,estimates,1952
0_1,6.795,788,estimates,1953
0_4,16.097,788,estimates,1953
0_14,41.263,788,estimates,1953
0_17,46.933,788,estimates,1953
0_19,50.529,788,estimates,1953
0_24,58.786,788,estimates,1953
3_4,6.081,788,estimates,1953
3_5,9,788,estimates,1953
3_6,11.838,788,estimates,1953
4_5,5.919,788,estimates,1953
4_6,8.757,788,estimates,1953
5_14,25.166,788,estimates,1953
5_10,16.298,788,estimates,1953
5_11,18.697,788,estimates,1953
6_9,10.869,788,estimates,1953
6_10,13.379,788,estimates,1953
6_11,15.778,788,estimates,1953
6_12,18.054,788,estimates,1953
7_10,10.541,788,estimates,1953
7_12,15.216,788,estimates,1953
11_16,12.69,788,estimates,1953
11_17,14.538,788,estimates,1953
11_18,16.351,788,estimates,1953
12_14,6.469,788,estimates,1953
12_16,10.291,788,estimates,1953
12_17,12.138,788,estimates,1953
12_18,13.952,788,estimates,1953
13_17,9.863,788,estimates,1953
13_18,11.676,788,estimates,1953
13_19,13.459,788,estimates,1953
15_17,5.67,788,estimates,1953
18_23,10.297,788,estimates,1953
15_24,17.523,788,estimates,1953
15_49,46.073,788,estimates,1953
15_59,52.304,788,estimates,1953
15_64,54.566,788,estimates,1953
20_64,45.3,788,estimates,1953
20_69,46.959,788,estimates,1953
25_49,28.55,788,estimates,1953
25_64,37.043,788,estimates,1953
25_69,38.703,788,estimates,1953
15plus,58.737,788,estimates,1953
16plus,56.796,788,estimates,1953
17plus,54.915,788,estimates,1953
18plus,53.067,788,estimates,1953
20plus,49.471,788,estimates,1953
21plus,47.722,788,estimates,1953
25plus,41.214,788,estimates,1953
50plus,12.664,788,estimates,1953
60plus,6.433,788,estimates,1953
65plus,4.17,788,estimates,1953
70plus,2.511,788,estimates,1953
75plus,1.414,788,estimates,1953
80plus,0.654,788,estimates,1953
85plus,0.279,788,estimates,1953
90plus,0.04,788,estimates,1953
total,100,788,estimates,1953
0_1,6.868,788,estimates,1954
0_4,16.166,788,estimates,1954
0_14,41.568,788,estimates,1954
0_17,47.293,788,estimates,1954
0_19,50.863,788,estimates,1954
0_24,59.114,788,estimates,1954
3_4,6.077,788,estimates,1954
3_5,8.97,788,estimates,1954
3_6,11.785,788,estimates,1954
4_5,5.87,788,estimates,1954
4_6,8.685,788,estimates,1954
5_14,25.402,788,estimates,1954
5_10,16.251,788,estimates,1954
5_11,18.711,788,estimates,1954
6_9,10.82,788,estimates,1954
6_10,13.358,788,estimates,1954
6_11,15.818,788,estimates,1954
6_12,18.17,788,estimates,1954
7_10,10.543,788,estimates,1954
7_12,15.355,788,estimates,1954
11_16,13.039,788,estimates,1954
11_17,14.876,788,estimates,1954
11_18,16.679,788,estimates,1954
12_14,6.691,788,estimates,1954
12_16,10.579,788,estimates,1954
12_17,12.416,788,estimates,1954
12_18,14.219,788,estimates,1954
13_17,10.064,788,estimates,1954
13_18,11.867,788,estimates,1954
13_19,13.634,788,estimates,1954
15_17,5.725,788,estimates,1954
18_23,10.265,788,estimates,1954
15_24,17.546,788,estimates,1954
15_49,45.971,788,estimates,1954
15_59,52.172,788,estimates,1954
15_64,54.384,788,estimates,1954
20_64,45.089,788,estimates,1954
20_69,46.776,788,estimates,1954
25_49,28.425,788,estimates,1954
25_64,36.838,788,estimates,1954
25_69,38.525,788,estimates,1954
15plus,58.432,788,estimates,1954
16plus,56.44,788,estimates,1954
17plus,54.544,788,estimates,1954
18plus,52.707,788,estimates,1954
20plus,49.137,788,estimates,1954
21plus,47.401,788,estimates,1954
25plus,40.886,788,estimates,1954
50plus,12.461,788,estimates,1954
60plus,6.26,788,estimates,1954
65plus,4.048,788,estimates,1954
70plus,2.361,788,estimates,1954
75plus,1.335,788,estimates,1954
80plus,0.577,788,estimates,1954
85plus,0.264,788,estimates,1954
90plus,0.035,788,estimates,1954
total,100,788,estimates,1954
0_1,6.915,788,estimates,1955
0_4,16.199,788,estimates,1955
0_14,41.725,788,estimates,1955
0_17,47.596,788,estimates,1955
0_19,51.152,788,estimates,1955
0_24,59.393,788,estimates,1955
3_4,6.065,788,estimates,1955
3_5,8.943,788,estimates,1955
3_6,11.735,788,estimates,1955
4_5,5.854,788,estimates,1955
4_6,8.646,788,estimates,1955
5_14,25.526,788,estimates,1955
5_10,16.142,788,estimates,1955
5_11,18.621,788,estimates,1955
6_9,10.738,788,estimates,1955
6_10,13.264,788,estimates,1955
6_11,15.743,788,estimates,1955
6_12,18.155,788,estimates,1955
7_10,10.471,788,estimates,1955
7_12,15.363,788,estimates,1955
11_16,13.401,788,estimates,1955
11_17,15.255,788,estimates,1955
11_18,17.051,788,estimates,1955
12_14,6.905,788,estimates,1955
12_16,10.922,788,estimates,1955
12_17,12.776,788,estimates,1955
12_18,14.571,788,estimates,1955
13_17,10.364,788,estimates,1955
13_18,12.159,788,estimates,1955
13_19,13.92,788,estimates,1955
15_17,5.871,788,estimates,1955
18_23,10.237,788,estimates,1955
15_24,17.668,788,estimates,1955
15_49,46.003,788,estimates,1955
15_59,52.186,788,estimates,1955
15_64,54.368,788,estimates,1955
20_64,44.941,788,estimates,1955
20_69,46.631,788,estimates,1955
25_49,28.335,788,estimates,1955
25_64,36.701,788,estimates,1955
25_69,38.39,788,estimates,1955
15plus,58.275,788,estimates,1955
16plus,56.207,788,estimates,1955
17plus,54.258,788,estimates,1955
18plus,52.404,788,estimates,1955
20plus,48.848,788,estimates,1955
21plus,47.123,788,estimates,1955
25plus,40.607,788,estimates,1955
50plus,12.271,788,estimates,1955
60plus,6.089,788,estimates,1955
65plus,3.906,788,estimates,1955
70plus,2.217,788,estimates,1955
75plus,1.219,788,estimates,1955
80plus,0.497,788,estimates,1955
85plus,0.215,788,estimates,1955
90plus,0.029,788,estimates,1955
total,100,788,estimates,1955
0_1,6.994,788,estimates,1956
0_4,16.417,788,estimates,1956
0_14,42.011,788,estimates,1956
0_17,47.892,788,estimates,1956
0_19,51.361,788,estimates,1956
0_24,59.468,788,estimates,1956
3_4,6.155,788,estimates,1956
3_5,9.073,788,estimates,1956
3_6,11.905,788,estimates,1956
4_5,5.938,788,estimates,1956
4_6,8.769,788,estimates,1956
5_14,25.594,788,estimates,1956
5_10,16.304,788,estimates,1956
5_11,18.744,788,estimates,1956
6_9,10.869,788,estimates,1956
6_10,13.385,788,estimates,1956
6_11,15.825,788,estimates,1956
6_12,18.197,788,estimates,1956
7_10,10.554,788,estimates,1956
7_12,15.366,788,estimates,1956
11_16,13.322,788,estimates,1956
11_17,15.171,788,estimates,1956
11_18,16.932,788,estimates,1956
12_14,6.851,788,estimates,1956
12_16,10.882,788,estimates,1956
12_17,12.731,788,estimates,1956
12_18,14.492,788,estimates,1956
13_17,10.359,788,estimates,1956
13_18,12.12,788,estimates,1956
13_19,13.828,788,estimates,1956
15_17,5.88,788,estimates,1956
18_23,10.02,788,estimates,1956
15_24,17.457,788,estimates,1956
15_49,45.724,788,estimates,1956
15_59,51.915,788,estimates,1956
15_64,54.088,788,estimates,1956
20_64,44.738,788,estimates,1956
20_69,46.42,788,estimates,1956
25_49,28.267,788,estimates,1956
25_64,36.631,788,estimates,1956
25_69,38.313,788,estimates,1956
15plus,57.989,788,estimates,1956
16plus,55.918,788,estimates,1956
17plus,53.958,788,estimates,1956
18plus,52.108,788,estimates,1956
20plus,48.639,788,estimates,1956
21plus,46.959,788,estimates,1956
25plus,40.532,788,estimates,1956
50plus,12.265,788,estimates,1956
60plus,6.074,788,estimates,1956
65plus,3.901,788,estimates,1956
70plus,2.219,788,estimates,1956
75plus,1.207,788,estimates,1956
80plus,0.514,788,estimates,1956
85plus,0.213,788,estimates,1956
90plus,0.042,788,estimates,1956
total,100,788,estimates,1956
0_1,6.981,788,estimates,1957
0_4,16.513,788,estimates,1957
0_14,42.306,788,estimates,1957
0_17,48.195,788,estimates,1957
0_19,51.62,788,estimates,1957
0_24,59.526,788,estimates,1957
3_4,6.227,788,estimates,1957
3_5,9.181,788,estimates,1957
3_6,12.046,788,estimates,1957
4_5,6.01,788,estimates,1957
4_6,8.874,788,estimates,1957
5_14,25.792,788,estimates,1957
5_10,16.536,788,estimates,1957
5_11,18.99,788,estimates,1957
6_9,11.025,788,estimates,1957
6_10,13.582,788,estimates,1957
6_11,16.035,788,estimates,1957
6_12,18.393,788,estimates,1957
7_10,10.717,788,estimates,1957
7_12,15.528,788,estimates,1957
11_16,13.288,788,estimates,1957
11_17,15.145,788,estimates,1957
11_18,16.898,788,estimates,1957
12_14,6.803,788,estimates,1957
12_16,10.835,788,estimates,1957
12_17,12.692,788,estimates,1957
12_18,14.445,788,estimates,1957
13_17,10.334,788,estimates,1957
13_18,12.087,788,estimates,1957
13_19,13.759,788,estimates,1957
15_17,5.889,788,estimates,1957
18_23,9.792,788,estimates,1957
15_24,17.22,788,estimates,1957
15_49,45.429,788,estimates,1957
15_59,51.639,788,estimates,1957
15_64,53.816,788,estimates,1957
20_64,44.503,788,estimates,1957
20_69,46.163,788,estimates,1957
25_49,28.209,788,estimates,1957
25_64,36.596,788,estimates,1957
25_69,38.257,788,estimates,1957
15plus,57.694,788,estimates,1957
16plus,55.624,788,estimates,1957
17plus,53.662,788,estimates,1957
18plus,51.805,788,estimates,1957
