agebroad,percentagetotalpopulation,country,variant,year
0_1,7.042,426,estimates,1950
0_4,16.267,426,estimates,1950
0_14,40.672,426,estimates,1950
0_17,46.713,426,estimates,1950
0_19,50.437,426,estimates,1950
0_24,58.805,426,estimates,1950
3_4,5.994,426,estimates,1950
3_5,8.796,426,estimates,1950
3_6,11.491,426,estimates,1950
4_5,5.728,426,estimates,1950
4_6,8.422,426,estimates,1950
5_14,24.404,426,estimates,1950
5_10,15.447,426,estimates,1950
5_11,17.778,426,estimates,1950
6_9,10.26,426,estimates,1950
6_10,12.645,426,estimates,1950
6_11,14.976,426,estimates,1950
6_12,17.252,426,estimates,1950
7_10,9.95,426,estimates,1950
7_12,14.558,426,estimates,1950
11_16,13.046,426,estimates,1950
11_17,14.999,426,estimates,1950
11_18,16.891,426,estimates,1950
12_14,6.626,426,estimates,1950
12_16,10.714,426,estimates,1950
12_17,12.667,426,estimates,1950
12_18,14.559,426,estimates,1950
13_17,10.391,426,estimates,1950
13_18,12.283,426,estimates,1950
13_19,14.116,426,estimates,1950
15_17,6.041,426,estimates,1950
18_23,10.503,426,estimates,1950
15_24,18.133,426,estimates,1950
15_49,46.051,426,estimates,1950
15_59,52.405,426,estimates,1950
15_64,54.864,426,estimates,1950
20_64,45.098,426,estimates,1950
20_69,47.059,426,estimates,1950
25_49,27.918,426,estimates,1950
25_64,36.731,426,estimates,1950
25_69,38.692,426,estimates,1950
15plus,59.328,426,estimates,1950
16plus,57.254,426,estimates,1950
17plus,55.24,426,estimates,1950
18plus,53.287,426,estimates,1950
20plus,49.563,426,estimates,1950
21plus,47.789,426,estimates,1950
25plus,41.195,426,estimates,1950
50plus,13.277,426,estimates,1950
60plus,6.924,426,estimates,1950
65plus,4.465,426,estimates,1950
70plus,2.503,426,estimates,1950
75plus,1.169,426,estimates,1950
80plus,0.404,426,estimates,1950
85plus,0.115,426,estimates,1950
90plus,0.022,426,estimates,1950
total,100,426,estimates,1950
0_1,6.991,426,estimates,1951
0_4,16.404,426,estimates,1951
0_14,41.019,426,estimates,1951
0_17,47.036,426,estimates,1951
0_19,50.729,426,estimates,1951
0_24,58.965,426,estimates,1951
3_4,6.117,426,estimates,1951
3_5,8.973,426,estimates,1951
3_6,11.714,426,estimates,1951
4_5,5.841,426,estimates,1951
4_6,8.583,426,estimates,1951
5_14,24.615,426,estimates,1951
5_10,15.649,426,estimates,1951
5_11,17.98,426,estimates,1951
6_9,10.398,426,estimates,1951
6_10,12.793,426,estimates,1951
6_11,15.124,426,estimates,1951
6_12,17.399,426,estimates,1951
7_10,10.052,426,estimates,1951
7_12,14.658,426,estimates,1951
11_16,13.043,426,estimates,1951
11_17,14.983,426,estimates,1951
11_18,16.86,426,estimates,1951
12_14,6.635,426,estimates,1951
12_16,10.712,426,estimates,1951
12_17,12.652,426,estimates,1951
12_18,14.529,426,estimates,1951
13_17,10.378,426,estimates,1951
13_18,12.255,426,estimates,1951
13_19,14.071,426,estimates,1951
15_17,6.017,426,estimates,1951
18_23,10.378,426,estimates,1951
15_24,17.946,426,estimates,1951
15_49,45.774,426,estimates,1951
15_59,52.078,426,estimates,1951
15_64,54.505,426,estimates,1951
20_64,44.795,426,estimates,1951
20_69,46.729,426,estimates,1951
25_49,27.828,426,estimates,1951
25_64,36.559,426,estimates,1951
25_69,38.493,426,estimates,1951
15plus,58.981,426,estimates,1951
16plus,56.908,426,estimates,1951
17plus,54.904,426,estimates,1951
18plus,52.964,426,estimates,1951
20plus,49.271,426,estimates,1951
21plus,47.515,426,estimates,1951
25plus,41.035,426,estimates,1951
50plus,13.207,426,estimates,1951
60plus,6.903,426,estimates,1951
65plus,4.476,426,estimates,1951
70plus,2.542,426,estimates,1951
75plus,1.21,426,estimates,1951
80plus,0.436,426,estimates,1951
85plus,0.124,426,estimates,1951
90plus,0.026,426,estimates,1951
total,100,426,estimates,1951
0_1,6.767,426,estimates,1952
0_4,16.335,426,estimates,1952
0_14,41.254,426,estimates,1952
0_17,47.291,426,estimates,1952
0_19,50.97,426,estimates,1952
0_24,59.116,426,estimates,1952
3_4,6.225,426,estimates,1952
3_5,9.134,426,estimates,1952
3_6,11.927,426,estimates,1952
4_5,5.95,426,estimates,1952
4_6,8.743,426,estimates,1952
5_14,24.919,426,estimates,1952
5_10,15.905,426,estimates,1952
5_11,18.255,426,estimates,1952
6_9,10.572,426,estimates,1952
6_10,12.995,426,estimates,1952
6_11,15.345,426,estimates,1952
6_12,17.628,426,estimates,1952
7_10,10.203,426,estimates,1952
7_12,14.835,426,estimates,1952
11_16,13.111,426,estimates,1952
11_17,15.051,426,estimates,1952
11_18,16.923,426,estimates,1952
12_14,6.664,426,estimates,1952
12_16,10.761,426,estimates,1952
12_17,12.701,426,estimates,1952
12_18,14.573,426,estimates,1952
13_17,10.418,426,estimates,1952
13_18,12.29,426,estimates,1952
13_19,14.097,426,estimates,1952
15_17,6.037,426,estimates,1952
18_23,10.304,426,estimates,1952
15_24,17.862,426,estimates,1952
15_49,45.585,426,estimates,1952
15_59,51.865,426,estimates,1952
15_64,54.274,426,estimates,1952
20_64,44.557,426,estimates,1952
20_69,46.462,426,estimates,1952
25_49,27.723,426,estimates,1952
25_64,36.411,426,estimates,1952
25_69,38.316,426,estimates,1952
15plus,58.746,426,estimates,1952
16plus,56.659,426,estimates,1952
17plus,54.648,426,estimates,1952
18plus,52.709,426,estimates,1952
20plus,49.03,426,estimates,1952
21plus,47.286,426,estimates,1952
25plus,40.884,426,estimates,1952
50plus,13.161,426,estimates,1952
60plus,6.881,426,estimates,1952
65plus,4.473,426,estimates,1952
70plus,2.568,426,estimates,1952
75plus,1.233,426,estimates,1952
80plus,0.46,426,estimates,1952
85plus,0.128,426,estimates,1952
90plus,0.029,426,estimates,1952
total,100,426,estimates,1952
0_1,6.723,426,estimates,1953
0_4,16.227,426,estimates,1953
0_14,41.47,426,estimates,1953
0_17,47.554,426,estimates,1953
0_19,51.236,426,estimates,1953
0_24,59.321,426,estimates,1953
3_4,6.287,426,estimates,1953
3_5,9.238,426,estimates,1953
3_6,12.074,426,estimates,1953
4_5,6.027,426,estimates,1953
4_6,8.863,426,estimates,1953
5_14,25.243,426,estimates,1953
5_10,16.151,426,estimates,1953
5_11,18.53,426,estimates,1953
6_9,10.742,426,estimates,1953
6_10,13.2,426,estimates,1953
6_11,15.579,426,estimates,1953
6_12,17.884,426,estimates,1953
7_10,10.364,426,estimates,1953
7_12,15.048,426,estimates,1953
11_16,13.225,426,estimates,1953
11_17,15.176,426,estimates,1953
11_18,17.053,426,estimates,1953
12_14,6.712,426,estimates,1953
12_16,10.846,426,estimates,1953
12_17,12.797,426,estimates,1953
