agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Tonga,776,estimates,1950
0_1,8.653,776,estimates,1950
0_4,20.019,776,estimates,1950
0_14,48.846,776,estimates,1950
0_17,55.563,776,estimates,1950
0_19,59.625,776,estimates,1950
0_24,68.456,776,estimates,1950
3_4,7.382,776,estimates,1950
3_5,10.815,776,estimates,1950
3_6,14.098,776,estimates,1950
4_5,7.033,776,estimates,1950
4_6,10.316,776,estimates,1950
5_14,28.827,776,estimates,1950
5_10,18.583,776,estimates,1950
5_11,21.288,776,estimates,1950
6_9,12.351,776,estimates,1950
6_10,15.15,776,estimates,1950
6_11,17.855,776,estimates,1950
6_12,20.464,776,estimates,1950
7_10,11.868,776,estimates,1950
7_12,17.181,776,estimates,1950
11_16,14.807,776,estimates,1950
11_17,16.961,776,estimates,1950
11_18,19.032,776,estimates,1950
12_14,7.539,776,estimates,1950
12_16,12.103,776,estimates,1950
12_17,14.257,776,estimates,1950
12_18,16.328,776,estimates,1950
13_17,11.648,776,estimates,1950
13_18,13.719,776,estimates,1950
13_19,15.709,776,estimates,1950
15_17,6.717,776,estimates,1950
18_23,11.269,776,estimates,1950
15_24,19.61,776,estimates,1950
15_49,44.013,776,estimates,1950
15_59,48.066,776,estimates,1950
15_64,49.333,776,estimates,1950
20_64,38.554,776,estimates,1950
20_69,39.418,776,estimates,1950
25_49,24.403,776,estimates,1950
25_64,29.723,776,estimates,1950
25_69,30.587,776,estimates,1950
15plus,51.154,776,estimates,1950
16plus,48.829,776,estimates,1950
17plus,46.59,776,estimates,1950
18plus,44.437,776,estimates,1950
20plus,40.375,776,estimates,1950
21plus,38.463,776,estimates,1950
25plus,31.544,776,estimates,1950
50plus,7.141,776,estimates,1950
60plus,3.088,776,estimates,1950
65plus,1.821,776,estimates,1950
70plus,0.957,776,estimates,1950
75plus,0.421,776,estimates,1950
80plus,0.142,776,estimates,1950
85plus,0.051,776,estimates,1950
90plus,0.013,776,estimates,1950
total,100,776,estimates,1950
"Region, subregion, country or area *",Tonga,776,estimates,1951
0_1,8.482,776,estimates,1951
0_4,19.665,776,estimates,1951
0_14,48.148,776,estimates,1951
0_17,54.843,776,estimates,1951
0_19,58.903,776,estimates,1951
0_24,67.797,776,estimates,1951
3_4,7.261,776,estimates,1951
3_5,10.638,776,estimates,1951
3_6,13.868,776,estimates,1951
4_5,6.917,776,estimates,1951
4_6,10.147,776,estimates,1951
5_14,28.482,776,estimates,1951
5_10,18.313,776,estimates,1951
5_11,20.983,776,estimates,1951
6_9,12.173,776,estimates,1951
6_10,14.937,776,estimates,1951
6_11,17.607,776,estimates,1951
6_12,20.193,776,estimates,1951
7_10,11.706,776,estimates,1951
7_12,16.962,776,estimates,1951
11_16,14.718,776,estimates,1951
11_17,16.865,776,estimates,1951
11_18,18.933,776,estimates,1951
12_14,7.499,776,estimates,1951
12_16,12.047,776,estimates,1951
12_17,14.194,776,estimates,1951
12_18,16.263,776,estimates,1951
13_17,11.609,776,estimates,1951
13_18,13.677,776,estimates,1951
13_19,15.669,776,estimates,1951
15_17,6.696,776,estimates,1951
18_23,11.309,776,estimates,1951
15_24,19.649,776,estimates,1951
15_49,44.378,776,estimates,1951
15_59,48.573,776,estimates,1951
15_64,49.912,776,estimates,1951
20_64,39.156,776,estimates,1951
20_69,40.059,776,estimates,1951
25_49,24.729,776,estimates,1951
25_64,30.263,776,estimates,1951
25_69,31.165,776,estimates,1951
15plus,51.852,776,estimates,1951
16plus,49.535,776,estimates,1951
17plus,47.304,776,estimates,1951
18plus,45.157,776,estimates,1951
20plus,41.097,776,estimates,1951
21plus,39.179,776,estimates,1951
25plus,32.203,776,estimates,1951
50plus,7.474,776,estimates,1951
60plus,3.279,776,estimates,1951
65plus,1.941,776,estimates,1951
70plus,1.038,776,estimates,1951
75plus,0.462,776,estimates,1951
80plus,0.154,776,estimates,1951
85plus,0.051,776,estimates,1951
90plus,0.014,776,estimates,1951
total,100,776,estimates,1951
