agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Kenya,404,estimates,1950
0_1,8.143,404,estimates,1950
0_4,17.382,404,estimates,1950
0_14,39.77,404,estimates,1950
0_17,46.059,404,estimates,1950
0_19,50.025,404,estimates,1950
0_24,58.688,404,estimates,1950
3_4,5.838,404,estimates,1950
3_5,8.403,404,estimates,1950
3_6,10.805,404,estimates,1950
4_5,5.346,404,estimates,1950
4_6,7.749,404,estimates,1950
5_14,22.389,404,estimates,1950
5_10,13.78,404,estimates,1950
5_11,15.941,404,estimates,1950
6_9,9.065,404,estimates,1950
6_10,11.215,404,estimates,1950
6_11,13.376,404,estimates,1950
6_12,15.545,404,estimates,1950
7_10,8.812,404,estimates,1950
7_12,13.142,404,estimates,1950
11_16,12.821,404,estimates,1950
11_17,14.898,404,estimates,1950
11_18,16.918,404,estimates,1950
12_14,6.448,404,estimates,1950
12_16,10.66,404,estimates,1950
12_17,12.737,404,estimates,1950
12_18,14.757,404,estimates,1950
13_17,10.568,404,estimates,1950
13_18,12.589,404,estimates,1950
13_19,14.534,404,estimates,1950
15_17,6.289,404,estimates,1950
18_23,11.023,404,estimates,1950
15_24,18.917,404,estimates,1950
15_49,47.144,404,estimates,1950
15_59,53.899,404,estimates,1950
15_64,56.304,404,estimates,1950
20_64,46.05,404,estimates,1950
20_69,47.825,404,estimates,1950
25_49,28.226,404,estimates,1950
25_64,37.387,404,estimates,1950
25_69,39.162,404,estimates,1950
15plus,60.23,404,estimates,1950
16plus,58.12,404,estimates,1950
17plus,56.018,404,estimates,1950
18plus,53.941,404,estimates,1950
20plus,49.975,404,estimates,1950
21plus,48.104,404,estimates,1950
25plus,41.312,404,estimates,1950
50plus,13.086,404,estimates,1950
60plus,6.331,404,estimates,1950
65plus,3.925,404,estimates,1950
70plus,2.15,404,estimates,1950
75plus,1.02,404,estimates,1950
80plus,0.345,404,estimates,1950
85plus,0.099,404,estimates,1950
90plus,0.019,404,estimates,1950
total,100,404,estimates,1950
"Region, subregion, country or area *",Kenya,404,estimates,1951
0_1,8.41,404,estimates,1951
0_4,18.205,404,estimates,1951
0_14,40.437,404,estimates,1951
0_17,46.554,404,estimates,1951
0_19,50.505,404,estimates,1951
0_24,59.179,404,estimates,1951
3_4,6.177,404,estimates,1951
3_5,8.857,404,estimates,1951
3_6,11.333,404,estimates,1951
4_5,5.613,404,estimates,1951
4_6,8.089,404,estimates,1951
5_14,22.233,404,estimates,1951
5_10,13.893,404,estimates,1951
5_11,15.971,404,estimates,1951
6_9,9.122,404,estimates,1951
6_10,11.214,404,estimates,1951
6_11,13.292,404,estimates,1951
6_12,15.38,404,estimates,1951
7_10,8.738,404,estimates,1951
7_12,12.904,404,estimates,1951
11_16,12.428,404,estimates,1951
11_17,14.456,404,estimates,1951
11_18,16.459,404,estimates,1951
12_14,6.261,404,estimates,1951
12_16,10.349,404,estimates,1951
12_17,12.378,404,estimates,1951
12_18,14.381,404,estimates,1951
13_17,10.29,404,estimates,1951
13_18,12.293,404,estimates,1951
13_19,14.241,404,estimates,1951
15_17,6.117,404,estimates,1951
18_23,11.023,404,estimates,1951
15_24,18.742,404,estimates,1951
15_49,46.607,404,estimates,1951
15_59,53.275,404,estimates,1951
15_64,55.645,404,estimates,1951
20_64,45.577,404,estimates,1951
20_69,47.333,404,estimates,1951
25_49,27.865,404,estimates,1951
25_64,36.903,404,estimates,1951
25_69,38.659,404,estimates,1951
15plus,59.563,404,estimates,1951
16plus,57.511,404,estimates,1951
17plus,55.475,404,estimates,1951
18plus,53.446,404,estimates,1951
20plus,49.495,404,estimates,1951
21plus,47.62,404,estimates,1951
25plus,40.821,404,estimates,1951
50plus,12.956,404,estimates,1951
60plus,6.288,404,estimates,1951
65plus,3.918,404,estimates,1951
70plus,2.162,404,estimates,1951
75plus,1.039,404,estimates,1951
80plus,0.371,404,estimates,1951
85plus,0.104,404,estimates,1951
90plus,0.022,404,estimates,1951
total,100,404,estimates,1951
"Region, subregion, country or area *",Kenya,404,estimates,1952
0_1,8.398,404,estimates,1952
0_4,18.733,404,estimates,1952
0_14,41.023,404,estimates,1952
0_17,46.986,404,estimates,1952
0_19,50.881,404,estimates,1952
0_24,59.587,404,estimates,1952
3_4,6.526,404,estimates,1952
3_5,9.344,404,estimates,1952
3_6,11.93,404,estimates,1952
4_5,5.917,404,estimates,1952
4_6,8.502,404,estimates,1952
5_14,22.29,404,estimates,1952
5_10,14.209,404,estimates,1952
5_11,16.233,404,estimates,1952
6_9,9.335,404,estimates,1952
6_10,11.39,404,estimates,1952
6_11,13.414,404,estimates,1952
6_12,15.426,404,estimates,1952
7_10,8.804,404,estimates,1952
7_12,12.84,404,estimates,1952
11_16,12.076,404,estimates,1952
11_17,14.044,404,estimates,1952
11_18,16.004,404,estimates,1952
12_14,6.057,404,estimates,1952
12_16,10.052,404,estimates,1952
12_17,12.02,404,estimates,1952
12_18,13.98,404,estimates,1952
13_17,10.008,404,estimates,1952
13_18,11.968,404,estimates,1952
13_19,13.903,404,estimates,1952
15_17,5.963,404,estimates,1952
18_23,10.998,404,estimates,1952
15_24,18.564,404,estimates,1952
15_49,46.14,404,estimates,1952
15_59,52.734,404,estimates,1952
15_64,55.075,404,estimates,1952
20_64,45.217,404,estimates,1952
20_69,46.955,404,estimates,1952
25_49,27.575,404,estimates,1952
25_64,36.511,404,estimates,1952
25_69,38.249,404,estimates,1952
15plus,58.977,404,estimates,1952
16plus,56.967,404,estimates,1952
17plus,54.982,404,estimates,1952
18plus,53.014,404,estimates,1952
20plus,49.119,404,estimates,1952
21plus,47.238,404,estimates,1952
25plus,40.413,404,estimates,1952
50plus,12.837,404,estimates,1952
60plus,6.243,404,estimates,1952
65plus,3.902,404,estimates,1952
70plus,2.164,404,estimates,1952
75plus,1.042,404,estimates,1952
80plus,0.391,404,estimates,1952
85plus,0.105,404,estimates,1952
90plus,0.024,404,estimates,1952
total,100,404,estimates,1952
"Region, subregion, country or area *",Kenya,404,estimates,1953
0_1,8.495,404,estimates,1953
0_4,19.077,404,estimates,1953
0_14,41.606,404,estimates,1953
0_17,47.428,404,estimates,1953
0_19,51.227,404,estimates,1953
0_24,59.955,404,estimates,1953
3_4,6.822,404,estimates,1953
3_5,9.78,404,estimates,1953
3_6,12.49,404,estimates,1953
4_5,6.206,404,estimates,1953
4_6,8.915,404,estimates,1953
5_14,22.528,404,estimates,1953
5_10,14.681,404,estimates,1953
5_11,16.665,404,estimates,1953
6_9,9.677,404,estimates,1953
6_10,11.722,404,estimates,1953
6_11,13.706,404,estimates,1953
6_12,15.665,404,estimates,1953
7_10,9.013,404,estimates,1953
7_12,12.956,404,estimates,1953
11_16,11.75,404,estimates,1953
11_17,13.67,404,estimates,1953
11_18,15.573,404,estimates,1953
12_14,5.864,404,estimates,1953
12_16,9.767,404,estimates,1953
12_17,11.686,404,estimates,1953
12_18,13.59,404,estimates,1953
13_17,9.727,404,estimates,1953
13_18,11.63,404,estimates,1953
13_19,13.525,404,estimates,1953
15_17,5.822,404,estimates,1953
18_23,10.914,404,estimates,1953
15_24,18.349,404,estimates,1953
15_49,45.675,404,estimates,1953
15_59,52.202,404,estimates,1953
15_64,54.518,404,estimates,1953
20_64,44.897,404,estimates,1953
20_69,46.618,404,estimates,1953
25_49,27.326,404,estimates,1953
25_64,36.169,404,estimates,1953
25_69,37.89,404,estimates,1953
15plus,58.394,404,estimates,1953
16plus,56.436,404,estimates,1953
17plus,54.491,404,estimates,1953
18plus,52.572,404,estimates,1953
20plus,48.773,404,estimates,1953
21plus,46.904,404,estimates,1953
25plus,40.045,404,estimates,1953
50plus,12.719,404,estimates,1953
60plus,6.192,404,estimates,1953
65plus,3.876,404,estimates,1953
70plus,2.155,404,estimates,1953
75plus,1.03,404,estimates,1953
80plus,0.399,404,estimates,1953
85plus,0.103,404,estimates,1953
90plus,0.025,404,estimates,1953
total,100,404,estimates,1953
"Region, subregion, country or area *",Kenya,404,estimates,1954
0_1,8.562,404,estimates,1954
0_4,19.302,404,estimates,1954
0_14,42.21,404,estimates,1954
0_17,47.879,404,estimates,1954
0_19,51.578,404,estimates,1954
0_24,60.284,404,estimates,1954
3_4,6.906,404,estimates,1954
3_5,9.98,404,estimates,1954
3_6,12.806,404,estimates,1954
4_5,6.424,404,estimates,1954
4_6,9.25,404,estimates,1954
5_14,22.908,404,estimates,1954
5_10,15.236,404,estimates,1954
5_11,17.208,404,estimates,1954
6_9,10.078,404,estimates,1954
6_10,12.161,404,estimates,1954
6_11,14.134,404,estimates,1954
6_12,16.049,404,estimates,1954
7_10,9.336,404,estimates,1954
7_12,13.223,404,estimates,1954
11_16,11.46,404,estimates,1954
11_17,13.342,404,estimates,1954
11_18,15.199,404,estimates,1954
12_14,5.7,404,estimates,1954
12_16,9.488,404,estimates,1954
12_17,11.369,404,estimates,1954
12_18,13.226,404,estimates,1954
13_17,9.454,404,estimates,1954
13_18,11.311,404,estimates,1954
13_19,13.153,404,estimates,1954
15_17,5.669,404,estimates,1954
18_23,10.782,404,estimates,1954
15_24,18.074,404,estimates,1954
15_49,45.191,404,estimates,1954
15_59,51.651,404,estimates,1954
15_64,53.949,404,estimates,1954
20_64,44.581,404,estimates,1954
20_69,46.29,404,estimates,1954
25_49,27.116,404,estimates,1954
25_64,35.875,404,estimates,1954
25_69,37.583,404,estimates,1954
15plus,57.79,404,estimates,1954
16plus,55.897,404,estimates,1954
17plus,54.002,404,estimates,1954
18plus,52.121,404,estimates,1954
20plus,48.422,404,estimates,1954
21plus,46.59,404,estimates,1954
25plus,39.716,404,estimates,1954
50plus,12.599,404,estimates,1954
60plus,6.139,404,estimates,1954
65plus,3.841,404,estimates,1954
70plus,2.133,404,estimates,1954
75plus,1.007,404,estimates,1954
80plus,0.393,404,estimates,1954
85plus,0.098,404,estimates,1954
90plus,0.023,404,estimates,1954
total,100,404,estimates,1954
"Region, subregion, country or area *",Kenya,404,estimates,1955
0_1,8.601,404,estimates,1955
0_4,19.496,404,estimates,1955
0_14,42.835,404,estimates,1955
0_17,48.331,404,estimates,1955
0_19,51.949,404,estimates,1955
0_24,60.576,404,estimates,1955
3_4,7.004,404,estimates,1955
3_5,10.14,404,estimates,1955
3_6,13.049,404,estimates,1955
4_5,6.512,404,estimates,1955
4_6,9.421,404,estimates,1955
5_14,23.339,404,estimates,1955
5_10,15.739,404,estimates,1955
5_11,17.751,404,estimates,1955
6_9,10.438,404,estimates,1955
6_10,12.603,404,estimates,1955
6_11,14.615,404,estimates,1955
6_12,16.517,404,estimates,1955
7_10,9.694,404,estimates,1955
7_12,13.608,404,estimates,1955
11_16,11.263,404,estimates,1955
11_17,13.097,404,estimates,1955
11_18,14.917,404,estimates,1955
12_14,5.588,404,estimates,1955
12_16,9.251,404,estimates,1955
12_17,11.085,404,estimates,1955
12_18,12.905,404,estimates,1955
13_17,9.183,404,estimates,1955
13_18,11.003,404,estimates,1955
13_19,12.8,404,estimates,1955
15_17,5.497,404,estimates,1955
18_23,10.613,404,estimates,1955
15_24,17.741,404,estimates,1955
15_49,44.686,404,estimates,1955
15_59,51.081,404,estimates,1955
15_64,53.368,404,estimates,1955
20_64,44.254,404,estimates,1955
20_69,45.952,404,estimates,1955
25_49,26.945,404,estimates,1955
25_64,35.627,404,estimates,1955
25_69,37.325,404,estimates,1955
15plus,57.165,404,estimates,1955
16plus,55.336,404,estimates,1955
17plus,53.502,404,estimates,1955
18plus,51.669,404,estimates,1955
20plus,48.051,404,estimates,1955
21plus,46.27,404,estimates,1955
25plus,39.424,404,estimates,1955
50plus,12.479,404,estimates,1955
60plus,6.084,404,estimates,1955
65plus,3.797,404,estimates,1955
70plus,2.099,404,estimates,1955
75plus,0.975,404,estimates,1955
80plus,0.371,404,estimates,1955
85plus,0.089,404,estimates,1955
90plus,0.017,404,estimates,1955
total,100,404,estimates,1955
"Region, subregion, country or area *",Kenya,404,estimates,1956
0_1,8.624,404,estimates,1956
0_4,19.738,404,estimates,1956
0_14,43.688,404,estimates,1956
0_17,48.989,404,estimates,1956
0_19,52.509,404,estimates,1956
0_24,60.971,404,estimates,1956
3_4,7.162,404,estimates,1956
3_5,10.391,404,estimates,1956
3_6,13.397,404,estimates,1956
4_5,6.689,404,estimates,1956
4_6,9.695,404,estimates,1956
5_14,23.95,404,estimates,1956
5_10,16.301,404,estimates,1956
5_11,18.392,404,estimates,1956
6_9,10.826,404,estimates,1956
6_10,13.073,404,estimates,1956
6_11,15.163,404,estimates,1956
6_12,17.105,404,estimates,1956
7_10,10.066,404,estimates,1956
7_12,14.098,404,estimates,1956
11_16,11.183,404,estimates,1956
11_17,12.95,404,estimates,1956
11_18,14.717,404,estimates,1956
12_14,5.558,404,estimates,1956
12_16,9.093,404,estimates,1956
12_17,10.86,404,estimates,1956
12_18,12.626,404,estimates,1956
13_17,8.918,404,estimates,1956
13_18,10.685,404,estimates,1956
13_19,12.438,404,estimates,1956
15_17,5.301,404,estimates,1956
18_23,10.349,404,estimates,1956
15_24,17.283,404,estimates,1956
15_49,43.974,404,estimates,1956
15_59,50.263,404,estimates,1956
15_64,52.524,404,estimates,1956
20_64,43.703,404,estimates,1956
20_69,45.378,404,estimates,1956
25_49,26.691,404,estimates,1956
25_64,35.241,404,estimates,1956
25_69,36.916,404,estimates,1956
15plus,56.312,404,estimates,1956
16plus,54.541,404,estimates,1956
17plus,52.777,404,estimates,1956
18plus,51.011,404,estimates,1956
20plus,47.491,404,estimates,1956
21plus,45.761,404,estimates,1956
25plus,39.029,404,estimates,1956
50plus,12.339,404,estimates,1956
60plus,6.049,404,estimates,1956
65plus,3.788,404,estimates,1956
70plus,2.113,404,estimates,1956
75plus,0.997,404,estimates,1956
80plus,0.387,404,estimates,1956
85plus,0.102,404,estimates,1956
90plus,0.018,404,estimates,1956
total,100,404,estimates,1956
"Region, subregion, country or area *",Kenya,404,estimates,1957
0_1,8.558,404,estimates,1957
0_4,19.828,404,estimates,1957
0_14,44.49,404,estimates,1957
0_17,49.622,404,estimates,1957
0_19,53.03,404,estimates,1957
0_24,61.3,404,estimates,1957
3_4,7.28,404,estimates,1957
3_5,10.583,404,estimates,1957
3_6,13.672,404,estimates,1957
4_5,6.828,404,estimates,1957
4_6,9.918,404,estimates,1957
5_14,24.662,404,estimates,1957
5_10,16.824,404,estimates,1957
5_11,18.997,404,estimates,1957
