agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Central African Republic,140,estimates,1950
0_1,6.193,140,estimates,1950
0_4,14.294,140,estimates,1950
0_14,36.191,140,estimates,1950
0_17,41.966,140,estimates,1950
0_19,45.651,140,estimates,1950
0_24,54.263,140,estimates,1950
3_4,5.264,140,estimates,1950
3_5,7.728,140,estimates,1950
3_6,10.103,140,estimates,1950
4_5,5.034,140,estimates,1950
4_6,7.409,140,estimates,1950
5_14,21.897,140,estimates,1950
5_10,13.695,140,estimates,1950
5_11,15.8,140,estimates,1950
6_9,9.092,140,estimates,1950
6_10,11.231,140,estimates,1950
6_11,13.336,140,estimates,1950
6_12,15.407,140,estimates,1950
7_10,8.856,140,estimates,1950
7_12,13.033,140,estimates,1950
11_16,12.084,140,estimates,1950
11_17,13.977,140,estimates,1950
11_18,15.836,140,estimates,1950
12_14,6.097,140,estimates,1950
12_16,9.979,140,estimates,1950
12_17,11.872,140,estimates,1950
12_18,13.731,140,estimates,1950
13_17,9.8,140,estimates,1950
13_18,11.66,140,estimates,1950
13_19,13.486,140,estimates,1950
15_17,5.775,140,estimates,1950
18_23,10.651,140,estimates,1950
15_24,18.072,140,estimates,1950
15_49,48.42,140,estimates,1950
15_59,55.897,140,estimates,1950
15_64,58.708,140,estimates,1950
20_64,49.248,140,estimates,1950
20_69,51.532,140,estimates,1950
25_49,30.348,140,estimates,1950
25_64,40.636,140,estimates,1950
25_69,42.92,140,estimates,1950
15plus,63.809,140,estimates,1950
16plus,61.852,140,estimates,1950
17plus,59.927,140,estimates,1950
18plus,58.034,140,estimates,1950
20plus,54.349,140,estimates,1950
21plus,52.556,140,estimates,1950
25plus,45.737,140,estimates,1950
50plus,15.389,140,estimates,1950
60plus,7.912,140,estimates,1950
65plus,5.101,140,estimates,1950
70plus,2.817,140,estimates,1950
75plus,1.275,140,estimates,1950
80plus,0.433,140,estimates,1950
85plus,0.099,140,estimates,1950
90plus,0.014,140,estimates,1950
total,100,140,estimates,1950
"Region, subregion, country or area *",Central African Republic,140,estimates,1951
0_1,6.312,140,estimates,1951
0_4,14.487,140,estimates,1951
0_14,36.456,140,estimates,1951
0_17,42.212,140,estimates,1951
0_19,45.884,140,estimates,1951
0_24,54.477,140,estimates,1951
3_4,5.309,140,estimates,1951
3_5,7.792,140,estimates,1951
3_6,10.184,140,estimates,1951
4_5,5.074,140,estimates,1951
4_6,7.466,140,estimates,1951
5_14,21.969,140,estimates,1951
5_10,13.783,140,estimates,1951
5_11,15.882,140,estimates,1951
6_9,9.158,140,estimates,1951
6_10,11.3,140,estimates,1951
6_11,13.399,140,estimates,1951
6_12,15.464,140,estimates,1951
7_10,8.908,140,estimates,1951
7_12,13.071,140,estimates,1951
11_16,12.057,140,estimates,1951
11_17,13.942,140,estimates,1951
11_18,15.794,140,estimates,1951
12_14,6.087,140,estimates,1951
12_16,9.958,140,estimates,1951
12_17,11.843,140,estimates,1951
12_18,13.695,140,estimates,1951
13_17,9.778,140,estimates,1951
13_18,11.631,140,estimates,1951
13_19,13.45,140,estimates,1951
15_17,5.756,140,estimates,1951
18_23,10.617,140,estimates,1951
15_24,18.021,140,estimates,1951
15_49,48.284,140,estimates,1951
15_59,55.736,140,estimates,1951
15_64,58.476,140,estimates,1951
20_64,49.049,140,estimates,1951
20_69,51.276,140,estimates,1951
25_49,30.263,140,estimates,1951
25_64,40.455,140,estimates,1951
25_69,42.682,140,estimates,1951
15plus,63.544,140,estimates,1951
16plus,61.59,140,estimates,1951
17plus,59.673,140,estimates,1951
18plus,57.788,140,estimates,1951
20plus,54.116,140,estimates,1951
21plus,52.33,140,estimates,1951
25plus,45.523,140,estimates,1951
50plus,15.259,140,estimates,1951
60plus,7.808,140,estimates,1951
65plus,5.068,140,estimates,1951
70plus,2.84,140,estimates,1951
75plus,1.312,140,estimates,1951
80plus,0.464,140,estimates,1951
85plus,0.113,140,estimates,1951
90plus,0.017,140,estimates,1951
total,100,140,estimates,1951
"Region, subregion, country or area *",Central African Republic,140,estimates,1952
0_1,6.431,140,estimates,1952
0_4,14.659,140,estimates,1952
0_14,36.681,140,estimates,1952
0_17,42.43,140,estimates,1952
0_19,46.091,140,estimates,1952
0_24,54.665,140,estimates,1952
3_4,5.337,140,estimates,1952
3_5,7.829,140,estimates,1952
3_6,10.228,140,estimates,1952
4_5,5.094,140,estimates,1952
4_6,7.493,140,estimates,1952
5_14,22.023,140,estimates,1952
5_10,13.842,140,estimates,1952
5_11,15.945,140,estimates,1952
6_9,9.195,140,estimates,1952
6_10,11.35,140,estimates,1952
6_11,13.454,140,estimates,1952
6_12,15.515,140,estimates,1952
7_10,8.951,140,estimates,1952
7_12,13.116,140,estimates,1952
11_16,12.05,140,estimates,1952
11_17,13.93,140,estimates,1952
11_18,15.777,140,estimates,1952
12_14,6.077,140,estimates,1952
12_16,9.946,140,estimates,1952
12_17,11.826,140,estimates,1952
12_18,13.673,140,estimates,1952
13_17,9.765,140,estimates,1952
13_18,11.612,140,estimates,1952
13_19,13.426,140,estimates,1952
15_17,5.749,140,estimates,1952
