agebroad,percentagetotalpopulation,country,variant,year
0_1,5.776,226,estimates,1950
0_4,13.381,226,estimates,1950
0_14,34.221,226,estimates,1950
0_17,39.886,226,estimates,1950
0_19,43.516,226,estimates,1950
0_24,51.96,226,estimates,1950
3_4,4.947,226,estimates,1950
3_5,7.271,226,estimates,1950
3_6,9.515,226,estimates,1950
4_5,4.742,226,estimates,1950
4_6,6.986,226,estimates,1950
5_14,20.84,226,estimates,1950
5_10,12.973,226,estimates,1950
5_11,14.979,226,estimates,1950
6_9,8.614,226,estimates,1950
6_10,10.65,226,estimates,1950
6_11,12.656,226,estimates,1950
6_12,14.635,226,estimates,1950
7_10,8.406,226,estimates,1950
7_12,12.391,226,estimates,1950
11_16,11.664,226,estimates,1950
11_17,13.531,226,estimates,1950
11_18,15.366,226,estimates,1950
12_14,5.861,226,estimates,1950
12_16,9.658,226,estimates,1950
12_17,11.525,226,estimates,1950
12_18,13.36,226,estimates,1950
13_17,9.546,226,estimates,1950
13_18,11.381,226,estimates,1950
13_19,13.177,226,estimates,1950
15_17,5.665,226,estimates,1950
18_23,10.452,226,estimates,1950
15_24,17.739,226,estimates,1950
15_49,48.726,226,estimates,1950
15_59,56.927,226,estimates,1950
15_64,60.144,226,estimates,1950
20_64,50.849,226,estimates,1950
20_69,53.375,226,estimates,1950
25_49,30.987,226,estimates,1950
25_64,42.405,226,estimates,1950
25_69,44.931,226,estimates,1950
15plus,65.779,226,estimates,1950
16plus,63.872,226,estimates,1950
17plus,61.981,226,estimates,1950
18plus,60.114,226,estimates,1950
20plus,56.484,226,estimates,1950
21plus,54.725,226,estimates,1950
25plus,48.04,226,estimates,1950
50plus,17.053,226,estimates,1950
60plus,8.852,226,estimates,1950
65plus,5.635,226,estimates,1950
70plus,3.109,226,estimates,1950
75plus,1.411,226,estimates,1950
80plus,0.479,226,estimates,1950
85plus,0.113,226,estimates,1950
90plus,0.017,226,estimates,1950
total,100,226,estimates,1950
0_1,6.258,226,estimates,1951
0_4,13.906,226,estimates,1951
0_14,34.729,226,estimates,1951
0_17,40.331,226,estimates,1951
0_19,43.949,226,estimates,1951
0_24,52.362,226,estimates,1951
3_4,4.968,226,estimates,1951
3_5,7.298,226,estimates,1951
3_6,9.548,226,estimates,1951
4_5,4.756,226,estimates,1951
4_6,7.006,226,estimates,1951
5_14,20.822,226,estimates,1951
5_10,13.013,226,estimates,1951
5_11,15.008,226,estimates,1951
6_9,8.65,226,estimates,1951
6_10,10.684,226,estimates,1951
6_11,12.679,226,estimates,1951
6_12,14.644,226,estimates,1951
7_10,8.434,226,estimates,1951
7_12,12.394,226,estimates,1951
11_16,11.564,226,estimates,1951
11_17,13.412,226,estimates,1951
11_18,15.237,226,estimates,1951
12_14,5.814,226,estimates,1951
12_16,9.568,226,estimates,1951
12_17,11.417,226,estimates,1951
12_18,13.242,226,estimates,1951
13_17,9.452,226,estimates,1951
13_18,11.277,226,estimates,1951
13_19,13.07,226,estimates,1951
15_17,5.603,226,estimates,1951
18_23,10.418,226,estimates,1951
15_24,17.634,226,estimates,1951
15_49,48.439,226,estimates,1951
15_59,56.505,226,estimates,1951
15_64,59.661,226,estimates,1951
20_64,50.441,226,estimates,1951
20_69,52.918,226,estimates,1951
25_49,30.805,226,estimates,1951
25_64,42.027,226,estimates,1951
25_69,44.505,226,estimates,1951
15plus,65.271,226,estimates,1951
16plus,63.384,226,estimates,1951
17plus,61.517,226,estimates,1951
18plus,59.669,226,estimates,1951
20plus,56.051,226,estimates,1951
21plus,54.296,226,estimates,1951
25plus,47.638,226,estimates,1951
50plus,16.833,226,estimates,1951
60plus,8.767,226,estimates,1951
65plus,5.61,226,estimates,1951
70plus,3.133,226,estimates,1951
75plus,1.452,226,estimates,1951
80plus,0.514,226,estimates,1951
85plus,0.127,226,estimates,1951
90plus,0.02,226,estimates,1951
total,100,226,estimates,1951
0_1,6.946,226,estimates,1952
0_4,14.632,226,estimates,1952
0_14,35.368,226,estimates,1952
0_17,40.902,226,estimates,1952
0_19,44.487,226,estimates,1952
0_24,52.861,226,estimates,1952
3_4,4.978,226,estimates,1952
3_5,7.299,226,estimates,1952
3_6,9.536,226,estimates,1952
4_5,4.746,226,estimates,1952
4_6,6.983,226,estimates,1952
5_14,20.736,226,estimates,1952
5_10,12.982,226,estimates,1952
5_11,14.971,226,estimates,1952
6_9,8.623,226,estimates,1952
6_10,10.661,226,estimates,1952
6_11,12.65,226,estimates,1952
6_12,14.602,226,estimates,1952
7_10,8.423,226,estimates,1952
7_12,12.365,226,estimates,1952
11_16,11.466,226,estimates,1952
11_17,13.289,226,estimates,1952
11_18,15.093,226,estimates,1952
12_14,5.765,226,estimates,1952
12_16,9.476,226,estimates,1952
12_17,11.299,226,estimates,1952
12_18,13.103,226,estimates,1952
13_17,9.347,226,estimates,1952
13_18,11.151,226,estimates,1952
13_19,12.932,226,estimates,1952
15_17,5.534,226,estimates,1952
18_23,10.355,226,estimates,1952
15_24,17.493,226,estimates,1952
15_49,48.07,226,estimates,1952
15_59,55.994,226,estimates,1952
15_64,59.09,226,estimates,1952
20_64,49.971,226,estimates,1952
20_69,52.394,226,estimates,1952
25_49,30.578,226,estimates,1952
25_64,41.597,226,estimates,1952
25_69,44.02,226,estimates,1952
15plus,64.632,226,estimates,1952
16plus,62.765,226,estimates,1952
17plus,60.921,226,estimates,1952
18plus,59.098,226,estimates,1952
20plus,55.513,226,estimates,1952
21plus,53.765,226,estimates,1952
25plus,47.139,226,estimates,1952
50plus,16.562,226,estimates,1952
60plus,8.638,226,estimates,1952
65plus,5.542,226,estimates,1952
70plus,3.119,226,estimates,1952
75plus,1.462,226,estimates,1952
80plus,0.532,226,estimates,1952
85plus,0.137,226,estimates,1952
90plus,0.023,226,estimates,1952
total,100,226,estimates,1952
0_1,7.168,226,estimates,1953
0_4,15.169,226,estimates,1953
0_14,35.837,226,estimates,1953
0_17,41.326,226,estimates,1953
0_19,44.876,226,estimates,1953
0_24,53.234,226,estimates,1953
3_4,5.022,226,estimates,1953
3_5,7.339,226,estimates,1953
3_6,9.564,226,estimates,1953
4_5,4.754,226,estimates,1953
4_6,6.979,226,estimates,1953
5_14,20.668,226,estimates,1953
5_10,12.919,226,estimates,1953
5_11,14.92,226,estimates,1953
6_9,8.557,226,estimates,1953
6_10,10.601,226,estimates,1953
6_11,12.602,226,estimates,1953
6_12,14.554,226,estimates,1953
7_10,8.377,226,estimates,1953
7_12,12.329,226,estimates,1953
11_16,11.432,226,estimates,1953
11_17,13.237,226,estimates,1953
11_18,15.022,226,estimates,1953
12_14,5.748,226,estimates,1953
12_16,9.431,226,estimates,1953
12_17,11.237,226,estimates,1953
12_18,13.021,226,estimates,1953
13_17,9.285,226,estimates,1953
13_18,11.069,226,estimates,1953
13_19,12.835,226,estimates,1953
15_17,5.489,226,estimates,1953
18_23,10.309,226,estimates,1953
15_24,17.398,226,estimates,1953
15_49,47.845,226,estimates,1953
