agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Barbados,52,estimates,1950
0_1,5.396,52,estimates,1950
0_4,12.323,52,estimates,1950
0_14,33.177,52,estimates,1950
0_17,39.026,52,estimates,1950
0_19,42.656,52,estimates,1950
0_24,50.713,52,estimates,1950
3_4,4.5,52,estimates,1950
3_5,6.635,52,estimates,1950
3_6,8.728,52,estimates,1950
4_5,4.338,52,estimates,1950
4_6,6.431,52,estimates,1950
5_14,20.854,52,estimates,1950
5_10,12.507,52,estimates,1950
5_11,14.614,52,estimates,1950
6_9,8.291,52,estimates,1950
6_10,10.371,52,estimates,1950
6_11,12.478,52,estimates,1950
6_12,14.592,52,estimates,1950
7_10,8.279,52,estimates,1950
7_12,12.5,52,estimates,1950
11_16,12.293,52,estimates,1950
11_17,14.196,52,estimates,1950
11_18,16.041,52,estimates,1950
12_14,6.241,52,estimates,1950
12_16,10.187,52,estimates,1950
12_17,12.089,52,estimates,1950
12_18,13.935,52,estimates,1950
13_17,9.975,52,estimates,1950
13_18,11.82,52,estimates,1950
13_19,13.605,52,estimates,1950
15_17,5.849,52,estimates,1950
18_23,10.18,52,estimates,1950
15_24,17.536,52,estimates,1950
15_49,51.185,52,estimates,1950
15_59,58.294,52,estimates,1950
15_64,61.137,52,estimates,1950
20_64,51.658,52,estimates,1950
20_69,53.554,52,estimates,1950
25_49,33.65,52,estimates,1950
25_64,43.601,52,estimates,1950
25_69,45.497,52,estimates,1950
15plus,66.823,52,estimates,1950
16plus,64.829,52,estimates,1950
17plus,62.877,52,estimates,1950
18plus,60.974,52,estimates,1950
20plus,57.344,52,estimates,1950
21plus,55.621,52,estimates,1950
25plus,49.287,52,estimates,1950
50plus,15.638,52,estimates,1950
60plus,8.529,52,estimates,1950
65plus,5.686,52,estimates,1950
70plus,3.79,52,estimates,1950
75plus,2.202,52,estimates,1950
80plus,0.922,52,estimates,1950
85plus,0.309,52,estimates,1950
90plus,0.07,52,estimates,1950
total,100,52,estimates,1950
"Region, subregion, country or area *",Barbados,52,estimates,1951
0_1,5.456,52,estimates,1951
0_4,12.735,52,estimates,1951
0_14,33.278,52,estimates,1951
