agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Djibouti,262,estimates,1950
0_1,8.679,262,estimates,1950
0_4,19.666,262,estimates,1950
0_14,46.801,262,estimates,1950
0_17,53.285,262,estimates,1950
0_19,57.26,262,estimates,1950
0_24,66.07,262,estimates,1950
3_4,7.087,262,estimates,1950
3_5,10.334,262,estimates,1950
3_6,13.416,262,estimates,1950
4_5,6.682,262,estimates,1950
4_6,9.764,262,estimates,1950
5_14,27.135,262,estimates,1950
5_10,17.422,262,estimates,1950
5_11,19.969,262,estimates,1950
6_9,11.555,262,estimates,1950
6_10,14.176,262,estimates,1950
6_11,16.722,262,estimates,1950
6_12,19.193,262,estimates,1950
7_10,11.093,262,estimates,1950
7_12,16.111,262,estimates,1950
11_16,14.105,262,estimates,1950
11_17,16.197,262,estimates,1950
11_18,18.219,262,estimates,1950
12_14,7.166,262,estimates,1950
12_16,11.558,262,estimates,1950
12_17,13.65,262,estimates,1950
12_18,15.672,262,estimates,1950
13_17,11.179,262,estimates,1950
13_18,13.201,262,estimates,1950
13_19,15.155,262,estimates,1950
15_17,6.484,262,estimates,1950
18_23,11.147,262,estimates,1950
15_24,19.269,262,estimates,1950
15_49,45.14,262,estimates,1950
15_59,49.754,262,estimates,1950
15_64,51.22,262,estimates,1950
20_64,40.761,262,estimates,1950
20_69,41.748,262,estimates,1950
25_49,25.871,262,estimates,1950
25_64,31.951,262,estimates,1950
25_69,32.938,262,estimates,1950
15plus,53.199,262,estimates,1950
16plus,50.969,262,estimates,1950
17plus,48.807,262,estimates,1950
18plus,46.715,262,estimates,1950
20plus,42.74,262,estimates,1950
21plus,40.853,262,estimates,1950
25plus,33.93,262,estimates,1950
50plus,8.06,262,estimates,1950
60plus,3.445,262,estimates,1950
65plus,1.979,262,estimates,1950
70plus,0.992,262,estimates,1950
75plus,0.406,262,estimates,1950
80plus,0.126,262,estimates,1950
85plus,0.031,262,estimates,1950
90plus,0.005,262,estimates,1950
total,100,262,estimates,1950
"Region, subregion, country or area *",Djibouti,262,estimates,1951
0_1,7.871,262,estimates,1951
0_4,19.106,262,estimates,1951
0_14,46.533,262,estimates,1951
0_17,53.036,262,estimates,1951
0_19,57.028,262,estimates,1951
0_24,65.871,262,estimates,1951
3_4,7.26,262,estimates,1951
3_5,10.587,262,estimates,1951
3_6,13.736,262,estimates,1951
4_5,6.849,262,estimates,1951
4_6,9.999,262,estimates,1951
5_14,27.427,262,estimates,1951
5_10,17.682,262,estimates,1951
5_11,20.232,262,estimates,1951
6_9,11.719,262,estimates,1951
6_10,14.356,262,estimates,1951
6_11,16.905,262,estimates,1951
6_12,19.379,262,estimates,1951
7_10,11.206,262,estimates,1951
7_12,16.229,262,estimates,1951
11_16,14.15,262,estimates,1951
11_17,16.248,262,estimates,1951
11_18,18.278,262,estimates,1951
12_14,7.195,262,estimates,1951
12_16,11.601,262,estimates,1951
12_17,13.699,262,estimates,1951
12_18,15.728,262,estimates,1951
13_17,11.225,262,estimates,1951
13_18,13.255,262,estimates,1951
13_19,15.217,262,estimates,1951
15_17,6.503,262,estimates,1951
18_23,11.189,262,estimates,1951
15_24,19.338,262,estimates,1951
15_49,45.334,262,estimates,1951
15_59,49.972,262,estimates,1951
15_64,51.449,262,estimates,1951
20_64,40.953,262,estimates,1951
20_69,41.95,262,estimates,1951
25_49,25.996,262,estimates,1951
25_64,32.111,262,estimates,1951
25_69,33.107,262,estimates,1951
15plus,53.467,262,estimates,1951
16plus,51.227,262,estimates,1951
17plus,49.062,262,estimates,1951
18plus,46.964,262,estimates,1951
20plus,42.972,262,estimates,1951
21plus,41.078,262,estimates,1951
25plus,34.129,262,estimates,1951
50plus,8.134,262,estimates,1951
60plus,3.496,262,estimates,1951
65plus,2.019,262,estimates,1951
70plus,1.022,262,estimates,1951
75plus,0.426,262,estimates,1951
80plus,0.136,262,estimates,1951
85plus,0.035,262,estimates,1951
90plus,0.005,262,estimates,1951
total,100,262,estimates,1951
"Region, subregion, country or area *",Djibouti,262,estimates,1952
0_1,6.454,262,estimates,1952
0_4,17.872,262,estimates,1952
0_14,45.835,262,estimates,1952
0_17,52.415,262,estimates,1952
0_19,56.449,262,estimates,1952
0_24,65.393,262,estimates,1952
3_4,7.412,262,estimates,1952
3_5,10.834,262,estimates,1952
3_6,14.08,262,estimates,1952
4_5,7.03,262,estimates,1952
4_6,10.276,262,estimates,1952
5_14,27.963,262,estimates,1952
5_10,18.113,262,estimates,1952
5_11,20.693,262,estimates,1952
6_9,12.022,262,estimates,1952
6_10,14.69,262,estimates,1952
6_11,17.271,262,estimates,1952
6_12,19.768,262,estimates,1952
7_10,11.444,262,estimates,1952
7_12,16.522,262,estimates,1952
11_16,14.312,262,estimates,1952
11_17,16.431,262,estimates,1952
11_18,18.482,262,estimates,1952
12_14,7.269,262,estimates,1952
12_16,11.731,262,estimates,1952
12_17,13.85,262,estimates,1952
12_18,15.901,262,estimates,1952
13_17,11.353,262,estimates,1952
13_18,13.404,262,estimates,1952
13_19,15.387,262,estimates,1952
15_17,6.581,262,estimates,1952
18_23,11.313,262,estimates,1952
15_24,19.558,262,estimates,1952
15_49,45.881,262,estimates,1952
15_59,50.588,262,estimates,1952
15_64,52.091,262,estimates,1952
20_64,41.476,262,estimates,1952
20_69,42.49,262,estimates,1952
25_49,26.323,262,estimates,1952
25_64,32.533,262,estimates,1952
25_69,33.546,262,estimates,1952
15plus,54.165,262,estimates,1952
16plus,51.895,262,estimates,1952
17plus,49.703,262,estimates,1952
18plus,47.585,262,estimates,1952
20plus,43.551,262,estimates,1952
21plus,41.634,262,estimates,1952
25plus,34.607,262,estimates,1952
50plus,8.284,262,estimates,1952
60plus,3.577,262,estimates,1952
65plus,2.074,262,estimates,1952
70plus,1.061,262,estimates,1952
75plus,0.453,262,estimates,1952
80plus,0.15,262,estimates,1952
85plus,0.037,262,estimates,1952
90plus,0.006,262,estimates,1952
total,100,262,estimates,1952
"Region, subregion, country or area *",Djibouti,262,estimates,1953
0_1,6.004,262,estimates,1953
0_4,16.789,262,estimates,1953
0_14,45.231,262,estimates,1953
0_17,51.882,262,estimates,1953
0_19,55.952,262,estimates,1953
0_24,64.984,262,estimates,1953
3_4,7.412,262,estimates,1953
3_5,10.887,262,estimates,1953
3_6,14.206,262,estimates,1953
4_5,7.106,262,estimates,1953
4_6,10.424,262,estimates,1953
5_14,28.442,262,estimates,1953
5_10,18.509,262,estimates,1953
5_11,21.111,262,estimates,1953
6_9,12.329,262,estimates,1953
6_10,15.034,262,estimates,1953
6_11,17.636,262,estimates,1953
6_12,20.157,262,estimates,1953
7_10,11.716,262,estimates,1953
7_12,16.839,262,estimates,1953
11_16,14.444,262,estimates,1953
11_17,16.584,262,estimates,1953
11_18,18.653,262,estimates,1953
12_14,7.331,262,estimates,1953
12_16,11.843,262,estimates,1953
12_17,13.982,262,estimates,1953
12_18,16.051,262,estimates,1953
13_17,11.461,262,estimates,1953
13_18,13.53,262,estimates,1953
13_19,15.531,262,estimates,1953
15_17,6.652,262,estimates,1953
18_23,11.42,262,estimates,1953
15_24,19.753,262,estimates,1953
15_49,46.361,262,estimates,1953
15_59,51.126,262,estimates,1953
15_64,52.652,262,estimates,1953
20_64,41.931,262,estimates,1953
20_69,42.963,262,estimates,1953
25_49,26.608,262,estimates,1953
25_64,32.899,262,estimates,1953
25_69,33.931,262,estimates,1953
15plus,54.769,262,estimates,1953
16plus,52.476,262,estimates,1953
17plus,50.257,262,estimates,1953
18plus,48.118,262,estimates,1953
20plus,44.048,262,estimates,1953
21plus,42.113,262,estimates,1953
25plus,35.016,262,estimates,1953
50plus,8.408,262,estimates,1953
60plus,3.643,262,estimates,1953
65plus,2.117,262,estimates,1953
70plus,1.085,262,estimates,1953
75plus,0.465,262,estimates,1953
80plus,0.154,262,estimates,1953
85plus,0.036,262,estimates,1953
90plus,0.006,262,estimates,1953
total,100,262,estimates,1953
"Region, subregion, country or area *",Djibouti,262,estimates,1954
0_1,5.871,262,estimates,1954
0_4,16.119,262,estimates,1954
0_14,44.839,262,estimates,1954
0_17,51.532,262,estimates,1954
0_19,55.625,262,estimates,1954
0_24,64.709,262,estimates,1954
3_4,6.96,262,estimates,1954
3_5,10.411,262,estimates,1954
3_6,13.745,262,estimates,1954
4_5,6.998,262,estimates,1954
4_6,10.333,262,estimates,1954
5_14,28.72,262,estimates,1954
5_10,18.737,262,estimates,1954
5_11,21.361,262,estimates,1954
6_9,12.525,262,estimates,1954
6_10,15.286,262,estimates,1954
6_11,17.91,262,estimates,1954
6_12,20.437,262,estimates,1954
7_10,11.952,262,estimates,1954
7_12,17.103,262,estimates,1954
11_16,14.52,262,estimates,1954
11_17,16.677,262,estimates,1954
11_18,18.759,262,estimates,1954
12_14,7.359,262,estimates,1954
12_16,11.896,262,estimates,1954
12_17,14.053,262,estimates,1954
12_18,16.135,262,estimates,1954
13_17,11.526,262,estimates,1954
13_18,13.608,262,estimates,1954
13_19,15.619,262,estimates,1954
15_17,6.693,262,estimates,1954
18_23,11.485,262,estimates,1954
15_24,19.87,262,estimates,1954
15_49,46.657,262,estimates,1954
15_59,51.47,262,estimates,1954
15_64,53.013,262,estimates,1954
20_64,42.227,262,estimates,1954
20_69,43.277,262,estimates,1954
25_49,26.787,262,estimates,1954
25_64,33.143,262,estimates,1954
25_69,34.194,262,estimates,1954
15plus,55.161,262,estimates,1954
16plus,52.857,262,estimates,1954
17plus,50.625,262,estimates,1954
18plus,48.468,262,estimates,1954
20plus,44.375,262,estimates,1954
21plus,42.43,262,estimates,1954
25plus,35.291,262,estimates,1954
50plus,8.504,262,estimates,1954
60plus,3.691,262,estimates,1954
65plus,2.148,262,estimates,1954
70plus,1.098,262,estimates,1954
75plus,0.469,262,estimates,1954
80plus,0.153,262,estimates,1954
85plus,0.037,262,estimates,1954
90plus,0.006,262,estimates,1954
total,100,262,estimates,1954
"Region, subregion, country or area *",Djibouti,262,estimates,1955
0_1,6.002,262,estimates,1955
0_4,15.862,262,estimates,1955
0_14,44.56,262,estimates,1955
0_17,51.274,262,estimates,1955
0_19,55.388,262,estimates,1955
0_24,64.504,262,estimates,1955
3_4,6.633,262,estimates,1955
3_5,9.95,262,estimates,1955
3_6,13.218,262,estimates,1955
4_5,6.648,262,estimates,1955
4_6,9.915,262,estimates,1955
5_14,28.699,262,estimates,1955
5_10,18.657,262,estimates,1955
5_11,21.33,262,estimates,1955
6_9,12.511,262,estimates,1955
6_10,15.34,262,estimates,1955
6_11,18.013,262,estimates,1955
6_12,20.552,262,estimates,1955
7_10,12.072,262,estimates,1955
7_12,17.284,262,estimates,1955
11_16,14.59,262,estimates,1955
11_17,16.756,262,estimates,1955
11_18,18.849,262,estimates,1955
12_14,7.369,262,estimates,1955
12_16,11.917,262,estimates,1955
12_17,14.083,262,estimates,1955
12_18,16.176,262,estimates,1955
13_17,11.543,262,estimates,1955
13_18,13.637,262,estimates,1955
13_19,15.658,262,estimates,1955
15_17,6.714,262,estimates,1955
18_23,11.533,262,estimates,1955
15_24,19.944,262,estimates,1955
15_49,46.855,262,estimates,1955
15_59,51.706,262,estimates,1955
15_64,53.268,262,estimates,1955
20_64,42.441,262,estimates,1955
20_69,43.504,262,estimates,1955
25_49,26.911,262,estimates,1955
25_64,33.324,262,estimates,1955
25_69,34.388,262,estimates,1955
15plus,55.44,262,estimates,1955
16plus,53.129,262,estimates,1955
17plus,50.892,262,estimates,1955
18plus,48.726,262,estimates,1955
20plus,44.612,262,estimates,1955
21plus,42.66,262,estimates,1955
25plus,35.496,262,estimates,1955
50plus,8.585,262,estimates,1955
60plus,3.733,262,estimates,1955
65plus,2.171,262,estimates,1955
70plus,1.108,262,estimates,1955
75plus,0.468,262,estimates,1955
80plus,0.148,262,estimates,1955
85plus,0.03,262,estimates,1955
90plus,0.004,262,estimates,1955
total,100,262,estimates,1955
"Region, subregion, country or area *",Djibouti,262,estimates,1956
0_1,6.002,262,estimates,1956
0_4,15.23,262,estimates,1956
0_14,44.069,262,estimates,1956
0_17,50.83,262,estimates,1956
0_19,54.98,262,estimates,1956
0_24,64.171,262,estimates,1956
3_4,6.237,262,estimates,1956
3_5,9.417,262,estimates,1956
3_6,12.605,262,estimates,1956
4_5,6.33,262,estimates,1956
4_6,9.518,262,estimates,1956
5_14,28.839,262,estimates,1956
5_10,18.601,262,estimates,1956
5_11,21.363,262,estimates,1956
6_9,12.519,262,estimates,1956
6_10,15.42,262,estimates,1956
6_11,18.183,262,estimates,1956
6_12,20.792,262,estimates,1956
7_10,12.233,262,estimates,1956
7_12,17.605,262,estimates,1956
11_16,14.817,262,estimates,1956
11_17,16.999,262,estimates,1956
11_18,19.11,262,estimates,1956
12_14,7.476,262,estimates,1956
12_16,12.055,262,estimates,1956
12_17,14.237,262,estimates,1956
12_18,16.348,262,estimates,1956
13_17,11.627,262,estimates,1956
13_18,13.738,262,estimates,1956
13_19,15.777,262,estimates,1956
15_17,6.761,262,estimates,1956
18_23,11.628,262,estimates,1956
15_24,20.102,262,estimates,1956
15_49,47.247,262,estimates,1956
15_59,52.142,262,estimates,1956
15_64,53.717,262,estimates,1956
20_64,42.806,262,estimates,1956
20_69,43.88,262,estimates,1956
25_49,27.145,262,estimates,1956
25_64,33.615,262,estimates,1956
25_69,34.69,262,estimates,1956
15plus,55.931,262,estimates,1956
16plus,53.606,262,estimates,1956
17plus,51.352,262,estimates,1956
18plus,49.17,262,estimates,1956
20plus,45.02,262,estimates,1956
21plus,43.052,262,estimates,1956
25plus,35.829,262,estimates,1956
50plus,8.684,262,estimates,1956
60plus,3.789,262,estimates,1956
65plus,2.214,262,estimates,1956
70plus,1.14,262,estimates,1956
