agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Denmark,208,estimates,1950
0_1,3.929,208,estimates,1950
0_4,9.906,208,estimates,1950
0_14,26.295,208,estimates,1950
0_17,30.413,208,estimates,1950
0_19,33.134,208,estimates,1950
0_24,40.08,208,estimates,1950
3_4,3.973,208,estimates,1950
3_5,5.906,208,estimates,1950
3_6,7.784,208,estimates,1950
4_5,3.907,208,estimates,1950
4_6,5.786,208,estimates,1950
5_14,16.389,208,estimates,1950
5_10,10.633,208,estimates,1950
5_11,12.142,208,estimates,1950
6_9,7.108,208,estimates,1950
6_10,8.7,208,estimates,1950
6_11,10.209,208,estimates,1950
6_12,11.653,208,estimates,1950
7_10,6.822,208,estimates,1950
7_12,9.774,208,estimates,1950
11_16,8.508,208,estimates,1950
11_17,9.873,208,estimates,1950
11_18,11.235,208,estimates,1950
12_14,4.247,208,estimates,1950
12_16,7.0,208,estimates,1950
12_17,8.365,208,estimates,1950
12_18,9.726,208,estimates,1950
13_17,6.921,208,estimates,1950
13_18,8.282,208,estimates,1950
13_19,9.642,208,estimates,1950
15_17,4.117,208,estimates,1950
18_23,8.233,208,estimates,1950
15_24,13.785,208,estimates,1950
15_49,49.602,208,estimates,1950
15_59,60.417,208,estimates,1950
15_64,64.677,208,estimates,1950
20_64,57.839,208,estimates,1950
20_69,61.353,208,estimates,1950
25_49,35.816,208,estimates,1950
25_64,50.892,208,estimates,1950
25_69,54.406,208,estimates,1950
15plus,73.705,208,estimates,1950
16plus,72.324,208,estimates,1950
17plus,70.953,208,estimates,1950
18plus,69.587,208,estimates,1950
20plus,66.866,208,estimates,1950
21plus,65.504,208,estimates,1950
25plus,59.92,208,estimates,1950
50plus,24.103,208,estimates,1950
60plus,13.288,208,estimates,1950
65plus,9.028,208,estimates,1950
70plus,5.513,208,estimates,1950
75plus,2.865,208,estimates,1950
80plus,1.222,208,estimates,1950
85plus,0.388,208,estimates,1950
90plus,0.083,208,estimates,1950
total,100,208,estimates,1950
"Region, subregion, country or area *",Denmark,208,estimates,1951
0_1,3.667,208,estimates,1951
0_4,9.596,208,estimates,1951
0_14,26.409,208,estimates,1951
0_17,30.511,208,estimates,1951
0_19,33.205,208,estimates,1951
0_24,39.999,208,estimates,1951
3_4,3.96,208,estimates,1951
3_5,5.913,208,estimates,1951
3_6,7.826,208,estimates,1951
4_5,3.929,208,estimates,1951
4_6,5.843,208,estimates,1951
5_14,16.813,208,estimates,1951
5_10,10.915,208,estimates,1951
5_11,12.493,208,estimates,1951
6_9,7.306,208,estimates,1951
6_10,8.962,208,estimates,1951
6_11,10.54,208,estimates,1951
6_12,12.035,208,estimates,1951
7_10,7.049,208,estimates,1951
7_12,10.122,208,estimates,1951
11_16,8.645,208,estimates,1951
11_17,10.001,208,estimates,1951
11_18,11.35,208,estimates,1951
12_14,4.32,208,estimates,1951
12_16,7.067,208,estimates,1951
12_17,8.423,208,estimates,1951
12_18,9.772,208,estimates,1951
13_17,6.928,208,estimates,1951
13_18,8.277,208,estimates,1951
13_19,9.622,208,estimates,1951
15_17,4.102,208,estimates,1951
18_23,8.099,208,estimates,1951
15_24,13.59,208,estimates,1951
15_49,49.181,208,estimates,1951
15_59,60.114,208,estimates,1951
15_64,64.399,208,estimates,1951
20_64,57.602,208,estimates,1951
20_69,61.137,208,estimates,1951
25_49,35.591,208,estimates,1951
25_64,50.809,208,estimates,1951
25_69,54.344,208,estimates,1951
15plus,73.591,208,estimates,1951
16plus,72.211,208,estimates,1951
17plus,70.844,208,estimates,1951
18plus,69.489,208,estimates,1951
20plus,66.795,208,estimates,1951
21plus,65.451,208,estimates,1951
25plus,60.001,208,estimates,1951
50plus,24.41,208,estimates,1951
60plus,13.477,208,estimates,1951
65plus,9.193,208,estimates,1951
70plus,5.657,208,estimates,1951
75plus,2.978,208,estimates,1951
80plus,1.289,208,estimates,1951
85plus,0.425,208,estimates,1951
90plus,0.096,208,estimates,1951
total,100,208,estimates,1951
"Region, subregion, country or area *",Denmark,208,estimates,1952
0_1,3.356,208,estimates,1952
0_4,9.192,208,estimates,1952
0_14,26.443,208,estimates,1952
0_17,30.546,208,estimates,1952
0_19,33.222,208,estimates,1952
0_24,39.901,208,estimates,1952
3_4,3.917,208,estimates,1952
3_5,5.875,208,estimates,1952
3_6,7.808,208,estimates,1952
4_5,3.922,208,estimates,1952
4_6,5.855,208,estimates,1952
5_14,17.25,208,estimates,1952
5_10,11.14,208,estimates,1952
5_11,12.784,208,estimates,1952
6_9,7.464,208,estimates,1952
6_10,9.183,208,estimates,1952
6_11,10.826,208,estimates,1952
6_12,12.392,208,estimates,1952
7_10,7.249,208,estimates,1952
7_12,10.459,208,estimates,1952
11_16,8.861,208,estimates,1952
11_17,10.214,208,estimates,1952
11_18,11.555,208,estimates,1952
