agebroad,percentagetotalpopulation,country,variant,year
0_1,5.927,368,estimates,1950
0_4,14.283,368,estimates,1950
0_14,37.377,368,estimates,1950
0_17,43.13,368,estimates,1950
0_19,46.699,368,estimates,1950
0_24,54.768,368,estimates,1950
3_4,5.497,368,estimates,1950
3_5,8.134,368,estimates,1950
3_6,10.695,368,estimates,1950
4_5,5.348,368,estimates,1950
4_6,7.909,368,estimates,1950
5_14,23.094,368,estimates,1950
5_10,14.695,368,estimates,1950
5_11,16.886,368,estimates,1950
6_9,9.794,368,estimates,1950
6_10,12.058,368,estimates,1950
6_11,14.25,368,estimates,1950
6_12,16.375,368,estimates,1950
7_10,9.497,368,estimates,1950
7_12,13.814,368,estimates,1950
11_16,12.284,368,estimates,1950
11_17,14.153,368,estimates,1950
11_18,15.967,368,estimates,1950
12_14,6.208,368,estimates,1950
12_16,10.092,368,estimates,1950
12_17,11.961,368,estimates,1950
12_18,13.775,368,estimates,1950
13_17,9.837,368,estimates,1950
13_18,11.65,368,estimates,1950
13_19,13.405,368,estimates,1950
15_17,5.754,368,estimates,1950
18_23,10.095,368,estimates,1950
15_24,17.391,368,estimates,1950
15_49,50.712,368,estimates,1950
15_59,58.119,368,estimates,1950
15_64,59.79,368,estimates,1950
20_64,50.468,368,estimates,1950
20_69,51.662,368,estimates,1950
25_49,33.321,368,estimates,1950
25_64,42.399,368,estimates,1950
25_69,43.593,368,estimates,1950
15plus,62.623,368,estimates,1950
16plus,60.658,368,estimates,1950
17plus,58.739,368,estimates,1950
18plus,56.87,368,estimates,1950
20plus,53.301,368,estimates,1950
21plus,51.6,368,estimates,1950
25plus,45.232,368,estimates,1950
50plus,11.911,368,estimates,1950
60plus,4.504,368,estimates,1950
65plus,2.833,368,estimates,1950
70plus,1.639,368,estimates,1950
75plus,0.803,368,estimates,1950
80plus,0.309,368,estimates,1950
85plus,0.088,368,estimates,1950
90plus,0.016,368,estimates,1950
total,100,368,estimates,1950
0_1,6.968,368,estimates,1951
0_4,15.125,368,estimates,1951
0_14,38.119,368,estimates,1951
0_17,43.826,368,estimates,1951
0_19,47.385,368,estimates,1951
0_24,55.38,368,estimates,1951
3_4,5.359,368,estimates,1951
3_5,7.938,368,estimates,1951
3_6,10.46,368,estimates,1951
4_5,5.222,368,estimates,1951
4_6,7.744,368,estimates,1951
5_14,22.994,368,estimates,1951
5_10,14.617,368,estimates,1951
5_11,16.812,368,estimates,1951
6_9,9.768,368,estimates,1951
6_10,12.038,368,estimates,1951
6_11,14.234,368,estimates,1951
6_12,16.357,368,estimates,1951
7_10,9.516,368,estimates,1951
7_12,13.835,368,estimates,1951
11_16,12.229,368,estimates,1951
11_17,14.085,368,estimates,1951
11_18,15.891,368,estimates,1951
12_14,6.181,368,estimates,1951
12_16,10.033,368,estimates,1951
12_17,11.889,368,estimates,1951
12_18,13.696,368,estimates,1951
13_17,9.765,368,estimates,1951
13_18,11.572,368,estimates,1951
13_19,13.324,368,estimates,1951
15_17,5.708,368,estimates,1951
18_23,10.038,368,estimates,1951
15_24,17.261,368,estimates,1951
15_49,49.817,368,estimates,1951
15_59,57.323,368,estimates,1951
15_64,59.1,368,estimates,1951
20_64,49.834,368,estimates,1951
20_69,50.991,368,estimates,1951
25_49,32.556,368,estimates,1951
25_64,41.839,368,estimates,1951
25_69,42.996,368,estimates,1951
15plus,61.881,368,estimates,1951
16plus,59.931,368,estimates,1951
17plus,58.029,368,estimates,1951
18plus,56.174,368,estimates,1951
20plus,52.615,368,estimates,1951
21plus,50.919,368,estimates,1951
25plus,44.62,368,estimates,1951
50plus,12.064,368,estimates,1951
60plus,4.558,368,estimates,1951
65plus,2.781,368,estimates,1951
70plus,1.624,368,estimates,1951
75plus,0.809,368,estimates,1951
80plus,0.321,368,estimates,1951
85plus,0.095,368,estimates,1951
