agebroad,percentagetotalpopulation,country,variant,year
0_1,7.939,170,estimates,1950
0_4,17.932,170,estimates,1950
0_14,42.654,170,estimates,1950
0_17,48.743,170,estimates,1950
0_19,52.539,170,estimates,1950
0_24,61.149,170,estimates,1950
3_4,6.44,170,estimates,1950
3_5,9.383,170,estimates,1950
3_6,12.176,170,estimates,1950
4_5,6.062,170,estimates,1950
4_6,8.855,170,estimates,1950
5_14,24.722,170,estimates,1950
5_10,15.803,170,estimates,1950
5_11,18.126,170,estimates,1950
6_9,10.475,170,estimates,1950
6_10,12.86,170,estimates,1950
6_11,15.182,170,estimates,1950
6_12,17.445,170,estimates,1950
7_10,10.067,170,estimates,1950
7_12,14.652,170,estimates,1950
11_16,13.028,170,estimates,1950
11_17,15.008,170,estimates,1950
11_18,16.934,170,estimates,1950
12_14,6.596,170,estimates,1950
12_16,10.706,170,estimates,1950
12_17,12.686,170,estimates,1950
12_18,14.612,170,estimates,1950
13_17,10.423,170,estimates,1950
13_18,12.349,170,estimates,1950
13_19,14.219,170,estimates,1950
15_17,6.089,170,estimates,1950
18_23,10.769,170,estimates,1950
15_24,18.495,170,estimates,1950
15_49,46.457,170,estimates,1950
15_59,52.06,170,estimates,1950
15_64,53.949,170,estimates,1950
20_64,44.063,170,estimates,1950
20_69,45.483,170,estimates,1950
25_49,27.962,170,estimates,1950
25_64,35.454,170,estimates,1950
25_69,36.873,170,estimates,1950
15plus,57.346,170,estimates,1950
16plus,55.267,170,estimates,1950
17plus,53.237,170,estimates,1950
18plus,51.257,170,estimates,1950
20plus,47.461,170,estimates,1950
21plus,45.644,170,estimates,1950
25plus,38.851,170,estimates,1950
50plus,10.889,170,estimates,1950
60plus,5.286,170,estimates,1950
65plus,3.397,170,estimates,1950
70plus,1.978,170,estimates,1950
75plus,1.035,170,estimates,1950
80plus,0.386,170,estimates,1950
85plus,0.1,170,estimates,1950
90plus,0.019,170,estimates,1950
total,100,170,estimates,1950
0_1,8.065,170,estimates,1951
0_4,18.337,170,estimates,1951
0_14,43.167,170,estimates,1951
0_17,49.182,170,estimates,1951
0_19,52.94,170,estimates,1951
0_24,61.438,170,estimates,1951
3_4,6.616,170,estimates,1951
3_5,9.628,170,estimates,1951
3_6,12.473,170,estimates,1951
4_5,6.213,170,estimates,1951
4_6,9.058,170,estimates,1951
5_14,24.829,170,estimates,1951
5_10,15.979,170,estimates,1951
5_11,18.283,170,estimates,1951
6_9,10.587,170,estimates,1951
6_10,12.967,170,estimates,1951
6_11,15.272,170,estimates,1951
6_12,17.514,170,estimates,1951
7_10,10.122,170,estimates,1951
7_12,14.669,170,estimates,1951
11_16,12.912,170,estimates,1951
11_17,14.867,170,estimates,1951
11_18,16.772,170,estimates,1951
12_14,6.546,170,estimates,1951
12_16,10.607,170,estimates,1951
12_17,12.562,170,estimates,1951
12_18,14.467,170,estimates,1951
13_17,10.319,170,estimates,1951
13_18,12.225,170,estimates,1951
13_19,14.077,170,estimates,1951
15_17,6.016,170,estimates,1951
18_23,10.647,170,estimates,1951
15_24,18.272,170,estimates,1951
15_49,45.997,170,estimates,1951
