agebroad,percentagetotalpopulation,country,variant,year
"Region, subregion, country or area *",Guinea-Bissau,624,estimates,1950
0_1,6.517,624,estimates,1950
0_4,15.296,624,estimates,1950
0_14,37.535,624,estimates,1950
0_17,43.15,624,estimates,1950
0_19,46.797,624,estimates,1950
0_24,55.636,624,estimates,1950
3_4,5.722,624,estimates,1950
3_5,8.394,624,estimates,1950
3_6,10.946,624,estimates,1950
4_5,5.469,624,estimates,1950
4_6,8.021,624,estimates,1950
5_14,22.24,624,estimates,1950
5_10,14.364,624,estimates,1950
5_11,16.414,624,estimates,1950
6_9,9.554,624,estimates,1950
6_10,11.692,624,estimates,1950
6_11,13.742,624,estimates,1950
6_12,15.723,624,estimates,1950
7_10,9.14,624,estimates,1950
7_12,13.17,624,estimates,1950
11_16,11.634,624,estimates,1950
11_17,13.49,624,estimates,1950
11_18,15.325,624,estimates,1950
12_14,5.825,624,estimates,1950
12_16,9.584,624,estimates,1950
12_17,11.44,624,estimates,1950
12_18,13.275,624,estimates,1950
13_17,9.46,624,estimates,1950
13_18,11.295,624,estimates,1950
13_19,13.107,624,estimates,1950
15_17,5.615,624,estimates,1950
18_23,10.736,624,estimates,1950
15_24,18.101,624,estimates,1950
15_49,50.925,624,estimates,1950
15_59,56.878,624,estimates,1950
15_64,58.952,624,estimates,1950
20_64,49.69,624,estimates,1950
20_69,51.296,624,estimates,1950
25_49,32.824,624,estimates,1950
25_64,40.851,624,estimates,1950
25_69,42.457,624,estimates,1950
15plus,62.465,624,estimates,1950
16plus,60.577,624,estimates,1950
17plus,58.706,624,estimates,1950
18plus,56.85,624,estimates,1950
20plus,53.203,624,estimates,1950
21plus,51.409,624,estimates,1950
25plus,44.364,624,estimates,1950
50plus,11.54,624,estimates,1950
60plus,5.587,624,estimates,1950
65plus,3.513,624,estimates,1950
70plus,1.907,624,estimates,1950
75plus,0.849,624,estimates,1950
80plus,0.281,624,estimates,1950
85plus,0.054,624,estimates,1950
90plus,0.006,624,estimates,1950
total,100,624,estimates,1950
"Region, subregion, country or area *",Guinea-Bissau,624,estimates,1951
0_1,6.846,624,estimates,1951
0_4,15.615,624,estimates,1951
0_14,38.083,624,estimates,1951
0_17,43.594,624,estimates,1951
0_19,47.176,624,estimates,1951
0_24,55.804,624,estimates,1951
3_4,5.72,624,estimates,1951
3_5,8.404,624,estimates,1951
3_6,10.981,624,estimates,1951
4_5,5.483,624,estimates,1951
4_6,8.06,624,estimates,1951
5_14,22.468,624,estimates,1951
5_10,14.573,624,estimates,1951
5_11,16.659,624,estimates,1951
6_9,9.711,624,estimates,1951
6_10,11.889,624,estimates,1951
6_11,13.975,624,estimates,1951
6_12,15.972,624,estimates,1951
7_10,9.313,624,estimates,1951
7_12,13.396,624,estimates,1951
11_16,11.588,624,estimates,1951
11_17,13.406,624,estimates,1951
11_18,15.208,624,estimates,1951
12_14,5.809,624,estimates,1951
12_16,9.502,624,estimates,1951
12_17,11.321,624,estimates,1951
12_18,13.122,624,estimates,1951
13_17,9.323,624,estimates,1951
13_18,11.124,624,estimates,1951
13_19,12.905,624,estimates,1951
15_17,5.511,624,estimates,1951
18_23,10.509,624,estimates,1951
15_24,17.721,624,estimates,1951
15_49,50.469,624,estimates,1951
15_59,56.42,624,estimates,1951
15_64,58.442,624,estimates,1951
20_64,49.349,624,estimates,1951
20_69,50.917,624,estimates,1951
25_49,32.748,624,estimates,1951
25_64,40.721,624,estimates,1951
25_69,42.289,624,estimates,1951
15plus,61.917,624,estimates,1951
16plus,60.059,624,estimates,1951
17plus,58.224,624,estimates,1951
18plus,56.406,624,estimates,1951
20plus,52.824,624,estimates,1951
21plus,51.066,624,estimates,1951
25plus,44.196,624,estimates,1951
50plus,11.448,624,estimates,1951
60plus,5.497,624,estimates,1951
65plus,3.475,624,estimates,1951
70plus,1.907,624,estimates,1951
75plus,0.865,624,estimates,1951
80plus,0.3,624,estimates,1951
85plus,0.065,624,estimates,1951
90plus,0.007,624,estimates,1951
total,100,624,estimates,1951
"Region, subregion, country or area *",Guinea-Bissau,624,estimates,1952
0_1,7.403,624,estimates,1952
0_4,16.131,624,estimates,1952
0_14,38.759,624,estimates,1952
0_17,44.174,624,estimates,1952
0_19,47.682,624,estimates,1952
0_24,56.107,624,estimates,1952
3_4,5.688,624,estimates,1952
3_5,8.36,624,estimates,1952
3_6,10.929,624,estimates,1952
4_5,5.454,624,estimates,1952
4_6,8.024,624,estimates,1952
5_14,22.627,624,estimates,1952
5_10,14.66,624,estimates,1952
5_11,16.781,624,estimates,1952
6_9,9.767,624,estimates,1952
6_10,11.988,624,estimates,1952
6_11,14.109,624,estimates,1952
6_12,16.139,624,estimates,1952
7_10,9.418,624,estimates,1952
7_12,13.569,624,estimates,1952
11_16,11.602,624,estimates,1952
11_17,13.382,624,estimates,1952
11_18,15.145,624,estimates,1952
12_14,5.846,624,estimates,1952
12_16,9.48,624,estimates,1952
12_17,11.261,624,estimates,1952
12_18,13.024,624,estimates,1952
13_17,9.231,624,estimates,1952
13_18,10.994,624,estimates,1952
13_19,12.739,624,estimates,1952
15_17,5.415,624,estimates,1952
18_23,10.281,624,estimates,1952
15_24,17.348,624,estimates,1952
15_49,49.929,624,estimates,1952
15_59,55.865,624,estimates,1952
15_64,57.833,624,estimates,1952
20_64,48.91,624,estimates,1952
20_69,50.438,624,estimates,1952
25_49,32.58,624,estimates,1952
25_64,40.485,624,estimates,1952
25_69,42.013,624,estimates,1952
15plus,61.241,624,estimates,1952
16plus,59.411,624,estimates,1952
17plus,57.607,624,estimates,1952
18plus,55.826,624,estimates,1952
20plus,52.318,624,estimates,1952
21plus,50.595,624,estimates,1952
25plus,43.893,624,estimates,1952
