agebroad,percentagetotalpopulation,country,variant,year
0_1,6.575,44,estimates,1950
0_4,15.251,44,estimates,1950
0_14,39.25,44,estimates,1950
0_17,45.106,44,estimates,1950
0_19,48.753,44,estimates,1950
0_24,57.403,44,estimates,1950
3_4,5.651,44,estimates,1950
3_5,8.319,44,estimates,1950
3_6,10.906,44,estimates,1950
4_5,5.435,44,estimates,1950
4_6,8.022,44,estimates,1950
5_14,23.999,44,estimates,1950
5_10,15.017,44,estimates,1950
5_11,17.36,44,estimates,1950
6_9,9.978,44,estimates,1950
6_10,12.349,44,estimates,1950
6_11,14.692,44,estimates,1950
6_12,16.989,44,estimates,1950
7_10,9.762,44,estimates,1950
7_12,14.402,44,estimates,1950
11_16,12.963,44,estimates,1950
11_17,14.838,44,estimates,1950
11_18,16.673,44,estimates,1950
12_14,6.64,44,estimates,1950
12_16,10.62,44,estimates,1950
12_17,12.495,44,estimates,1950
12_18,14.33,44,estimates,1950
13_17,10.198,44,estimates,1950
13_18,12.033,44,estimates,1950
13_19,13.845,44,estimates,1950
15_17,5.856,44,estimates,1950
18_23,10.64,44,estimates,1950
15_24,18.153,44,estimates,1950
15_49,48.123,44,estimates,1950
15_59,54.108,44,estimates,1950
15_64,56.299,44,estimates,1950
20_64,46.796,44,estimates,1950
20_69,48.55,44,estimates,1950
25_49,29.97,44,estimates,1950
25_64,38.146,44,estimates,1950
25_69,39.9,44,estimates,1950
15plus,60.75,44,estimates,1950
16plus,58.715,44,estimates,1950
17plus,56.769,44,estimates,1950
18plus,54.894,44,estimates,1950
20plus,51.247,44,estimates,1950
21plus,49.459,44,estimates,1950
25plus,42.597,44,estimates,1950
50plus,12.627,44,estimates,1950
60plus,6.642,44,estimates,1950
65plus,4.451,44,estimates,1950
70plus,2.697,44,estimates,1950
75plus,1.404,44,estimates,1950
80plus,0.565,44,estimates,1950
85plus,0.19,44,estimates,1950
90plus,0.042,44,estimates,1950
total,100,44,estimates,1950
0_1,6.305,44,estimates,1951
0_4,15.254,44,estimates,1951
0_14,39.304,44,estimates,1951
0_17,45.215,44,estimates,1951
0_19,48.797,44,estimates,1951
0_24,57.336,44,estimates,1951
3_4,5.82,44,estimates,1951
3_5,8.545,44,estimates,1951
3_6,11.167,44,estimates,1951
4_5,5.569,44,estimates,1951
4_6,8.19,44,estimates,1951
5_14,24.05,44,estimates,1951
5_10,15.067,44,estimates,1951
5_11,17.376,44,estimates,1951
6_9,9.994,44,estimates,1951
6_10,12.341,44,estimates,1951
6_11,14.65,44,estimates,1951
6_12,16.932,44,estimates,1951
7_10,9.719,44,estimates,1951
7_12,14.31,44,estimates,1951
11_16,13.014,44,estimates,1951
11_17,14.894,44,estimates,1951
11_18,16.704,44,estimates,1951
12_14,6.674,44,estimates,1951
12_16,10.705,44,estimates,1951
12_17,12.585,44,estimates,1951
12_18,14.395,44,estimates,1951
13_17,10.303,44,estimates,1951
13_18,12.114,44,estimates,1951
13_19,13.885,44,estimates,1951
15_17,5.911,44,estimates,1951
18_23,10.471,44,estimates,1951
15_24,18.032,44,estimates,1951
15_49,48.123,44,estimates,1951
15_59,54.084,44,estimates,1951
15_64,56.248,44,estimates,1951
20_64,46.755,44,estimates,1951
20_69,48.497,44,estimates,1951
25_49,30.091,44,estimates,1951
25_64,38.216,44,estimates,1951
25_69,39.957,44,estimates,1951
15plus,60.696,44,estimates,1951
16plus,58.636,44,estimates,1951
17plus,56.666,44,estimates,1951
18plus,54.785,44,estimates,1951
20plus,51.203,44,estimates,1951
21plus,49.451,44,estimates,1951
25plus,42.664,44,estimates,1951
50plus,12.574,44,estimates,1951
60plus,6.612,44,estimates,1951
65plus,4.448,44,estimates,1951
70plus,2.707,44,estimates,1951
75plus,1.427,44,estimates,1951
80plus,0.593,44,estimates,1951
85plus,0.2,44,estimates,1951
90plus,0.049,44,estimates,1951
total,100,44,estimates,1951
0_1,5.793,44,estimates,1952
0_4,15.027,44,estimates,1952
0_14,39.239,44,estimates,1952
0_17,45.252,44,estimates,1952
0_19,48.822,44,estimates,1952
0_24,57.224,44,estimates,1952
3_4,6.009,44,estimates,1952
3_5,8.815,44,estimates,1952
3_6,11.505,44,estimates,1952
4_5,5.741,44,estimates,1952
4_6,8.431,44,estimates,1952
5_14,24.212,44,estimates,1952
5_10,15.269,44,estimates,1952
5_11,17.558,44,estimates,1952
6_9,10.132,44,estimates,1952
6_10,12.463,44,estimates,1952
6_11,14.752,44,estimates,1952
6_12,17.003,44,estimates,1952
7_10,9.773,44,estimates,1952
7_12,14.314,44,estimates,1952
11_16,13.045,44,estimates,1952
11_17,14.956,44,estimates,1952
11_18,16.776,44,estimates,1952
12_14,6.654,44,estimates,1952
12_16,10.756,44,estimates,1952
12_17,12.667,44,estimates,1952
12_18,14.487,44,estimates,1952
13_17,10.416,44,estimates,1952
13_18,12.236,44,estimates,1952
13_19,13.986,44,estimates,1952
15_17,6.013,44,estimates,1952
18_23,10.328,44,estimates,1952
15_24,17.984,44,estimates,1952
15_49,48.232,44,estimates,1952
15_59,54.19,44,estimates,1952
15_64,56.309,44,estimates,1952
20_64,46.726,44,estimates,1952
20_69,48.47,44,estimates,1952
25_49,30.247,44,estimates,1952
25_64,38.324,44,estimates,1952
25_69,40.068,44,estimates,1952
15plus,60.761,44,estimates,1952
16plus,58.661,44,estimates,1952
17plus,56.659,44,estimates,1952
18plus,54.748,44,estimates,1952
20plus,51.178,44,estimates,1952
21plus,49.465,44,estimates,1952
25plus,42.776,44,estimates,1952
50plus,12.529,44,estimates,1952
60plus,6.57,44,estimates,1952
65plus,4.452,44,estimates,1952
70plus,2.708,44,estimates,1952
75plus,1.434,44,estimates,1952
80plus,0.61,44,estimates,1952
85plus,0.204,44,estimates,1952
90plus,0.053,44,estimates,1952
total,100,44,estimates,1952
0_1,5.828,44,estimates,1953
0_4,14.961,44,estimates,1953
0_14,39.349,44,estimates,1953
0_17,45.44,44,estimates,1953
0_19,49.043,44,estimates,1953
0_24,57.26,44,estimates,1953
3_4,6.15,44,estimates,1953
3_5,9.033,44,estimates,1953
3_6,11.794,44,estimates,1953
4_5,5.894,44,estimates,1953
4_6,8.655,44,estimates,1953
5_14,24.389,44,estimates,1953
5_10,15.552,44,estimates,1953
5_11,17.814,44,estimates,1953
6_9,10.348,44,estimates,1953
6_10,12.669,44,estimates,1953
6_11,14.931,44,estimates,1953
6_12,17.155,44,estimates,1953
7_10,9.908,44,estimates,1953
7_12,14.393,44,estimates,1953
11_16,12.989,44,estimates,1953
11_17,14.927,44,estimates,1953
11_18,16.774,44,estimates,1953
12_14,6.574,44,estimates,1953
12_16,10.727,44,estimates,1953
12_17,12.665,44,estimates,1953
12_18,14.512,44,estimates,1953
13_17,10.441,44,estimates,1953
13_18,12.288,44,estimates,1953
13_19,14.044,44,estimates,1953
15_17,6.091,44,estimates,1953
18_23,10.205,44,estimates,1953
15_24,17.91,44,estimates,1953
15_49,48.199,44,estimates,1953
15_59,54.162,44,estimates,1953
15_64,56.217,44,estimates,1953
20_64,46.523,44,estimates,1953
20_69,48.269,44,estimates,1953
25_49,30.289,44,estimates,1953
25_64,38.307,44,estimates,1953
25_69,40.052,44,estimates,1953
15plus,60.651,44,estimates,1953
16plus,58.535,44,estimates,1953
17plus,56.498,44,estimates,1953
18plus,54.56,44,estimates,1953
20plus,50.957,44,estimates,1953
21plus,49.27,44,estimates,1953
25plus,42.74,44,estimates,1953
50plus,12.452,44,estimates,1953
60plus,6.489,44,estimates,1953
65plus,4.433,44,estimates,1953
70plus,2.688,44,estimates,1953
75plus,1.42,44,estimates,1953
80plus,0.609,44,estimates,1953
85plus,0.198,44,estimates,1953
90plus,0.054,44,estimates,1953
total,100,44,estimates,1953
0_1,5.97,44,estimates,1954
0_4,15.083,44,estimates,1954
0_14,39.67,44,estimates,1954
0_17,45.781,44,estimates,1954
0_19,49.43,44,estimates,1954
0_24,57.466,44,estimates,1954
3_4,6.073,44,estimates,1954
3_5,9.011,44,estimates,1954
3_6,11.835,44,estimates,1954
4_5,5.984,44,estimates,1954
4_6,8.808,44,estimates,1954
5_14,24.587,44,estimates,1954
5_10,15.878,44,estimates,1954
5_11,18.125,44,estimates,1954
6_9,10.594,44,estimates,1954
6_10,12.94,44,estimates,1954
6_11,15.187,44,estimates,1954
6_12,17.374,44,estimates,1954
7_10,10.116,44,estimates,1954
7_12,14.55,44,estimates,1954
11_16,12.851,44,estimates,1954
11_17,14.821,44,estimates,1954
11_18,16.691,44,estimates,1954
12_14,6.462,44,estimates,1954
12_16,10.605,44,estimates,1954
12_17,12.574,44,estimates,1954
12_18,14.444,44,estimates,1954
13_17,10.387,44,estimates,1954
13_18,12.257,44,estimates,1954
13_19,14.036,44,estimates,1954
15_17,6.111,44,estimates,1954
18_23,10.12,44,estimates,1954
15_24,17.796,44,estimates,1954
15_49,47.991,44,estimates,1954
15_59,53.956,44,estimates,1954
15_64,55.944,44,estimates,1954
20_64,46.184,44,estimates,1954
20_69,47.917,44,estimates,1954
25_49,30.195,44,estimates,1954
25_64,38.148,44,estimates,1954
25_69,39.882,44,estimates,1954
15plus,60.33,44,estimates,1954
16plus,58.236,44,estimates,1954
17plus,56.188,44,estimates,1954
18plus,54.219,44,estimates,1954
20plus,50.57,44,estimates,1954
21plus,48.881,44,estimates,1954
25plus,42.534,44,estimates,1954
50plus,12.34,44,estimates,1954
60plus,6.374,44,estimates,1954
65plus,4.386,44,estimates,1954
70plus,2.652,44,estimates,1954
75plus,1.392,44,estimates,1954
80plus,0.591,44,estimates,1954
85plus,0.185,44,estimates,1954
90plus,0.048,44,estimates,1954
total,100,44,estimates,1954
0_1,6.147,44,estimates,1955
0_4,15.333,44,estimates,1955
0_14,40.138,44,estimates,1955
0_17,46.191,44,estimates,1955
0_19,49.891,44,estimates,1955
0_24,57.803,44,estimates,1955
3_4,6.091,44,estimates,1955
3_5,9.041,44,estimates,1955
3_6,11.902,44,estimates,1955
4_5,5.971,44,estimates,1955
4_6,8.831,44,estimates,1955
5_14,24.804,44,estimates,1955
5_10,16.165,44,estimates,1955
5_11,18.441,44,estimates,1955
6_9,10.805,44,estimates,1955
6_10,13.215,44,estimates,1955
6_11,15.491,44,estimates,1955
6_12,17.661,44,estimates,1955
7_10,10.355,44,estimates,1955
7_12,14.801,44,estimates,1955
11_16,12.713,44,estimates,1955
11_17,14.692,44,estimates,1955
11_18,16.592,44,estimates,1955
12_14,6.363,44,estimates,1955
12_16,10.437,44,estimates,1955
12_17,12.416,44,estimates,1955
12_18,14.316,44,estimates,1955
13_17,10.246,44,estimates,1955
13_18,12.146,44,estimates,1955
13_19,13.947,44,estimates,1955
15_17,6.053,44,estimates,1955
18_23,10.099,44,estimates,1955
15_24,17.665,44,estimates,1955
15_49,47.639,44,estimates,1955
15_59,53.616,44,estimates,1955
15_64,55.549,44,estimates,1955
20_64,45.796,44,estimates,1955
20_69,47.499,44,estimates,1955
25_49,29.974,44,estimates,1955
25_64,37.884,44,estimates,1955
25_69,39.587,44,estimates,1955
15plus,59.862,44,estimates,1955
16plus,57.813,44,estimates,1955
17plus,55.788,44,estimates,1955
18plus,53.809,44,estimates,1955
20plus,50.109,44,estimates,1955
21plus,48.399,44,estimates,1955
25plus,42.197,44,estimates,1955
50plus,12.223,44,estimates,1955
60plus,6.246,44,estimates,1955
65plus,4.313,44,estimates,1955
70plus,2.61,44,estimates,1955
75plus,1.352,44,estimates,1955
80plus,0.559,44,estimates,1955
85plus,0.165,44,estimates,1955
90plus,0.036,44,estimates,1955
total,100,44,estimates,1955
0_1,6.19,44,estimates,1956
0_4,15.372,44,estimates,1956
0_14,40.391,44,estimates,1956
0_17,46.303,44,estimates,1956
0_19,50.047,44,estimates,1956
0_24,58.103,44,estimates,1956
3_4,6.098,44,estimates,1956
3_5,9.067,44,estimates,1956
3_6,11.958,44,estimates,1956
4_5,5.998,44,estimates,1956
4_6,8.889,44,estimates,1956
5_14,25.019,44,estimates,1956
5_10,16.397,44,estimates,1956
5_11,18.724,44,estimates,1956
6_9,10.971,44,estimates,1956
6_10,13.428,44,estimates,1956
6_11,15.756,44,estimates,1956
6_12,17.945,44,estimates,1956
7_10,10.537,44,estimates,1956
7_12,15.054,44,estimates,1956
11_16,12.589,44,estimates,1956
11_17,14.535,44,estimates,1956
11_18,16.441,44,estimates,1956
12_14,6.295,44,estimates,1956
12_16,10.261,44,estimates,1956
12_17,12.207,44,estimates,1956
12_18,14.114,44,estimates,1956
13_17,10.018,44,estimates,1956
13_18,11.924,44,estimates,1956
13_19,13.762,44,estimates,1956
15_17,5.912,44,estimates,1956
18_23,10.296,44,estimates,1956
15_24,17.712,44,estimates,1956
15_49,47.48,44,estimates,1956
15_59,53.469,44,estimates,1956
15_64,55.404,44,estimates,1956
20_64,45.748,44,estimates,1956
20_69,47.383,44,estimates,1956
25_49,29.768,44,estimates,1956
25_64,37.692,44,estimates,1956
25_69,39.328,44,estimates,1956
15plus,59.609,44,estimates,1956
16plus,57.611,44,estimates,1956
17plus,55.643,44,estimates,1956
18plus,53.697,44,estimates,1956
20plus,49.953,44,estimates,1956
21plus,48.202,44,estimates,1956
25plus,41.897,44,estimates,1956
50plus,12.129,44,estimates,1956
60plus,6.141,44,estimates,1956
65plus,4.205,44,estimates,1956
70plus,2.569,44,estimates,1956
75plus,1.356,44,estimates,1956
80plus,0.578,44,estimates,1956
85plus,0.18,44,estimates,1956
90plus,0.04,44,estimates,1956
total,100,44,estimates,1956
0_1,6.318,44,estimates,1957
0_4,15.496,44,estimates,1957
0_14,40.811,44,estimates,1957
0_17,46.546,44,estimates,1957
0_19,50.246,44,estimates,1957
0_24,58.432,44,estimates,1957
3_4,6.1,44,estimates,1957
3_5,9.081,44,estimates,1957
3_6,11.992,44,estimates,1957
4_5,6.014,44,estimates,1957
4_6,8.925,44,estimates,1957
5_14,25.315,44,estimates,1957
5_10,16.598,44,estimates,1957
5_11,18.975,44,estimates,1957
6_9,11.108,44,estimates,1957
6_10,13.617,44,estimates,1957
6_11,15.994,44,estimates,1957
6_12,18.238,44,estimates,1957
7_10,10.706,44,estimates,1957
7_12,15.327,44,estimates,1957
11_16,12.566,44,estimates,1957
11_17,14.451,44,estimates,1957
11_18,16.319,44,estimates,1957
12_14,6.34,44,estimates,1957
12_16,10.188,44,estimates,1957
12_17,12.074,44,estimates,1957
12_18,13.941,44,estimates,1957
13_17,9.83,44,estimates,1957
13_18,11.697,44,estimates,1957
13_19,13.531,44,estimates,1957
15_17,5.734,44,estimates,1957
18_23,10.372,44,estimates,1957
15_24,17.621,44,estimates,1957
15_49,47.158,44,estimates,1957
15_59,53.157,44,estimates,1957
15_64,55.104,44,estimates,1957
20_64,45.669,44,estimates,1957
20_69,47.243,44,estimates,1957
25_49,29.537,44,estimates,1957
25_64,37.483,44,estimates,1957
25_69,39.057,44,estimates,1957
15plus,59.189,44,estimates,1957
16plus,57.252,44,estimates,1957
17plus,55.34,44,estimates,1957
18plus,53.454,44,estimates,1957
20plus,49.754,44,estimates,1957
21plus,47.98,44,estimates,1957
25plus,41.568,44,estimates,1957
50plus,12.031,44,estimates,1957
60plus,6.031,44,estimates,1957
65plus,4.085,44,estimates,1957
70plus,2.51,44,estimates,1957
75plus,1.333,44,estimates,1957
80plus,0.584,44,estimates,1957
85plus,0.186,44,estimates,1957
90plus,0.042,44,estimates,1957
total,100,44,estimates,1957
0_1,6.372,44,estimates,1958
0_4,15.633,44,estimates,1958
0_14,41.313,44,estimates,1958
0_17,46.899,44,estimates,1958
0_19,50.495,44,estimates,1958
0_24,58.741,44,estimates,1958
3_4,6.118,44,estimates,1958
3_5,9.111,44,estimates,1958
3_6,12.04,44,estimates,1958
4_5,6.036,44,estimates,1958
4_6,8.965,44,estimates,1958
5_14,25.68,44,estimates,1958
5_10,16.77,44,estimates,1958
5_11,19.205,44,estimates,1958
6_9,11.214,44,estimates,1958
6_10,13.777,44,estimates,1958
6_11,16.212,44,estimates,1958
6_12,18.511,44,estimates,1958
7_10,10.848,44,estimates,1958
7_12,15.582,44,estimates,1958
11_16,12.667,44,estimates,1958
11_17,14.496,44,estimates,1958
11_18,16.303,44,estimates,1958
12_14,6.475,44,estimates,1958
12_16,10.232,44,estimates,1958
12_17,12.061,44,estimates,1958
12_18,13.867,44,estimates,1958
13_17,9.763,44,estimates,1958
13_18,11.569,44,estimates,1958
13_19,13.358,44,estimates,1958
15_17,5.586,44,estimates,1958
18_23,10.305,44,estimates,1958
15_24,17.427,44,estimates,1958
15_49,46.736,44,estimates,1958
15_59,52.771,44,estimates,1958
15_64,54.715,44,estimates,1958
20_64,45.534,44,estimates,1958
20_69,47.067,44,estimates,1958
